VELOCITY:     AVE_POFV:    PROG_AVE:        ERROR:
    0.933333    0.106222  0.00647005 0.000711486
         1.2    0.114148  0.00986303  0.00110894
     1.46667    0.158204   0.0116787  0.00161594
     1.73333   0.0953519   0.0138855  0.00203883
           2    0.164426    0.013698  0.00238138
     2.26667   0.0973889   0.0368049   0.0225943
     2.53333   0.0571111   0.0295457   0.0163964
         2.8   0.0772037   0.0105994  0.00286369
     3.06667   0.0240185  0.00618175   0.0018118
     3.33333   0.0190926  0.00429687  0.00128281
         3.6   0.0142407  0.00214897 0.000610513
     3.86667 0.000462963  0.00100432 0.000334087
     4.13333   0.0124444 0.000550123  0.00020054
         4.4  0.00561111 0.000354863 0.000147304
     4.66667           0 7.59877e-05 5.58801e-05
     4.93333           0 4.75309e-05 3.93756e-05
         5.2           0 1.40741e-05 1.37897e-05
     5.46667           0 5.67901e-06 5.56427e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00925926 0.000294313 8.86143e-05
         0.4  0.00801852  0.00171802 0.000312388
    0.666667   0.0695556  0.00332075 0.000312159
    0.933333    0.104463  0.00637573 0.000690344
         1.2    0.120741  0.00966229  0.00108431
     1.46667   0.0977222   0.0113741  0.00158224
     1.73333    0.099963   0.0134994  0.00199666
           2     0.17837    0.013435  0.00230426
     2.26667    0.101148    0.035539   0.0217607
     2.53333   0.0565556    0.028493   0.0157995
         2.8   0.0788704   0.0103084  0.00276829
     3.06667   0.0292222  0.00598722  0.00175253
     3.33333  0.00816667  0.00414369  0.00124259
         3.6   0.0097963  0.00208081 0.000590824
     3.86667   0.0221296 0.000998429 0.000321289
     4.13333  0.00601852 0.000537868 0.000193201
         4.4           0 0.000341214  0.00014227
     4.66667           0 7.30651e-05 5.38072e-05
     4.93333           0 4.57028e-05 3.79035e-05
         5.2           0 1.35328e-05   1.327e-05
     5.46667           0 5.46059e-06 5.35455e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00242593  0.00028674 8.56553e-05
         0.4    0.017463  0.00167835 0.000303328
    0.666667   0.0520741  0.00326919 0.000304825
    0.933333    0.128407  0.00631574 0.000667378
         1.2    0.115537  0.00946292  0.00106232
     1.46667     0.10887   0.0111022  0.00154683
     1.73333   0.0790556   0.0131078  0.00196072
           2       0.145   0.0131363   0.0022382
     2.26667    0.118204   0.0343849   0.0209853
     2.53333   0.0772407   0.0275436   0.0152429
         2.8   0.0851852   0.0100435  0.00267841
     3.06667   0.0265926  0.00580195  0.00169739
     3.33333   0.0170741  0.00401364  0.00120335
         3.6  0.00698148  0.00201332 0.000572784
     3.86667   0.0142037 0.000980934 0.000309865
     4.13333  0.00568519 0.000525746 0.000186426
         4.4           0 0.000328576 0.000137561
     4.66667           0 7.03589e-05 5.18824e-05
     4.93333           0 4.40101e-05 3.65375e-05
         5.2           0 1.30316e-05 1.27879e-05
     5.46667           0 5.25834e-06 5.16005e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00111111 0.000277917 8.30494e-05
         0.4   0.0236481  0.00164857 0.000293952
    0.666667   0.0590926  0.00322781 0.000296735
    0.933333   0.0767593  0.00618808 0.000655638
         1.2    0.112444  0.00926838  0.00104204
     1.46667    0.154593   0.0109029  0.00150437
     1.73333    0.117352   0.0127894  0.00191638
           2    0.113019   0.0128113  0.00218173
     2.26667     0.10463   0.0332903   0.0202644
     2.53333   0.0766296   0.0266577   0.0147242
         2.8   0.0813889   0.0097886  0.00259485
     3.06667   0.0371296   0.0056421  0.00164428
     3.33333   0.0206667  0.00389666  0.00116605
         3.6   0.0097037  0.00195379 0.000555412
     3.86667   0.0092037  0.00095764 0.000299673
     4.13333  0.00262963 0.000510323 0.000180405
         4.4           0 0.000316842 0.000133147
     4.66667           0 6.78461e-05 5.00902e-05
     4.93333           0 4.24383e-05 3.52663e-05
         5.2           0 1.25661e-05 1.23397e-05
     5.46667           0 5.07055e-06 4.97918e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000268333 8.07366e-05
         0.4   0.0134074  0.00160767 0.000286648
    0.666667   0.0694074  0.00319903 0.000287894
    0.933333   0.0987222  0.00609209 0.000640019
         1.2   0.0928333  0.00905917   0.0010269
     1.46667    0.135093   0.0106875  0.00146783
     1.73333    0.143926   0.0125195   0.0018692
           2     0.12113   0.0125135  0.00212671
     2.26667   0.0837778    0.032242   0.0195927
     2.53333   0.0517778      0.0258   0.0142414
         2.8   0.0841852  0.00955116  0.00251622
     3.06667   0.0495926  0.00550651  0.00159316
     3.33333   0.0413704  0.00381148  0.00112894
         3.6   0.0119815  0.00190067 0.000538794
     3.86667   0.0027963 0.000927943 0.000290807
     4.13333           0 0.000492726  0.00017504
         4.4           0 0.000305916 0.000129004
     4.66667           0 6.55066e-05 4.84176e-05
     4.93333           0 4.09749e-05 3.40806e-05
         5.2           0 1.21328e-05 1.19218e-05
     5.46667           0  4.8957e-06 4.81055e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00307407 0.000262804 7.82345e-05
         0.4   0.0464444  0.00160568   0.0002771
    0.666667   0.0470185  0.00314464 0.000283389
    0.933333   0.0897593  0.00598875 0.000626972
         1.2    0.111907  0.00888154  0.00100791
     1.46667     0.11537   0.0104595  0.00143651
     1.73333    0.141222   0.0122591  0.00182494
           2    0.122074   0.0122321  0.00207437
     2.26667   0.0826481   0.0312591   0.0189642
     2.53333   0.0665556    0.025014   0.0137884
         2.8   0.0537593  0.00929252   0.0024456
     3.06667   0.0678889  0.00539839  0.00154372
     3.33333   0.0441111  0.00373344  0.00109401
         3.6  0.00492593  0.00184278 0.000523934
     3.86667  0.00324074 0.000900613 0.000282395
     4.13333           0 0.000476301 0.000169974
         4.4           0 0.000295719 0.000125106
     4.66667           0  6.3323e-05 4.68529e-05
     4.93333           0 3.96091e-05  3.2972e-05
         5.2           0 1.17284e-05 1.15313e-05
     5.46667           0 4.73251e-06 4.65297e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00553704 0.000260089 7.57579e-05
         0.4   0.0230556  0.00157788 0.000269553
    0.666667   0.0524444  0.00309777 0.000278096
    0.933333   0.0790926  0.00587787 0.000616474
         1.2    0.133389  0.00873384 0.000986162
     1.46667    0.110926   0.0102375  0.00140721
     1.73333       0.136   0.0120052  0.00178366
           2    0.146944   0.0119904  0.00202148
     2.26667    0.102241   0.0303571   0.0183739
     2.53333   0.0692963   0.0242792   0.0133632
         2.8   0.0282593  0.00902217  0.00238161
     3.06667   0.0530741  0.00527948  0.00149849
     3.33333   0.0395556  0.00365417  0.00106158
         3.6    0.011463  0.00179527 0.000509183
     3.86667       0.008 0.000879885 0.000274045
     4.13333 0.000722222 0.000461688 0.000165118
         4.4           0  0.00028618 0.000121433
     4.66667           0 6.12804e-05  4.5386e-05
     4.93333           0 3.83313e-05 3.19331e-05
         5.2           0 1.13501e-05 1.11655e-05
     5.46667           0 4.57985e-06 4.50537e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00153704 0.000253462 7.36797e-05
         0.4   0.0223148  0.00155036  0.00026253
    0.666667   0.0739815  0.00307322 0.000270488
    0.933333   0.0740556   0.0057665 0.000607185
         1.2   0.0959815  0.00855464 0.000971489
     1.46667    0.133926   0.0100484  0.00137589
     1.73333    0.159667   0.0117859  0.00174134
           2    0.117481   0.0117304  0.00197496
     2.26667    0.090463   0.0294968   0.0178199
     2.53333   0.0777037   0.0235963    0.012963
         2.8   0.0410741  0.00878034  0.00231943
     3.06667   0.0405926  0.00515414   0.0014569
     3.33333    0.048037  0.00358689  0.00103054
         3.6   0.0135185  0.00175237 0.000495075
     3.86667  0.00783333 0.000860039 0.000266199
     4.13333  0.00183333 0.000449051 0.000160441
         4.4           0 0.000277236 0.000117967
     4.66667           0 5.93654e-05 4.40081e-05
     4.93333           0 3.71335e-05 3.09576e-05
         5.2           0 1.09954e-05 1.08222e-05
     5.46667           0 4.43673e-06 4.36685e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000245781 7.18462e-05
         0.4  0.00198148   0.0015052  0.00025843
    0.666667   0.0747222   0.0030487 0.000263399
    0.933333   0.0791852  0.00566447 0.000597296
         1.2    0.111704  0.00839798 0.000954598
     1.46667    0.124963  0.00985862  0.00134722
     1.73333    0.146241   0.0115631  0.00170277
           2    0.116204   0.0114817  0.00193071
     2.26667    0.130648   0.0287229   0.0172967
     2.53333   0.0895741   0.0229635   0.0125856
         2.8   0.0202407  0.00853285   0.0022623
     3.06667   0.0412222  0.00503581  0.00141755
     3.33333   0.0416481  0.00351644  0.00100172
         3.6   0.0126296  0.00171086  0.00048181
     3.86667  0.00809259 0.000841408 0.000258783
     4.13333 0.000944444 0.000436311 0.000156084
         4.4           0 0.000268835 0.000114691
     4.66667           0 5.75664e-05 4.27112e-05
     4.93333           0 3.60082e-05   3.004e-05
         5.2           0 1.06622e-05 1.04994e-05
     5.46667           0 4.30228e-06 4.23659e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000111111 0.000238648 7.00863e-05
         0.4   0.0138148  0.00147288 0.000252842
    0.666667   0.0575741  0.00300884 0.000258651
    0.933333   0.0557222  0.00554607 0.000591347
         1.2     0.14587  0.00827717 0.000934135
     1.46667    0.109796  0.00966364  0.00132163
     1.73333    0.154852   0.0113569  0.00166512
           2    0.119963   0.0112477  0.00188804
     2.26667    0.136556   0.0279963   0.0168032
     2.53333   0.0830556     0.02236   0.0122299
         2.8    0.036963  0.00831386  0.00220634
     3.06667   0.0276481  0.00491161  0.00138128
     3.33333   0.0396296   0.0034473 0.000974637
         3.6  0.00862963  0.00166801 0.000469541
     3.86667  0.00981481 0.000825151 0.000251682
     4.13333           0 0.000423478  0.00015202
         4.4           0 0.000260928  0.00011159
     4.66667           0 5.58733e-05 4.14886e-05
     4.93333           0 3.49492e-05 2.91751e-05
         5.2           0 1.03486e-05 1.01953e-05
     5.46667           0 4.17574e-06 4.11388e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0  0.00023183 6.84147e-05
         0.4   0.0161852  0.00144401  0.00024726
    0.666667   0.0542037  0.00296712 0.000254603
    0.933333   0.0624074  0.00543856 0.000584143
         1.2    0.117556  0.00813664 0.000917955
     1.46667    0.121722  0.00948691  0.00129563
     1.73333     0.17063   0.0111717  0.00162781
           2    0.133278   0.0110352  0.00184603
     2.26667     0.11937   0.0272938   0.0163378
     2.53333   0.0823889   0.0217884   0.0118938
         2.8   0.0458333  0.00811374  0.00215236
     3.06667   0.0299074  0.00479569  0.00134667
     3.33333   0.0255185  0.00336963 0.000949879
         3.6   0.0117407  0.00162993 0.000457666
     3.86667  0.00712963 0.000807395 0.000245117
     4.13333  0.00212963 0.000413117 0.000148029
         4.4           0 0.000253473 0.000108651
     4.66667           0 5.42769e-05 4.03339e-05
     4.93333           0 3.39506e-05 2.83586e-05
         5.2           0 1.00529e-05 9.90826e-06
     5.46667           0 4.05644e-06 3.99807e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0  0.00022539 6.68167e-05
         0.4   0.0032037  0.00140637  0.00024324
    0.666667   0.0554815  0.00292751 0.000250593
    0.933333   0.0798148  0.00534907  0.00057473
         1.2    0.111426   0.0079966 0.000903075
     1.46667    0.161037  0.00934764   0.0012671
     1.73333    0.125815   0.0109585   0.0015965
           2    0.129426   0.0108285  0.00180628
     2.26667   0.0997778   0.0266126   0.0158982
     2.53333    0.100111   0.0212604   0.0115752
         2.8   0.0424444   0.0079211  0.00210117
     3.06667   0.0519259  0.00470255  0.00131248
     3.33333       0.018  0.00328992 0.000926833
         3.6   0.0122778  0.00159413 0.000446352
     3.86667  0.00448148 0.000788426 0.000239041
     4.13333  0.00346296 0.000404314 0.000144179
         4.4  0.00131481 0.000247447   0.0001058
     4.66667           0 5.27692e-05 3.92417e-05
     4.93333           0 3.30075e-05 2.75866e-05
         5.2           0 9.77366e-06 9.63696e-06
     5.46667           0 3.94376e-06  3.8886e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000203704 0.000219447 6.52746e-05
         0.4  0.00416667   0.0013714 0.000239166
    0.666667   0.0904444  0.00291446  0.00024416
    0.933333    0.102963  0.00527972 0.000563367
         1.2   0.0828333  0.00784098 0.000891975
     1.46667       0.144  0.00920018  0.00124141
     1.73333    0.113704   0.0107454  0.00156751
           2    0.136481   0.0106355  0.00176774
     2.26667   0.0769259   0.0259496   0.0154823
     2.53333    0.123037   0.0207757   0.0112725
         2.8   0.0365185   0.0077337  0.00205273
     3.06667   0.0309259  0.00459804  0.00128116
     3.33333   0.0414815  0.00323131 0.000903635
         3.6   0.0106667  0.00155884 0.000435681
     3.86667 0.000351852 0.000767374 0.000233506
     4.13333 0.000518519 0.000393765 0.000140667
         4.4  0.00251852 0.000242599 0.000103051
     4.66667  0.00225926 5.29933e-05 3.81817e-05
     4.93333           0 3.21154e-05 2.68554e-05
         5.2           0 9.50951e-06 9.38012e-06
     5.46667           0 3.83717e-06 3.78496e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00801852 0.000219225 6.35572e-05
         0.4   0.0268889  0.00135393 0.000233509
    0.666667       0.074  0.00288901 0.000239058
    0.933333   0.0593333  0.00518186 0.000556974
         1.2     0.11737  0.00771592 0.000877225
     1.46667     0.15513  0.00906551  0.00121602
     1.73333    0.115352   0.0105425  0.00153934
           2      0.1295   0.0104453  0.00173142
     2.26667   0.0657037   0.0253122    0.015088
     2.53333    0.104537   0.0203013   0.0109858
         2.8   0.0466852  0.00756251  0.00200583
     3.06667   0.0335556  0.00450028  0.00125117
     3.33333   0.0336481  0.00316957 0.000881961
         3.6   0.0161852  0.00152903 0.000425235
     3.86667  0.00962963 0.000753849 0.000227752
     4.13333  0.00446296 0.000386494 0.000137153
         4.4           0 0.000236215 0.000100537
     4.66667           0 5.15987e-05 3.72024e-05
     4.93333           0 3.12703e-05  2.6162e-05
         5.2           0 9.25926e-06 9.13661e-06
     5.46667           0 3.73619e-06  3.6867e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000833333 0.000214152 6.21297e-05
         0.4   0.0325556  0.00134062 0.000227901
    0.666667   0.0693704  0.00286054 0.000234617
    0.933333   0.0756481  0.00509873 0.000548862
         1.2   0.0893519  0.00757682  0.00086569
     1.46667    0.144926  0.00892834  0.00119255
     1.73333    0.125093   0.0103544  0.00151131
           2    0.106963   0.0102478  0.00169825
     2.26667   0.0826296   0.0247175   0.0147128
     2.53333       0.131   0.0198669   0.0107127
         2.8   0.0566111  0.00740582  0.00196051
     3.06667   0.0241111  0.00440074  0.00122305
     3.33333   0.0211111  0.00310218 0.000861917
         3.6   0.0256667  0.00150669 0.000414917
     3.86667   0.0136296  0.00074348 0.000222148
     4.13333      0.0005 0.000376912 0.000133971
         4.4           0 0.000230158 9.81413e-05
     4.66667           0 5.02757e-05  3.6272e-05
     4.93333           0 3.04685e-05 2.55034e-05
         5.2           0 9.02184e-06 8.90543e-06
     5.46667           0 3.64039e-06 3.59342e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 5.55556e-05 0.000208833 6.08037e-05
         0.4   0.0160556  0.00131714  0.00022341
    0.666667   0.0515741  0.00282126 0.000232017
    0.933333   0.0970185   0.0050319 0.000539194
         1.2    0.128352  0.00746762 0.000850907
     1.46667    0.125815  0.00878377  0.00117147
     1.73333    0.123037   0.0101724  0.00148444
           2    0.109444     0.01006  0.00166615
     2.26667    0.104796    0.024165   0.0143554
     2.53333     0.11987   0.0194452   0.0104532
         2.8   0.0341296    0.007242  0.00191833
     3.06667   0.0221296  0.00430455  0.00119625
     3.33333   0.0352778  0.00304668 0.000842155
         3.6   0.0170741   0.0014797 0.000405421
     3.86667   0.0132593  0.00073318 0.000216833
     4.13333  0.00211111 0.000368809 0.000130867
         4.4           0 0.000224404 9.58563e-05
     4.66667           0 4.90188e-05  3.5387e-05
     4.93333           0 2.97068e-05 2.48772e-05
         5.2           0  8.7963e-06 8.68565e-06
     5.46667           0 3.54938e-06 3.50473e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00166667 0.000204731 5.94589e-05
         0.4   0.0201111  0.00129698 0.000218869
    0.666667   0.0646852  0.00279093 0.000228332
    0.933333   0.0874444  0.00496119 0.000530659
         1.2    0.117944  0.00735565 0.000837489
     1.46667    0.139074  0.00865226  0.00115025
     1.73333    0.135148   0.0100047  0.00145768
           2   0.0937963  0.00987047  0.00163626
     2.26667   0.0842778   0.0236258   0.0140154
     2.53333    0.120278   0.0190424    0.010206
         2.8   0.0380741  0.00708802  0.00187771
     3.06667   0.0327963  0.00421907  0.00117012
     3.33333   0.0158519   0.0029818  0.00082411
         3.6      0.0315  0.00146235 0.000395904
     3.86667  0.00659259 0.000719219 0.000211993
     4.13333  0.00687037 0.000363901 0.000127767
         4.4 0.000462963 0.000219206 9.36592e-05
     4.66667 0.000703704 4.82419e-05 3.45324e-05
     4.93333  0.00272222 3.06016e-05 2.42865e-05
         5.2           0 8.58175e-06 8.47645e-06
     5.46667           0 3.46281e-06 3.42032e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00127778 0.000200581 5.81878e-05
         0.4   0.0370556  0.00128711  0.00021388
    0.666667   0.0427593  0.00274872 0.000226763
    0.933333    0.114704  0.00490809 0.000520674
         1.2   0.0902593  0.00723168 0.000826672
     1.46667    0.113037  0.00851033  0.00113159
     1.73333    0.152741  0.00985311  0.00143084
           2   0.0966111  0.00969023   0.0016072
     2.26667    0.111037   0.0231262   0.0136906
     2.53333   0.0989259   0.0186451  0.00997071
         2.8       0.058  0.00695214  0.00183791
     3.06667   0.0251296  0.00413286  0.00114543
     3.33333   0.0214259  0.00292295 0.000806587
         3.6   0.0266111  0.00144261 0.000386969
     3.86667  0.00116667 0.000702757 0.000207584
     4.13333           0 0.000355236 0.000125018
         4.4           0 0.000213987 9.15745e-05
     4.66667  0.00707407 5.11035e-05 3.38286e-05
     4.93333  0.00218519 3.11118e-05 2.37136e-05
         5.2           0 8.37743e-06 8.27709e-06
     5.46667           0 3.38036e-06 3.33988e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00925926 0.000200924 5.68357e-05
         0.4   0.0171667  0.00126646   0.0002099
    0.666667   0.0487778  0.00271117 0.000224576
    0.933333   0.0903148   0.0048428 0.000512643
         1.2    0.146519  0.00714274 0.000812217
     1.46667     0.13187  0.00838374  0.00111233
     1.73333    0.114778  0.00968604  0.00140728
           2    0.102019  0.00952005  0.00157881
     2.26667   0.0840556   0.0226338    0.013381
     2.53333    0.109019   0.0182705  0.00974587
         2.8   0.0557222  0.00682059  0.00179987
     3.06667   0.0360926  0.00405627  0.00112135
     3.33333   0.0172222  0.00286429 0.000789959
         3.6   0.0190741  0.00141938 0.000378667
     3.86667  0.00207407 0.000687535 0.000203314
     4.13333 0.000166667 0.000347065 0.000122377
         4.4 0.000203704 0.000209121 8.95741e-05
     4.66667    0.013463 5.71962e-05 3.35861e-05
     4.93333   0.0022037 3.15801e-05 2.31668e-05
         5.2           0  8.1826e-06 8.08689e-06
     5.46667           0 3.30175e-06 3.26313e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00972222 0.000201379 5.55458e-05
         0.4   0.0197778  0.00124789  0.00020595
    0.666667   0.0816667  0.00269174 0.000220311
    0.933333   0.0807778  0.00477446 0.000505527
         1.2    0.114167  0.00703938 0.000800308
     1.46667    0.110389  0.00825022  0.00109504
     1.73333    0.114407    0.009525  0.00138448
           2    0.139056  0.00937551  0.00154953
     2.26667    0.102407   0.0221723   0.0130849
     2.53333    0.079037   0.0178961  0.00953156
         2.8   0.0539815  0.00669346  0.00176345
     3.06667   0.0201296  0.00397448  0.00109884
     3.33333   0.0306667  0.00281503  0.00077354
         3.6   0.0228704  0.00139894 0.000370612
     3.86667  0.00105556 0.000672455 0.000199252
     4.13333  0.00407407 0.000341282 0.000119733
         4.4  0.00187037 0.000205334 8.76183e-05
     4.66667   0.0139444  6.3099e-05 3.33374e-05
     4.93333           0 3.08624e-05 2.26514e-05
         5.2           0 7.99663e-06 7.90524e-06
     5.46667           0 3.22671e-06 3.18983e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00948148 0.000201586 5.43118e-05
         0.4   0.0294074  0.00123468 0.000201796
    0.666667   0.0744074  0.00266867  0.00021662
    0.933333    0.112204  0.00472377 0.000496828
         1.2    0.128204  0.00694626 0.000787922
     1.46667   0.0908333  0.00811174  0.00107942
     1.73333   0.0899259  0.00935774  0.00136378
           2    0.117037  0.00922496  0.00152239
     2.26667   0.0933704   0.0217257   0.0128017
     2.53333   0.0791111   0.0175374  0.00932649
         2.8   0.0613889  0.00657504  0.00172824
     3.06667   0.0460741  0.00390891  0.00107638
     3.33333   0.0144074  0.00275959 0.000758334
         3.6   0.0312778  0.00138329 0.000362706
     3.86667  0.00751852 0.000661224  0.00019514
     4.13333   0.0125926 0.000339916  0.00011708
         4.4  0.00242593 0.000201969 8.57358e-05
     4.66667 0.000333333 6.18614e-05 3.26195e-05
     4.93333           0 3.01765e-05 2.21584e-05
         5.2           0 7.81893e-06 7.73156e-06
     5.46667           0 3.15501e-06 3.11975e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00135185 0.000197843   5.326e-05
         0.4   0.0375556  0.00122559 0.000197614
    0.666667   0.0861111  0.00265135 0.000212602
    0.933333    0.118074  0.00467688 0.000488235
         1.2   0.0897407  0.00683766 0.000778241
     1.46667   0.0970185  0.00798124  0.00106382
     1.73333   0.0952963  0.00919935   0.0013433
           2    0.123241  0.00908266  0.00149593
     2.26667   0.0939259   0.0212978   0.0125306
     2.53333    0.100463   0.0172037  0.00912971
         2.8   0.0666667  0.00646361  0.00169425
     3.06667   0.0263519  0.00383639  0.00105542
     3.33333  0.00964815  0.00270416 0.000743872
         3.6   0.0285556  0.00136672   0.0003552
     3.86667   0.0137778 0.000653361 0.000191056
     4.13333   0.0100926 0.000337296 0.000114564
         4.4  0.00212963 0.000198585 8.39388e-05
     4.66667           0 6.05166e-05 3.19381e-05
     4.93333           0 2.95205e-05 2.16864e-05
         5.2           0 7.64895e-06 7.56536e-06
     5.46667           0 3.08642e-06 3.05269e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00503704 0.000195914 5.21617e-05
         0.4   0.0273148  0.00121188 0.000193884
    0.666667    0.103963    0.002642 0.000208284
    0.933333   0.0592778   0.0046042 0.000483225
         1.2    0.102796  0.00673872 0.000767947
     1.46667    0.110167   0.0078613  0.00104792
     1.73333    0.119241  0.00905759  0.00132218
           2    0.118926  0.00894325  0.00147058
     2.26667   0.0921852   0.0208864   0.0122707
     2.53333    0.107741   0.0168864  0.00894097
         2.8    0.057037   0.0063519  0.00166188
     3.06667   0.0380185  0.00377197  0.00103493
     3.33333   0.0142222  0.00265306 0.000729797
         3.6   0.0238519  0.00134844 0.000348113
     3.86667    0.010963 0.000644422   0.0001872
     4.13333  0.00657407 0.000333096 0.000112203
         4.4  0.00268519 0.000195575 8.22068e-05
     4.66667           0  5.9229e-05 3.12845e-05
     4.93333           0 2.88924e-05 2.12341e-05
         5.2           0 7.48621e-06 7.40614e-06
     5.46667           0 3.02075e-06 2.98844e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00683333 0.000194798 5.10869e-05
         0.4   0.0194259  0.00119506 0.000190573
    0.666667   0.0735556  0.00261888 0.000205224
    0.933333   0.0816667  0.00454373 0.000476927
         1.2   0.0893889  0.00663712 0.000758639
     1.46667    0.139556   0.0077581  0.00103116
     1.73333    0.130704  0.00892562   0.0013012
           2    0.100222  0.00880043  0.00144686
     2.26667    0.112111   0.0204999   0.0120212
     2.53333   0.0948333   0.0165758   0.0087601
         2.8   0.0642593  0.00624746  0.00163054
     3.06667   0.0247037  0.00370411  0.00101559
     3.33333   0.0184074  0.00260578 0.000716123
         3.6      0.0345  0.00133532 0.000341108
     3.86667 0.000574074 0.000631246 0.000183763
     4.13333           0 0.000326156  0.00011008
         4.4  0.00551852 0.000193896 8.05113e-05
