VELOCITY:     AVE_POFV:    PROG_AVE:        ERROR:
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000833333 0.000329254 6.59944e-05
         0.4   0.0192407  0.00208754 0.000354444
    0.666667   0.0358704  0.00502666  0.00064778
    0.933333   0.0938843  0.00860522  0.00116132
         1.2    0.118394   0.0119031   0.0018688
     1.46667    0.132352   0.0136333  0.00221075
     1.73333    0.116662   0.0143442  0.00269611
           2    0.119921   0.0137483  0.00264073
     2.26667    0.119815   0.0352264   0.0225313
     2.53333   0.0913426   0.0273779   0.0161014
         2.8      0.0755    0.008423  0.00223263
     3.06667    0.039625  0.00500996  0.00127156
     3.33333   0.0125741  0.00337598  0.00096539
         3.6   0.0121157  0.00194708 0.000513259
     3.86667   0.0100324 0.000852337 0.000234351
     4.13333  0.00183796 0.000436454  0.00013292
         4.4           0 0.000218082 0.000123838
     4.66667           0 6.32381e-05 3.72014e-05
     4.93333           0  2.2984e-05 1.68034e-05
         5.2           0 5.27778e-06 5.17115e-06
     5.46667           0 2.12963e-06  2.0866e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000865741 0.000317871 6.44304e-05
         0.4   0.0208102  0.00203803 0.000344252
    0.666667   0.0610093  0.00492357 0.000631014
    0.933333    0.108426  0.00843464  0.00112911
         1.2    0.105745   0.0116017  0.00182107
     1.46667    0.107431   0.0132679  0.00215571
     1.73333    0.119833   0.0139698  0.00261828
           2    0.129778   0.0134115  0.00256055
     2.26667    0.119556   0.0340484   0.0216955
     2.53333   0.0712546   0.0264303   0.0155099
         2.8   0.0466528  0.00816805  0.00216127
     3.06667    0.056287  0.00490054  0.00122736
     3.33333   0.0214769   0.0032779 0.000933228
         3.6   0.0157731  0.00189552   0.0004961
     3.86667  0.00886574  0.00083267 0.000226161
     4.13333  0.00511574 0.000427235 0.000128127
         4.4 6.48148e-05  0.00020979 0.000119352
     4.66667  0.00105556 6.23673e-05 3.57808e-05
     4.93333           0    2.21e-05 1.61804e-05
         5.2           0 5.07479e-06 4.97624e-06
     5.46667           0 2.04772e-06 2.00796e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00103241 0.000307515  6.2871e-05
         0.4   0.0212176  0.00199166 0.000334611
    0.666667   0.0585093  0.00482148 0.000615847
    0.933333     0.08725  0.00824193  0.00110362
         1.2      0.1175   0.0113332  0.00177331
     1.46667    0.131079   0.0129563  0.00209827
     1.73333    0.119569   0.0136164  0.00254504
           2    0.146384   0.0131155  0.00248276
     2.26667    0.118162   0.0329494   0.0209197
     2.53333   0.0696991    0.025547   0.0149606
         2.8   0.0412037  0.00792205  0.00209518
     3.06667   0.0339352  0.00476558  0.00118929
     3.33333   0.0223704  0.00318719 0.000903063
         3.6   0.0134907  0.00184382 0.000480413
     3.86667  0.00871296 0.000813782 0.000218572
     4.13333  0.00403241 0.000416943 0.000123794
         4.4  0.00515278 0.000209088 0.000114934
     4.66667 0.000699074 6.10163e-05  3.4481e-05
     4.93333           0 2.12815e-05 1.56018e-05
         5.2           0 4.88683e-06 4.79548e-06
     5.46667           0 1.97188e-06 1.93502e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00360185 0.000301126 6.09493e-05
         0.4   0.0109028  0.00193443 0.000327517
    0.666667   0.0616157  0.00472788 0.000600924
    0.933333   0.0864722  0.00805787  0.00107944
         1.2    0.120917   0.0110827  0.00172758
     1.46667     0.11475   0.0126399  0.00204704
     1.73333    0.112852    0.013274  0.00247707
           2    0.142093   0.0128284  0.00241064
     2.26667   0.0951481    0.031894   0.0201992
     2.53333     0.11319    0.024779    0.014446
         2.8   0.0508796  0.00770402  0.00203166
     3.06667   0.0383287  0.00464427  0.00115299
     3.33333   0.0245509  0.00310467 0.000874572
         3.6   0.0107824  0.00179173 0.000466071
     3.86667  0.00209722 0.000787393 0.000212353
     4.13333   0.0108102 0.000415841 0.000119378
         4.4  0.00100926 0.000202908 0.000110995
     4.66667           0 5.88372e-05 3.33184e-05
     4.93333           0 2.05214e-05 1.50631e-05
         5.2           0  4.7123e-06 4.62739e-06
     5.46667           0 1.90146e-06 1.86719e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00327778  0.00029464 5.91917e-05
         0.4   0.0170278  0.00188797 0.000319501
    0.666667    0.060037  0.00463623 0.000587149
    0.933333   0.0854306   0.0078816  0.00105651
         1.2    0.109671   0.0108309  0.00168625
     1.46667    0.105153   0.0123291  0.00199991
     1.73333    0.148329   0.0129927  0.00240758
           2    0.151532   0.0125662  0.00234172
     2.26667    0.116773   0.0309331   0.0195255
     2.53333   0.0887963   0.0240301   0.0139673
         2.8   0.0472407  0.00749454  0.00197237
     3.06667    0.022125  0.00451043  0.00112097
     3.33333   0.0118843  0.00301175 0.000849337
         3.6   0.0141898  0.00174682 0.000452158
     3.86667    0.008125 0.000769903 0.000205749
     4.13333  0.00278704 0.000404815 0.000115769
         4.4  0.00119444 0.000197331 0.000107307
     4.66667  0.00393056  6.1482e-05 3.22743e-05
     4.93333  0.00111574 2.11405e-05 1.45564e-05
         5.2  0.00137963 6.19027e-06 4.69793e-06
     5.46667           0 1.83589e-06 1.80396e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00100463 0.000285935 5.78552e-05
         0.4   0.0112269  0.00183752  0.00031281
    0.666667   0.0559815  0.00454389 0.000574792
    0.933333   0.0756759  0.00770296  0.00103629
         1.2     0.11275   0.0105952  0.00164644
     1.46667    0.121861   0.0120535  0.00195214
     1.73333    0.156708   0.0127337  0.00234121
           2    0.141046    0.012304  0.00227829
     2.26667     0.10213   0.0300155   0.0188962
     2.53333    0.090838     0.02333   0.0135192
         2.8   0.0628194  0.00731452  0.00191483
     3.06667   0.0308704  0.00439439   0.0010896
     3.33333   0.0214676  0.00293521 0.000824467
         3.6  0.00919907  0.00169881 0.000439628
     3.86667  0.00503241 0.000749831 0.000199868
     4.13333      0.0005 0.000391877 0.000112631
         4.4 0.000259259 0.000191042 0.000103915
     4.66667  0.00062963 6.01322e-05 3.12267e-05
     4.93333           0 2.04358e-05 1.40882e-05
         5.2           0 5.98393e-06 4.54586e-06
     5.46667           0 1.77469e-06 1.74486e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00337963 0.000280228 5.62697e-05
         0.4   0.0132639  0.00179204 0.000306007
    0.666667   0.0550741  0.00445463  0.00056314
    0.933333   0.0812083  0.00753898  0.00101575
         1.2    0.108551   0.0103663  0.00160915
     1.46667    0.129579   0.0117995  0.00190562
     1.73333    0.152352   0.0124815  0.00227924
           2    0.117458   0.0120294   0.0022213
     2.26667   0.0980231   0.0291492   0.0183065
     2.53333   0.0995694   0.0226811   0.0130987
         2.8   0.0674352  0.00714874  0.00186022
     3.06667   0.0368981  0.00429103  0.00105934
     3.33333    0.022213  0.00286364 0.000800972
         3.6   0.0137778  0.00165835 0.000427304
     3.86667  0.00121759  0.00072691  0.00019473
     4.13333           0 0.000379236 0.000109705
         4.4           0 0.000184879 0.000100745
     4.66667           0 5.81924e-05 3.02795e-05
     4.93333           0 1.97766e-05 1.36492e-05
         5.2           0  5.7909e-06 4.40331e-06
     5.46667           0 1.71744e-06 1.68952e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000152778  0.00027162 5.51657e-05
         0.4   0.0133333  0.00174906 0.000299447
    0.666667   0.0583843  0.00437243 0.000551507
    0.933333    0.130019  0.00743036   0.0009898
         1.2   0.0975046   0.0101376  0.00157504
     1.46667    0.112273   0.0115404   0.0018636
     1.73333    0.119167   0.0122078  0.00222438
           2    0.118787   0.0117694  0.00216703
     2.26667    0.108875   0.0283446   0.0177521
     2.53333   0.0930833   0.0220632   0.0127039
         2.8   0.0736944  0.00699731  0.00180824
     3.06667    0.037338   0.0041934  0.00103072
     3.33333   0.0180648  0.00279179 0.000779157
         3.6   0.0121111  0.00161835 0.000415818
     3.86667  0.00672222 0.000710759 0.000189313
     4.13333 0.000430556 0.000367805 0.000106871
         4.4 6.01852e-05  0.00017916  9.7759e-05
     4.66667           0 5.63739e-05 2.93879e-05
     4.93333           0 1.91586e-05 1.32366e-05
         5.2           0 5.60993e-06 4.26943e-06
     5.46667           0 1.66377e-06 1.63757e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00164815 0.000264903 5.39015e-05
         0.4   0.0256435  0.00171961 0.000291818
    0.666667    0.058625  0.00429377 0.000540376
    0.933333    0.116102  0.00731181 0.000966879
         1.2   0.0978843   0.0099203  0.00154223
     1.46667    0.100718   0.0112832  0.00182479
     1.73333    0.119222   0.0119474  0.00217217
           2    0.116449   0.0115197  0.00211571
     2.26667    0.125579    0.027601   0.0172297
     2.53333   0.0786667   0.0214668    0.012333
         2.8   0.0583056  0.00683881  0.00176038
     3.06667    0.038088   0.0041013   0.0010036
     3.33333   0.0406435  0.00274451 0.000756979
         3.6   0.0172037  0.00158511 0.000404545
     3.86667  0.00347222 0.000692409 0.000184464
     4.13333  0.00139352 0.000357939 0.000104086
         4.4 0.000356481 0.000174059 9.49296e-05
     4.66667           0 5.46656e-05 2.85469e-05
     4.93333           0  1.8578e-05 1.28482e-05
         5.2           0 5.43994e-06 4.14343e-06
     5.46667           0 1.61336e-06 1.58872e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00456019 0.000261056 5.24532e-05
         0.4   0.0227917  0.00168875 0.000284863
    0.666667   0.0351713  0.00419791 0.000532918
    0.933333   0.0871204  0.00717212 0.000948479
         1.2     0.11362  0.00972681  0.00150896
     1.46667    0.120556   0.0110556  0.00178526
     1.73333    0.123565   0.0117028    0.002122
           2    0.145093   0.0113064   0.0020642
     2.26667    0.113204   0.0268872   0.0167378
     2.53333   0.0936852   0.0209165   0.0119825
         2.8   0.0573472  0.00668727  0.00171511
     3.06667    0.034375  0.00401041 0.000978186
     3.33333   0.0266065  0.00268681 0.000736911
         3.6   0.0169907  0.00155318 0.000393904
     3.86667  0.00452778 0.000675961  0.00017977
     4.13333 0.000787037 0.000348092  0.00010149
         4.4           0 0.000168939 9.22755e-05
     4.66667           0 5.30578e-05 2.77525e-05
     4.93333           0 1.80316e-05  1.2482e-05
         5.2           0 5.27994e-06 4.02466e-06
     5.46667           0  1.5659e-06  1.5427e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00294444 0.000256001 5.11976e-05
         0.4   0.0224722  0.00165884 0.000278289
    0.666667   0.0597824  0.00412677 0.000522418
    0.933333   0.0648472  0.00702014 0.000933477
         1.2    0.117944  0.00954518  0.00147674
     1.46667    0.118319   0.0108364  0.00174767
     1.73333    0.140116   0.0114829  0.00207274
           2    0.124491    0.011085  0.00201707
     2.26667     0.10519   0.0262048   0.0162734
     2.53333    0.113023   0.0204111   0.0116508
         2.8   0.0578935  0.00654347  0.00167213
     3.06667   0.0367824  0.00392585 0.000953886
     3.33333   0.0222685  0.00262822 0.000718182
         3.6    0.010588  0.00151745 0.000384267
     3.86667  0.00293981 0.000659048 0.000175428
     4.13333 0.000398148 0.000338472  9.9045e-05
         4.4           0 0.000164112 8.97652e-05
     4.66667           0 5.15419e-05  2.7001e-05
     4.93333           0 1.75164e-05  1.2136e-05
         5.2           0 5.12908e-06 3.91249e-06
     5.46667           0 1.52116e-06 1.49928e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00171759 0.000250215 5.01013e-05
         0.4   0.0170556  0.00162592 0.000272499
    0.666667   0.0413009    0.004044  0.00051442
    0.933333    0.076287    0.006884  0.00091742
         1.2    0.122042  0.00937421  0.00144558
     1.46667    0.144296   0.0106467  0.00170938
     1.73333    0.161222   0.0112883  0.00202428
           2    0.105477   0.0108585  0.00197372
     2.26667    0.106796   0.0255593   0.0158342
     2.53333    0.102269   0.0199231   0.0113374
         2.8   0.0426528  0.00639462  0.00163229
     3.06667   0.0293102  0.00383942 0.000931297
     3.33333   0.0253796   0.0025748 0.000700217
         3.6  0.00984259  0.00148289 0.000375143
     3.86667   0.0034213 0.000643381 0.000171253
     4.13333  0.00285648 0.000331274 9.65549e-05
         4.4  0.00807407 0.000165784 8.72873e-05
     4.66667           0 5.01101e-05 2.62889e-05
     4.93333           0 1.70298e-05 1.18086e-05
         5.2           0 4.98661e-06 3.80641e-06
     5.46667           0 1.47891e-06 1.45822e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00201389 0.000244924 4.90258e-05
         0.4    0.033875  0.00160672 0.000265809
    0.666667   0.0521065  0.00397277 0.000505425
    0.933333   0.0993287   0.0067705 0.000899619
         1.2   0.0984722  0.00919278  0.00141785
     1.46667    0.132542   0.0104558  0.00167381
     1.73333    0.127514   0.0110763  0.00198063
           2    0.125463   0.0106567  0.00193066
     2.26667    0.104343   0.0249447   0.0154182
     2.53333   0.0770694   0.0194409   0.0110412
         2.8   0.0394074  0.00625058  0.00159452
     3.06667   0.0352824  0.00376142 0.000909387
     3.33333   0.0368287  0.00253211 0.000682592
         3.6   0.0172546  0.00145542 0.000366009
     3.86667   0.0047963 0.000629495 0.000167186
     4.13333   0.0130278 0.000331837 9.39469e-05
         4.4 0.000675926 0.000161797 8.50192e-05
     4.66667           0 4.87558e-05 2.56132e-05
     4.93333           0 1.65696e-05 1.14984e-05
         5.2           0 4.85183e-06 3.70591e-06
     5.46667           0 1.43894e-06 1.41936e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00187963  0.00023978 4.80047e-05
         0.4   0.0270185  0.00158315 0.000259857
    0.666667   0.0641296  0.00391263 0.000495689
    0.933333   0.0851898  0.00665133 0.000883803
         1.2    0.107519  0.00902533  0.00139039
     1.46667    0.116458   0.0102613  0.00164103
     1.73333    0.122616   0.0108698  0.00193925
           2    0.145083   0.0104767  0.00188823
     2.26667    0.113644    0.024367   0.0150233
     2.53333   0.0662037   0.0189752   0.0107605
         2.8   0.0358056  0.00611088  0.00155866
     3.06667   0.0487731  0.00369621  0.00088779
     3.33333    0.029537  0.00248593 0.000666189
         3.6    0.018588  0.00142999 0.000357259
     3.86667  0.00438426 0.000615966 0.000163333
     4.13333  0.00916204 0.000329449  9.1505e-05
         4.4  0.00343981 0.000159921 8.28025e-05
     4.66667 0.000569444 4.78671e-05 2.49546e-05
     4.93333           0 1.61335e-05 1.12041e-05
         5.2           0 4.72415e-06 3.61059e-06
     5.46667           0 1.40107e-06 1.38251e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00319444 0.000235732 4.69442e-05
         0.4   0.0206852  0.00155616 0.000254593
    0.666667   0.0725556  0.00386001 0.000485764
    0.933333   0.0815602   0.0065344 0.000868841
         1.2    0.100463  0.00885996  0.00136454
     1.46667    0.167463   0.0101082  0.00160607
     1.73333    0.126611   0.0106743  0.00189935
           2    0.124431   0.0102899  0.00184903
     2.26667   0.0940278    0.023804   0.0146486
     2.53333   0.0536065   0.0185239    0.010494
         2.8   0.0601991  0.00599377  0.00152309
     3.06667   0.0435093  0.00363004 0.000867489
     3.33333   0.0171713  0.00243348 0.000651169
         3.6   0.0119722   0.0014012 0.000349257
     3.86667  0.00528241 0.000603645 0.000159609
     4.13333    0.002625 0.000322728 8.94052e-05
         4.4   0.0137083 0.000164833  8.0825e-05
     4.66667 0.000935185 4.72546e-05 2.43223e-05
     4.93333           0 1.57198e-05 1.09244e-05
         5.2           0 4.60302e-06 3.52004e-06
     5.46667           0 1.36515e-06 1.34753e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00430093 0.000232527 4.58799e-05
         0.4   0.0167176   0.0015277 0.000249813
    0.666667   0.0721713  0.00380862 0.000476331
    0.933333    0.114542  0.00644263 0.000851953
         1.2     0.12025  0.00871361  0.00133825
     1.46667    0.142944  0.00994488   0.0015742
     1.73333    0.111838   0.0104773  0.00186205
           2    0.104704   0.0100981  0.00181273
     2.26667   0.0800093   0.0232589   0.0142925
     2.53333   0.0626528   0.0180999   0.0102402
         2.8   0.0713333  0.00588851  0.00148865
     3.06667    0.035162  0.00356127 0.000848524
     3.33333   0.0272917   0.0023897  0.00063636
         3.6   0.0199259  0.00137862 0.000341255
     3.86667  0.00669907 0.000592741 0.000155991
     4.13333  0.00578241 0.000318274  8.7281e-05
         4.4  0.00326852 0.000162755  7.8831e-05
     4.66667 0.000407407 4.63279e-05 2.37319e-05
     4.93333           0 1.53268e-05 1.06584e-05
         5.2           0 4.48795e-06 3.43392e-06
     5.46667           0 1.33102e-06 1.31428e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000560185 0.000227189 4.50703e-05
         0.4   0.0180231  0.00150116 0.000245126
    0.666667   0.0459074  0.00374304 0.000469207
    0.933333   0.0975741  0.00634354 0.000836917
         1.2    0.136875  0.00858251  0.00131201
     1.46667    0.120787  0.00977418  0.00154503
     1.73333    0.121435    0.010294  0.00182564
           2    0.124403  0.00992577  0.00177668
     2.26667   0.0934167   0.0227472   0.0139531
     2.53333   0.0947824   0.0177148   0.0099977
         2.8    0.059787  0.00578046  0.00145626
     3.06667   0.0359583   0.0034958  0.00083035
     3.33333   0.0248287  0.00234618 0.000622325
         3.6    0.014412  0.00135357  0.00033385
     3.86667  0.00636111 0.000582068 0.000152551
     4.13333  0.00447685 0.000313174  8.5301e-05
         4.4 0.000412037 0.000159031 7.69963e-05
     4.66667           0 4.51979e-05 2.31799e-05
     4.93333           0  1.4953e-05  1.0405e-05
         5.2           0 4.37848e-06 3.35191e-06
     5.46667           0 1.29855e-06 1.28262e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000532407 0.000222081 4.42857e-05
         0.4  0.00921296  0.00147064 0.000241182
    0.666667   0.0321667  0.00367215 0.000463358
    0.933333   0.0881991   0.0062425 0.000823066
         1.2    0.162435  0.00847025  0.00128557
     1.46667    0.137343  0.00961932  0.00151599
     1.73333    0.111394   0.0101121  0.00179121
           2    0.111102  0.00975243  0.00174281
     2.26667   0.0983565   0.0222614   0.0136293
     2.53333    0.101722   0.0173507  0.00976629
         2.8   0.0760185  0.00568592  0.00142465
     3.06667   0.0325648  0.00343103 0.000813102
     3.33333   0.0258102  0.00230495 0.000608872
         3.6   0.0118102  0.00132804 0.000326876
     3.86667  0.00133333 0.000568965 0.000149481
     4.13333           0 0.000305717 8.35953e-05
         4.4           0 0.000155244 7.52561e-05
     4.66667           0 4.41218e-05  2.2653e-05
     4.93333           0  1.4597e-05 1.01633e-05
         5.2           0 4.27424e-06 3.27372e-06
     5.46667           0 1.26764e-06 1.25245e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000560185 0.000217219 4.35218e-05
         0.4   0.0109306  0.00144236 0.000237226
    0.666667    0.034875  0.00360561 0.000457335
    0.933333   0.0830648  0.00614225 0.000810008
         1.2    0.169431   0.0083649  0.00125998
     1.46667    0.127699  0.00946468   0.0014886
     1.73333    0.173597  0.00997082  0.00175512
           2    0.127352   0.0095945  0.00170942
     2.26667   0.0467731    0.021769   0.0133212
     2.53333   0.0659537   0.0169829  0.00954609
         2.8    0.067287  0.00559008  0.00139474
     3.06667   0.0404306   0.0033731 0.000796253
     3.33333   0.0217731  0.00226313 0.000596147
         3.6    0.018088  0.00130693 0.000319954
     3.86667   0.0114769  0.00056194 0.000146169
     4.13333 0.000708333 0.000298991 8.19214e-05
         4.4           0 0.000151634 7.35925e-05
     4.66667           0 4.30957e-05 2.21494e-05
     4.93333           0 1.42575e-05 9.93266e-06
         5.2           0 4.17483e-06  3.1991e-06
     5.46667           0 1.23816e-06 1.22367e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00149074 0.000213053 4.27317e-05
         0.4  0.00796296  0.00141369  0.00023356
    0.666667   0.0404398  0.00354456 0.000450998
    0.933333    0.121347  0.00606533 0.000795242
         1.2    0.166583  0.00826083  0.00123564
     1.46667    0.136227  0.00931994  0.00146179
     1.73333    0.114093  0.00980314  0.00172322
           2    0.120102  0.00943848  0.00167768
     2.26667   0.0536204   0.0213019   0.0130267
     2.53333   0.0936389   0.0166453   0.0093351
         2.8    0.049713  0.00548871  0.00136672
     3.06667    0.032338  0.00331314 0.000780411
     3.33333   0.0251204  0.00222467 0.000583837
         3.6    0.020463   0.0012878 0.000313254
     3.86667   0.0113472  0.00055503 0.000143011
     4.13333   0.0051713 0.000294867 8.01633e-05
         4.4 0.000342593 0.000148365 7.19925e-05
     4.66667           0 4.21163e-05 2.16677e-05
     4.93333           0 1.39335e-05  9.7122e-06
         5.2           0 4.07995e-06  3.1278e-06
     5.46667           0 1.21002e-06 1.19619e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00230093 0.000209454 4.19333e-05
         0.4   0.0330787  0.00139861 0.000228856
    0.666667   0.0542639  0.00349258 0.000443961
    0.933333   0.0598472   0.0059601 0.000784501
         1.2    0.142889  0.00814782  0.00121333
     1.46667       0.137  0.00918048  0.00143594
     1.73333    0.143986   0.0096564  0.00169116
           2    0.104481  0.00928033  0.00164783
     2.26667   0.0961481    0.020876   0.0127441
     2.53333   0.0738241   0.0163118  0.00913361
         2.8   0.0544907  0.00539365  0.00133965
     3.06667   0.0591667  0.00326874 0.000764331
     3.33333   0.0255602  0.00218785 0.000572023
         3.6  0.00676389  0.00126252 0.000307311
     3.86667    0.004375 0.000544856 0.000140194
     4.13333  0.00166204 0.000289135 7.85866e-05
         4.4 0.000162037 0.000145148 7.04645e-05
     4.66667           0 4.11803e-05 2.12064e-05
     4.93333           0 1.36239e-05 9.50131e-06
         5.2           0 3.98929e-06 3.05961e-06
     5.46667           0 1.18313e-06 1.16991e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333   0.0034537 0.000206533 4.11234e-05
         0.4    0.032375   0.0013835 0.000224379
    0.666667   0.0500787  0.00344033 0.000437374
    0.933333   0.0985972  0.00587713 0.000771822
         1.2    0.123829  0.00802922  0.00119274
     1.46667    0.136509  0.00904542  0.00141106
     1.73333     0.13056  0.00950818  0.00166088
           2   0.0936435  0.00912284  0.00161952
     2.26667   0.0882222   0.0204639   0.0124738
     2.53333   0.0728333   0.0159917  0.00894066
         2.8   0.0626991  0.00530603  0.00131339
     3.06667   0.0605787  0.00322631 0.000748891
     3.33333   0.0246667  0.00215195 0.000560713
         3.6  0.00687963  0.00123833 0.000301582
     3.86667  0.00214352 0.000534025 0.000137564
     4.13333   0.0122315  0.00028863 7.68798e-05
         4.4 0.000699074 0.000142323 6.89893e-05
     4.66667           0 4.02851e-05 2.07642e-05
     4.93333           0 1.33277e-05 9.29937e-06
         5.2           0 3.90256e-06 2.99432e-06
     5.46667           0 1.15741e-06 1.14476e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00423148 0.000204054  4.0323e-05
         0.4   0.0198194  0.00136304 0.000220536
    0.666667   0.0499907  0.00338976 0.000430982
    0.933333    0.107625  0.00580081 0.000759165
         1.2    0.126769  0.00791577  0.00117275
     1.46667    0.141616  0.00891707  0.00138686
     1.73333    0.131097  0.00936522  0.00163168
           2    0.109125  0.00897814  0.00159151
     2.26667   0.0769028   0.0200633   0.0122148
     2.53333   0.0529259   0.0156754  0.00875603
         2.8   0.0402917  0.00521137  0.00128885
     3.06667   0.0728935  0.00319066 0.000733806
     3.33333   0.0371389  0.00212297 0.000549531
         3.6   0.0155139    0.001219 0.000295783
     3.86667  0.00859722 0.000526554  0.00013484
     4.13333   0.0045787 0.000284561 7.53516e-05
         4.4 0.000884259 0.000139695 6.75715e-05
     4.66667           0  3.9428e-05 2.03401e-05
     4.93333           0 1.30441e-05 9.10583e-06
         5.2           0 3.81953e-06 2.93176e-06
     5.46667           0 1.13278e-06 1.12067e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333 0.000861111 0.000200177 3.96689e-05
         0.4   0.0089537  0.00133853   0.0002173
    0.666667   0.0421759  0.00333744 0.000425166
    0.933333    0.103796  0.00572501 0.000747124
         1.2    0.113727  0.00780022  0.00115399
     1.46667     0.14656  0.00879491  0.00136334
     1.73333    0.134375  0.00922844  0.00160341
