N  Half_pop_ave        L
479 103.967 101.204
480 104.061 101.204
481 104.178 101.204
482 103.348 101.204
483 102.655 101.204
484 103.081 101.204
485 103.381 101.204
486 103.372 101.204
487 103.561 101.133
488 103.272 100.959
489 103.14 100.959
490 102.297 100.888
491 103.224 100.888
492 103.456 100.888
493 105.281 100.888
494 104.85 100.888
495 104.716 100.888
496 103.701 100.888
497 103.335 100.888
498 103.45 100.888
499 102.224 100.888
500 101.984 98.8728
501 102.497 98.9058
502 102.497 98.9058
503 101.953 98.9058
504 102.247 98.9058
505 103.21 98.6547
506 102.227 98.3158
507 103.276 97.6281
508 101.32 97.6281
509 101.32 97.6281
510 101.203 97.6281
511 101.327 97.4267
512 102.342 97.4267
513 102.47 97.4267
514 102.627 97.4267
515 102.423 97.4267
516 101.576 97.4267
517 101.68 97.4267
518 102.079 97.4267
519 100.684 97.4267
520 99.7458 97.4267
521 101.361 97.4267
522 101.598 97.4267
523 100.284 97.4267
524 100.203 97.1068
525 100.199 97.1068
526 101.31 97.1068
527 102.175 97.1068
528 99.4354 97.1068
529 99.3791 97.1068
530 100.494 97.1068
531 100.322 97.1068
532 100.507 97.1068
533 100.369 97.1068
534 99.8312 96.8692
535 100.05 96.8692
536 99.4739 96.8692
537 98.7293 96.8692
538 98.9711 96.8692
539 100.356 96.8692
540 100.279 96.8692
541 100.549 96.8692
542 100.674 96.8692
543 100.674 96.8692
544 100.781 96.8692
545 100 96.8692
546 100.832 95.9393
547 100.405 95.9393
548 100.57 95.9393
549 100.74 95.9393
550 100.503 95.1273
551 100.951 95.1273
552 99.5621 94.8359
553 99.3838 94.8359
554 100.554 94.8359
555 100.81 94.8359
556 99.5817 94.8359
557 99.7575 94.8359
558 99.9435 94.8359
559 100.232 94.8359
560 98.8788 94.8359
561 100.455 94.8359
562 99.6171 94.8359
563 100.747 94.8147
564 99.5827 94.8147
565 97.7063 94.8147
566 97.5973 94.8147
567 96.5268 94.8147
568 97.1485 94.8147
569 97.0631 94.8147
570 96.8456 94.8147
571 96.9374 94.8147
572 98.9515 94.4998
573 98.3935 94.4998
574 98.549 94.4998
575 98.7193 94.4998
576 98.5228 94.4998
577 98.8812 94.4998
578 99.461 94.4998
579 99.8354 94.4998
580 99.1031 94.4998
581 100.475 94.4998
582 98.0029 94.4998
583 99.2734 94.1162
584 99.2734 94.1162
585 98.1272 94.1162
586 98.7605 94.1162
587 97.3436 94.1162
588 97.9342 94.1162
589 96.6907 94.1162
590 96.466 93.9416
591 97.0884 93.9416
592 97.479 93.9416
593 97.648 93.9416
594 97.075 93.9321
595 98.5832 93.8725
596 97.4441 93.8725
597 98.3802 93.8725
598 98.5834 93.8725
599 99.5839 93.8725
600 97.7025 93.224
601 97.9117 93.224
602 98.722 92.5043
603 97.786 92.3879
604 98.147 92.0022
605 97.5883 92.0022
606 97.8973 92.0022
607 98.1662 92.0022
608 97.8463 91.7585
609 96.2045 91.7585
610 96.4256 91.7585
611 95.9157 91.6409
612 96.0092 91.6409
613 96.7447 91.6409
614 96.0457 91.6409
615 96.0315 91.6409
616 95.7298 91.6409
617 94.9665 91.6409
618 93.5197 91.6409
619 93.3407 91.6409
620 93.7592 91.6409
621 93.9387 91.6409
622 94.3679 91.6409
623 93.8465 91.6409
624 92.6811 91.6409
625 93.2937 91.6409
626 93.315 91.6409
627 93.5792 91.6409
628 93.6467 91.6409
629 94.4587 91.6409
630 94.1261 91.375
631 94.3347 91.375
632 94.4073 91.375
633 93.264 91.1773
634 93.3684 91.1773
635 93.2929 91.1773
636 93.3256 91.1773
637 94.146 90.9115
638 93.6117 90.9115
639 93.7345 90.9115
640 93.8165 90.8028
641 93.4248 90.8028
642 94.0129 90.8028
643 94.1408 90.8028
644 93.3846 90.8028
645 92.2492 90.8028
646 92.3598 90.8028
647 92.464 90.8028
648 92.464 90.8028
649 93.7174 90.6897
650 93.5128 90.6897
651 93.6455 90.6897
652 92.8118 90.6897
653 92.8204 90.6897
654 95.0458 90.2882
655 95.1813 90.2882
656 95.3835 90.2882
657 95.6298 90.2882
658 94.1725 89.8247
659 93.7158 89.8247
660 93.2168 89.8247
661 93.4955 89.8247
662 93.3777 89.8247
663 94.865 89.8247
664 95.0411 89.8247
665 91.5367 89.8247
666 92.431 89.8247
667 92.6533 89.8247
668 92.1891 89.8247
669 92.5521 89.8247
670 93.9722 89.8247
671 94.8893 89.8247
672 93.8916 89.7912
673 93.9372 89.7912
674 92.1935 89.6937
675 90.9069 89.6937
676 91.0514 89.6937
677 92.6713 89.6937
678 92.9268 89.6937
679 94.0723 89.6937
680 93.3648 89.6937
681 93.5284 89.6937
682 92.2312 89.6937
683 91.7054 89.6937
684 91.6325 89.6937
685 91.7485 89.6937
686 91.9185 89.6937
687 91.2741 89.6937
688 92.4294 89.6937
689 92.5491 89.6937
690 93.3088 89.6937
691 93.4291 89.6937
692 93.5276 89.6937
693 92.4219 89.033
694 91.8542 89.033
695 90.1679 89.0135
696 90.2852 89.0135
697 91.9663 89.0135
698 92.0765 89.0135
699 91.7298 89.0135
700 90.526 89.0135
701 90.823 88.9686
702 90.2085 88.9686
703 90.4043 88.8822
704 90.9576 88.8822
705 91.6677 88.8373
706 91.7696 88.8373
707 91.048 88.8373
708 91.4429 88.8373
709 91.5702 88.8373
710 91.8939 88.8373
711 91.0004 88.8373
712 91.0004 88.8373
713 91.1257 88.8373
714 90.2986 88.8373
715 90.4791 88.8373
716 89.4185 88.8015
717 89.772 88.8015
718 89.6145 88.8015
719 89.8509 88.8015
720 90.0198 88.8015
721 90.9455 88.8015
722 91.7805 88.8015
723 91.9061 88.8015
724 91.455 88.8015
725 91.7202 88.8015
726 91.7385 88.8015
727 91.801 88.8015
728 91.9915 88.8015
729 93.8387 88.8015
730 93.886 88.8015
731 94.1102 88.8015
732 94.3054 88.8015
733 93.0135 88.8015
734 91.9603 88.8015
735 92.1807 88.8015
736 92.2828 88.8015
737 94.2878 88.8015
738 92.7512 88.8015
739 94.6457 88.8015
740 92.5684 88.8015
741 93.0943 88.8015
742 93.2047 88.8015
743 93.2961 88.8015
744 93.939 88.8015
745 94.044 88.8015
746 92.5976 88.8015
747 92.4463 88.8015
748 92.0862 88.8015
749 92.302 88.8015
750 90.769 87.8582
751 90.9891 87.8582
752 91.1008 87.8582
753 90.2175 87.8582
754 90.932 87.8582
755 91.8014 87.8582
756 93.1466 87.8582
757 92.8227 87.8582
758 93.5429 87.8582
759 93.639 87.8582
760 91.4392 87.8582
761 91.7539 87.8582
762 90.8767 87.8582
763 91.5254 87.8582
764 91.6656 87.8582
765 90.951 87.8582
766 90.5833 87.8582
767 90.9571 87.8582
768 90.7574 87.8582
769 90.8545 87.8582
770 91.0358 87.8582
771 90.4514 87.8582
772 90.5616 87.8582
773 90.6908 87.8582
774 91.6702 87.8582
775 90.4772 87.8582
776 90.4772 87.8582
777 90.4645 87.8582
778 90.566 87.8582
779 89.8811 87.8582
780 90.205 87.8582
781 90.8345 87.8582
782 90.3581 87.8582
783 90.0679 87.8582
784 89.0656 87.8582
785 88.8324 87.7515
786 88.9604 87.5421
787 89.5186 87.5421
788 89.5573 87.5421
789 90.118 87.5421
790 90.3372 87.5421
791 90.3704 87.5421
792 89.6562 87.5421
793 89.2812 87.5421
794 89.3932 87.5421
795 89.9548 87.5421
796 89.1269 87.5421
797 89.3468 87.3587
798 88.4122 87.3587
799 88.9299 87.3587
800 88.7421 86.573
801 89.0035 86.573
802 89.003 86.573
803 89.5564 86.573
804 90.7361 86.573
805 89.9301 86.573
806 89.9745 86.573
807 88.376 86.573
808 88.6725 86.573
809 88.7448 86.573
810 88.5212 86.573
811 88.5963 86.573
812 88.9889 86.573
813 88.2539 86.573
814 89.7089 86.573
815 89.4746 86.573
816 89.701 86.573
817 90.0385 86.573
818 90.2341 86.573
819 90.3638 86.573
820 90.4193 86.573
821 88.9761 86.573
822 89.0528 86.573
823 88.9105 86.573
824 89.831 86.573
825 90.1504 86.573
826 89.3454 86.573
827 89.4981 86.573
828 89.9601 86.573
829 89.6007 86.573
830 89.7204 86.573
831 87.6925 86.4929
832 87.8708 86.4929
833 88.2243 86.4929
834 89.0151 86.4929
835 89.4798 86.4929
836 88.7562 86.4929
837 88.8275 86.4929
838 88.4593 86.4929
839 88.5166 86.4929
840 88.0866 86.4929
841 89.3777 86.4929
842 87.7061 86.4929
843 88.4868 86.4929
844 87.8887 86.4929
845 87.4196 86.4929
846 88.1009 86.4929
847 87.9012 86.4929
848 88.397 86.4929
849 88.4329 86.4929
850 88.595 86.3477
851 88.7163 86.3477
852 88.8689 86.3017
853 88.6118 86.3017
854 88.0889 86.2904
855 88.3851 86.2904
856 89.0514 86.2904
857 88.646 86.2904
858 87.9229 86.2904
859 87.0191 86.2904
860 87.1617 86.2904
861 87.5022 86.2904
862 87.4406 86.2502
863 87.5187 86.2502
864 87.9336 86.1075
865 87.9674 86.1075
866 88.2276 86.1075
867 87.1122 86.0673
868 87.7631 86.0673
869 88.153 86.0673
870 89.3937 86.0673
871 88.7099 86.0673
872 88.5723 86.0673
873 87.9403 86.0673
874 88.5557 86.0673
875 88.7117 86.0673
876 90.0012 86.0673
877 88.9068 86.0673
878 88.9313 86.0673
879 89.0557 86.0673
880 88.2601 86.0673
881 89.4193 86.0673
882 89.465 86.0673
883 89.604 86.0673
884 88.6215 86.0673
885 89.5135 86.0673
886 89.7509 86.0673
887 89.2173 85.8211
888 88.8284 85.8211
889 88.6572 85.8211
890 88.7238 85.8211
891 87.7263 85.8211
892 86.4798 85.8211
893 86.6665 85.8211
894 86.1275 85.8211
895 87.2932 85.8211
896 87.8165 85.8211
897 88.0157 85.8211
898 88.5402 85.8211
899 88.1148 85.8211
900 87.6041 85.4083
901 87.6711 85.4083
902 88.4037 84.9344
903 88.0844 84.9344
904 88.1938 84.9344
905 88.353 84.9344
906 88.4833 84.9344
907 88.6157 84.9344
908 87.6343 84.9344
909 88.0659 84.9344
910 88.7314 84.6882
911 89.1684 84.6882
912 87.3691 84.4336
913 87.222 84.4336
914 87.6308 84.4336
915 88.9434 84.2508
916 89.1728 84.2508
917 89.2266 84.2508
918 89.6173 84.2508
919 89.6379 84.2508
920 88.3046 84.2508
921 87.5601 84.2508
922 87.6762 84.2508
923 87.8624 84.2508
924 87.9928 84.2508
925 88.9313 84.2508
926 89.3629 84.2508
927 88.7177 84.2508
928 89.1181 84.2508
929 89.4874 84.2508
930 89.4993 84.2508
931 89.6777 84.2508
932 87.6371 84.2508
933 87.0868 84.2508
934 86.4111 84.2508
935 85.9975 84.2508
936 85.3262 84.2508
937 85.6249 84.2508
938 86.346 84.2508
939 86.14 84.2508
940 86.3543 84.2508
941 85.9012 84.2508
942 85.9002 84.2508
943 85.8894 84.2508
944 86.0625 84.2508
945 86.2741 84.2508
946 85.915 84.1922
947 86.1658 84.1922
948 86.3839 84.1922
949 86.0915 84.1922
950 85.871 84.1922
951 86.0084 84.1922
952 86.1741 84.1922
953 86.1897 84.1922
954 86.6081 84.1922
955 86.6843 84.1725
956 86.7731 84.1725
957 87.0012 84.1725
958 86.8559 84.0676
959 87.8391 84.0091
960 85.0287 84.0091
961 85.1027 84.0091
962 84.843 84.0091
963 84.5319 84.0091
964 84.6121 84.0091
965 85.5782 84.0091
966 85.877 84.0091
967 85.581 84.0091
968 85.2154 84.0091
969 85.6305 84.0091
970 85.4324 84.0091
971 85.3973 84.0091
972 85.7094 84.0091
973 85.9746 84.0091
974 87.0575 84.0007
975 87.2413 84.0007
976 87.2996 84.0007
977 87.4221 84.0007
978 86.3837 84.0007
979 86.2457 84.0007
980 86.2457 84.0007
981 87.3029 83.9694
982 87.3705 83.9694
983 87.4427 83.9694
984 87.8457 83.9694
985 86.4569 83.9694
986 86.4971 83.9694
987 87.0887 83.9694
988 87.3771 83.9694
989 86.3617 83.9694
990 85.6892 83.9694
991 85.7304 83.9694
992 86.1997 83.9694
993 85.5605 83.9694
994 86.3536 83.9694
995 86.869 83.9694
996 87.4044 83.9694
997 86.899 83.9694
998 87.5886 83.9694
999 87.6385 83.9694
1000 84.6043 83.1629
1001 84.8528 83.1629
1002 85.4404 82.5507
1003 84.7036 82.5507
1004 84.8477 82.5507
1005 83.7105 82.4903
1006 83.8149 82.4903
1007 83.9077 82.4903
1008 83.4268 82.4903
1009 83.41 82.4903
1010 83.556 82.4903
1011 84.6518 82.4507
1012 83.8442 82.4507
1013 84.1022 82.4507
1014 84.1212 82.4507
1015 83.4248 82.4507
1016 83.9229 82.4507
1017 85.4052 82.4507
1018 84.9454 82.4507
1019 84.6991 82.4507
1020 84.9219 82.4507
1021 85.0657 82.4507
1022 84.7499 82.4507
1023 85.3171 82.4507
1024 85.0583 82.4507
1025 84.3771 82.4507
1026 85.0364 82.4507
1027 85.268 82.4507
1028 85.8857 82.4507
1029 85.5441 82.4507
1030 85.8072 82.4507
1031 85.5837 82.4507
1032 85.8598 82.4507
1033 85.8598 82.4507
1034 84.4996 82.4507
1035 85.1246 82.4507
1036 85.2367 82.4507
1037 84.4007 82.4507
1038 84.5272 82.4507
1039 84.3139 82.4507
1040 83.4897 82.4507
1041 84.014 82.4507
1042 85.4741 82.4507
1043 85.6617 82.4507
1044 85.7045 82.4507
1045 85.3964 82.4507
1046 84.0309 82.4507
1047 83.6207 82.4507
1048 83.6486 82.4507
1049 83.8285 82.4507
1050 83.6212 81.3466
1051 84.3223 81.3466
1052 84.8528 81.307
1053 85.85 81.307
1054 85.3748 81.307
1055 85.6634 81.307
1056 85.7427 81.2681
1057 85.8078 81.2681
1058 85.8705 81.2681
1059 85.4309 81.2681
1060 84.5469 81.2681
1061 84.4983 81.2681
1062 83.7557 81.2681
1063 83.5945 81.2681
1064 83.7562 81.2681
1065 83.8095 81.2681
1066 82.5651 81.2681
1067 82.7738 81.2681
1068 82.3573 81.2681
1069 82.5306 81.2681
1070 83.5758 81.2681
1071 84.1123 81.2681
1072 84.3663 81.2681
1073 84.5506 81.2681
1074 85.0094 81.2681
1075 85.4841 81.2681
1076 86.6498 81.2681
1077 85.1912 81.2681
1078 84.5859 81.2681
1079 83.9327 81.2681
1080 85.047 81.2681
1081 85.9763 81.2681
1082 86.0876 81.2681
1083 84.8908 81.2681
1084 83.7984 81.2681
1085 83.7433 81.2681
1086 85.4623 81.2681
1087 86.1102 81.2681
1088 86.1102 81.2681
1089 87.2686 81.2681
1090 87.6264 81.2681
1091 86.1177 81.2681
1092 84.9552 81.2681
1093 85.0717 81.2681
1094 82.9439 81.2681
1095 83.3222 81.2681
1096 82.9072 81.2681
1097 82.987 81.2681
1098 83.3533 81.2681
1099 83.9762 81.2681
1100 83.9275 80.9233
1101 83.9863 80.9233
1102 83.2415 80.9042
1103 83.4527 80.9042
1104 82.1519 80.8844
1105 82.0205 80.7943
1106 82.0991 80.7943
1107 82.9943 80.7943
1108 83.6491 80.7943
1109 83.2334 80.7943
1110 83.3233 80.7943
1111 83.6243 80.7943
1112 83.4068 80.7943
1113 83.5856 80.7943
1114 83.7631 80.7943
1115 83.4381 80.7943
1116 83.6007 80.7943
1117 83.2591 80.7943
1118 83.2117 80.7943
1119 82.9875 80.7943
1120 83.1159 80.7943
1121 82.1463 80.7943
1122 82.6034 80.7943
1123 82.7445 80.7943
1124 82.4252 80.7943
1125 82.2221 80.7943
1126 83.0473 80.7943
1127 83.1608 80.7943
1128 82.5819 80.7943
1129 83.9994 80.7943
1130 84.2435 80.7943
1131 82.5048 80.7943
1132 82.8372 80.7943
1133 81.5564 80.7943
1134 81.9103 80.7943
1135 82.4936 80.7943
1136 81.0835 80.7943
1137 80.9992 80.7943
1138 81.148 80.7943
1139 81.4491 80.7943
1140 82.1633 80.7943
1141 83.2402 80.7943
1142 82.8344 80.7943
1143 82.8691 80.7943
1144 83.9205 80.7943
1145 84.1299 80.7943
1146 83.6015 80.7943
1147 84.5355 80.7943
1148 84.2762 80.7943
1149 84.4477 80.7943
1150 84.222 80.5548
1151 84.2976 80.5548
1152 84.4253 80.5548
1153 86.0782 80.5548
1154 84.83 80.5548
1155 84.0198 80.5548
1156 83.6259 80.5548
1157 82.8337 80.5548
1158 84.2159 80.5548
1159 83.8862 80.5548
1160 83.6015 80.5548
1161 83.7672 80.5548
1162 84.1169 80.5548
1163 83.7221 80.5548
1164 83.8277 80.5548
1165 82.9469 80.5548
1166 82.1804 80.5548
1167 81.6648 80.5548
1168 81.7407 80.5548
1169 81.4943 80.5548
1170 81.3698 80.5548
1171 81.0269 80.5548
1172 82.1565 80.5548
1173 83.3968 80.5548
1174 83.4727 80.5548
1175 84.1271 80.5548
1176 84.2848 80.5548
1177 83.4886 80.5548
1178 83.1713 80.5548
1179 83.3768 80.5548
1180 83.5009 80.5548
1181 83.4906 80.5548
1182 82.9247 80.5548
1183 83.0455 80.5548
1184 82.3466 80.5548
1185 81.6648 80.5548
1186 82.1115 80.5548
1187 82.1242 80.5548
1188 82.3494 80.5548
1189 83.6633 80.5548
1190 83.8917 80.5548
1191 83.4883 80.5548
1192 83.4883 80.5548
1193 83.94 80.5548
1194 83.8038 80.5548
1195 83.7354 80.5548
1196 83.8222 80.5548
1197 82.4767 80.5548
1198 82.2538 80.5548
1199 81.8688 80.5548
1200 81.8476 79.7448
1201 82.0291 79.7448
1202 82.1545 79.7448
1203 83.5843 79.7448
1204 83.8432 79.7448
1205 83.8625 79.7448
1206 83.3375 79.7448
1207 83.4851 79.7448
1208 82.8377 79.7448
1209 82.9246 79.7448
1210 81.6278 79.7448
1211 81.6836 79.7448
1212 80.4552 79.7448
1213 80.6072 79.7448
1214 81.4134 79.7448
1215 81.539 79.7448
1216 80.2981 79.7448
1217 81.8761 79.7448
1218 82.5448 79.7448
1219 82.7326 79.7448
1220 81.623 79.7448
1221 82.8364 79.7448
1222 84.542 79.7448
1223 83.5991 79.7448
1224 83.7622 79.7448
1225 83.8873 79.7448
1226 83.9551 79.7448
1227 82.232 79.7448
1228 82.3404 79.7448
1229 82.6485 79.7448
1230 82.8118 79.7448
1231 83.6156 79.7448
1232 83.2421 79.7448
1233 83.1796 79.7448
1234 82.5337 79.7448
1235 82.5064 79.7448
1236 82.3375 79.7448
1237 81.3267 79.7448
1238 81.518 79.7448
1239 81.657 79.7448
1240 81.2801 79.7448
1241 80.8541 79.7448
