N  Half_pop_ave        L
99 221.25 210.532
100 220.628 205.119
101 222.428 210.713
102 224.455 210.997
103 224.627 210.997
104 225.272 210.246
105 225.548 210.246
106 223.027 209.885
107 223.201 209.885
108 224.714 208.374
109 224.849 208.374
110 224.871 208.374
111 222.98 208.374
112 219.135 208.328
113 219.295 208.328
114 219.388 208.328
115 217.018 208.328
116 216.361 208.328
117 214.258 207.889
118 212.244 199.712
119 211.12 199.712
120 211.365 199.712
121 211.797 199.712
122 211.885 199.712
123 210.101 199.712
124 209.943 198.16
125 208.599 198.16
126 204.294 198.16
127 204.404 198.16
128 203.897 197.478
129 203.973 197.478
130 202.613 197.478
131 202.338 197.478
132 201 197.478
133 201.082 197.478
134 200.63 197.478
135 200.955 197.478
136 200.118 196.895
137 198.887 196.895
138 198.957 196.796
139 198.312 191.54
140 197.517 191.54
141 197.165 185.334
142 195.435 179.956
143 192.516 179.956
144 192.668 179.956
145 189.673 179.566
146 189.733 179.566
147 190.096 179.566
148 190.044 179.566
149 188.352 179.554
150 185.967 166.693
151 187.384 168.676
152 188.623 170.505
153 190.998 170.109
154 189.932 170.109
155 188.717 170.109
156 188.999 170.109
157 192.43 170.109
158 192.141 170.109
159 186.876 170.109
160 187.216 170.109
161 185.588 170.109
162 185.413 169.973
163 185.413 169.973
164 185.608 169.973
165 185.745 169.973
166 182.106 165.216
167 178.804 165.216
168 177.876 165.216
169 177.1 165.216
170 173.339 165.079
171 171.973 165.079
172 170.183 164.338
173 169.496 164.338
174 169.609 164.338
175 168.366 164.096
176 168.861 164.096
177 169.002 164.096
178 168.156 164.096
179 168.334 164.096
180 168.426 164.096
181 167.502 164.096
182 166.921 164.096
183 166.665 164.096
184 166.606 164.096
185 167.878 163.72
186 167.952 163.72
187 167.952 163.72
188 168.112 163.72
189 167.466 163.72
190 166.167 162.633
191 167.188 162.633
192 167.73 162.408
193 166.45 162.282
194 166.866 162.282
195 167.342 161.741
196 167.655 161.741
197 167.769 161.741
198 168.849 161.741
199 168.799 160.914
200 167.702 145.925
201 167.789 145.925
202 166.594 148.999
203 165.755 149.362
204 162.191 149.362
205 162.378 149.362
206 162.672 149.362
207 162.813 149.362
208 160.051 147.975
209 159.137 147.975
210 157.341 146.49
211 157.355 146.49
212 157.464 146.49
213 157.706 146.49
214 157.944 146.49
215 158.142 146.49
216 157.242 146.49
217 157.449 146.49
218 156.174 146.24
219 156.818 146.49
220 153.728 146.49
221 151.893 146.473
222 151.092 146.473
223 149.487 146.219
224 149.012 146.219
225 148.095 146.219
226 148.177 146.219
227 148.254 146.219
228 148.065 145.555
229 148.159 145.555
230 148.852 145.555
231 148.924 145.555
232 148.934 145.555
233 149.104 145.555
234 148.065 144.975
235 148.61 144.975
236 148.879 144.975
237 148.317 144.975
238 148.502 144.975
239 149.088 144.975
240 149.243 144.975
241 149.462 144.975
242 149.938 144.919
243 148.899 144.919
244 148.381 144.919
245 148.351 144.037
246 147.823 141.359
247 149.484 141.359
248 150.165 141.359
249 147.585 141.359
250 147.156 135.319
251 145.264 135.259
252 144.997 135.259
253 145.462 135.259
254 146.823 135.19
255 146.605 135.259
256 146.721 135.259
257 146.116 134.855
258 146.601 134.855
259 144.8 134.855
260 144.073 134.855
261 144.791 134.855
262 144.814 134.855
263 145.022 134.855
264 145.306 134.855
265 145.44 134.855
266 145.73 134.855
267 144.092 134.133
268 144.237 134.133
269 141.452 134.133
270 140.311 134.133
271 140.527 134.133
272 140.615 134.133
273 138.833 134.133
274 139.049 134.133
275 139.21 134.133
276 139.473 134.133
277 136.738 133.869
278 135.896 133.869
279 135.672 133.869
280 135.759 133.869
281 136.902 133.869
282 135.957 133.019
283 135.791 133.019
284 136.03 133.019
285 136.342 133.019
286 136.848 133.019
287 136.964 133.019
288 137.212 133.019
289 136.24 132.811
290 136.052 132.811
291 136.376 132.811
292 136.481 132.811
293 136.916 131.961
294 135.99 131.961
295 133.624 130.624
296 133.72 130.624
297 134.016 130.624
298 133.824 130.376
299 133.913 130.376
300 133.035 127.485
301 133.217 127.485
302 134.38 126.186
303 132.874 126.186
304 132.874 126.186
305 134.029 125.471
306 133.702 126.186
307 133.965 126.186
308 131.937 124.621
309 130.998 124.621
310 130.464 123.118
311 130.408 123.118
312 130.531 123.118
313 130.66 123.118
314 130.831 123.118
315 128.203 123.118
316 128.421 122.477
317 126.943 122.477
318 127.145 122.477
319 127.262 122.477
320 127.312 122.477
321 127.537 122.477
322 127.323 122.477
323 126.356 121.984
324 126.096 121.318
325 125.474 121.318
326 124.645 121.318
327 124.424 120.995
328 125.381 120.995
329 124.724 120.995
330 124.971 120.995
331 122.561 120.995
332 122.712 120.995
333 123.869 120.64
334 123.935 120.64
335 123.814 120.64
336 122.499 120.293
337 122.751 120.293
338 122.032 119.14
339 122.687 119.14
340 122.837 119.14
341 122.837 119.14
342 123.001 119.14
343 121.311 119.14
344 121.153 119.14
345 122.979 118.658
346 123.216 118.658
347 123.473 118.658
348 122.475 118.658
349 122.298 118.658
350 120.972 116.066
351 121.022 113.4
352 121.35 113.4
353 120.492 113.197
354 120.492 113.197
355 121.525 112.9
356 119.742 112.9
357 118.995 112.9
358 117.763 112.9
359 117.293 112.819
360 117.085 112.529
361 116.142 111.64
362 116.022 112.133
363 114.449 111.568
364 114.899 111.568
365 115.528 110.305
366 115.176 110.305
367 115.327 110.305
368 114.36 110.305
369 114.725 110.305
370 114.97 110.007
371 115.208 110.007
372 114.335 110.007
373 114.335 110.007
374 114.622 110.007
375 114.473 110.007
376 114.287 110.007
377 114.544 110.007
378 112.717 110.007
379 112.922 110.007
380 113.066 110.007
381 113.275 110.007
382 113.406 110.007
383 113.434 110.007
384 111.192 110.007
385 111.192 110.007
386 111.199 110.007
387 111.329 110.007
388 110.298 110.007
389 110.567 110.007
390 110.321 109.769
391 110.616 109.769
392 110.679 109.769
393 111.368 109.738
394 112.703 109.357
395 113.316 109.357
396 112.609 109.357
397 111.89 108.775
398 112.012 108.775
399 111.359 108.775
400 111.593 108.775
401 111.707 108.775
402 111.284 108.395
403 111.509 108.395
404 111.919 108.395
405 112.501 108.297
406 111.957 107.916
407 111.191 107.916
408 110.827 107.916
409 110.026 107.916
410 110.013 107.916
411 109.179 107.916
412 110.507 107.916
413 110.503 107.916
414 109.908 107.916
415 110.166 107.916
416 110.79 107.916
417 110.823 107.916
418 111.006 107.916
419 109.491 107.916
420 109.577 107.916
421 109.752 107.916
422 109.667 107.916
423 109.657 107.885
424 109.787 107.885
425 111.504 107.885
426 111.59 107.885
427 112.565 107.885
428 112.664 107.885
429 111.953 107.885
430 112.024 107.885
431 110.368 106.939
432 110.519 106.939
433 110.529 106.939
434 110.599 106.939
435 110.81 106.939
436 110.377 106.939
437 110.506 106.939
438 111.562 106.939
439 111.424 106.939
440 109.239 106.939
441 111.002 106.939
442 110.555 106.906
443 111.266 106.906
444 112.755 106.906
445 112.014 106.906
446 112.201 106.906
447 111.688 106.906
448 109.505 106.906
449 109.704 106.906
450 109.799 101.974
451 110.117 101.941
452 110.21 101.941
453 109.316 100.941
454 109.385 100.941
455 109.191 100.908
456 106.613 100.908
457 104.061 100.908
458 104.061 100.908
459 104.228 100.908
460 104.351 100.908
461 104.39 100.908
462 104.801 100.908
463 104.516 100.621
464 104.1 100.621
465 104.269 100.621
466 103.455 100.621
467 103.341 100.621
468 103.997 100.621
469 104.17 100.621
470 103.184 100.621
471 104.205 100.621
472 102.462 100.621
473 102.598 100.621
474 102.162 100.621
475 102.295 100.621
476 101.826 100.621
477 101.996 100.621
478 102.243 100.621
479 102.446 100.621
480 102.783 99.9413
481 101.399 99.9413
482 101.31 99.9413
483 101.356 99.9413
484 103.209 99.9413
485 103.574 99.9413
486 103.699 99.9413
487 102.91 99.9413
488 103.371 99.8494
489 102.943 99.8494
490 101.344 99.8494
491 101.988 99.7411
492 102.204 99.8494
493 103.031 99.8494
494 103.622 99.8494
495 102.833 99.8494
496 102.998 99.8494
497 103.106 99.8494
498 103.234 99.8494
499 101.795 99.8494
500 102.467 98.8728
501 102.361 98.8728
502 103.041 98.8728
503 103.136 98.8728
504 103.288 98.8728
505 102.966 98.8728
506 103.193 98.8728
507 105.81 98.8728
508 105.798 98.6218
509 105.798 98.6218
510 105.889 98.2652
511 106.032 98.2652
512 105.761 98.0638
513 104.802 97.972
514 104.823 97.972
515 103.968 97.685
516 104.422 97.685
517 102.364 97.685
518 102.422 97.685
519 102.52 97.685
520 101.973 97.685
521 100.338 97.685
522 100.646 97.685
523 101.074 97.685
524 101.48 97.685
525 101.268 97.685
526 102.67 97.3221
527 101.913 97.3221
528 102.766 97.3221
529 100.389 97.3221
530 100.63 97.3221
531 101.068 97.3221
532 101.861 97.2626
533 100.464 97.2626
534 100.443 97.2626
535 99.2621 95.9813
536 98.9299 95.9813
537 98.9832 95.9813
538 99.0684 95.9813
539 99.4763 95.9813
540 99.6925 95.9813
541 99.9389 95.9813
542 100.818 95.1273
543 100.895 95.1273
544 99.9313 95.1273
545 100.124 95.1273
546 99.7607 95.1273
547 99.3298 95.1273
548 97.569 95.1273
549 97.5907 95.1273
550 97.4958 95.1273
551 97.2311 95.0613
552 97.45 95.0613
553 97.6437 95.0613
554 99.2165 95.0613
555 98.5223 95.0613
556 98.6915 95.0613
557 99.0592 95.0613
558 99.6574 95.0613
559 99.526 95.0613
560 99.2641 95.0613
561 99.4166 95.0613
562 99.201 95.0613
563 97.8799 94.4217
564 96.9291 94.3558
565 97.0018 94.3558
566 97.1411 94.3558
567 97.4147 94.3558
568 96.4182 94.3558
569 96.6182 94.3558
570 96.4231 94.1181
571 96.3286 94.1181
572 97.4131 94.1181
573 97.3572 94.1181
574 96.5656 94.1181
575 96.1683 94.1181
576 96.2857 94.1181
577 95.4612 94.1181
578 94.9449 94.1181
579 96.1045 94.1181
580 96.3234 94.1181
581 96.4336 94.1181
582 96.5459 94.1181
583 97.3216 94.1181
584 96.4321 94.1181
585 96.7139 94.1181
586 97.1588 94.1181
587 97.3697 94.1181
588 97.6357 94.1181
589 97.6889 94.1181
590 97.6179 94.1181
591 97.6434 94.1181
592 97.7453 94.1181
593 97.2658 94.1085
594 98.0104 94.1085
595 97.7889 94.1085
596 97.8648 94.1085
597 97.5571 94.1085
598 97.7237 94.1085
599 97.9435 94.1085
600 97.5533 93.224
601 99.2897 93.0454
602 99.3532 93.0454
603 99.6859 93.0454
604 98.7038 92.216
605 98.8812 92.216
606 99.0082 92.216
607 98.2971 91.9194
608 98.4526 91.9194
609 98.5419 91.9194
610 98.771 91.9194
611 98.9339 91.9194
612 99.3649 91.9194
613 99.7099 91.9194
614 96.5147 91.8539
615 95.7127 91.2139
616 95.7225 91.2139
617 95.7225 91.2139
618 95.7987 91.2139
619 93.5642 91.2139
620 93.837 91.2139
621 93.8289 91.2139
622 93.0818 91.2139
623 93.973 91.2139
624 94.2569 91.2139
625 93.8573 91.2139
626 94.1485 91.2139
627 96.5475 91.2139
628 95.0006 91.2139
629 95.0979 91.2139
630 94.0909 91.2139
631 94.3597 91.2139
632 93.7308 91.2139
633 95.9919 91.0825
634 93.9913 91.0825
635 94.0291 91.0825
636 92.5073 91.0825
637 92.1509 91.0825
638 92.1509 91.0825
639 92.4485 91.0825
640 93.7558 91.0825
641 93.5418 91.0825
642 93.6162 91.0825
643 93.3251 91.0825
644 93.0439 91.0825
645 93.1969 91.0825
646 93.4589 91.0825
647 92.7383 91.0825
648 92.7561 91.0825
649 91.3085 90.8151
650 92.2908 90.6897
651 92.9854 90.5584
652 93.2265 90.1569
653 93.6927 89.6933
654 92.6939 89.6933
655 92.8542 89.6933
656 93.0694 89.6933
657 92.5429 89.6933
658 92.182 89.6933
659 91.7008 89.6933
660 92.1067 89.6933
661 91.2365 89.6933
662 90.5965 89.6933
663 92.6585 89.6933
664 92.4153 89.6933
665 92.4656 89.6933
666 91.7692 89.6933
667 91.9711 89.6933
668 91.9524 89.6933
669 92.2181 89.6933
670 91.2983 89.6933
671 91.6361 89.6933
672 92.5497 89.6933
673 92.2651 89.6933
674 92.845 89.6933
675 93.0073 89.6933
676 93.0389 89.6933
677 93.1459 89.6933
678 92.0587 89.6933
679 94.1847 89.6933
680 94.4864 89.6933
681 96.016 89.6933
682 95.2308 89.6933
683 93.259 89.6933
684 91.3678 89.6933
685 92.1181 89.6933
686 91.3712 89.6933
687 91.5188 89.6933
688 91.0751 89.6933
689 91.5404 89.6933
690 90.773 89.6933
691 90.1716 89.6933
692 91.1331 89.6933
693 90.8087 89.6933
694 91.3083 89.6933
695 91.6259 89.6933
696 91.8213 89.6933
697 92.2319 89.4775
698 91.9172 89.4775
699 92.1285 89.4775
700 91.9214 89.0135
701 91.2395 88.8822
702 92.3137 88.8822
703 92.5105 88.8822
704 92.7486 88.8822
705 92.8749 88.8822
706 92.9109 88.8822
707 92.2776 88.8822
708 91.4566 88.8822
709 91.4092 88.8822
710 92.5542 88.8822
711 91.1072 88.8822
712 91.6636 88.8822
713 91.83 88.8822
714 91.8993 88.8822
715 92.018 88.8822
716 92.0975 88.8822
717 93.3642 88.8822
718 92.7116 88.8822
719 92.0385 88.8822
720 92.0546 88.8822
721 91.4573 88.8822
722 92.0683 88.8822
723 91.6848 88.8822
724 92.4566 88.8822
725 91.1641 88.8015
726 91.4098 88.8015
727 91.5365 88.8015
728 91.1689 88.8015
729 90.876 88.8015
730 90.7345 88.8015
731 90.7345 88.8015
732 92.7953 88.8015
733 93.352 88.8015
734 93.5136 88.8015
735 93.3183 88.8015
736 92.8449 88.8015
737 93.1552 88.8015
738 91.7431 88.8015
739 91.1399 88.8015
740 91.52 88.6299
741 91.169 88.6299
742 89.8288 88.6299
743 90.2877 88.6299
744 89.3817 88.6299
745 90.1753 88.6299
746 90.3977 88.6299
747 90.0025 88.6299
748 90.1732 88.6299
749 89.4654 88.6299
750 89.696 87.8582
751 90.1776 87.8582
752 91.3443 87.8582
753 91.3417 87.8582
754 93.0612 87.8582
755 91.2465 87.8582
756 91.385 87.8582
757 91.2042 87.8582
758 91.8531 87.8582
759 90.5061 87.8582
760 90.0263 87.8582
761 90.1673 87.8582
762 90.1673 87.8582
763 90.1095 87.8582
764 89.7168 87.8582
765 89.0009 87.8582
766 89.3757 87.8582
767 89.4151 87.8582
768 89.6993 87.8582
769 89.8065 87.8582
770 90.6763 87.8582
771 89.5616 87.8582
772 89.6853 87.8582
773 88.6135 87.8114
774 89.8589 87.8114
775 90.0117 87.8114
776 90.6353 87.8114
777 92.8202 87.7243
778 93.1236 87.7243
779 93.2325 87.7243
780 91.9076 87.7243
781 92.0487 87.7243
782 92.2494 87.7243
783 91.1544 87.7243
784 91.3721 87.7243
785 90.7521 87.7243
786 89.9127 87.667
787 89.4068 87.667
788 89.5783 87.667
789 89.544 87.667
790 89.6537 87.667
791 88.6643 87.667
792 88.8999 87.667
793 88.642 87.667
794 88.1338 87.667
795 88.197 87.667
796 88.1372 87.667
797 88.1449 87.667
798 89.0532 87.667
799 88.8073 87.5896
800 88.7204 86.573
801 89.415 86.573
802 89.4732 86.5156
803 89.8829 86.5156
804 89.0304 86.5156
805 89.1608 86.5156
806 89.1725 86.5156
807 89.2965 86.5156
808 90.6079 86.5156
809 89.877 86.5156
810 88.6188 86.5156
811 88.2179 86.5156
812 89.0892 86.5156
813 88.6511 86.3817
814 88.9552 86.3817
815 88.2403 86.3817
816 88.3776 86.3817
817 88.587 86.3817
818 88.6161 86.3817
819 88.7346 86.3817
820 87.5765 86.3817
821 88.2821 86.3817
822 88.4745 86.3817
823 89.4134 86.3817
824 90.2439 86.3817
825 90.4142 86.3817
826 89.2355 86.3817
827 88.1907 86.3817
828 86.7484 86.3817
829 88.7045 86.3817
830 88.8443 86.3817
831 89.0131 86.3817
832 89.1436 86.3817
833 88.9515 86.3817
834 87.7302 86.3817
835 87.7073 86.3817
836 87.9731 86.3817
837 88.0719 86.3817
838 87.6115 86.3817
839 88.8241 86.3817
840 89.0026 86.3817
841 89.1441 86.3817
842 89.2925 86.3817
843 89.348 86.3817
844 89.2187 86.3817
845 89.2761 86.3817
846 89.3577 86.3817
847 88.8046 86.3817
848 88.6151 86.3817
849 88.8309 86.3817
850 89.4011 86.3477
851 91.0074 86.2904
852 89.6609 86.2904
853 89.1963 86.2904
854 88.7117 86.2904
855 89.2838 86.2904
856 88.1423 86.2904
857 88.3311 86.2904
858 88.0036 86.2904
859 88.1415 86.2904
860 88.3487 86.2904
861 88.0583 86.2904
862 89.4101 86.2904
863 88.7222 86.2904
864 88.8353 86.2904
865 88.9192 86.2904
866 90.701 86.2904
867 89.0837 86.2904
868 90.3779 86.2904
869 89.7176 86.2904
870 89.0669 86.2904
871 89.1409 86.2904
872 88.0166 85.6192
873 88.1725 85.6192
874 88.3955 85.6192
875 88.5663 85.6192
876 88.5962 85.6192
877 88.8381 85.6192
878 88.651 85.6192
879 88.1002 85.6192
880 87.8148 85.6192
881 87.9266 85.6192
882 87.7459 85.6192
883 88.068 85.6192
884 88.6145 85.6192
885 88.3944 85.6192
886 87.7174 85.6192
887 86.984 85.6192
888 87.0645 85.6192
889 87.2247 85.6192
890 87.2247 85.6192
891 88.4798 85.6192
892 89.6206 85.6192
893 89.8384 85.6192
894 88.6296 85.6192
895 88.721 85.6192
896 88.8207 85.6192
897 88.8207 85.6192
898 88.8207 85.6192
899 88.5347 85.6192
900 87.9567 85.4083
901 87.8945 84.9344
902 88.3499 84.9344
903 88.4501 84.9344
904 87.1583 84.9344
905 87.3667 84.9344
906 87.4226 84.9344
907 87.5797 84.9344
908 87.9897 84.9344
909 88.546 84.9344
910 87.9158 84.9344
911 88.6241 84.9344
912 88.8799 84.9344
913 87.7131 84.9344
914 89.106 84.9344
915 89.1074 84.9344
916 89.2911 84.9344
917 88.6755 84.9344
918 86.6956 84.9344
919 87.1462 84.9344
920 86.7169 84.9344
921 85.4573 84.9344
922 86.4884 84.9344
923 86.4646 84.9344
924 86.8899 84.9344
925 87.0631 84.9344
926 86.9858 84.9344
927 87.1207 84.9344
928 86.1701 84.9344
929 85.8907 84.9344
930 86.7642 84.9344
931 87.3401 84.9344
932 87.3115 84.9344
933 87.4023 84.9344
934 87.6767 84.9344
935 86.4996 84.9344
936 86.6626 84.9344
937 86.7938 84.9344
938 86.8844 84.9344
939 87.0951 84.9344
940 86.4398 84.9344
941 86.5483 84.9344
942 86.5111 84.9344
943 87.9748 84.9344
944 88.1291 84.9344
945 88.1831 84.9344
946 90.3677 84.9344
947 89.7286 84.8879
948 89.7747 84.8879
949 88.8853 84.8879
950 89.0019 84.1922
951 88.6174 84.1922
952 87.8438 84.1457
953 87.9177 84.1457
954 88.337 84.1457
955 88.3727 84.1457
956 89.1136 84.1457
957 87.8793 84.1457
958 86.9361 84.1457
959 87.1002 84.1457
960 86.756 84.1457
961 86.7191 84.1457
962 85.8961 84.1457
963 85.9651 83.8289
964 85.8344 83.8289
965 87.3808 83.5484
966 86.6532 83.2233
967 86.8321 83.2233
968 87.8352 83.2233
969 88.6595 83.2233
970 89.2667 83.2233
971 89.4074 83.2233
972 90.2742 83.2233
973 86.1713 83.2233
974 85.9473 83.2233
975 88.3168 83.2233
976 88.3844 83.2233
977 87.5401 83.2233
978 86.1435 83.2233
979 86.3828 83.2233
980 85.9944 83.2233
981 86.1283 83.2233
982 85.814 83.2233
983 86.5799 83.2233
984 86.7883 83.2233
985 86.4009 83.2233
986 85.4291 83.2233
987 85.0948 83.2233
988 86.1867 83.1629
989 86.6905 83.1629
990 86.7484 83.1629
991 86.8596 83.1629
992 86.9326 83.1629
993 85.6223 83.1629
994 85.8519 83.1629
995 85.7725 83.1629
996 86.56 83.1629
997 86.302 83.1629
998 86.1951 83.1629
999 86.4785 83.1629
1000 86.8687 83.1629
1001 86.7898 83.1629
1002 85.893 83.1629
1003 85.9174 83.1629
1004 85.6293 83.1629
1005 85.4394 83.1629
1006 85.7481 83.1629
1007 84.3229 83.1629
1008 84.4237 83.1629
1009 85.4866 83.1629
1010 85.6094 83.1629
1011 85.7238 83.1629
1012 85.6877 83.1629
1013 85.107 83.1629
1014 85.7228 83.1629
1015 85.4191 83.1629
1016 85.5855 83.1629
1017 85.8119 83.1629
1018 84.7149 83.1629
1019 84.1531 83.1629
1020 84.1044 83.1629
1021 84.7992 83.1629
1022 84.8519 83.1629
1023 84.3021 83.1629
1024 84.0717 83.1629
1025 84.2845 83.1629
1026 84.8772 83.1629
1027 84.974 83.1629
1028 84.8156 83.1629
1029 84.4976 83.1629
1030 85.2464 83.1629
1031 86.9003 83.1629
1032 87.0452 83.1629
1033 86.5964 83.1629
1034 86.1411 83.1629
1035 86.1411 83.1629
1036 85.788 83.1629
1037 86.0531 83.1629
1038 86.3677 83.1629
1039 87.0182 83.1629
1040 87.1908 83.1629
1041 87.2444 83.1629
1042 87.4554 83.1629
1043 87.6338 83.1629
1044 87.0146 83.1629
1045 85.726 83.1629
1046 85.7814 83.1629
1047 86.136 83.1629
1048 86.3756 83.1629
1049 87.4606 83.1629
1050 86.4343 81.3466
1051 86.641 81.3466
1052 87.6311 81.3466
1053 86.2103 81.3466
1054 86.7329 81.3466
1055 85.5477 81.307
1056 85.5829 81.307
1057 86.1914 81.307
1058 86.961 81.307
1059 87.4424 81.0675
1060 87.8667 81.0675
1061 89.7807 81.0675
1062 90.1043 81.0675
1063 88.1179 81.0675
1064 86.132 81.0675
1065 85.1897 81.0675
1066 85.3635 81.0675
1067 85.5946 81.0675
1068 84.9487 81.0675
1069 83.474 81.0675
1070 84.3218 81.0675
1071 83.5893 81.0675
1072 83.958 81.0675
1073 83.7934 81.0675
1074 82.5309 81.0675
1075 81.8538 81.0675
1076 82.6117 81.0675
1077 82.7661 81.0675
1078 81.8738 81.0675
1079 84.0308 81.0675
1080 83.9018 81.0675
1081 83.2068 81.0675
1082 81.8422 80.9385
1083 81.9992 80.9385
1084 81.4047 80.9385
1085 81.4615 80.9385
1086 82.7874 80.9385
1087 83.0256 80.9385
1088 82.4049 80.9385
1089 82.5048 80.9385
1090 83.552 80.9385
1091 84.7349 80.9385
1092 84.5664 80.9385
1093 84.6283 80.9385
1094 84.0161 80.9385
1095 84.6084 80.9385
1096 84.9054 80.9385
1097 86.0782 80.9385
1098 85.6725 80.9385
1099 85.07 80.9385
1100 83.957 80.9233
1101 84.1591 80.9233
1102 84.8238 80.6838
1103 84.8564 80.6838
1104 83.9417 80.5548
1105 84.0607 80.5548
1106 84.2682 80.5548
1107 82.6152 80.5548
1108 83.8962 80.5548
1109 84.0694 80.5548
1110 83.1496 80.5548
1111 82.5799 80.5548
1112 81.8649 80.5548
1113 81.6899 80.5548
1114 81.8621 80.5548
1115 82.5697 80.5548
1116 82.1916 80.5548
1117 82.3196 80.5548
1118 82.5793 80.5548
1119 81.8457 80.5548
1120 81.3284 80.5548
1121 80.8906 80.5548
1122 80.9424 80.5548
1123 81.7344 80.5548
1124 81.1722 80.5548
1125 81.2528 80.5548
1126 81.0539 80.5548
1127 81.1311 80.5548
1128 80.7665 80.5548
1129 81.1839 80.5548
1130 81.1073 80.5548
1131 82.0096 80.5548
1132 81.4931 80.5548
1133 82.6189 80.5548
1134 82.8089 80.5548
1135 82.6222 80.5548
1136 82.6996 80.5548
1137 82.7891 80.5548
1138 83.8753 80.5548
1139 84.2042 80.5548
1140 82.9122 80.5548
1141 82.9763 80.5548
1142 83.1027 80.5548
1143 83.1956 80.5548
1144 83.4365 80.5548
1145 83.52 80.5548
1146 82.7552 80.5548
1147 82.6496 80.5548
1148 82.9552 80.5548
1149 83.2268 80.5548
1150 83.9211 80.5548
1151 85.3178 80.5548
1152 84.9229 80.5548
1153 83.4637 80.5548
1154 83.8183 80.5548
1155 83.2047 80.5548
1156 83.56 80.5548
1157 82.057 80.5548
1158 82.3566 80.5548
1159 82.4737 80.5548
1160 82.8646 80.5548
1161 83.2765 80.5548
1162 85.435 80.5548
1163 85.7039 80.5548
1164 83.5999 80.5548
1165 82.3546 80.5548
1166 82.8202 80.5548
1167 83.1453 80.5548
1168 83.9713 80.5548
1169 84.0195 80.5548
1170 84.2581 80.5548
1171 86.3587 80.5548
1172 85.6711 80.5548
1173 84.1782 80.5366
1174 84.3258 80.5366
1175 84.0695 80.5366
1176 84.1642 80.5366
1177 83.2649 80.5366
1178 84.4052 80.5366
1179 84.6887 80.5366
1180 84.8175 80.5366
1181 83.8343 80.5366
1182 84.1156 80.5366
1183 84.1633 80.5366
1184 84.3461 80.5366
1185 83.6556 80.5366
1186 84.7257 80.5366
1187 84.8756 80.5366
1188 85.2835 80.5366
1189 85.3844 80.5366
1190 85.2875 80.5366
1191 85.2857 80.5366
1192 85.5287 80.5366
1193 85.7738 80.5366
1194 88.306 80.5366
1195 88.7335 80.5366
1196 87.5638 80.5366
1197 87.5873 80.5366
1198 85.6695 80.5366
1199 86.1501 80.5366
1200 83.7647 79.7448
1201 84.7561 79.7448
1202 85.1221 79.7266
1203 84.158 79.7266
1204 84.1556 79.7266
1205 83.5091 79.7266
1206 85.4699 79.7266
1207 84.8495 79.7266
1208 83.9253 79.7266
1209 84.0881 79.7266
1210 84.3152 79.7266
1211 83.1967 79.7266
1212 83.6114 79.7266
1213 83.6505 79.7266
1214 83.6505 79.7266
1215 83.8741 79.7266
1216 83.9426 79.7266
1217 83.2304 79.7266
1218 83.4666 79.7266
1219 83.2882 79.7266
1220 83.4551 79.7266
1221 83.6898 79.7266
1222 83.3745 79.7266
1223 82.5823 79.7266
1224 82.706 79.7266
1225 82.8158 79.7266
1226 83.0313 79.7266
1227 81.4924 79.7266
1228 81.8452 79.7266
1229 81.7946 79.7266
1230 81.8609 79.7266
1231 83.0317 79.7266
1232 83.3953 79.7266
1233 82.9953 79.7266
1234 83.3918 79.7266
1235 82.3115 79.672
1236 82.3544 79.672
