N  Half_pop_ave        L
763 96.0742 94.1278
764 96.0742 94.1278
765 96.0935 94.1278
766 96.3094 94.1278
767 96.1647 94.1278
768 98.4723 94.1278
769 98.4881 94.1278
770 98.5077 94.1278
771 98.5869 94.1278
772 98.3385 94.1278
773 99.3019 92.9815
774 98.9519 92.9815
775 98.7222 92.9815
776 98.8164 92.9815
777 97.9815 92.9815
778 97.1197 92.9815
779 96.8957 92.8548
780 97.5792 92.8548
781 97.8641 92.8548
782 98.318 92.8548
783 98.6266 92.8548
784 97.8771 92.8548
785 96.1976 92.8548
786 95.1343 92.8548
787 94.4256 92.8548
788 94.6073 92.8548
789 94.9834 92.8548
790 96.5909 92.8548
791 96.7777 92.8548
792 97.084 92.8548
793 97.3493 92.8548
794 97.4699 92.8548
795 96.3973 92.8548
796 96.3224 92.6552
797 95.3263 92.6552
798 94.338 92.6552
799 94.338 92.6552
800 94.9273 92.6552
801 94.7874 92.6552
802 94.9116 92.6552
803 94.815 92.6552
804 95.9723 92.6552
805 94.974 92.6552
806 95.0522 92.6552
807 94.4163 92.6552
808 94.5382 92.6552
809 94.547 92.6552
810 94.5627 92.6552
811 94.1925 92.6552
812 94.0887 92.6552
813 94.2202 92.6552
814 94.392 92.6552
815 93.5757 92.6552
816 93.8308 92.6552
817 94.3778 92.6552
818 94.9064 92.6552
819 95.1698 92.6552
820 95.1562 92.6552
821 95.1511 92.6552
822 95.4025 92.6552
823 94.1404 92.6552
824 95.5149 92.6552
825 95.5442 92.6552
826 95.5901 92.6552
827 95.7157 92.6552
828 95.8509 92.6552
829 96.034 92.6552
830 96.4618 92.6552
831 97.1378 92.6552
832 97.3634 92.6552
833 96.4794 92.6552
834 97.8606 92.6552
835 96.1241 92.6552
836 96.0182 92.6552
837 96.1215 92.6552
838 96.0726 92.6552
839 97.2523 92.6552
840 97.2401 92.6552
841 96.3901 92.6552
842 95.7926 92.6552
843 95.9317 92.6552
844 95.9508 92.6552
845 94.1545 92.6552
846 95.3816 92.6552
847 95.471 92.6552
848 95.4941 92.6552
849 97.6556 92.6552
850 96.0531 92.6552
851 96.2177 92.6552
852 96.4828 92.6552
853 97.1376 92.6552
854 96.0877 92.6552
855 95.6183 92.6552
856 95.6694 92.6552
857 95.7927 92.6552
858 95.9635 92.6552
859 96.7862 92.6552
860 96.1262 92.6552
861 96.7221 92.6552
862 96.8198 92.6552
863 95.7073 92.6552
864 95.4421 92.6552
865 94.4342 92.6552
866 94.214 92.6552
867 95.3418 92.6552
868 96.5177 92.6552
869 96.8263 92.6552
870 96.2057 92.6552
871 96.2489 92.6552
872 96.5477 92.6552
873 96.5929 92.6552
874 96.5953 92.6552
875 94.9901 92.6552
876 95.0481 92.6552
877 95.3975 92.6552
878 95.2342 92.6552
879 93.6266 92.6552
880 93.6372 92.6552
881 93.554 92.6552
882 93.5774 92.6552
883 93.9356 92.6552
884 95.0951 92.6552
885 97.2279 92.6552
886 97.5513 92.6552
887 97.1051 92.6552
888 97.1486 92.6552
889 96.7242 92.2663
890 96.4814 92.2663
891 95.258 92.2663
892 95.1579 92.2663
893 93.7306 92.2663
894 95.2379 92.2663
895 95.4052 92.2663
896 95.5609 92.2663
897 95.6264 92.2663
898 95.9953 92.2663
899 97.6636 92.2663
900 95.9094 92.2663
901 94.5313 92.2663
902 94.6028 92.2663
903 95.0461 92.2663
904 95.1159 92.2663
905 95.3017 92.2663
906 95.7447 92.104
907 95.7421 92.104
908 95.7593 92.104
909 96.0301 92.104
910 93.7103 92.104
911 94.1648 91.9807
912 94.7511 91.9807
913 94.8969 91.9807
914 95.0269 91.9807
915 95.3809 91.9807
916 93.9116 91.9807
917 93.9528 91.9807
918 94.4516 91.9807
919 93.554 91.9807
920 93.2944 91.9807
921 92.8668 91.9807
922 92.9412 91.9807
923 93.1399 91.9807
924 93.2536 91.9807
925 93.2094 91.9807
926 93.0675 91.9807
927 94.7779 91.9807
928 93.7056 91.9807
929 93.4145 91.9807
930 94.7011 91.9807
931 93.7151 91.9807
932 94.3557 91.9665
933 94.5128 91.9665
934 93.8021 91.9665
935 94.0338 91.9665
936 94.115 91.9665
937 93.5792 91.9665
938 93.5823 91.9665
939 93.7086 91.9665
940 93.4886 91.9665
941 93.8613 91.9665
942 93.355 91.9665
943 93.3768 91.9665
944 94.5999 91.9665
945 94.8169 91.9665
946 94.9505 91.9665
947 95.2668 91.9665
948 96.0812 91.9665
949 95.6169 91.9665
950 94.19 91.9665
951 94.7433 91.9665
952 94.0311 91.9665
953 94.1747 91.9665
954 94.2067 91.9665
955 94.2722 91.9665
956 94.7027 91.9665
957 93.9287 91.9665
958 93.503 91.9665
959 93.6455 91.9665
960 94.4087 91.9665
961 93.9442 91.9665
962 94.1636 91.9665
963 94.905 91.9665
964 95.0168 91.9665
965 96.2037 91.9665
966 95.2929 91.589
967 94.2927 91.589
968 93.3256 91.589
969 93.1245 91.589
970 93.5965 91.589
971 93.8116 91.589
972 93.467 91.589
973 93.2503 91.589
974 92.9378 91.589
975 92.0206 91.5076
976 91.9439 91.5076
977 92.0292 91.5076
978 92.7189 91.5076
979 92.8549 91.5076
980 92.8549 91.5076
981 94.0164 91.5076
982 94.1248 91.5076
983 94.5684 91.5076
984 94.9972 91.5076
985 93.7635 91.5076
986 94.4431 91.5076
987 93.8317 91.5076
988 94.0552 91.5076
989 94.787 91.5076
990 94.8464 91.5076
991 95.1816 91.5076
992 94.1179 91.5076
993 94.2944 91.5076
994 93.83 91.5076
995 94.6095 91.5076
996 95.1669 91.3609
997 94.808 91.3609
998 94.952 91.3609
999 94.9473 91.3609
1000 94.5346 91.3609
1001 95.4772 91.3609
1002 95.8024 91.3609
1003 93.741 91.3609
1004 92.2966 91.3609
1005 92.3785 91.3609
1006 92.6507 91.3609
1007 93.992 91.3609
1008 93.4076 91.3609
1009 94.0903 91.3609
1010 94.5502 91.3609
1011 92.9406 91.3609
1012 94.9902 91.3609
1013 95.2154 91.3609
1014 95.2998 91.3609
1015 93.9127 91.3609
1016 94.8874 91.3609
1017 95.1455 91.3609
1018 94.4355 91.3609
1019 94.2474 91.3609
1020 94.7595 91.3609
1021 94.8794 91.3609
1022 94.4129 91.3609
1023 92.9464 91.3609
1024 92.3061 91.3609
1025 92.7617 91.3609
1026 94.2843 91.3609
1027 94.3977 91.3609
1028 94.1543 91.3609
1029 94.212 91.3609
1030 94.4313 91.3609
1031 94.1823 91.3609
1032 94.9698 91.3609
1033 94.8144 91.3609
1034 94.8392 91.3609
1035 94.919 91.3609
1036 92.9734 91.3609
1037 93.0816 91.3609
1038 93.6922 91.3609
1039 94.2263 91.3609
1040 94.0882 91.3609
1041 92.9123 91.3609
1042 92.7865 91.3609
1043 92.962 91.3609
1044 93.3202 91.3609
1045 93.5095 91.3609
1046 93.3633 91.3609
1047 93.5461 91.3609
1048 92.5062 91.3609
1049 92.0832 91.3609
1050 92.7995 91.3609
1051 92.8497 91.335
1052 92.5647 91.335
1053 92.7617 91.335
1054 93.6099 91.335
1055 94.5422 91.335
1056 94.5131 91.2868
1057 94.5674 91.2868
1058 93.929 91.2609
1059 94.7185 91.2609
1060 94.9291 91.2609
1061 95.6632 91.2609
1062 96.6544 91.2609
1063 95.6343 91.2609
1064 95.1256 89.8597
1065 94.2857 89.8597
1066 94.3867 89.8597
1067 94.0113 89.8597
1068 94.7791 89.8597
1069 94.1045 89.8597
1070 94.1281 89.8597
1071 93.283 89.8597
1072 93.0368 88.9429
1073 93.2065 88.9429
1074 92.2854 88.9429
1075 93.6296 88.9429
1076 92.8794 88.9429
1077 93.1007 88.9429
1078 93.1102 88.9429
1079 90.6567 88.9429
1080 89.8236 88.9429
1081 90.009 88.9429
1082 90.0436 88.3271
1083 90.8252 88.1506
1084 90.7725 88.1506
1085 89.8811 88.1506
1086 90.9179 88.1506
1087 91.9324 87.4916
1088 91.6453 87.4916
1089 91.8661 87.4916
1090 92.2168 87.4916
1091 92.2622 87.4916
1092 92.2656 87.4916
1093 90.8018 87.4477
1094 91.9941 87.4477
1095 90.5249 87.4477
1096 91.3903 87.4477
1097 90.8117 87.4477
1098 89.6573 87.4477
1099 89.9385 87.4477
1100 91.2476 87.4477
1101 91.5636 87.4477
1102 91.6628 87.4477
1103 90.9415 87.4477
1104 90.3368 87.4477
1105 89.4987 87.4477
1106 89.7451 87.4477
1107 90.3503 87.4477
1108 90.0849 87.4477
1109 89.2872 87.4477
1110 88.525 87.4477
1111 89.6833 87.4477
1112 88.7335 87.4477
1113 88.3372 87.4477
1114 88.4421 87.4477
1115 89.9422 87.4477
1116 90.0352 87.4477
1117 89.444 87.4477
1118 89.7098 87.4477
1119 89.6442 87.4477
1120 90.2863 87.4477
1121 90.3136 87.4477
1122 90.6539 87.4477
1123 91.2242 87.4477
1124 89.72 87.4477
1125 90.0311 87.4477
1126 90.1415 87.4477
1127 90.1098 87.4477
1128 90.0541 87.4477
1129 88.6506 87.4477
1130 89.3005 87.4477
1131 88.715 87.4477
1132 88.0198 87.4477
1133 88.1605 87.4477
1134 88.04 87.4477
1135 88.308 87.4477
1136 88.2391 87.4477
1137 89.4749 87.4477
1138 90.6535 87.4477
1139 91.0256 87.4477
1140 90.4495 87.4477
1141 89.8413 87.4477
1142 89.4766 87.4477
1143 88.9942 87.4477
1144 89.1849 87.4477
1145 88.283 87.4477
1146 89.0016 87.4477
1147 89.2037 87.4477
1148 89.9557 87.4477
1149 89.61 87.4477
1150 89.8864 87.4477
1151 90.133 87.4477
1152 89.5088 87.4477
1153 89.815 87.4477
1154 91.128 87.4477
1155 91.1845 87.4477
1156 89.962 87.4477
1157 90.7987 87.3532
1158 91.3761 87.3532
1159 91.4616 87.3532
1160 89.536 87.3532
1161 89.181 87.3532
1162 90.7819 87.3532
1163 90.9339 87.3532
1164 91.7559 87.3532
1165 91.7861 87.3532
1166 91.9028 87.3532
1167 92.5965 87.3532
1168 91.1258 87.3532
1169 91.4218 87.3532
1170 91.6495 87.3532
1171 92.179 87.3532
1172 91.2459 87.3532
1173 90.9922 87.3532
1174 91.3118 87.3532
1175 91.672 87.3532
1176 91.897 87.3532
1177 92.656 87.3532
1178 93.4911 87.3532
1179 92.9441 87.3532
1180 92.9441 87.3532
1181 93.1841 87.3532
1182 90.7412 87.3532
1183 90.6178 87.3532
1184 90.9398 87.3532
1185 90.4577 87.3532
1186 89.6442 87.3532
1187 89.2277 87.3532
1188 89.5221 87.0331
1189 89.03 87.0331
1190 90.6604 87.3532
1191 90.7483 87.3532
1192 90.3955 87.3532
1193 89.4322 87.3532
1194 89.2341 87.3532
1195 89.3077 87.3532
1196 89.8584 87.3532
1197 90.9779 87.3532
1198 90.4142 87.3532
1199 90.4665 87.3532
1200 91.7133 87.3532
1201 91.8317 87.3532
1202 92.1437 87.3532
1203 91.1354 87.3532
1204 92.0292 87.3532
1205 90.6573 87.3532
1206 90.9052 87.3532
1207 91.0546 87.3532
1208 92.1714 87.3532
1209 93.5508 87.3532
1210 93.7515 87.3532
1211 92.5095 87.3532
1212 90.8808 87.3532
1213 92.6199 87.3532
1214 92.5151 87.3532
1215 92.8352 87.3532
1216 92.8992 87.3532
1217 92.9636 87.3532
1218 92.1887 87.3532
1219 92.3782 87.3532
1220 91.9463 87.3532
1221 91.3285 87.295
1222 91.6062 87.295
1223 91.3936 87.295
1224 91.3069 87.295
1225 91.4532 87.295
1226 89.4973 87.295
1227 89.7551 87.295
1228 89.793 87.295
1229 90.1996 87.295
1230 89.7227 87.295
1231 89.0431 87.295
1232 88.5372 87.295
1233 88.6272 87.295
1234 88.6763 87.295
1235 88.9494 87.295
1236 89.1359 87.295
1237 88.3506 87.295
1238 88.4444 87.295
1239 88.3072 87.295
1240 87.902 87.295
1241 88.6247 87.1138
1242 88.2295 87.1138
1243 88.6974 87.1138
1244 88.8951 87.1138
1245 89.1899 87.1138
1246 89.3605 87.1138
1247 89.692 87.1138
1248 89.8676 87.1138
1249 89.7207 87.1138
1250 89.9267 87.1138
1251 89.1731 86.9179
1252 89.1731 86.9179
1253 89.3997 86.9179
1254 89.0339 86.9179
1255 88.6464 86.9179
1256 88.9884 86.9179
1257 90.3612 86.9179
1258 90.6552 86.9179
1259 90.5509 86.9179
1260 90.6693 86.9179
1261 91.9453 86.9179
1262 89.9689 86.9179
1263 89.9684 86.9179
1264 91.8722 86.9179
1265 88.9422 86.9179
1266 89.0633 86.9179
1267 89.8666 86.9179
