N  Half_pop_ave        L
0 40.7537 34.2493
0 38.2852 28.9508
0 38.3288 28.9508
0 38.3476 28.9508
0 35.9959 28.9508
0 35.9237 28.9508
0 32.9313 25.991
0 30.7137 25.7985
0 30.7227 25.7985
0 29.1922 24.545
0 29.201 24.545
0 28.3007 24.545
0 27.5932 24.035
0 26.5695 23.9042
0 26.2141 23.9933
0 25.9548 22.1817
0 25.4528 22.168
0 25.4961 22.168
0 25.0033 21.6116
0 24.3008 21.1715
0 23.1976 16.5104
0 23.21 16.5104
0 22.5729 16.5104
0 21.8853 16.5104
0 21.9393 16.5104
0 21.3833 16.5104
0 20.1902 16.5101
0 20.27 16.5101
0 20.3804 16.5101
0 20.4 16.5101
0 19.3002 15.7829
0 18.7506 15.7829
0 18.4451 15.7716
0 18.4826 15.7716
0 18.219 15.7827
0 17.7703 15.7827
0 16.9147 15.0441
0 16.6047 14.8825
0 15.8929 14.8825
0 16.0257 14.3911
0 15.7173 12.5319
0 15.526 12.5154
0 14.5334 11.8022
0 13.6391 11.8022
0 13.7209 11.8022
0 13.4607 11.5846
0 13.5091 11.5846
0 12.9741 11.3125
0 12.6318 11.3125
0 12.6694 11.3125
0 12.4592 11.2868
0 12.5462 11.2868
0 12.3274 11.2868
0 11.9869 11.2866
0 12.1057 11.1139
0 11.9822 10.7371
0 11.8846 10.5384
0 11.6326 10.4448
0 11.6899 10.4448
0 11.6989 10.4448
0 11.6372 10.4448
0 11.4549 10.425
0 11.5382 10.0501
0 11.6531 10.0501
0 11.6924 10.0501
0 11.7407 10.0501
0 11.4286 10.0043
0 11.1912 10.0043
0 10.7163 9.80565
0 10.7541 9.80565
0 10.8739 9.80565
0 10.9034 9.80565
0 11.0345 9.80565
0 10.9118 9.80565
0 10.8653 9.74132
0 10.5672 9.73764
0 10.5368 9.73764
0 10.6575 9.73764
0 10.4554 9.73764
0 10.754 9.72689
0 11.0048 9.72689
0 10.7206 9.63716
0 10.3544 9.63716
0 10.5072 9.63716
0 10.5211 9.63716
0 10.6194 9.63716
0 10.707 9.63716
0 9.974 9.63716
0 9.84853 9.63716
0 9.91148 9.63716
0 10.2099 9.63716
0 10.297 9.63716
0 10.3273 9.63716
0 10.3471 9.63716
0 10.4508 9.63716
0 10.5346 9.63331
0 10.5466 9.63331
0 10.6013 9.63331
0 10.6265 9.63331
0 10.2114 9.63331
0 10.2598 7.75523
0 10.1625 7.75523
0 9.34203 7.75523
0 9.43783 7.75523
0 8.63899 7.75523
0 8.71567 7.75523
0 9.13156 7.75523
0 9.16677 7.75523
0 8.81272 7.67887
0 8.71213 7.67887
0 8.79508 7.67887
0 8.8672 7.67887
0 8.93369 7.67887
0 8.97618 7.67887
0 9.06448 7.67887
0 8.21949 7.67887
0 8.27389 7.67887
0 8.12098 7.67887
0 8.11215 7.67887
0 8.16487 7.67887
0 8.27354 7.55466
0 8.02014 7.4783
0 8.19015 7.4783
0 8.11764 7.4783
0 8.22743 7.4783
0 8.01174 7.4783
0 8.09168 7.4783
0 7.93468 7.4783
0 8.31439 7.4783
0 8.45317 7.4783
0 8.34047 7.4783
0 8.51381 7.4783
0 8.79409 7.4654
0 9.12058 7.4654
0 9.1505 7.4654
0 9.22701 7.4654
0 9.04611 7.4654
0 9.12035 7.4654
0 8.70056 7.4654
0 8.12287 7.4654
0 7.89255 7.30857
0 7.85239 7.30857
0 8.03594 7.30857
0 8.2662 7.30857
0 8.4947 7.30857
0 8.65315 7.30857
0 8.88025 7.30857
0 8.99931 7.30857
0 8.99931 7.30857
0 9.14939 7.30857
0 9.24738 7.30857
0 8.68392 7.26315
0 9.06798 7.26315
0 9.1048 7.26315
0 9.18902 7.26315
0 8.9538 7.26315
0 9.07308 7.26315
0 8.86731 7.26315
0 8.98399 7.26315
0 8.91387 7.26315
0 8.90149 6.26484
0 8.54049 6.26484
0 8.61153 6.26484
0 8.85067 6.26484
0 8.92614 6.26484
0 9.58435 6.26484
0 9.03775 6.26484
0 9.10316 6.26484
0 8.31648 6.26484
0 8.38381 6.26484
0 8.26502 6.26484
0 8.3228 6.26484
0 7.75136 6.26484
0 7.82875 6.26484
0 7.22925 6.26484
0 7.3156 6.26484
0 7.34754 6.26484
0 6.94474 6.26484
0 6.58643 6.26484
0 6.90659 6.26484
0 6.5653 6.26484
0 6.34731 6.26484
0 6.37954 6.26484
0 6.45384 6.26484
0 6.39722 6.26484
0 6.45044 6.26484
0 6.67784 6.26484
0 6.75649 6.26484
0 6.79649 6.26484
0 7.50966 6.26484
0 7.42933 6.26484
0 7.96529 6.26484
0 8.09981 6.26484
0 7.36619 6.26484
0 7.92069 6.26484
0 7.6194 6.26484
0 8.08778 6.26484
0 8.00706 6.26484
0 7.23199 6.26484
0 7.51323 6.26484
