N  Half_pop_ave        L
0 40.9626 35.3319
0 38.6188 31.6565
0 38.6248 31.6565
0 36.2397 28.085
0 34.5024 29.0232
0 32.877 28.8195
0 31.9394 28.3201
0 31.5364 27.5966
0 30.2919 25.3895
0 30.3277 25.3895
0 30.3184 25.3895
0 29.106 24.1687
0 27.8005 22.3764
0 27.8063 22.3764
0 26.98 22.3764
0 26.303 22.3764
0 25.3518 21.16
0 25.4345 21.16
0 24.8853 21.1204
0 24.9048 21.1204
0 23.1695 16.5104
0 22.1705 16.3452
0 21.7928 16.3452
0 21.1293 16.3452
0 20.6328 16.3452
0 19.4848 16.3452
0 18.5151 15.7307
0 17.877 15.6379
0 17.2241 15.3572
0 17.2985 15.4501
0 17.4071 15.4501
0 17.6532 15.3572
0 17.3151 15.3572
0 16.7731 15.3572
0 16.4871 15.2647
0 16.3987 15.217
0 16.547 15.217
0 16.2909 15.0317
0 15.7087 14.832
0 15.8046 14.832
0 15.7512 12.5319
0 15.4207 12.5319
0 14.637 12.4086
0 14.7541 12.4086
0 14.8209 12.4086
0 14.3628 12.4086
0 13.3198 12.2106
0 13.0689 12.2106
0 13.0719 11.6065
0 12.722 11.4401
0 12.5897 11.4401
0 12.2767 11.4401
0 12.3333 11.4401
0 12.4207 11.4401
0 12.585 11.4401
0 12.0004 11.4401
0 11.8754 11.4398
0 11.8155 11.4347
0 11.8494 11.4347
0 11.7341 11.4347
0 11.7103 10.4448
0 11.7878 10.4448
0 11.7962 10.4448
0 11.949 10.4448
0 12.0142 10.4448
0 11.94 10.4448
0 11.7832 10.4448
0 11.6185 10.2468
0 11.1097 10.2461
0 11.1769 10.2461
0 10.9401 10.2461
0 11.0285 10.2461
0 11.1548 10.2461
0 11.2184 10.2461
0 11.1573 10.2184
0 11.2617 10.2184
0 10.899 10.2009
0 11.0437 10.1482
0 10.6042 9.92617
0 10.717 9.81814
0 10.9294 9.72689
0 10.6543 9.72689
0 10.8443 9.42095
0 10.9843 9.42095
0 10.7379 9.37509
0 10.702 9.25665
0 10.7336 9.25665
0 10.852 9.25665
0 10.5112 9.09013
0 10.8017 9.07002
0 10.379 9.07002
0 10.5236 9.00633
0 10.241 9.00633
0 9.79992 9.00633
0 9.43831 9.00633
0 9.32696 9.00633
0 9.23768 9.00633
0 9.46964 9.00633
0 9.60769 9.00633
0 9.83395 9.00633
0 9.75846 7.75523
0 9.51766 7.75518
0 9.05906 7.75518
0 9.1336 7.75518
0 8.94987 7.75518
0 9.08146 7.75518
0 9.2075 7.75518
0 9.08299 7.75518
0 9.14475 7.75518
0 9.25285 7.75518
0 9.49471 7.75518
0 8.86112 7.75518
0 8.98834 7.75518
0 8.83719 7.75518
0 9.27432 7.75518
0 8.7696 7.75518
0 8.31487 7.75518
0 8.48054 7.75518
0 9.0714 7.75518
0 9.16667 7.75518
0 8.88337 7.55466
0 8.90605 7.55466
0 8.8954 7.55466
0 8.95716 7.55466
0 9.05963 7.55466
0 9.1145 7.55466
0 9.28146 7.55466
0 8.89889 7.55466
0 9.03533 7.55466
0 9.17904 7.54176
0 9.18793 7.54176
0 8.77816 7.54176
0 8.88107 7.54176
0 8.10272 7.54176
0 8.25008 7.54176
0 8.37927 7.54176
0 8.45355 7.54176
0 8.58752 7.54176
0 8.61333 7.54176
0 8.72903 7.54176
0 8.65602 7.30857
0 9.30804 7.30857
0 9.24029 7.4654
0 9.41202 7.4654
0 9.32769 7.4654
0 9.73058 7.4654
0 9.79587 7.4654
0 8.54861 7.4654
0 8.35578 7.4654
0 8.26613 7.4654
0 8.32106 7.4654
0 8.43171 7.4654
0 8.54777 7.4654
0 8.6666 7.4654
0 8.84178 7.4654
0 8.86484 7.4654
0 8.93649 7.4654
0 8.88006 7.4654
0 9.50839 6.26484
0 9.65218 6.26484
0 9.14175 6.26484
0 9.1737 6.26484
0 9.18422 6.26484
0 9.22823 6.26484
0 9.31078 6.26484
0 9.09536 6.26484
0 8.75636 6.26484
0 8.79077 6.26484
0 8.64023 6.26484
0 8.09557 6.26484
0 7.90391 6.26484
0 7.97916 6.26484
0 7.60468 6.26484
0 7.60217 6.26484
0 7.64661 6.26484
0 7.70121 6.26484
0 7.53419 6.26484
0 7.67456 6.26484
0 7.5383 6.26484
0 8.01457 6.26484
0 7.45462 6.26484
0 7.67331 6.26484
0 7.61379 6.26484
0 6.98817 6.26484
0 6.68516 6.26484
0 6.84046 6.26484
0 6.91959 6.24306
0 7.02773 6.24306
0 7.06409 6.24306
0 6.84408 6.24306
0 6.43125 6.24306
0 6.7226 6.24306
0 6.83281 6.24306
0 6.96231 6.24306
0 7.24677 6.24306
0 7.29606 6.24306
0 7.36644 6.24306
0 7.36644 6.24306
0 7.54332 6.24306
0 7.9058 6.24306
