N  Half_pop_ave        L
885 91.7723 86.0516
886 92.0606 86.0516
887 91.8276 86.0516
888 91.929 86.0516
889 91.3615 86.0516
890 90.5681 86.0516
891 90.1113 86.0516
892 89.682 86.0516
893 87.9491 86.0516
894 89.49 86.0516
895 89.6661 86.0516
896 89.8736 86.0516
897 89.5039 86.0516
898 90.0376 86.0516
899 91.6546 86.0516
900 89.0601 85.4083
901 88.2929 85.15
902 88.1369 85.077
903 88.3912 84.9344
904 88.4514 84.9344
905 88.2494 84.6882
906 88.8777 84.5627
907 89.0462 84.5627
908 89.1632 84.5054
909 88.9985 84.5054
910 87.1032 84.5054
911 88.9022 84.5054
912 89.3945 84.5054
913 89.5404 84.5054
914 89.711 84.5054
915 90.0731 84.5054
916 86.9575 84.5054
917 86.9883 84.5054
918 87.3164 84.5054
919 85.9971 84.5054
920 85.7992 84.5054
921 85.4514 84.5054
922 85.5384 84.5054
923 85.5381 84.5054
924 85.6873 84.5054
925 85.5271 84.5054
926 85.3247 84.4857
927 86.2749 84.4857
928 85.4443 84.4857
929 85.2104 84.4857
930 85.8579 84.4857
931 85.3162 84.4857
932 85.7869 84.4857
933 86.195 84.4857
934 85.5919 84.4857
935 86.0515 84.4857
936 86.5737 84.4857
937 85.8188 84.4857
938 85.8253 84.4857
939 85.9229 84.4857
940 85.8463 84.4857
941 86.4361 84.4857
942 85.9723 84.4857
943 86.0065 84.4857
944 86.8936 84.4857
945 87.1336 84.4857
946 87.2606 84.4857
947 87.5174 84.4857
948 87.568 84.4857
949 87.8354 84.4857
950 85.9946 84.1922
951 86.0793 84.1725
952 85.8277 84.1725
953 85.9479 84.1725
954 85.9952 84.1725
955 86.0672 84.1725
956 86.854 84.1725
957 85.9581 84.1725
958 85.6341 84.1725
959 85.7983 84.1725
960 86.6354 84.1725
961 87.0122 84.1725
962 87.2916 84.1725
963 87.4262 84.1725
964 87.5231 84.1725
965 88.0327 84.1725
966 87.6271 84.1725
967 86.4998 84.1725
968 86.3067 84.1725
969 86.1994 84.1725
970 86.7951 84.1725
971 86.9768 84.1725
972 86.5192 84.1725
973 85.5804 84.1725
974 85.4592 84.1725
975 84.616 84.1725
976 84.3116 84.1725
977 84.3899 84.1725
978 84.6817 84.1725
979 84.794 84.1725
980 84.794 84.1725
981 85.4501 84.1725
982 85.5347 84.1725
983 86.0139 84.1725
984 86.9276 84.1725
985 85.528 84.1725
986 85.9122 84.1725
987 85.9854 84.1725
988 86.142 84.1725
989 86.671 84.1725
990 86.7286 84.1725
991 87.3248 84.1725
992 86.4442 84.1725
993 86.5203 84.1725
994 86.9469 84.1725
995 87.8792 84.1725
996 88.9071 84.1725
997 88.1899 84.1725
998 88.2487 84.1725
999 88.2934 84.1725
1000 86.969 83.1629
1001 87.5128 83.1629
1002 87.3946 83.1629
1003 85.7968 82.5507
1004 84.2788 82.4903
1005 84.3856 82.4903
1006 84.1119 82.4903
1007 85.2523 82.4903
1008 84.2509 82.4903
1009 85.2603 82.4903
1010 85.5852 82.4903
1011 84.3299 82.4903
1012 85.4512 82.4903
1013 85.4007 82.4903
1014 85.4722 82.4903
1015 84.649 82.0949
1016 85.6777 82.0949
1017 85.8952 82.0949
1018 85.4786 81.8924
1019 85.3173 81.8924
1020 85.4215 81.8924
1021 85.4581 81.8924
1022 85.3315 81.8924
1023 83.8498 81.8924
1024 83.2381 81.8924
1025 83.5453 81.8924
1026 85.0161 81.8924
1027 84.4163 81.8924
1028 84.584 81.8924
1029 84.6634 81.8924
1030 84.8916 81.8924
1031 84.1338 81.8924
1032 85.0177 81.8924
1033 84.0831 81.8924
1034 84.1225 81.8924
1035 84.1553 81.8924
1036 83.0444 81.8924
1037 82.8858 81.8924
1038 83.1006 81.8924
1039 83.4396 81.6876
1040 83.8902 81.6693
1041 82.8082 81.5697
1042 82.868 81.3466
1043 83.6765 81.3466
1044 83.4048 81.3466
1045 83.5343 81.3466
1046 83.6817 81.3466
1047 83.8615 81.3466
1048 83.1701 81.3466
1049 82.8772 81.3466
1050 83.3932 81.3466
1051 83.1225 81.307
1052 82.5611 81.307
1053 82.7262 81.307
1054 82.6491 81.307
1055 83.3689 81.307
1056 82.8388 81.307
1057 82.89 81.307
1058 82.7137 81.307
1059 83.769 81.307
1060 84.0196 81.307
1061 83.6418 81.307
1062 84.57 81.307
1063 83.7185 81.307
1064 83.6528 81.307
1065 83.4772 81.307
1066 83.5802 81.307
1067 83.0235 81.307
1068 84.0904 81.307
1069 83.4885 81.307
1070 83.5141 81.307
1071 82.6374 81.307
1072 82.8101 81.307
1073 83.7953 81.307
1074 83.1798 81.307
1075 84.3241 81.307
1076 84.3639 81.307
1077 84.6123 81.307
1078 84.6161 81.307
1079 82.433 81.307
1080 81.7242 81.307
1081 82.0211 81.307
1082 82.1199 81.307
1083 82.8191 81.307
1084 83.0125 81.307
1085 82.331 81.307
1086 82.9237 81.307
1087 83.2952 81.307
1088 83.4139 81.307
1089 83.6089 81.307
1090 83.8893 81.307
1091 83.9603 81.307
1092 83.9663 81.307
1093 83.3467 81.307
1094 84.4056 81.307
1095 84.3835 80.9233
1096 84.5256 80.9233
1097 83.8372 80.9233
1098 82.5391 80.9233
1099 83.9422 80.9233
1100 83.4957 80.9233
1101 83.8404 80.9233
1102 85.2187 80.9233
1103 84.3271 80.9233
1104 83.4191 80.9233
1105 82.7887 80.9233
1106 83.0065 80.9233
1107 84.0737 80.9233
1108 83.0556 80.9233
1109 82.8772 80.9233
1110 82.4283 80.9233
1111 83.5289 80.9233
1112 82.0111 80.9233
1113 81.6454 80.9233
1114 81.7797 80.9233
1115 82.8305 80.9233
1116 82.9316 80.9233
1117 83.0109 80.9233
1118 83.3205 80.9233
1119 82.3739 80.9233
1120 83.2814 80.9233
1121 83.3066 80.9233
1122 83.5457 80.9233
1123 84.9427 80.9233
1124 83.6657 80.9233
1125 83.985 80.9233
1126 84.1091 80.9233
1127 84.3563 80.9233
1128 84.3948 80.9233
1129 82.5635 80.9233
1130 83.5331 80.9233
1131 83.1743 80.9233
1132 82.0581 80.9233
1133 82.2333 80.9233
1134 81.8379 80.9233
1135 82.1217 80.9233
1136 82.4304 80.9233
1137 83.163 80.9233
1138 84.0323 80.9233
1139 84.3683 80.9233
1140 84.3134 80.9233
1141 83.9382 80.9233
1142 83.9965 80.9233
1143 83.2353 80.9233
1144 83.4028 80.9233
1145 82.1421 80.9233
1146 82.5826 80.9233
1147 82.7791 80.9233
1148 83.5893 80.9233
1149 83.4644 80.9233
1150 83.1946 80.5548
1151 83.4046 80.5548
1152 82.6988 80.5548
1153 82.9929 80.5548
1154 83.9928 80.5548
1155 84.0692 80.5548
1156 82.8415 80.5548
1157 84.0808 80.5548
1158 83.796 80.5548
1159 84.027 80.5548
1160 82.5484 80.5548
1161 81.8691 80.5548
1162 83.778 80.5548
1163 83.9247 80.5548
1164 84.2975 79.9545
1165 84.5051 79.9545
1166 84.1007 79.9545
1167 84.766 79.9545
1168 83.3883 79.9545
1169 84.0501 79.9545
1170 84.2555 79.9545
1171 85.0154 79.9545
1172 85.1325 79.9545
1173 84.9734 79.9545
1174 85.2746 79.9545
1175 85.032 79.9545
1176 85.2294 79.9545
1177 85.1338 79.9545
1178 85.7915 79.9545
1179 84.95 79.9545
1180 84.95 79.9545
1181 85.1952 79.9545
1182 83.5654 79.9545
1183 83.0936 79.9545
1184 83.5584 79.9545
1185 83.1011 79.9545
1186 81.952 79.9545
1187 81.5907 79.9545
1188 81.8446 79.9545
1189 81.1563 79.9545
1190 82.3767 79.8248
1191 82.7335 79.8248
1192 82.2891 79.8248
1193 81.2222 79.8248
1194 81.5602 79.8248
1195 81.7276 79.8248
1196 82.727 79.7448
1197 83.8153 79.7448
1198 82.7263 79.7448
1199 83.1885 79.7448
1200 83.5269 79.7448
1201 83.6608 79.7448
1202 83.9418 79.7448
1203 82.6226 79.7448
1204 83.2608 79.7448
1205 82.6766 79.7448
1206 82.6834 79.7448
1207 82.857 79.7448
1208 84.0609 79.7448
1209 86.0625 79.7448
1210 86.271 79.7448
1211 85.167 79.7448
1212 82.9808 79.7448
1213 83.7158 79.7448
1214 82.7279 79.7448
1215 83.3939 79.7448
1216 83.5135 79.7448
1217 83.5558 79.7448
1218 82.6078 79.4894
1219 82.7438 79.4894
1220 83.1475 79.4894
1221 82.5931 79.4894
1222 83.4963 79.4894
1223 83.3748 79.4894
1224 82.8236 79.4894
1225 82.8578 79.4894
1226 81.2006 79.4894
1227 80.8644 79.4894
1228 80.9277 79.4894
1229 81.4555 79.4894
1230 81.7309 79.4894
1231 81.3448 79.4894
1232 80.8234 79.4894
1233 80.9007 79.4894
1234 81.2231 79.4894
1235 81.5344 79.4894
1236 81.7371 79.4894
1237 80.9098 79.4894
1238 81.1202 79.4894
1239 80.3593 79.4894
1240 80.2361 79.4894
1241 80.7833 79.4894
1242 81.0306 79.4894
1243 80.985 79.4894
1244 81.156 79.4894
