           1     0.00444
           2     0.00222
           3     0.00148
           4     0.00118
           5    0.000944
           6 0.000786667
           7 0.000674286
           8     0.00059
           9 0.000524444
          10    0.000472
          11 0.000447273
          12     0.00041
          13 0.000378462
          14 0.000351429
          15    0.000328
          16   0.0003075
          17 0.000289412
          18 0.000273333
          19 0.000258947
          20    0.000246
          21 0.000234286
          22 0.000223636
          23 0.000213913
          24    0.000205
          25   0.0001968
          26 0.000189231
          27 0.000182222
          28 0.000175714
          29 0.000169655
          30    0.000164
          31  0.00015871
          32  0.00015375
          33     0.00016
          34 0.000155294
          35 0.000150857
          36 0.000146667
          37 0.000142703
          38 0.000138947
          39 0.000135385
          40    0.000132
          41  0.00014439
          42 0.000140952
          43 0.000137674
          44 0.000134545
          45 0.000131556
          46  0.00015913
          47 0.000155745
          48   0.0001525
          49 0.000149388
          50   0.0001464
          51 0.000145098
          52 0.000142308
          53 0.000139623
          54 0.000137037
          55 0.000134545
          56 0.000132143
          57 0.000129825
          58 0.000127586
          59 0.000125424
          60 0.000123333
          61 0.000121311
          62 0.000119355
          63  0.00011746
          64 0.000115625
          65 0.000113846
          66 0.000112121
          67 0.000110448
          68 0.000108824
          69 0.000107246
          70 0.000106286
          71 0.000104789
          72 0.000103333
          73 0.000101918
          74 0.000100541
          75    9.92e-05
          76 9.78947e-05
          77 9.66234e-05
          78 9.53846e-05
          79 9.41772e-05
          80     9.3e-05
          81 9.18519e-05
          82 9.07317e-05
          83 8.96386e-05
          84 8.85714e-05
          85 8.75294e-05
          86 8.65116e-05
          87 8.55172e-05
          88 8.45455e-05
          89 8.35955e-05
          90 8.26667e-05
          91 8.43956e-05
          92 8.34783e-05
          93 8.25806e-05
          94 8.17021e-05
          95 8.08421e-05
          96       8e-05
          97 7.91753e-05
          98 7.83673e-05
          99 7.75758e-05
         100    7.68e-05
           1     0.00444
           2     0.00222
           3     0.00148
           4     0.00118
           5    0.000944
           6 0.000786667
           7 0.000674286
           8     0.00059
           9 0.000524444
          10    0.000472
          11 0.000447273
          12     0.00041
          13 0.000378462
          14 0.000351429
          15    0.000328
          16   0.0003075
          17 0.000289412
          18 0.000273333
          19 0.000258947
          20    0.000246
          21 0.000234286
          22 0.000223636
          23 0.000213913
          24    0.000205
          25   0.0001968
          26 0.000189231
          27 0.000182222
          28 0.000175714
          29 0.000169655
          30    0.000164
          31  0.00015871
          32  0.00015375
          33     0.00016
          34 0.000155294
          35 0.000150857
          36 0.000146667
          37 0.000142703
          38 0.000138947
          39 0.000135385
          40    0.000132
          41  0.00014439
          42 0.000140952
          43 0.000137674
          44 0.000134545
          45 0.000131556
          46  0.00015913
          47 0.000155745
          48   0.0001525
          49 0.000149388
          50   0.0001464
          51 0.000145098
          52 0.000142308
          53 0.000139623
          54 0.000137037
          55 0.000134545
          56 0.000132143
          57 0.000129825
          58 0.000127586
          59 0.000125424
          60 0.000123333
          61 0.000121311
          62 0.000119355
          63  0.00011746
          64 0.000115625
          65 0.000113846
          66 0.000112121
          67 0.000110448
          68 0.000108824
          69 0.000107246
          70 0.000106286
          71 0.000104789
          72 0.000103333
          73 0.000101918
          74 0.000100541
          75    9.92e-05
          76 9.78947e-05
          77 9.66234e-05
          78 9.53846e-05
          79 9.41772e-05
          80     9.3e-05
          81 9.18519e-05
          82 9.07317e-05
          83 8.96386e-05
          84 8.85714e-05
          85 8.75294e-05
          86 8.65116e-05
          87 8.55172e-05
          88 8.45455e-05
          89 8.35955e-05
          90 8.26667e-05
          91 8.43956e-05
          92 8.34783e-05
          93 8.25806e-05
          94 8.17021e-05
          95 8.08421e-05
          96       8e-05
          97 7.91753e-05
          98 7.83673e-05
          99 7.75758e-05
         100    7.68e-05
           1    0.000444
           2    0.000222
           3    0.000148
           4    0.000111
           5    8.88e-05
           6     7.4e-05
           7 6.34286e-05
           8    5.55e-05
           9 4.93333e-05
          10    4.44e-05
          11 4.03636e-05
          12     3.7e-05
          13 3.41538e-05
          14 3.17143e-05
          15    2.96e-05
          16   2.775e-05
          17 2.61176e-05
          18 2.46667e-05
          19 2.33684e-05
          20    2.22e-05
          21 2.11429e-05
          22 2.01818e-05
          23 1.93043e-05
          24    1.85e-05
          25   1.776e-05
          26 1.70769e-05
          27 1.64444e-05
          28 1.58571e-05
          29 1.53103e-05
          30    1.48e-05
          31 1.43226e-05
          32  1.3875e-05
          33 1.34545e-05
          34 1.30588e-05
          35 1.26857e-05
          36 1.23333e-05
          37     1.2e-05
          38 1.16842e-05
          39 1.13846e-05
          40    1.11e-05
          41 1.08293e-05
          42 1.05714e-05
          43 1.03256e-05
          44 1.00909e-05
          45 9.86667e-06
          46 9.65217e-06
          47 9.44681e-06
          48    9.25e-06
          49 9.06122e-06
          50    8.88e-06
          51 8.70588e-06
          52 8.53846e-06
          53 8.37736e-06
          54 8.22222e-06
          55 8.07273e-06
          56 7.92857e-06
          57 7.78947e-06
          58 7.65517e-06
          59 7.52542e-06
          60     7.4e-06
          61 7.27869e-06
          62 7.16129e-06
          63 7.04762e-06
          64  6.9375e-06
          65 6.83077e-06
          66 6.72727e-06
          67 6.62687e-06
          68 6.52941e-06
          69 6.43478e-06
          70 6.34286e-06
          71 6.25352e-06
          72 6.16667e-06
          73 6.08219e-06
          74       6e-06
          75    5.92e-06
          76 5.84211e-06
          77 5.76623e-06
          78 5.69231e-06
          79 5.62025e-06
          80    5.55e-06
          81 5.48148e-06
          82 5.41463e-06
          83  5.3494e-06
          84 5.28571e-06
          85 5.22353e-06
          86 5.16279e-06
          87 5.10345e-06
          88 5.04545e-06
          89 4.98876e-06
          90 4.93333e-06
          91 4.87912e-06
          92 4.82609e-06
          93 4.77419e-06
          94  4.7234e-06
          95 4.67368e-06
          96   4.625e-06
          97 4.57732e-06
          98 4.53061e-06
          99 4.48485e-06
         100    4.44e-06
           1      0.0444
           2      0.0222
           3      0.0148
           4      0.0111
           5     0.00888
           6      0.0074
           7  0.00634286
           8     0.00555
           9  0.00493333
          10     0.00444
          11  0.00403636
          12      0.0037
          13  0.00341538
          14  0.00317143
          15     0.00296
          16    0.002775
          17  0.00261176
          18  0.00246667
          19  0.00233684
          20     0.00222
          21  0.00211429
          22  0.00201818
          23  0.00193043
          24     0.00185
          25    0.001776
          26  0.00170769
          27  0.00164444
          28  0.00158571
          29  0.00153103
          30     0.00148
          31  0.00143226
          32   0.0013875
          33  0.00134545
          34  0.00130588
          35  0.00126857
          36  0.00123333
          37      0.0012
          38  0.00116842
          39  0.00113846
          40     0.00111
          41  0.00108293
          42  0.00105714
          43  0.00103256
          44  0.00100909
          45 0.000986667
          46 0.000965217
          47 0.000944681
          48    0.000925
          49 0.000906122
          50    0.000888
          51 0.000870588
          52 0.000853846
          53 0.000837736
          54 0.000822222
          55 0.000807273
          56 0.000792857
          57 0.000778947
          58 0.000765517
          59 0.000752542
          60     0.00074
          61 0.000727869
          62 0.000716129
          63 0.000704762
          64  0.00069375
          65 0.000683077
          66 0.000672727
          67 0.000662687
          68 0.000652941
          69 0.000643478
          70 0.000634286
          71 0.000625352
          72 0.000616667
          73 0.000608219
          74      0.0006
          75    0.000592
          76 0.000584211
          77 0.000576623
          78 0.000569231
          79 0.000562025
          80    0.000555
          81 0.000548148
          82 0.000541463
          83  0.00053494
          84 0.000528571
          85 0.000522353
          86 0.000516279
          87 0.000510345
          88 0.000504545
          89 0.000498876
          90 0.000493333
          91 0.000487912
          92 0.000482609
          93 0.000477419
          94  0.00047234
          95 0.000467368
          96   0.0004625
          97 0.000457732
          98 0.000453061
          99 0.000448485
         100    0.000444
           1      0.0556
           2      0.0296
           3   0.0197333
           4      0.0148
           5     0.01192
           6      0.0114
           7   0.0100571
           8     0.00905
           9  0.00804444
          10     0.00724
          11  0.00676364
          12      0.0063
          13  0.00615385
          14  0.00674286
          15  0.00637333
          16     0.00895
          17   0.0120118
          18   0.0124667
          19   0.0156842
          20     0.01903
          21   0.0221048
          22   0.0251818
          23   0.0274261
          24   0.0263833
          25    0.025344
          26      0.0248
          27       0.024
          28      0.0232
          29   0.0225517
          30      0.0218
          31   0.0217161
          32   0.0210375
          33   0.0204364
          34   0.0207647
          35   0.0224914
          36   0.0242278
          37   0.0244324
          38   0.0243842
          39   0.0259641
          40    0.027475
          41    0.028839
          42   0.0302429
          43   0.0318326
          44   0.0315455
          45   0.0308711
          46      0.0306
          47   0.0317149
          48   0.0327167
          49   0.0322939
          50     0.03208
          51   0.0316784
          52   0.0314846
          53   0.0309132
          54   0.0304667
          55     0.02992
          56   0.0302643
          57   0.0310877
          58   0.0319207
          59   0.0327186
          60   0.0336233
          61   0.0346721
          62   0.0348903
          63   0.0343683
          64   0.0339812
          65   0.0341231
          66   0.0336061
          67    0.033206
          68   0.0329765
          69    0.033229
          70   0.0332971
          71   0.0328507
          72   0.0324056
          73   0.0320767
          74   0.0316811
          75   0.0312587
          76   0.0310789
          77   0.0306909
          78   0.0304308
          79   0.0301316
          80   0.0309075
          81      0.0316
          82    0.032222
          83   0.0328578
          84   0.0334119
          85   0.0343176
          86   0.0349209
          87   0.0354092
          88   0.0359273
          89   0.0365281
          90   0.0364622
          91    0.036956
          92   0.0371783
          93   0.0368086
          94   0.0364213
          95   0.0360758
          96   0.0361375
          97   0.0357979
          98   0.0357469
          99   0.0353859
         100    0.035044
           1      0.0216
           2      0.0112
           3  0.00746667
           4      0.0056
           5     0.00448
           6       0.004
           7  0.00348571
           8      0.0032
           9  0.00284444
          10     0.00256
          11  0.00236364
          12  0.00223333
          13  0.00212308
          14  0.00205714
          15  0.00194667
          16      0.0019
          17  0.00183529
          18  0.00188889
          19  0.00178947
          20     0.00184
          21  0.00179048
          22  0.00178182
          23  0.00170435
          24  0.00166667
          25      0.0016
          26  0.00156923
          27  0.00151111
          28  0.00148571
          29  0.00143448
          30  0.00138667
          31  0.00134194
          32      0.0013
          33  0.00126061
          34  0.00129412
          35  0.00130286
          36  0.00132222
          37  0.00131892
          38  0.00130526
          39  0.00128205
          40     0.00127
          41  0.00123902
          42  0.00120952
          43   0.0011814
          44  0.00115455
          45  0.00112889
          46  0.00117391
          47  0.00114894
          48  0.00113333
          49   0.0011102
          50    0.001088
          51  0.00108235
          52  0.00106154
          53  0.00106415
          54  0.00105926
          55  0.00104727
          56  0.00103571
          57  0.00101754
          58   0.0010069
          59  0.00099661
          60 0.000993333
          61 0.000983607
          62 0.000993548
          63 0.000996825
          64  0.00098125
          65  0.00100308
          66  0.00109091
          67   0.0010806
          68  0.00110588
          69  0.00110725
          70  0.00112571
          71  0.00112676
          72  0.00111667
          73  0.00110137
          74  0.00108649
          75    0.001072
          76  0.00107368
          77  0.00106494
          78  0.00108205
          79  0.00106835
          80    0.001055
          81  0.00105679
          82  0.00105854
          83  0.00106024
          84  0.00104762
          85  0.00105412
          86  0.00105581
          87  0.00104368
          88  0.00106818
          89  0.00107416
          90  0.00107556
          91  0.00107692
          92  0.00107391
          93  0.00107957
          94  0.00106809
          95  0.00105684
          96     0.00105
          97  0.00103918
          98  0.00104082
          99   0.0010303
         100    0.001024
           1    0.001024
           2    0.000862
           3 0.000810667
           4    0.000846
           5   0.0008512
           6 0.000864667
           7 0.000841143
           8   0.0008595
           9 0.000855111
          10   0.0008532
          11 0.000844364
          12 0.000817667
          13 0.000815692
          14 0.000834571
          15 0.000838933
          16   0.0008375
          17 0.000831294
          18 0.000824444
          19 0.000819789
          20   0.0008088
          21 0.000811429
          22 0.000822364
          23 0.000819304
          24   0.0008205
          25  0.00082832
          26 0.000822462
          27 0.000822074
          28 0.000822571
          29 0.000823586
          30   0.0008196
          31 0.000817161
          32  0.00081375
          33  0.00080897
          34 0.000806941
          35 0.000811543
          36 0.000820222
          37 0.000822703
          38 0.000817579
          39  0.00081241
          40   0.0008065
          41 0.000805463
          42 0.000801143
          43 0.000796837
          44 0.000796727
          45 0.000797333
          46 0.000799565
          47 0.000796851
          48  0.00080125
          49 0.000803755
          50   0.0008032
          51 0.000799451
          52 0.000798615
          53 0.000801509
          54 0.000802963
          55 0.000803273
          56 0.000802571
          57 0.000798386
          58 0.000797448
          59 0.000797085
          60   0.0007982
          61 0.000799213
          62 0.000796387
          63 0.000792825
          64 0.000793063
          65 0.000794092
          66 0.000795212
          67 0.000796896
          68 0.000795765
          69 0.000792058
          70 0.000793314
          71 0.000790141
          72 0.000789722
          73 0.000792055
          74 0.000791351
          75  0.00079104
          76 0.000791474
          77 0.000789558
          78 0.000786564
          79 0.000786127
          80  0.00078815
          81  0.00078884
          82 0.000787707
          83 0.000788145
          84 0.000786524
          85 0.000787671
          86 0.000786744
          87 0.000788184
          88 0.000786591
          89 0.000787146
          90 0.000787867
          91 0.000788835
          92 0.000787304
          93 0.000784731
          94 0.000789106
          95 0.000787411
          96  0.00078825
          97 0.000788124
          98 0.000787551
          99 0.000785778
         100  0.00078544
           1    0.035044
           2    0.027056
           3   0.0259333
           4   0.0265515
           5   0.0272192
           6     0.02784
           7   0.0286783
           8    0.028226
           9    0.027492
          10   0.0275708
          11   0.0274631
          12   0.0274717
          13   0.0274234
          14   0.0280346
          15   0.0277523
          16    0.027532
          17   0.0275659
          18   0.0271336
          19   0.0269147
          20   0.0265424
          21   0.0262936
          22   0.0260925
          23   0.0258498
          24   0.0260368
          25   0.0261128
          26   0.0261608
          27   0.0260305
          28   0.0264319
          29   0.0264468
          30   0.0260602
          31   0.0260114
          32    0.025765
          33   0.0255144
          34   0.0254009
          35   0.0257405
          36   0.0258477
          37   0.0257175
          38    0.025772
          39   0.0258648
          40   0.0259514
          41   0.0259037
          42   0.0259061
          43   0.0258948
          44   0.0259334
          45   0.0258337
          46   0.0259773
          47   0.0258719
          48   0.0258186
          49   0.0258635
          50   0.0260768
          51   0.0260834
          52   0.0260559
          53   0.0260282
          54   0.0260363
          55   0.0260249
          56   0.0261236
          57   0.0261395
          58   0.0261676
          59   0.0261251
          60   0.0261859
          61   0.0262393
          62   0.0263755
          63   0.0264113
          64   0.0263391
          65   0.0263635
          66   0.0263418
          67   0.0262577
          68   0.0262322
          69   0.0260999
          70   0.0261147
          71   0.0260945
          72   0.0261622
          73   0.0261301
          74   0.0261159
          75   0.0260092
          76   0.0260359
          77   0.0260832
          78   0.0261481
          79   0.0261541
          80   0.0261772
          81    0.026096
          82   0.0260737
          83   0.0261363
          84    0.026146
          85   0.0261316
          86   0.0259888
          87   0.0259471
          88   0.0259234
          89   0.0259495
          90    0.025998
          91   0.0259796
          92   0.0260103
          93   0.0259265
          94   0.0260195
          95    0.025964
          96   0.0258858
          97   0.0258748
          98   0.0259702
          99   0.0259017
         100   0.0259156
           1    0.001024
           2    0.000862
           3 0.000810667
           4    0.000846
           5   0.0008512
           6 0.000864667
           7 0.000841143
           8   0.0008595
           9 0.000855111
          10   0.0008532
          11 0.000844364
          12 0.000817667
          13 0.000815692
          14 0.000834571
          15 0.000838933
          16   0.0008375
          17 0.000831294
          18 0.000824444
          19 0.000819789
          20   0.0008088
          21 0.000811429
          22 0.000822364
          23 0.000819304
          24   0.0008205
          25  0.00082832
          26 0.000822462
          27 0.000822074
          28 0.000822571
          29 0.000823586
          30   0.0008196
          31 0.000817161
          32  0.00081375
          33  0.00080897
          34 0.000806941
          35 0.000811543
          36 0.000820222
          37 0.000822703
          38 0.000817579
          39  0.00081241
          40   0.0008065
          41 0.000805463
          42 0.000801143
          43 0.000796837
          44 0.000796727
          45 0.000797333
          46 0.000799565
          47 0.000796851
          48  0.00080125
          49 0.000803755
          50   0.0008032
          51 0.000799451
          52 0.000798615
          53 0.000801509
          54 0.000802963
          55 0.000803273
          56 0.000802571
          57 0.000798386
          58 0.000797448
          59 0.000797085
          60   0.0007982
          61 0.000799213
          62 0.000796387
          63 0.000792825
          64 0.000793063
          65 0.000794092
          66 0.000795212
          67 0.000796896
          68 0.000795765
          69 0.000792058
          70 0.000793314
          71 0.000790141
          72 0.000789722
          73 0.000792055
          74 0.000791351
          75  0.00079104
          76 0.000791474
          77 0.000789558
          78 0.000786564
          79 0.000786127
          80  0.00078815
          81  0.00078884
          82 0.000787707
          83 0.000788145
          84 0.000786524
          85 0.000787671
          86 0.000786744
          87 0.000788184
          88 0.000786591
          89 0.000787146
          90 0.000787867
          91 0.000788835
          92 0.000787304
          93 0.000784731
          94 0.000789106
          95 0.000787411
          96  0.00078825
          97 0.000788124
          98 0.000787551
          99 0.000785778
         100  0.00078544
           1    0.001024
           2    0.000862
           3 0.000810667
           4    0.000846
           5   0.0008512
           6 0.000864667
           7 0.000841143
           8   0.0008595
           9 0.000855111
          10   0.0008532
          11 0.000844364
          12 0.000817667
          13 0.000815692
          14 0.000834571
          15 0.000838933
          16   0.0008375
          17 0.000831294
          18 0.000824444
          19 0.000819789
          20   0.0008088
          21 0.000811429
          22 0.000822364
          23 0.000819304
          24   0.0008205
          25  0.00082832
          26 0.000822462
          27 0.000822074
          28 0.000822571
          29 0.000823586
          30   0.0008196
          31 0.000817161
          32  0.00081375
          33  0.00080897
          34 0.000806941
          35 0.000811543
          36 0.000820222
          37 0.000822703
          38 0.000817579
          39  0.00081241
          40   0.0008065
          41 0.000805463
          42 0.000801143
          43 0.000796837
          44 0.000796727
          45 0.000797333
          46 0.000799565
          47 0.000796851
          48  0.00080125
          49 0.000803755
          50   0.0008032
          51 0.000799451
          52 0.000798615
          53 0.000801509
          54 0.000802963
          55 0.000803273
          56 0.000802571
          57 0.000798386
          58 0.000797448
          59 0.000797085
          60   0.0007982
          61 0.000799213
          62 0.000796387
          63 0.000792825
          64 0.000793063
          65 0.000794092
          66 0.000795212
          67 0.000796896
          68 0.000795765
          69 0.000792058
          70 0.000793314
          71 0.000790141
          72 0.000789722
          73 0.000792055
          74 0.000791351
          75  0.00079104
          76 0.000791474
          77 0.000789558
          78 0.000786564
          79 0.000786127
          80  0.00078815
          81  0.00078884
          82 0.000787707
          83 0.000788145
          84 0.000786524
          85 0.000787671
          86 0.000786744
