BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1020    -5.29377    -5.53704  0.00458571
        1021    -5.30575    -5.53682  0.00458681
        1022    -5.28924    -5.53657  0.00458871
        1023    -5.33054    -5.53637  0.00458865
        1024    -5.38935    -5.53623  0.00458641
        1025    -5.41477    -5.53611  0.00458347
        1026    -5.39892    -5.53598  0.00458095
        1027     -5.3348    -5.53578  0.00458067
        1028    -5.26824    -5.53552  0.00458361
        1029    -5.33298    -5.53532  0.00458338
        1030    -5.35664    -5.53515  0.00458221
        1031     -5.3804      -5.535  0.00458022
        1032    -5.48777    -5.53495  0.00457601
        1033    -5.49224    -5.53491  0.00457177
        1034    -5.48117    -5.53486  0.00456764
        1035    -5.43357    -5.53476  0.00456428
        1036    -5.45963    -5.53469  0.00456045
        1037    -5.41137    -5.53457   0.0045576
        1038    -5.51525    -5.53455  0.00455325
        1039    -5.53493    -5.53455  0.00454887
        1040    -5.52435    -5.53454   0.0045445
        1041    -5.52774    -5.53454  0.00454014
        1042    -5.60404     -5.5346  0.00453627
        1043    -5.47374    -5.53454   0.0045323
        1044    -5.48571     -5.5345   0.0045282
        1045    -5.45948    -5.53443  0.00452444
        1046    -5.54599    -5.53444  0.00452012
        1047    -5.53513    -5.53444  0.00451581
        1048    -5.60038     -5.5345  0.00451194
        1049    -5.53565     -5.5345  0.00450764
        1050    -5.56092    -5.53453  0.00450341
        1051    -5.59988    -5.53459  0.00449956
        1052    -5.63299    -5.53468  0.00449625
        1053    -5.58579    -5.53473  0.00449224
        1054    -5.57943    -5.53477  0.00448818
        1055    -5.55341    -5.53479  0.00448396
        1056    -5.60025    -5.53485  0.00448014
        1057    -5.52349    -5.53484  0.00447592
        1058    -5.44158    -5.53475  0.00447256
        1059     -5.3568    -5.53459  0.00447149
        1060    -5.33333     -5.5344   0.0044713
        1061    -5.35865    -5.53423  0.00447015
        1062    -5.34787    -5.53406  0.00446939
        1063    -5.23097    -5.53377  0.00447427
        1064    -5.16679    -5.53343  0.00448334
        1065     -5.1435    -5.53306  0.00449405
        1066    -5.21017    -5.53276  0.00450003
        1067    -5.18535    -5.53243  0.00450758
        1068    -5.35393    -5.53226  0.00450645
        1069     -5.4755    -5.53221  0.00450255
        1070     -5.3905    -5.53208  0.00450029
        1071    -5.40473    -5.53196  0.00449766
        1072    -5.45195    -5.53188  0.00449408
        1073    -5.41223    -5.53177  0.00449128
        1074     -5.4938    -5.53174  0.00448724
        1075    -5.53998    -5.53175  0.00448307
        1076    -5.48365     -5.5317  0.00447912
        1077    -5.35992    -5.53154   0.0044778
        1078    -5.30933    -5.53133  0.00447839
        1079    -5.37001    -5.53119  0.00447674
        1080    -5.49337    -5.53115  0.00447273
        1081     -5.5319    -5.53115  0.00446859
        1082    -5.48651    -5.53111  0.00446465
        1083    -5.48145    -5.53106  0.00446076
        1084    -5.53787    -5.53107  0.00445665
        1085    -5.46185    -5.53101    0.004453
        1086    -5.45022    -5.53093  0.00444952
        1087    -5.43499    -5.53084  0.00444631
        1088    -5.39083    -5.53072  0.00444408
        1089    -5.44272    -5.53063  0.00444074
        1090    -5.47519    -5.53058  0.00443695
        1091    -5.47345    -5.53053  0.00443319
        1092    -5.34123    -5.53036  0.00443252
        1093    -5.23662    -5.53009  0.00443661
        1094    -5.42073    -5.52999  0.00443368
        1095     -5.4722    -5.52994  0.00442994
        1096    -5.49818    -5.52991    0.004426
        1097    -5.54548    -5.52992  0.00442198
        1098    -5.50262     -5.5299  0.00441803
        1099    -5.46983    -5.52984  0.00441434
        1100    -5.37698     -5.5297  0.00441252
        1101    -5.31656    -5.52951  0.00441276
        1102    -5.46312    -5.52945  0.00440916
        1103    -5.36906     -5.5293  0.00440756
        1104    -5.23134    -5.52903  0.00441183
        1105    -5.33742    -5.52886  0.00441124
        1106    -5.25494    -5.52861   0.0044142
        1107    -5.26098    -5.52837  0.00441683
        1108    -5.28135    -5.52815  0.00441846
        1109     -5.3928    -5.52803  0.00441616
        1110    -5.34167    -5.52786  0.00441538
        1111    -5.34634    -5.52769  0.00441442
        1112    -5.37979    -5.52756  0.00441246
        1113    -5.37833    -5.52743  0.00441053
        1114    -5.31135    -5.52723  0.00441083
        1115    -5.38253     -5.5271  0.00440879
        1116    -5.34593    -5.52694  0.00440782
        1117    -5.34722    -5.52678  0.00440681
        1118    -5.39313    -5.52666  0.00440449
        1119    -5.39973    -5.52655  0.00440202
        1120    -5.46483    -5.52649  0.00439843
        1121    -5.42082     -5.5264  0.00439552
        1122     -5.4509    -5.52633  0.00439211
        1123    -5.40336    -5.52622  0.00438957
        1124     -5.4367    -5.52614  0.00438639
        1125    -5.49127    -5.52611   0.0043826
        1126    -5.49753    -5.52609  0.00437878
        1127    -5.44424    -5.52601  0.00437549
        1128    -5.38003    -5.52588  0.00437353
        1129    -5.40066    -5.52577  0.00437106
        1130    -5.43385    -5.52569  0.00436795
        1131    -5.42202     -5.5256  0.00436505
        1132     -5.3895    -5.52548  0.00436285
        1133    -5.31368    -5.52529    0.004363
        1134    -5.43371    -5.52521   0.0043599
        1135    -5.41287    -5.52511  0.00435718
        1136    -5.48665    -5.52508  0.00435348
        1137    -5.45959    -5.52502  0.00435003
        1138    -5.49751      -5.525  0.00434628
        1139    -5.48408    -5.52496  0.00434261
        1140    -5.44953    -5.52489   0.0043393
        1141    -5.46175    -5.52484  0.00433585
        1142    -5.38551    -5.52472  0.00433377
        1143     -5.5366    -5.52473  0.00432999
        1144    -5.48192    -5.52469  0.00432637
        1145    -5.37066    -5.52456  0.00432468
        1146    -5.40506    -5.52445  0.00432217
        1147    -5.44684    -5.52438  0.00431893
        1148    -5.37137    -5.52425  0.00431722
        1149    -5.35194     -5.5241  0.00431607
        1150    -5.41201      -5.524  0.00431342
        1151    -5.51356    -5.52399  0.00430968
        1152    -5.60123    -5.52406  0.00430646
        1153    -5.58053    -5.52411    0.004303
        1154    -5.47818    -5.52407  0.00429946
        1155    -5.45616    -5.52401  0.00429614
        1156    -5.48224    -5.52398  0.00429257
        1157    -5.45735    -5.52392  0.00428925
        1158    -5.54438    -5.52394  0.00428558
        1159    -5.51971    -5.52393  0.00428188
        1160    -5.52477    -5.52393  0.00427819
        1161    -5.61227    -5.52401  0.00427518
        1162    -5.50065    -5.52399  0.00427155
        1163    -5.42087     -5.5239   0.0042688
        1164     -5.4927    -5.52387  0.00426522
        1165    -5.47745    -5.52383  0.00426174
        1166    -5.45945    -5.52378  0.00425844
        1167    -5.43108     -5.5237  0.00425554
        1168    -5.48995    -5.52367  0.00425199
        1169    -5.57977    -5.52372  0.00424862
        1170    -5.54329    -5.52373  0.00424503
        1171    -5.57893    -5.52378  0.00424166
        1172    -5.62572    -5.52387  0.00423893
        1173    -5.61687    -5.52395  0.00423606
        1174     -5.5923    -5.52401  0.00423285
        1175    -5.52474    -5.52401  0.00422925
        1176    -5.48548    -5.52397  0.00422578
        1177     -5.4945    -5.52395  0.00422227
        1178    -5.48429    -5.52392  0.00421882
        1179    -5.44829    -5.52385  0.00421573
        1180    -5.43147    -5.52377  0.00421288
        1181    -5.44505    -5.52371  0.00420984
        1182    -5.42732    -5.52362  0.00420707
        1183    -5.33701    -5.52347  0.00420647
        1184    -5.36708    -5.52333  0.00420499
        1185    -5.38798    -5.52322  0.00420299
        1186    -5.32446    -5.52305  0.00420279
        1187     -5.3235    -5.52288  0.00420261
        1188    -5.39764    -5.52278  0.00420039
        1189    -5.37938    -5.52266  0.00419859
        1190    -5.44984     -5.5226  0.00419551
        1191    -5.44173    -5.52253  0.00419254
        1192    -5.41262    -5.52244  0.00419003
        1193    -5.34908    -5.52229  0.00418904
        1194     -5.4262    -5.52221   0.0041863
        1195    -5.42654    -5.52213  0.00418357
        1196    -5.15383    -5.52182  0.00419139
        1197    -5.09731    -5.52147  0.00420286
        1198    -5.08174     -5.5211  0.00421535
        1199    -5.08909    -5.52074  0.00422721
        1200    -5.20425    -5.52048   0.0042319
        1201    -5.17231    -5.52019   0.0042383
        1202    -5.22517    -5.51994  0.00424187
        1203    -5.31104    -5.51977   0.0042419
        1204    -5.27223    -5.51956  0.00424336
        1205    -5.29636    -5.51938  0.00424388
        1206    -5.29405    -5.51919  0.00424447
        1207    -5.37329    -5.51907  0.00424267
        1208    -5.37646    -5.51895   0.0042408
        1209    -5.25564    -5.51873  0.00424288
        1210    -5.30485    -5.51856  0.00424306
        1211    -5.33844    -5.51841  0.00424216
        1212    -5.39057     -5.5183  0.00423997
        1213    -5.32147    -5.51814  0.00423958
        1214    -5.35942    -5.51801   0.0042381
        1215     -5.3763    -5.51789  0.00423622
        1216    -5.39968     -5.5178  0.00423385
        1217    -5.45259    -5.51774  0.00423071
        1218    -5.36101    -5.51761  0.00422919
        1219    -5.40459    -5.51752  0.00422674
        1220    -5.41912    -5.51744  0.00422405
        1221    -5.50699    -5.51743  0.00422059
        1222    -5.54715    -5.51746  0.00421721
        1223    -5.58318    -5.51751   0.0042141
        1224    -5.55728    -5.51754  0.00421079
        1225    -5.55841    -5.51758  0.00420748
        1226    -5.48214    -5.51755  0.00420415
        1227    -5.38529    -5.51744   0.0042021
        1228    -5.47604    -5.51741  0.00419882
        1229    -5.53547    -5.51742  0.00419543
        1230    -5.56733    -5.51746  0.00419221
        1231    -5.49868    -5.51745  0.00418883
        1232    -5.47114    -5.51741   0.0041856
        1233    -5.47014    -5.51737  0.00418238
        1234    -5.46838    -5.51733  0.00417918
        1235    -5.44657    -5.51727  0.00417619
        1236    -5.38905    -5.51717   0.0041741
        1237    -5.37017    -5.51705  0.00417242
        1238    -5.31006    -5.51688   0.0041724
        1239    -5.36541    -5.51676  0.00417082
        1240    -5.46484    -5.51672  0.00416767
        1241    -5.36502     -5.5166   0.0041661
        1242    -5.41103    -5.51651  0.00416361
        1243    -5.41338    -5.51643  0.00416109
        1244      -5.299    -5.51625  0.00416141
        1245    -5.33529    -5.51611  0.00416061
        1246    -5.36754    -5.51599  0.00415898
        1247    -5.33969    -5.51585  0.00415805
        1248    -5.28293    -5.51566   0.0041589
        1249    -5.22988    -5.51543  0.00416186
        1250    -5.16853    -5.51516  0.00416777
        1251    -5.30007    -5.51498  0.00416799
        1252    -5.24089    -5.51476   0.0041704
        1253    -5.34146    -5.51463  0.00416937
        1254    -5.26802    -5.51443  0.00417068
        1255    -5.31038    -5.51427  0.00417052
        1256    -5.41978    -5.51419  0.00416788
        1257    -5.36617    -5.51407  0.00416623
        1258    -5.39963    -5.51398  0.00416391
        1259    -5.32256    -5.51383  0.00416338
        1260    -5.27195    -5.51364   0.0041645
        1261    -5.24644    -5.51343  0.00416658
        1262    -5.32289    -5.51328  0.00416601
        1263    -5.34939    -5.51315  0.00416474
        1264     -5.4553     -5.5131  0.00416169
        1265    -5.51191     -5.5131   0.0041584
        1266    -5.54556    -5.51313   0.0041552
        1267    -5.48051     -5.5131    0.004152
        1268    -5.55855    -5.51314  0.00414888
        1269    -5.55666    -5.51317  0.00414575
        1270    -5.57757    -5.51322   0.0041428
        1271    -5.42841    -5.51315  0.00414007
        1272    -5.49187    -5.51314  0.00413685
        1273    -5.51186    -5.51314   0.0041336
        1274    -5.60847    -5.51321  0.00413104
        1275    -5.55412    -5.51324  0.00412792
        1276    -5.57524    -5.51329  0.00412497
        1277    -5.57212    -5.51334    0.004122
        1278    -5.65885    -5.51345  0.00412035
        1279    -5.55207    -5.51348  0.00411723
        1280    -5.49301    -5.51347  0.00411405
        1281    -5.55975     -5.5135    0.004111
        1282    -5.60324    -5.51357  0.00410839
        1283    -5.60901    -5.51365  0.00410586
        1284    -5.58542     -5.5137  0.00410304
        1285    -5.62376    -5.51379  0.00410074
        1286    -5.57289    -5.51383  0.00409781
        1287    -5.57447    -5.51388   0.0040949
        1288    -5.48878    -5.51386  0.00409176
        1289     -5.3133    -5.51371  0.00409155
        1290    -5.49826    -5.51369  0.00408839
        1291    -5.47598    -5.51366  0.00408533
        1292    -5.56613    -5.51371  0.00408237
        1293    -5.62026    -5.51379  0.00408004
        1294    -5.58977    -5.51385  0.00407731
        1295     -5.4868    -5.51383  0.00407422
        1296    -5.45643    -5.51378  0.00407131
        1297    -5.39287    -5.51369  0.00406924
        1298    -5.48056    -5.51366  0.00406619
        1299    -5.41251    -5.51358   0.0040638
        1300    -5.38041    -5.51348  0.00406197
        1301    -5.44289    -5.51343  0.00405921
        1302    -5.45645    -5.51338  0.00405633
        1303     -5.4369    -5.51333  0.00405364
        1304    -5.46043    -5.51328  0.00405073
        1305    -5.44443    -5.51323  0.00404797
        1306    -5.42942    -5.51317  0.00404538
        1307    -5.52083    -5.51317  0.00404229
        1308    -5.42838    -5.51311  0.00403972
        1309    -5.55182    -5.51314  0.00403674
        1310    -5.55274    -5.51317  0.00403377
        1311    -5.60206    -5.51324  0.00403127
        1312    -5.62689    -5.51332  0.00402912
        1313    -5.62867    -5.51341  0.00402701
        1314    -5.56928    -5.51345  0.00402417
        1315    -5.54844    -5.51348   0.0040212
        1316    -5.54966    -5.51351  0.00401824
        1317    -5.53989    -5.51353  0.00401524
        1318    -5.59206    -5.51359  0.00401263
        1319     -5.6139    -5.51366  0.00401031
        1320    -5.62443    -5.51375  0.00400815
        1321     -5.5979    -5.51381  0.00400562
        1322    -5.55148    -5.51384   0.0040027
        1323    -5.63042    -5.51393  0.00400064
        1324     -5.5866    -5.51398  0.00399799
        1325    -5.63736    -5.51408  0.00399606
        1326    -5.51855    -5.51408  0.00399305
        1327    -5.55567    -5.51411  0.00399016
        1328     -5.5086    -5.51411  0.00398716
        1329    -5.64537     -5.5142  0.00398538
        1330    -5.53936    -5.51422  0.00398243
        1331    -5.62166     -5.5143  0.00398026
        1332    -5.58448    -5.51436  0.00397762
        1333    -5.44734    -5.51431  0.00397495
        1334    -5.48646    -5.51429  0.00397203
        1335    -5.48958    -5.51427   0.0039691
        1336    -5.57045    -5.51431  0.00396635
        1337    -5.58942    -5.51437  0.00396378
        1338    -5.57371    -5.51441  0.00396106
        1339    -5.53438    -5.51442  0.00395813
        1340    -5.57796    -5.51447  0.00395546
        1341    -5.49671    -5.51446  0.00395254
        1342    -5.49838    -5.51445  0.00394961
        1343    -5.53728    -5.51446  0.00394671
        1344    -5.52387    -5.51447  0.00394378
        1345    -5.35772    -5.51435  0.00394256
        1346    -5.35811    -5.51424  0.00394134
        1347    -5.36314    -5.51413  0.00394001
        1348    -5.40653    -5.51405   0.0039379
        1349    -5.44821      -5.514  0.00393528
        1350    -5.38322     -5.5139  0.00393356
        1351    -5.25093    -5.51371  0.00393546
        1352    -5.36036    -5.51359  0.00393418
        1353    -5.46301    -5.51356  0.00393145
        1354    -5.45766    -5.51351  0.00392877
        1355    -5.43459    -5.51346   0.0039263
        1356    -5.41599    -5.51338  0.00392406
        1357    -5.44002    -5.51333  0.00392154
        1358    -5.45517    -5.51329  0.00391889
        1359    -5.43313    -5.51323  0.00391645
        1360    -5.33904     -5.5131  0.00391566
        1361    -5.37195      -5.513  0.00391416
        1362    -5.33987    -5.51287  0.00391335
        1363    -5.40954    -5.51279  0.00391121
        1364    -5.42021    -5.51273  0.00390893
        1365    -5.46905    -5.51269   0.0039062
        1366    -5.43722    -5.51264  0.00390373
        1367    -5.36258    -5.51253  0.00390242
        1368    -5.41085    -5.51245  0.00390027
        1369    -5.44098     -5.5124  0.00389777
        1370     -5.3705     -5.5123  0.00389631
        1371    -5.46584    -5.51226  0.00389361
        1372    -5.43775    -5.51221  0.00389115
        1373    -5.46768    -5.51218  0.00388845
        1374    -5.48933    -5.51216  0.00388566
        1375    -5.54068    -5.51218  0.00388289
        1376    -5.43402    -5.51212  0.00388048
        1377    -5.41925    -5.51206  0.00387825
        1378    -5.34098    -5.51193  0.00387742
        1379    -5.39289    -5.51185  0.00387557
        1380    -5.54274    -5.51187  0.00387283
        1381    -5.56287    -5.51191   0.0038702
        1382    -5.48443    -5.51189  0.00386745
        1383    -5.44067    -5.51183    0.003865
        1384    -5.43424    -5.51178  0.00386261
        1385    -5.40332     -5.5117  0.00386061
        1386    -5.43255    -5.51164  0.00385825
        1387    -5.40915    -5.51157  0.00385618
        1388    -5.36287    -5.51146  0.00385489
        1389    -5.31664    -5.51132  0.00385466
        1390    -5.20527     -5.5111  0.00385817
        1391    -5.23207     -5.5109  0.00386061
        1392    -5.19267    -5.51067   0.0038646
        1393    -5.38082    -5.51058  0.00386295
        1394    -5.38098    -5.51049   0.0038613
        1395    -5.46615    -5.51045  0.00385866
        1396    -5.46824    -5.51042  0.00385601
        1397    -5.42887    -5.51037   0.0038537
        1398    -5.37508    -5.51027  0.00385215
        1399    -5.32446    -5.51014  0.00385169
        1400    -5.38688    -5.51005  0.00384994
        1401    -5.35074    -5.50993  0.00384888
        1402    -5.38183    -5.50984  0.00384721
        1403    -5.43151    -5.50979  0.00384488
        1404    -5.22006    -5.50958  0.00384767
        1405    -5.34791    -5.50947  0.00384665
        1406     -5.3725    -5.50937  0.00384515
        1407    -5.34096    -5.50925  0.00384428
        1408    -5.43952     -5.5092  0.00384187
        1409    -5.37765    -5.50911  0.00384028
        1410    -5.36865    -5.50901  0.00383885
        1411    -5.36635    -5.50891  0.00383746
        1412    -5.27668    -5.50874  0.00383826
        1413    -5.28562    -5.50858  0.00383879
        1414    -5.32417    -5.50845  0.00383829
        1415    -5.21643    -5.50825  0.00384112
        1416    -5.16236      -5.508  0.00384617
        1417    -5.18612    -5.50777  0.00385016
        1418    -5.22669    -5.50758  0.00385254
        1419    -5.43553    -5.50753  0.00385016
        1420    -5.48114    -5.50751   0.0038475
        1421    -5.38101    -5.50742  0.00384582
        1422    -5.35854    -5.50731  0.00384454
        1423    -5.27149    -5.50715  0.00384541
        1424    -5.47106    -5.50712  0.00384279
        1425    -5.46025    -5.50709  0.00384023
        1426    -5.42374    -5.50703  0.00383799
        1427    -5.39043    -5.50695  0.00383617
        1428    -5.41532    -5.50689  0.00383402
        1429    -5.45061    -5.50685  0.00383153
        1430    -5.38596    -5.50676  0.00382979
        1431    -5.45662    -5.50673  0.00382727
        1432    -5.47419     -5.5067  0.00382467
        1433    -5.46738    -5.50668   0.0038221
        1434    -5.47856    -5.50666  0.00381948
        1435    -5.52429    -5.50667  0.00381684
        1436    -5.43824    -5.50662  0.00381448
        1437    -5.45896    -5.50659  0.00381197
        1438    -5.48829    -5.50658  0.00380934
        1439    -5.43016    -5.50652  0.00380706
        1440    -5.43144    -5.50647  0.00380477
        1441    -5.40834     -5.5064  0.00380274
        1442    -5.31617    -5.50627  0.00380239
        1443    -5.41792    -5.50621  0.00380025
        1444    -5.47368    -5.50619  0.00379769
        1445     -5.4761    -5.50617  0.00379512
        1446    -5.43526    -5.50612  0.00379281
        1447    -5.41889    -5.50606  0.00379067
        1448    -5.46178    -5.50603  0.00378817
        1449    -5.39303    -5.50595  0.00378636
        1450    -5.43244     -5.5059  0.00378409
        1451    -5.41817    -5.50584  0.00378196
        1452    -5.29275    -5.50569   0.0037822
        1453    -5.33208    -5.50557  0.00378149
        1454    -5.35159    -5.50546  0.00378037
        1455    -5.33911    -5.50535   0.0037795
        1456    -5.33863    -5.50524  0.00377864
        1457    -5.29618    -5.50509  0.00377877
        1458    -5.28316    -5.50494  0.00377924
        1459    -5.32401    -5.50482  0.00377868
        1460    -5.30275    -5.50468  0.00377863
        1461     -5.2753    -5.50452   0.0037793
        1462    -5.33542     -5.5044  0.00377849
        1463    -5.37945    -5.50432  0.00377687
        1464    -5.32803     -5.5042  0.00377621
        1465    -5.32689    -5.50408  0.00377557
        1466    -5.39484      -5.504  0.00377373
        1467    -5.41963    -5.50395   0.0037716
        1468    -5.41504    -5.50389  0.00376951
        1469    -5.30642    -5.50375  0.00376934
        1470    -5.25827    -5.50358  0.00377048
        1471      -5.353    -5.50348   0.0037693
        1472     -5.3544    -5.50338   0.0037681
        1473    -5.37747    -5.50329  0.00376651
        1474    -5.38783    -5.50322  0.00376477
        1475    -5.28069    -5.50307  0.00376524
        1476    -5.40664      -5.503  0.00376326
        1477    -5.38706    -5.50292  0.00376153
        1478    -5.37168    -5.50283  0.00376003
        1479    -5.32786    -5.50271  0.00375935
        1480    -5.30087    -5.50258  0.00375928
        1481    -5.30219    -5.50244  0.00375918
        1482      -5.325    -5.50232  0.00375855
        1483    -5.40277    -5.50226  0.00375661
        1484    -5.42158     -5.5022  0.00375448
        1485    -5.36275    -5.50211  0.00375312
        1486    -5.41843    -5.50205  0.00375102
        1487    -5.36881    -5.50196  0.00374957
        1488    -5.38772    -5.50189  0.00374783
        1489    -5.34388    -5.50178  0.00374682
        1490    -5.24858    -5.50161  0.00374816
        1491    -5.35944    -5.50151  0.00374685
        1492    -5.40923    -5.50145  0.00374485
        1493    -5.48842    -5.50144  0.00374235
        1494    -5.44538    -5.50141  0.00374004
        1495    -5.43558    -5.50136   0.0037378
        1496    -5.48834    -5.50135  0.00373531
        1497    -5.52977    -5.50137  0.00373286
        1498    -5.58995    -5.50143  0.00373084
        1499    -5.53329    -5.50145  0.00372841
        1500    -5.48139    -5.50144  0.00372595
        1501    -5.48321    -5.50143  0.00372348
        1502    -5.36336    -5.50133  0.00372214
        1503    -5.33814    -5.50123  0.00372125
        1504    -5.13969    -5.50099  0.00372653
        1505    -5.10644    -5.50072  0.00373326
        1506    -5.24938    -5.50056  0.00373451
        1507    -5.25126    -5.50039   0.0037357
        1508    -5.30525    -5.50026  0.00373546
        1509    -5.31399    -5.50014  0.00373502
        1510    -5.39775    -5.50007  0.00373316
        1511    -5.43914    -5.50003  0.00373091
        1512    -5.52716    -5.50005  0.00372849
        1513    -5.48697    -5.50004  0.00372603
        1514     -5.4203    -5.49999  0.00372394
        1515    -5.41808    -5.49993  0.00372188
        1516    -5.38065    -5.49985  0.00372026
        1517    -5.36909    -5.49977   0.0037188
        1518    -5.42434    -5.49972  0.00371668
        1519    -5.55672    -5.49976  0.00371443
        1520    -5.57478    -5.49981  0.00371231
        1521    -5.63974     -5.4999  0.00371101
        1522    -5.63168    -5.49998  0.00370958
        1523    -5.58044    -5.50004  0.00370752
        1524    -5.52271    -5.50005  0.00370512
        1525    -5.49742    -5.50005  0.00370269
        1526    -5.49334    -5.50005  0.00370027
        1527    -5.48629    -5.50004  0.00369785
        1528    -5.51032    -5.50004  0.00369544
        1529    -5.50584    -5.50005  0.00369302
        1530    -5.51806    -5.50006  0.00369063
        1531    -5.41473        -5.5  0.00368864
        1532     -5.4052    -5.49994  0.00368675
        1533    -5.38425    -5.49987  0.00368512
        1534    -5.35871    -5.49977  0.00368386
        1535    -5.34762    -5.49967   0.0036828
        1536    -5.37808     -5.4996  0.00368125
        1537    -5.36931    -5.49951  0.00367983
        1538    -5.36331    -5.49942   0.0036785
        1539    -5.37972    -5.49934  0.00367694
        1540    -5.41282    -5.49929  0.00367498
        1541    -5.42657    -5.49924   0.0036729
        1542    -5.45728    -5.49921  0.00367062
        1543     -5.4639    -5.49919  0.00366831
        1544    -5.42746    -5.49914  0.00366623
        1545    -5.44366    -5.49911  0.00366403
        1546    -5.50254    -5.49911  0.00366166
        1547    -5.43683    -5.49907  0.00365951
        1548    -5.41663    -5.49902  0.00365754
        1549    -5.38698    -5.49894  0.00365589
        1550    -5.35142    -5.49885  0.00365477
        1551    -5.34223    -5.49875  0.00365381
        1552    -5.51069    -5.49876  0.00365146
        1553    -5.38195    -5.49868  0.00364989
        1554    -5.42236    -5.49863  0.00364787
        1555    -5.42357    -5.49858  0.00364584
        1556    -5.33589    -5.49848    0.003645
        1557    -5.43338    -5.49844   0.0036429
        1558    -5.42233    -5.49839  0.00364089
        1559     -5.4888    -5.49838  0.00363856
        1560    -5.37776    -5.49831  0.00363704
        1561    -5.48927     -5.4983  0.00363472
        1562    -5.47857    -5.49829  0.00363241
        1563     -5.5142     -5.4983   0.0036301
        1564    -5.48205    -5.49829   0.0036278
        1565    -5.44724    -5.49825  0.00362563
        1566    -5.41558     -5.4982   0.0036237
        1567      -5.288    -5.49807  0.00362387
        1568    -5.30267    -5.49794   0.0036237
        1569    -5.40512    -5.49788  0.00362187
        1570    -5.41096    -5.49783  0.00361999
        1571    -5.37628    -5.49775  0.00361851
        1572    -5.28864    -5.49762  0.00361865
        1573    -5.32308    -5.49751  0.00361805
        1574    -5.28175    -5.49737  0.00361835
        1575    -5.47196    -5.49735  0.00361609
        1576    -5.48903    -5.49735   0.0036138
        1577     -5.5261    -5.49737  0.00361155
        1578    -5.46883    -5.49735  0.00360931
        1579    -5.37259    -5.49727  0.00360789
        1580    -5.31928    -5.49716  0.00360736
        1581     -5.3478    -5.49706  0.00360632
        1582    -5.47987    -5.49705  0.00360405
        1583    -5.42893    -5.49701  0.00360203
        1584    -5.44293    -5.49697  0.00359992
        1585    -5.52703    -5.49699   0.0035977
        1586     -5.4891    -5.49699  0.00359543
        1587    -5.51773      -5.497  0.00359319
        1588    -5.51977    -5.49702  0.00359096
        1589    -5.51752    -5.49703  0.00358872
        1590     -5.5145    -5.49704  0.00358648
        1591    -5.51432    -5.49705  0.00358424
        1592     -5.4485    -5.49702  0.00358212
        1593    -5.57965    -5.49707  0.00358025
        1594    -5.56466    -5.49711  0.00357825
        1595    -5.51947    -5.49713  0.00357604
        1596    -5.50819    -5.49713   0.0035738
        1597    -5.51973    -5.49715  0.00357159
        1598    -5.47476    -5.49713  0.00356939
        1599    -5.48536    -5.49713  0.00356716
        1600    -5.50044    -5.49713  0.00356493
        1601    -5.44994     -5.4971  0.00356283
        1602    -5.54503    -5.49713  0.00356073
        1603    -5.54342    -5.49716  0.00355863
        1604    -5.56656     -5.4972  0.00355667
        1605    -5.55183    -5.49724  0.00355462
        1606     -5.6126    -5.49731  0.00355313
        1607    -5.54455    -5.49734  0.00355104
        1608     -5.5826    -5.49739  0.00354923
        1609    -5.52267    -5.49741  0.00354706
        1610     -5.4693    -5.49739   0.0035449
        1611    -5.47982    -5.49738  0.00354271
        1612    -5.59282    -5.49744  0.00354101
        1613    -5.60647     -5.4975  0.00353946
        1614    -5.41741    -5.49745  0.00353761
        1615     -5.3656    -5.49737  0.00353637
        1616    -5.40633    -5.49732  0.00353463
        1617     -5.4532    -5.49729  0.00353255
        1618    -5.39464    -5.49723  0.00353093
        1619    -5.39875    -5.49717  0.00352928
        1620    -5.42028    -5.49712  0.00352742
        1621    -5.42064    -5.49707  0.00352556
        1622    -5.37029    -5.49699  0.00352425
        1623    -5.34378     -5.4969  0.00352334
        1624    -5.43581    -5.49686  0.00352137
        1625    -5.45019    -5.49683  0.00351932
        1626    -5.43613    -5.49679  0.00351736
        1627    -5.38725    -5.49673  0.00351584
        1628    -5.40428    -5.49667  0.00351414
        1629     -5.3865     -5.4966  0.00351263
        1630    -5.54359    -5.49663  0.00351059
        1631    -5.51965    -5.49665  0.00350847
        1632    -5.49299    -5.49664  0.00350632
        1633    -5.50796    -5.49665  0.00350418
        1634    -5.56412    -5.49669  0.00350228
        1635    -5.56559    -5.49673  0.00350039
        1636    -5.54098    -5.49676  0.00349836
        1637    -5.58877    -5.49682  0.00349667
        1638    -5.56688    -5.49686   0.0034948
        1639    -5.55023    -5.49689  0.00349282
        1640    -5.52197    -5.49691  0.00349072
        1641    -5.43219    -5.49687  0.00348882
        1642    -5.43307    -5.49683  0.00348691
        1643    -5.42229    -5.49678  0.00348508
        1644    -5.42899    -5.49674   0.0034832
        1645    -5.39325    -5.49668  0.00348165
        1646    -5.37946    -5.49661  0.00348027
        1647    -5.28837    -5.49648  0.00348045
        1648    -5.23913    -5.49633  0.00348184
        1649    -5.31741    -5.49622  0.00348142
        1650    -5.36256    -5.49614  0.00348025
        1651     -5.4125    -5.49609  0.00347851
        1652    -5.32711    -5.49598  0.00347791
        1653    -5.25262    -5.49584  0.00347892
        1654    -5.28333    -5.49571  0.00347919
