N  Half_pop_ave        L
414   8.36794   7.46157
415   8.48204   7.46157
416   8.5295   7.46157
417   8.09767   7.46157
418   8.07428   7.46157
419   8.25648   7.46157
420   8.69561   7.46157
421   8.46319   7.46157
422   8.09107   7.46157
423   7.95486   7.46157
424   8.23629   7.46157
425   8.18761   7.46157
426   7.94843   7.46157
427   7.98859   7.46157
428   8.27569   7.46157
429   8.32761   7.46157
430   8.13645   7.46157
431   8.40861   7.46157
432   8.4934   7.46157
433   8.4934   7.46157
434   8.17722   7.46157
435   8.17722   7.46157
436   7.94071   7.46157
437   8.17041   7.46157
438   8.17041   7.46157
439   8.07825   7.46157
440   7.84761   7.46157
441   7.84761   7.46157
442   7.87258   7.46157
443   8.52163   7.46157
444   8.54144   7.46157
445   8.71028   7.46157
446   8.76485   7.46157
447   9.35671   7.00123
448   9.61909   7.00123
449   9.41223   7.00123
450   9.12813   7.00123
451   8.93647   6.99703
452   9.12879   6.99703
453   9.11144   6.99703
454   8.96485   6.99703
455   8.96485   6.99703
456   8.96989   6.99703
457   8.55882   6.99703
458   8.6525   6.99703
459   8.67861   6.99703
460   8.71943   6.99703
461   8.71943   6.99703
462   8.52484   6.99703
463   8.28493   6.99703
464   8.3041   6.99703
465   8.51953   6.99703
466   7.8105   6.99703
467   7.53977   6.99703
468   7.77666   6.99703
469   7.9597   6.99703
470   8.03598   6.99703
471   7.83873   6.99703
472   7.83873   6.99703
473   7.79905   6.95161
474   7.87221   6.95161
475   7.50886   6.95161
476   7.63582   6.95161
477   7.7374   6.95161
478   7.86613   6.95161
479   7.86613   6.95161
480   7.88539   6.95161
481   7.88539   6.95161
482   7.94472   6.95161
483   7.56346   6.95161
484   8.0612   6.95161
485   8.12734   6.95161
486   8.57304   6.95161
487   8.38946   6.95161
488   8.239   6.95161
489   8.32787   6.95161
490   8.38219   6.95161
491   8.43711   6.95161
492   8.44062   6.95161
493   7.90309   6.95161
494   7.90309   6.95161
495   7.92138   6.95161
496   7.72246   6.95161
497   7.9165   6.95161
498   8.07452   6.95161
499   7.66536   6.95161
500   7.7681   6.95161
501   7.47768   6.95161
502   7.29869   6.95161
503   7.4234   6.95161
504   7.4234   6.95161
505   7.18372   6.95161
506   7.60674   6.69684
507   7.60674   6.69684
508   7.64882   6.69684
509   8.09162   6.69684
510   8.05285   6.69684
511   8.55597   6.69684
512   7.93613   6.69684
513   7.78318   6.69684
514   7.78318   6.69684
515   7.75225   6.69684
516   7.75225   6.69684
517   7.77006   6.69684
518   7.17365   6.69684
519   7.36124   6.69684
520   7.17517   6.69684
521   7.20396   6.69684
522   7.54937   6.69684
523   7.2549   6.24306
524   7.59287   6.24306
525   7.9662   6.24306
526   8.1729   6.24306
527   8.20942   6.24306
528   7.74879   6.24306
529   7.14895   6.24306
530   6.61997   6.24306
531   6.91223   6.24306
532   6.77724   6.24306
533   6.69994   6.24306
534   7.00708   6.24306
535   6.88469   6.24306
536   6.56753   6.24306
537   6.76867   6.24306
538   6.81592   6.24306
539   6.81592   6.24306
540   6.81592   6.24306
541   6.79654   6.24306
542   6.83675   6.24306
543   6.83675   6.24306
544   6.75203   6.24306
545   6.81216   6.24306
546   6.81476   6.24306
547   6.85151   6.24306
548   6.89373   6.24306
549   6.9242   6.24306
550   6.93292   6.24306
551   6.69725   6.24306
552   6.74126   6.24306
553   6.78563   6.24306
554   6.83   6.24306
555   7.19083   6.24306
556   6.75754   6.24306
557   6.75754   6.24306
558   6.48713   6.24306
559   6.82362   6.24306
560   6.60302   6.24306
561   6.3031   6.24306
562   6.30744   6.24306
563   6.2711   6.24306
564   6.37996   6.24306
565   6.89431   6.24306
566   6.94453   6.24306
567   7.00183   6.24306
568   7.22423   6.24306
569   7.19538   6.24306
570   7.09115   6.24306
571   7.31652   6.24306
572   7.36022   6.24306
573   7.77866   6.24306
574   7.77866   6.24306
575   7.17484   6.24306
576   7.22233   6.24306
577   7.22233   6.24306
578   7.03052   6.24306
579   6.84627   6.24306
580   6.9338   6.24306
581   6.95968   6.24306
582   6.9663   6.24306
583   7.13172   6.24306
584   7.07732   6.24306
585   6.83248   6.24306
586   6.86363   6.24306
587   6.64721   6.24306
588   6.67868   6.24306
589   6.92259   6.24306
590   6.92259   6.24306
591   6.92259   6.24306
592   6.9336   6.24306
593   7.11042   6.24306
594   7.18636   6.24306
595   7.19885   6.24306
596   7.09228   6.24306
597   7.03299   6.24306
598   7.03299   6.24306
599   6.71603   6.24306
600   6.7707   6.24306
