N  Half_pop_ave        L
1259 89.4719 84.2964
1260 88.948 84.2964
1261 89.148 84.2964
1262 89.4621 84.2964
1263 87.4371 84.2964
1264 87.6243 84.2964
1265 87.2022 84.2964
1266 87.0897 84.2564
1267 87.2069 84.2564
1268 87.7526 84.2564
1269 87.8936 84.2564
1270 86.956 84.2564
1271 87.121 84.2564
1272 87.2267 84.2564
1273 87.4782 84.2564
1274 87.5746 84.2564
1275 87.1127 84.2564
1276 86.7258 84.2564
1277 86.7833 84.2564
1278 87.1037 84.2564
1279 87.3405 84.2564
1280 86.9257 84.2564
1281 86.9414 84.2564
1282 85.0398 84.2564
1283 84.7576 84.2564
1284 84.9261 84.2564
1285 85.0167 84.2564
1286 85.7489 83.8047
1287 85.9772 83.8047
1288 86.1808 83.8047
1289 86.1631 83.8047
1290 86.199 83.8047
1291 86.0347 83.8047
1292 86.1099 83.8047
1293 85.7816 83.8047
1294 84.832 83.8047
1295 84.4332 83.5013
1296 84.8452 83.5013
1297 85.0913 83.4947
1298 85.0254 83.4947
1299 85.0897 83.4947
1300 85.0897 83.4947
1301 85.8477 83.4947
1302 85.9193 83.4947
1303 85.1104 83.4947
1304 85.2177 83.4947
1305 85.6138 83.4947
1306 85.8161 83.4947
1307 85.3386 83.4947
1308 85.5739 83.4947
1309 86.5627 83.4947
1310 86.6245 83.4947
1311 87.3318 83.4947
1312 86.4544 83.4947
1313 86.3188 83.4947
1314 86.4511 83.4947
1315 87.0134 83.4947
1316 87.5842 83.4947
1317 88.0246 83.4947
1318 86.9412 83.4947
1319 87.231 83.4947
1320 87.724 83.4947
1321 88.1884 83.4947
1322 88.2536 83.4947
1323 86.7356 83.4947
1324 86.8509 83.4947
1325 86.4405 83.4947
1326 88.1557 83.4947
1327 89.1267 83.4947
1328 88.7471 83.4947
1329 86.4243 83.4947
1330 86.7048 83.4947
1331 85.9369 83.4947
1332 86.7956 83.4947
1333 84.5564 83.4947
1334 84.4669 83.4947
1335 85.3303 83.4947
1336 84.7444 83.4947
1337 85.8702 83.4947
1338 86.678 83.4947
1339 87.9827 83.4947
1340 88.3674 83.4947
1341 88.5424 83.4947
1342 88.6379 83.4947
1343 86.9671 83.4947
1344 86.2861 83.4947
1345 85.6391 83.2242
1346 85.9237 83.2815
1347 87.3657 83.2242
1348 87.4026 83.2242
1349 89.5559 83.2815
1350 89.9055 83.2242
1351 92.5591 82.9792
1352 93.6558 82.9792
1353 90.1211 82.5283
1354 89.9904 82.5283
1355 89.3964 82.5283
1356 89.4556 82.5283
1357 89.8489 82.5283
1358 89.3276 82.5283
1359 89.5737 82.5283
1360 89.8386 82.5283
1361 89.0538 82.5283
1362 89.2756 82.5283
1363 89.619 82.5283
1364 89.5063 82.5283
1365 89.9068 82.5283
1366 90.0668 82.5283
1367 90.1976 82.5283
1368 88.3492 82.5283
1369 88.4237 82.5283
1370 88.5741 82.5283
1371 88.5853 82.5283
1372 88.8318 82.5283
1373 87.9594 82.5283
1374 88.2129 82.5283
1375 89.972 82.5283
1376 90.2169 82.5283
1377 87.9608 82.5283
1378 88.1241 82.5283
1379 88.2505 82.5283
1380 88.3539 82.5283
1381 90.8977 82.5283
1382 91.2679 82.5283
1383 91.4404 82.5283
1384 88.2355 82.5283
1385 87.9738 82.5283
1386 87.6148 82.5283
1387 86.1173 82.5283
1388 84.7805 82.5283
1389 85.2019 82.5283
1390 84.0772 82.5283
1391 84.1889 82.5283
1392 83.699 82.5283
1393 83.6598 82.5283
1394 83.8656 82.5283
1395 85.3074 82.5283
1396 85.428 82.5283
1397 86.3953 82.5283
1398 87.3195 82.5283
1399 86.1185 82.5283
1400 86.4756 82.5283
1401 86.0834 82.5283
1402 86.2329 82.5283
1403 87.104 82.5283
1404 87.0239 82.5283
1405 85.7985 82.338
1406 85.9891 82.338
1407 86.39 82.338
1408 86.5415 82.338
1409 85.4954 82.338
1410 84.7104 82.338
1411 85.2539 82.338
1412 84.8705 82.338
1413 85.8263 82.338
1414 87.1183 82.338
1415 88.5713 82.338
1416 88.5713 82.338
1417 89.5274 82.338
1418 87.2885 82.338
1419 85.1079 82.338
1420 85.668 82.338
1421 86.2177 82.338
1422 86.2889 82.338
1423 88.4759 82.338
1424 87.5624 82.338
1425 85.2785 82.338
1426 83.7766 82.338
1427 83.9944 82.338
1428 84.1603 82.338
1429 83.9815 82.338
1430 84.2922 82.338
1431 85.3185 82.338
1432 86.2161 82.338
1433 86.3611 82.338
1434 84.539 82.338
1435 85.4294 82.338
1436 85.2478 82.338
1437 83.9612 82.338
1438 84.6316 82.338
1439 84.2059 82.338
1440 84.443 82.338
1441 84.6576 82.338
1442 85.1183 82.338
1443 83.3483 82.338
1444 84.1022 82.2519
1445 84.3342 82.2519
1446 85.3239 82.2519
1447 84.9076 81.9465
1448 85.6886 81.9465
1449 86.1136 81.9465
1450 85.6145 81.9465
1451 84.9016 81.9465
1452 86.8749 81.9465
1453 85.6789 81.9465
1454 84.832 81.9465
1455 83.7226 81.9465
1456 84.011 81.9465
1457 85.0931 81.9465
1458 85.2012 81.9465
1459 84.1409 81.9465
1460 83.5553 81.9465
1461 84.441 81.9465
1462 84.5843 81.9465
1463 84.3608 81.9465
1464 83.4459 81.9465
1465 83.7323 81.9465
1466 85.0308 81.9465
1467 85.2207 81.9465
1468 84.5392 81.9465
1469 85.0476 81.9465
1470 85.0692 81.9465
1471 85.0147 81.9465
1472 85.058 81.9465
1473 86.2309 81.9465
1474 85.4909 81.9465
1475 84.7012 81.9465
1476 84.3949 81.9465
1477 85.6174 81.9465
1478 83.3081 81.9465
1479 83.4063 81.9465
1480 82.7407 81.8024
1481 82.1043 81.8024
1482 82.0625 81.8024
1483 82.1645 81.8024
1484 83.3151 81.8024
1485 83.6001 81.8024
1486 83.6986 81.8024
1487 83.3871 81.8024
1488 84.5815 81.8024
1489 82.7542 81.8024
1490 82.9472 81.8024
1491 83.0585 81.8024
1492 83.2187 81.8024
1493 83.5906 81.8024
1494 82.7059 81.8024
1495 83.0085 81.8024
1496 83.369 81.8024
1497 82.956 81.8024
1498 83.1229 81.8024
1499 82.9521 81.8024
1500 84.7405 81.8024
1501 84.7578 81.8024
1502 83.6215 81.8024
1503 83.7296 81.8024
1504 82.6172 81.8024
1505 82.9755 81.8024
1506 83.2223 81.8024
1507 83.384 81.8024
1508 83.077 80.7253
1509 84.676 80.7253
1510 84.7233 80.7253
1511 84.3756 80.7253
1512 84.3756 80.7253
1513 83.4002 80.7253
1514 84.5309 80.7253
1515 84.6858 80.7253
1516 84.7606 80.6924
1517 87.1667 80.6924
1518 84.973 80.6924
1519 85.3572 80.6924
1520 85.591 80.6924
1521 83.6134 80.6924
1522 82.8961 80.6924
1523 84.0523 80.6924
1524 84.4185 80.6924
1525 84.3312 80.6924
1526 84.3029 80.6924
1527 84.0546 80.6924
1528 82.8581 80.6924
1529 82.844 80.6924
1530 82.7177 80.6924
1531 83.3258 80.6924
1532 84.4744 80.6924
1533 84.1762 80.6924
1534 81.9879 80.6924
1535 83.5901 80.6924
1536 83.7885 80.6924
1537 83.8599 80.6924
1538 83.3559 80.6924
1539 83.4028 80.6924
1540 84.8669 80.6924
1541 82.8479 80.6924
1542 82.9827 80.6924
1543 83.3777 80.6924
1544 83.6123 80.6924
1545 82.9123 80.6924
1546 82.2683 80.6924
1547 83.229 80.6924
1548 83.3376 80.6924
1549 84.3143 80.6924
1550 83.4315 80.6924
1551 83.6265 80.6924
1552 83.2282 80.6924
1553 83.3753 80.6924
1554 84.2364 80.6924
1555 85.8219 80.6924
1556 85.9523 80.6924
1557 83.7713 80.6924
1558 83.5356 80.6924
1559 83.3352 80.6924
1560 82.7877 80.6924
1561 82.6638 80.6924
1562 82.7971 80.6924
1563 83.0805 80.6924
1564 82.2022 80.6924
1565 82.82 80.6924
1566 83.0172 80.6924
1567 83.5791 80.6924
1568 81.9782 80.6924
1569 82.2526 80.6924
1570 83.1417 80.6924
1571 83.4246 80.6924
1572 83.7206 80.6924
1573 84.4714 80.6924
1574 84.558 80.6924
1575 84.7106 80.6924
1576 85.0013 80.6924
1577 84.4563 80.6924
1578 84.6252 80.6924
1579 86.0849 80.6924
1580 85.93 80.6924
1581 84.4518 80.6924
1582 84.5593 80.6924
1583 83.226 80.6924
1584 83.5529 80.6924
1585 84.9005 80.6924
1586 84.4125 80.6924
1587 83.0109 80.6924
1588 82.4279 80.6924
1589 82.5495 80.5036
1590 82.8057 80.5036
1591 81.4015 80.5036
1592 82.9371 80.5036
1593 83.3069 80.5036
1594 82.5197 80.5036
1595 82.5334 80.5036
1596 82.8034 80.5036
1597 81.8877 80.5036
1598 81.8877 80.5036
1599 83.2545 80.5036
1600 83.2545 80.5036
1601 82.8577 80.5036
1602 83.5305 80.5036
1603 82.0505 80.5036
1604 83.2027 80.5036
1605 83.3075 80.5036
1606 83.8846 80.5036
1607 83.266 80.5036
1608 82.8065 80.5036
1609 82.9367 80.5036
1610 83.3769 80.5036
1611 83.384 80.5036
1612 83.603 80.5036
1613 83.0766 80.5036
1614 83.192 80.5036
1615 83.43 80.5036
1616 83.5688 80.5036
1617 82.3683 80.5036
1618 82.4757 80.5036
1619 82.7573 80.5036
1620 82.9415 80.5036
1621 82.5135 80.5036
1622 83.2074 80.5036
1623 83.5466 80.5036
1624 83.1505 80.5036
1625 83.5182 80.5036
1626 82.0201 80.5036
1627 81.8545 80.5036
1628 81.9484 80.5036
1629 82.6351 80.5036
1630 82.0721 80.5036
1631 82.3654 80.3888
1632 82.4765 80.3888
1633 82.8178 80.3888
1634 82.9441 80.3888
1635 82.007 80.3888
1636 82.908 80.3888
1637 83.0395 80.3888
1638 82.425 80.3888
1639 82.2486 80.3888
1640 83.2154 80.3888
1641 83.2855 80.3888
1642 82.6439 80.3888
1643 82.6466 80.3888
1644 82.9565 80.3888
1645 82.9597 80.3888
1646 83.2563 80.3888
1647 83.2829 80.3888
1648 83.9374 80.3888
1649 83.7319 80.3888
1650 83.764 80.3888
1651 83.9169 80.3888
1652 84.9765 80.3888
1653 84.6002 80.3888
1654 84.4811 80.3888
1655 84.4094 80.3888
1656 82.9725 80.3888
1657 83.7053 80.3888
1658 83.5744 80.3888
1659 83.7878 80.3888
1660 84.0986 80.3888
1661 85.2084 80.3888
1662 85.7987 80.3888
1663 84.4508 80.036
1664 84.0932 80.036
1665 84.1865 80.036
1666 83.5069 79.9566
1667 83.1234 79.9566
1668 83.6859 79.9566
1669 83.3768 79.9566
1670 83.4306 79.9566
1671 82.1276 79.9566
1672 83.309 79.9566
1673 82.0567 79.9566
1674 80.8529 79.9566
1675 81.9908 79.9566
1676 80.8612 79.9566
1677 80.6129 79.9566
1678 81.3308 79.9566
1679 81.3889 79.9566
1680 81.2541 79.9566
1681 81.983 79.9566
1682 82.127 79.9566
1683 82.2158 79.9566
1684 82.1265 79.9566
1685 81.8711 79.9566
1686 83.1419 79.9566
1687 83.0107 79.9566
1688 82.114 79.9566
1689 81.8288 79.9566
1690 80.8924 79.9566
1691 81.0578 79.9566
1692 80.8002 79.9566
1693 81.8719 79.9566
1694 82.0001 79.9566
1695 81.0066 79.9566
1696 81.5265 79.9566
1697 81.7164 79.9566
1698 82.588 79.9566
1699 82.7625 79.9566
1700 81.3457 79.9566
1701 82.4636 79.9566
1702 82.5957 79.9566
1703 84.5625 79.9566
1704 83.8907 79.9566
1705 84.0041 79.9566
1706 84.102 79.9566
1707 83.3384 79.9566
1708 83.7452 79.9566
1709 83.5984 79.9566
1710 83.8023 79.9566
1711 82.6432 79.9566
1712 83.6193 79.9566
1713 83.0119 79.9566
1714 83.3072 79.9566
1715 83.5307 79.9566
1716 83.6312 79.9566
1717 83.0422 79.9566
1718 82.3634 79.9566
1719 82.8806 79.9566
1720 83.1098 79.9566
1721 82.426 79.9566
1722 81.5392 79.9566
1723 81.7195 79.9566
1724 81.8389 79.9566
1725 81.8811 79.9566
1726 83.3699 79.9566
1727 82.7915 79.9566
1728 83.0338 79.9566
1729 83.2711 79.9566
1730 83.7275 79.9566
1731 83.7689 79.9566
1732 83.963 79.9566
1733 84.7012 79.9566
1734 84.7911 79.9566
1735 83.1123 79.9566
1736 85.2461 79.9566
1737 85.6911 79.9566
1738 86.1122 79.9566
1739 83.2972 79.9566
1740 83.9925 79.9566
1741 85.0411 79.9566
1742 84.7421 79.9566
1743 83.9183 79.9566
1744 83.2982 79.9566
1745 83.8185 79.9566
1746 84.1627 79.9566
1747 82.6605 79.9566
1748 82.1522 79.9566
1749 82.2247 79.9566
1750 82.3769 79.9566
1751 80.5533 79.9566
1752 82.8625 79.9566
1753 81.6657 79.9566
1754 80.7724 79.9566
1755 81.2513 79.9566
1756 81.5947 79.9566
1757 81.6 79.9566
1758 81.2259 79.9566
1759 81.2274 79.9566
1760 81.0126 79.9566
1761 81.1038 79.9566
1762 81.5617 79.9566
1763 81.6575 79.9566
1764 83.1361 79.9566
1765 82.5912 79.9566
1766 82.7941 79.9566
1767 82.8532 79.9566
1768 82.9777 79.9566
1769 82.5614 79.9566
1770 82.166 79.9566
1771 82.1717 79.9566
1772 84.1132 79.9566
1773 84.2113 79.9566
1774 83.7502 79.9566
1775 83.9552 79.9566
1776 82.9611 79.9566
1777 83.5183 79.9566
1778 84.7731 79.9566
1779 84.2369 79.9566
1780 85.0095 79.9566
1781 85.3825 79.9566
1782 84.9916 79.9566
1783 86.2093 79.9566
1784 86.4108 79.9566
1785 86.8571 79.9566
1786 86.0574 79.9566
1787 84.7954 79.9566
1788 84.7786 79.9566
1789 83.1791 79.9566
1790 84.0354 79.9566
1791 84.2216 79.9566
1792 84.2216 79.9566
1793 84.1087 79.9566
1794 83.441 79.9566
1795 84.9035 79.9566
1796 87.0963 79.9566
1797 87.2177 79.9566
1798 87.7399 79.9566
1799 87.5071 79.9566
1800 87.7221 79.9566
1801 87.2951 79.9566
1802 86.2869 79.9566
1803 86.4796 79.9566
1804 85.8896 79.9566
1805 86.3169 79.9566
1806 84.8595 79.9566
1807 84.0725 79.9566
1808 84.1792 79.9566
1809 86.0145 79.9566
1810 84.2135 79.9566
1811 84.3112 79.9566
1812 83.0371 79.9566
1813 81.2092 79.9566
1814 81.486 79.9566
1815 82.0483 79.9566
1816 82.3787 79.9566
1817 84.574 79.9566
1818 83.3103 79.9566
1819 83.452 79.9566
1820 83.1795 79.9566
1821 83.356 79.9566
1822 83.7924 79.9566
1823 82.637 79.9566
1824 82.9267 79.9566
1825 82.9654 79.9566
1826 84.1577 79.9566
1827 82.8874 79.9566
1828 81.4228 79.9566
1829 82.5163 79.9566
1830 82.5686 79.9566
1831 82.0524 79.9566
1832 82.2324 79.9566
1833 82.2324 79.9566
1834 82.4193 79.9566
1835 81.8637 79.9566
1836 82.1004 79.9566
1837 81.9408 79.9566
1838 82.6627 79.9566
1839 82.4627 79.9566
1840 82.6095 79.9566
1841 82.7533 79.9566
1842 82.45 79.9566
1843 82.9175 79.9566
1844 82.938 79.9566
1845 82.1302 79.9566
1846 82.527 79.9566
1847 82.2315 79.9566
1848 81.4072 79.9566
1849 81.3244 79.9566
1850 81.484 79.9566
1851 82.7937 79.9566
1852 83.6228 79.9566
1853 81.4863 79.9566
1854 82.2318 79.9566
1855 82.6125 79.9566
1856 82.4481 79.9566
1857 82.5607 79.9566
1858 82.6925 79.9566
1859 82.9584 79.9566
1860 82.4374 79.9566
1861 82.7656 79.9566
1862 82.587 79.9566
1863 82.0097 79.3167
1864 81.7142 79.3167
1865 82.5966 79.3167
1866 81.9036 79.3167
1867 82.1102 79.3167
1868 82.1102 79.3167
1869 81.1105 79.3167
1870 82.076 79.2776
1871 82.4097 79.2776
1872 82.5109 79.2776
1873 82.4218 79.2776
1874 82.4218 79.2776
1875 81.4521 78.7663
1876 80.3716 78.7663
1877 80.1626 78.7663
1878 81.0213 78.7663
1879 79.9844 78.7663
1880 79.9652 78.7663
1881 79.7567 78.7663
1882 79.6372 78.7663
1883 79.7218 78.7663
1884 80.594 78.7663
1885 80.4445 78.7663
1886 80.9625 78.7663
1887 80.5704 78.7663
1888 81.5658 78.7663
1889 81.683 78.7663
1890 82.137 78.7663
1891 81.8825 78.7663
1892 83.2246 78.7663
1893 82.9705 78.7663
1894 83.0344 78.7663
1895 83.3727 78.7663
1896 83.6406 78.7663
1897 84.1695 78.7663
1898 84.4324 78.7663
1899 82.4484 78.7663
1900 82.6168 78.7663
1901 82.3013 78.7663
1902 84.0023 78.7663
1903 84.203 78.7663
1904 82.7053 78.7663
1905 81.5909 78.7663
1906 81.6089 78.7663
1907 81.6811 78.7663
1908 83.4758 78.7663
1909 82.8739 78.7663
1910 83.2295 78.7663
1911 83.3397 78.7663
1912 84.2796 78.7663
1913 84.5632 78.7663
1914 83.4448 78.7663
1915 82.0456 78.7663
1916 79.81 78.7663
1917 80.4138 78.7663
1918 80.6179 78.7663
1919 82.0585 78.7663
1920 82.1733 78.7663
1921 82.7116 78.7663
1922 82.8485 78.7663
1923 82.9553 78.7663
1924 83.0244 78.7663
1925 82.9466 78.7663
1926 83.1927 78.7663
1927 82.4155 78.7663
1928 83.4536 78.7663
1929 83.6206 78.7663
1930 83.7351 78.7663
1931 83.665 78.7663
1932 83.6776 78.7663
1933 82.4198 78.7663
1934 82.1063 78.7663
1935 80.6849 78.7663
1936 80.7292 78.7663
1937 81.3078 78.7663
1938 80.879 78.7663
1939 81.1647 78.7663
1940 81.5528 78.7663
1941 82.411 78.7663
1942 82.3812 78.7663
1943 82.5644 78.7663
1944 81.8933 78.7663
1945 81.5719 78.7663
1946 80.396 78.7663
1947 81.5851 78.7663
1948 83.1123 78.7663
1949 84.1986 78.7663
1950 82.9803 78.7663
1951 81.9248 78.7663
1952 82.0389 78.7663
1953 82.0389 78.7663
1954 84.7719 78.7663
1955 85.1651 78.7663
1956 85.2414 78.7663
1957 85.4445 78.7663
1958 83.8837 78.7663
1959 82.6524 78.7663
1960 82.2462 78.7663
1961 81.5162 78.7663
1962 82.9707 78.7663
1963 82.012 78.7663
1964 82.3388 78.7663
1965 82.2233 78.7663
1966 81.9625 78.7663
1967 82.0593 78.7663
1968 81.1804 78.7663
1969 80.994 78.7663
1970 82.4084 78.7663
1971 82.7856 78.7663
1972 81.5064 78.7663
1973 81.4339 78.7663
1974 81.697 78.7663
1975 81.7291 78.7663
1976 81.0279 78.7663
1977 81.0843 78.7663
1978 81.0843 78.7663
1979 81.3657 78.7663
1980 81.9161 78.7663
1981 80.6781 78.7663
1982 80.8621 78.7663
1983 81.1767 78.7663
1984 79.945 78.7663
1985 81.2484 78.7663
1986 79.768 78.7663
1987 81.2994 78.2344
1988 82.1934 78.2344
1989 82.3029 78.2344
1990 82.149 78.2344
1991 82.0311 78.2344
1992 82.0311 78.2344
1993 82.2686 78.2344
1994 81.8011 78.2344
1995 82.9203 78.2344
1996 81.8812 78.2344
1997 82.0152 78.2344
1998 80.7736 78.2344
1999 79.7316 78.2344
2000 81.4383 78.2344
2001 82.5653 78.2344
2002 82.7357 78.2344
2003 83.7071 78.2344
2004 83.7929 78.2344
2005 85.5265 78.2344
2006 84.4813 77.957
2007 84.7383 77.957
2008 83.3073 77.957
2009 83.3073 77.957
2010 83.3282 77.957
2011 83.4697 77.957
2012 83.6548 77.957
2013 82.0656 77.957
2014 80.2946 77.957
2015 80.0254 77.957
2016 80.8339 77.957
2017 80.969 77.957
2018 81.2541 77.957
2019 79.2524 77.957
2020 79.5007 77.957
2021 80.2972 77.957
2022 81.4779 77.957
2023 80.1877 77.957
2024 80.0698 77.957
2025 79.5219 77.957
2026 79.0846 77.957
2027 79.8558 77.957
2028 80.4678 77.957
2029 79.3138 77.957
2030 79.4423 77.957
2031 80.1642 77.957
2032 80.3774 77.957
2033 80.6951 77.957
2034 80.6957 77.957
2035 79.4557 77.957
2036 80.0872 77.957
2037 80.0907 77.957
2038 81.9753 77.957
2039 82.1266 77.957
2040 81.0681 77.8122
2041 81.201 77.8122
2042 81.2381 77.8122
2043 82.0775 77.8122
2044 82.3568 77.8122
2045 81.8215 77.8122
2046 81.9856 77.8122
2047 81.9856 77.8122
2048 80.6452 77.8122
2049 80.3373 77.8122
2050 80.9246 77.8122
2051 81.0721 77.8122
2052 80.1076 77.8122
2053 80.7677 77.8122
2054 81.4342 77.8122
2055 81.0881 77.8122
2056 81.1666 77.8122
2057 81.2701 77.8122
2058 81.2701 77.8122
2059 80.7367 77.8122
2060 80.8662 77.8122
2061 80.9527 77.8122
2062 82.3104 77.8122
2063 81.8483 77.8122
2064 81.8483 77.8122
2065 81.4226 77.8122
2066 81.1989 77.8122
2067 82.1171 77.8122
2068 82.1236 77.8122
2069 80.4174 77.8122
2070 80.3065 77.8122
2071 80.678 77.8122
2072 80.8283 77.8122
2073 80.9643 77.8122
2074 81.0912 77.8122
2075 81.2155 77.8122
2076 81.6127 77.8122
2077 80.5963 77.8122
2078 81.6927 77.8122
2079 81.6449 77.8122
2080 81.7011 77.8122
2081 81.9453 77.8122
2082 81.9905 77.8122
2083 81.7986 77.8122
2084 80.9842 77.8122
2085 81.2296 77.8122
2086 80.7553 77.8122
2087 81.06 77.8122
2088 81.2814 77.8122
2089 82.0236 77.8122
2090 82.5271 77.8122
2091 82.3409 77.8122
2092 83.1913 77.8122
2093 81.0524 77.8122
2094 81.1887 77.8122
2095 81.2913 77.8122
2096 83.5785 77.8122
2097 83.231 77.8122
2098 83.4738 77.8122
2099 84.2529 77.8122
2100 83.0111 77.8122
2101 80.8767 77.8122
2102 81.3768 77.8122
2103 81.5198 77.8122
2104 85.4725 77.8122
2105 84.236 77.8122
2106 84.3507 77.8122
2107 83.0843 77.8122
2108 83.1622 77.8122
2109 80.7387 77.8122
2110 80.8244 77.8122
2111 81.1865 77.8122
2112 81.1952 77.8122
2113 79.7527 77.8122
2114 79.8385 77.8122
2115 79.9873 77.8122
2116 81.1251 77.8122
2117 80.361 77.8122
2118 80.4609 77.8122
2119 80.4609 77.8122
2120 80.8136 77.8122
2121 79.9872 77.8122
2122 80.671 77.8122
2123 80.6927 77.8122
2124 80.7663 77.8122
2125 80.6316 77.8122
2126 79.6748 77.8122
2127 78.5542 77.8122
2128 78.5104 77.8122
2129 79.1771 77.8122
2130 79.5432 77.8122
2131 79.7878 77.8122
2132 79.4826 77.8122
2133 79.3144 77.8122
2134 78.7508 77.8122
2135 78.4858 77.8122
2136 78.4664 77.8122
2137 78.5462 77.8122
2138 80.0749 77.8122
2139 80.9488 77.8122
2140 81.0058 77.8122
2141 80.9312 77.8122
2142 81.2399 77.8122
2143 80.6457 77.8122
2144 81.1172 77.8122
2145 81.2806 77.8122
2146 81.2806 77.8122
2147 83.5052 77.8122
2148 83.4609 77.8122
2149 84.4856 77.8122
2150 84.813 77.8122
2151 84.6541 77.8122
2152 84.8583 77.8122
2153 84.1881 77.8122
2154 83.9224 77.8122
2155 84.2992 77.8122
2156 82.6663 77.8122
2157 82.8005 77.8122
2158 82.9825 77.8122
2159 81.7166 77.8122
2160 81.0076 77.8122
2161 80.4197 77.8122
2162 79.7248 77.8122
2163 79.9643 77.8122
2164 81.7266 77.8122
2165 81.8263 77.8122
2166 82.3118 77.8122
2167 80.0622 77.8122
2168 81.4014 77.8122
2169 82.6134 77.8122
2170 82.8415 77.8122
2171 82.0258 77.8122
2172 84.0621 77.8122
2173 84.279 77.8122
2174 81.6361 77.8122
2175 81.7046 77.8122
2176 81.032 77.8122
2177 81.3664 77.8122
2178 80.5396 77.8122
2179 81.9807 77.8122
2180 82.1117 77.8122
2181 82.3427 77.8122
2182 80.1594 77.8122
2183 79.4107 77.8122
2184 79.5409 77.8122
2185 79.545 77.8122
2186 80.0953 77.8122
2187 80.3357 77.8122
2188 80.4678 77.8122
2189 81.1383 77.8122
2190 79.271 77.8122
2191 79.3871 77.8122
2192 79.4864 77.8122
2193 78.7742 77.8122
2194 78.1212 77.8122
2195 78.9906 77.8122
2196 79.2094 77.8122
2197 79.3381 77.8122
2198 79.1636 77.8122
2199 79.2975 77.8122
2200 79.0508 77.8122
2201 80.4385 77.8122
2202 81.263 77.8122
2203 81.263 77.8122
2204 82.3811 77.8122
2205 82.3811 77.8122
2206 82.5793 77.8122
2207 82.5793 77.8122
2208 81.4186 77.8122
2209 81.5511 77.8122
2210 80.4792 77.8122
2211 80.7163 77.8122
2212 80.877 77.8122
2213 81.0872 77.8122
2214 80.8226 77.8122
2215 80.5512 76.8991
2216 81.0525 76.8991
2217 82.9356 76.8991
2218 83.01 76.8991
2219 81.3668 76.8991
2220 81.5746 76.8991
2221 81.7644 76.8991
2222 83.0965 76.8991
2223 83.226 76.8991
2224 83.2848 76.8991
2225 84.5278 76.8991
2226 84.7119 76.8991
2227 83.8099 76.8991
2228 83.8099 76.8991
2229 82.4524 76.8991
2230 82.5039 76.8991
2231 83.0049 76.8991
2232 83.0852 76.8991
2233 83.2143 76.8991
2234 83.8993 76.8991
2235 83.6528 76.8991
2236 81.8051 76.8879
2237 80.1417 76.8879
2238 80.2754 76.8879
2239 80.4648 76.8879
2240 80.0209 76.8879
2241 80.1529 76.8879
2242 79.9018 76.8879
2243 80.1157 76.8879
2244 80.3124 76.8879
2245 80.4274 76.8879
2246 80.5546 76.8879
2247 79.9233 76.8879
2248 80.0813 76.8879
2249 80.324 76.8879
2250 80.4412 76.8879
2251 79.2732 76.8879
2252 80.1461 76.8879
2253 80.689 76.8879
2254 80.1002 76.8879
2255 81.0933 76.8879
2256 80.8859 76.8879
2257 81.1313 76.8879
2258 81.2012 76.8879
2259 81.2012 76.8879
2260 81.2967 76.8879
2261 79.676 76.8879
2262 79.2579 76.8879
2263 78.3091 76.8879
2264 78.6269 76.8879
2265 79.3183 76.8879
2266 79.5897 76.8879
2267 79.804 76.8879
2268 79.9877 76.8879
2269 79.4836 76.8879
2270 79.7509 76.8879
2271 80.2136 76.8879
2272 80.2903 76.8879
2273 80.5745 76.8879
2274 80.5745 76.8879
2275 80.7313 76.8879
2276 80.7195 76.8879
2277 80.9684 76.8879
2278 81.2078 76.8879
2279 79.3302 76.8879
2280 79.3909 76.8879
2281 78.9386 76.8879
2282 78.6505 76.8879
2283 78.8605 76.8879
2284 78.9118 76.8879
2285 78.4472 76.8879
2286 78.5066 76.8879
2287 78.7272 76.8879
2288 79.9876 76.8879
2289 81.4222 76.8879
2290 81.4771 76.8879
2291 81.4534 76.8879
2292 81.3503 76.8879
2293 80.9903 76.8879
2294 81.3253 76.8879
2295 83.8948 76.8879
2296 81.3528 76.8879
2297 81.0996 76.8879
2298 82.6534 76.8879
2299 80.6479 76.8879
2300 78.7295 76.8879
2301 78.762 76.8879
2302 79.4047 76.8879
2303 79.153 76.8879
2304 79.153 76.8879
2305 81.0879 76.8879
2306 81.155 76.8879
2307 82.2119 76.8879
2308 82.4 76.8879
2309 83.4594 76.8879
2310 85.1404 76.8879
2311 85.5237 76.8879
2312 86.0097 76.8879
2313 83.2518 76.8879
2314 81.0223 76.8879
2315 80.1956 76.8879
2316 78.2912 76.8879
2317 78.4309 76.8879
2318 78.8819 76.8879
2319 80.4758 76.8879
2320 80.8995 76.8879
2321 81.45 76.8879
2322 80.2673 76.8879
2323 81.8286 76.8879
2324 81.4273 76.8879
2325 81.5491 76.8879
2326 80.9432 76.8879
2327 81.3595 76.8879
2328 81.2566 76.8879
2329 80.671 76.8879
2330 80.8533 76.8879
2331 79.9076 76.8879
2332 80.1325 76.8879
2333 80.2428 76.8879
2334 80.08 76.8879
2335 80.1619 76.8879
2336 80.4221 76.8879
2337 80.012 76.8879
2338 80.1697 76.8879
2339 80.3432 76.8879
2340 81.3135 76.8879
2341 81.3135 76.8879
2342 82.0954 76.8879
2343 81.0024 76.8879
2344 81.0617 76.8879
2345 81.5213 76.8879
2346 81.5211 76.8879
2347 81.6218 76.8879
2348 82.5795 76.8879
