BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         386    -5.46013    -5.65086   0.0214147
         387    -5.46255    -5.65037   0.0213649
         388    -5.46467    -5.64989   0.0213152
         389    -5.46633    -5.64942   0.0212656
         390    -5.46857    -5.64896   0.0212162
         391    -5.47094     -5.6485   0.0211668
         392    -5.47298    -5.64806   0.0211175
         393    -5.47481    -5.64762   0.0210684
         394    -5.47629    -5.64718   0.0210194
         395    -5.47756    -5.64675   0.0209706
         396    -5.47844    -5.64633   0.0209219
         397    -5.47864     -5.6459   0.0208735
         398     -5.4789    -5.64548   0.0208253
         399    -5.47905    -5.64507   0.0207773
         400    -5.47909    -5.64465   0.0207295
         401    -5.47901    -5.64424   0.0206819
         402    -5.47851    -5.64383   0.0206345
         403    -5.47743    -5.64341   0.0205875
         404    -5.47624      -5.643   0.0205407
         405    -5.47508    -5.64259   0.0204941
         406    -5.47366    -5.64217   0.0204479
         407     -5.4714    -5.64175   0.0204019
         408    -5.46907    -5.64133   0.0203563
         409    -5.46669     -5.6409    0.020311
         410    -5.46414    -5.64047   0.0202661
         411    -5.46145    -5.64003   0.0202214
         412    -5.45835    -5.63959   0.0201772
         413    -5.45549    -5.63915   0.0201332
         414    -5.45276     -5.6387   0.0200896
         415    -5.45036    -5.63824   0.0200464
         416    -5.44786    -5.63778   0.0200034
         417    -5.44547    -5.63732   0.0199607
         418     -5.4426    -5.63686   0.0199184
         419    -5.44082    -5.63639   0.0198764
         420    -5.43834    -5.63592   0.0198346
         421    -5.43698    -5.63545   0.0197932
         422     -5.4351    -5.63497   0.0197519
         423    -5.43362    -5.63449    0.019711
         424    -5.43238    -5.63402   0.0196703
         425    -5.43137    -5.63354   0.0196298
         426    -5.43058    -5.63306   0.0195895
         427    -5.42998    -5.63259   0.0195493
         428       -5.43    -5.63212   0.0195094
         429     -5.4294    -5.63164   0.0194696
         430    -5.42949    -5.63117     0.01943
         431    -5.42919     -5.6307   0.0193906
         432    -5.42937    -5.63024   0.0193513
         433    -5.42938    -5.62977   0.0193122
         434    -5.42905    -5.62931   0.0192732
         435    -5.42939    -5.62885   0.0192344
         436    -5.42858    -5.62839   0.0191958
         437     -5.4284    -5.62794   0.0191573
         438    -5.42808    -5.62748    0.019119
         439    -5.42745    -5.62702   0.0190809
         440    -5.42577    -5.62657    0.019043
         441    -5.42483    -5.62611   0.0190053
         442    -5.42359    -5.62565   0.0189678
         443    -5.42189    -5.62519   0.0189306
         444    -5.42066    -5.62473   0.0188936
         445    -5.41884    -5.62427   0.0188568
         446    -5.41676     -5.6238   0.0188202
         447    -5.41458    -5.62333   0.0187839
         448    -5.41217    -5.62286   0.0187479
         449     -5.4103    -5.62239   0.0187121
         450    -5.40778    -5.62191   0.0186766
         451    -5.40523    -5.62143   0.0186414
         452    -5.40328    -5.62095   0.0186064
         453    -5.40073    -5.62046   0.0185717
         454     -5.3985    -5.61997   0.0185372
         455    -5.39645    -5.61948    0.018503
         456    -5.39415    -5.61899    0.018469
         457    -5.39188    -5.61849   0.0184353
         458    -5.38983    -5.61799   0.0184018
         459    -5.38799    -5.61749   0.0183685
         460    -5.38638    -5.61699   0.0183354
         461    -5.38468    -5.61648   0.0183026
         462    -5.38307    -5.61598     0.01827
         463    -5.38139    -5.61547   0.0182375
         464    -5.37979    -5.61497   0.0182053
         465    -5.37845    -5.61446   0.0181732
         466    -5.37674    -5.61395   0.0181414
         467     -5.3756    -5.61344   0.0181097
         468    -5.37458    -5.61293   0.0180782
         469    -5.37413    -5.61242   0.0180468
         470    -5.37382    -5.61191   0.0180156
         471    -5.37305     -5.6114   0.0179845
         472    -5.37214    -5.61089   0.0179535
         473    -5.37169    -5.61039   0.0179227
         474    -5.37126    -5.60988    0.017892
         475      -5.371    -5.60938   0.0178614
         476    -5.37092    -5.60888   0.0178309
         477    -5.37146    -5.60838   0.0178004
         478    -5.37203    -5.60789   0.0177701
         479    -5.37244     -5.6074   0.0177398
         480    -5.37301    -5.60691   0.0177095
         481    -5.37415    -5.60642   0.0176793
         482    -5.37555    -5.60595   0.0176491
         483    -5.37659    -5.60547    0.017619
         484    -5.37783      -5.605   0.0175888
         485     -5.3788    -5.60453   0.0175588
         486    -5.38037    -5.60407   0.0175287
         487    -5.38147    -5.60362   0.0174986
         488     -5.3825    -5.60316   0.0174687
         489     -5.3833    -5.60271   0.0174387
         490    -5.38473    -5.60227   0.0174088
         491    -5.38573    -5.60183   0.0173789
         492    -5.38626    -5.60139   0.0173491
         493    -5.38737    -5.60095   0.0173194
         494    -5.38737    -5.60052   0.0172897
         495     -5.3873    -5.60009   0.0172601
         496    -5.38746    -5.59966   0.0172307
         497    -5.38813    -5.59924   0.0172013
         498    -5.38704    -5.59881    0.017172
         499    -5.38676    -5.59839   0.0171428
         500    -5.38546    -5.59796   0.0171138
         501    -5.38375    -5.59753    0.017085
         502    -5.38208     -5.5971   0.0170564
         503    -5.38015    -5.59667   0.0170279
         504    -5.37827    -5.59624   0.0169996
         505    -5.37615     -5.5958   0.0169716
         506    -5.37378    -5.59536   0.0169437
         507    -5.37103    -5.59492   0.0169161
         508    -5.36776    -5.59448   0.0168887
         509     -5.3646    -5.59402   0.0168615
         510    -5.36141    -5.59357   0.0168346
         511    -5.35761    -5.59311    0.016808
         512    -5.35352    -5.59264   0.0167817
         513    -5.34947    -5.59216   0.0167557
         514    -5.34563    -5.59168   0.0167299
         515    -5.34188     -5.5912   0.0167045
         516     -5.3378    -5.59071   0.0166793
         517    -5.33325    -5.59021   0.0166545
         518    -5.32918    -5.58971     0.01663
         519    -5.32499     -5.5892   0.0166057
         520    -5.32147    -5.58868   0.0165818
         521    -5.31802    -5.58816   0.0165581
         522    -5.31451    -5.58764   0.0165347
         523    -5.31126    -5.58711   0.0165115
         524    -5.30736    -5.58657   0.0164886
         525    -5.30343    -5.58604    0.016466
         526    -5.30007    -5.58549   0.0164437
         527    -5.29638    -5.58494   0.0164217
         528    -5.29324    -5.58439   0.0163998
         529    -5.29007    -5.58383   0.0163783
         530    -5.28731    -5.58328   0.0163569
         531    -5.28434    -5.58271   0.0163358
         532    -5.28162    -5.58215   0.0163149
         533    -5.27855    -5.58158   0.0162942
         534    -5.27572      -5.581   0.0162738
         535     -5.2733    -5.58043   0.0162535
         536    -5.27128    -5.57985   0.0162334
         537    -5.26906    -5.57927   0.0162135
         538    -5.26712    -5.57869   0.0161938
         539    -5.26515    -5.57811   0.0161742
         540    -5.26363    -5.57753   0.0161547
         541    -5.26198    -5.57695   0.0161353
         542     -5.2605    -5.57636   0.0161161
         543    -5.25921    -5.57578    0.016097
         544    -5.25798    -5.57519    0.016078
         545    -5.25713    -5.57461   0.0160591
         546    -5.25638    -5.57403   0.0160403
         547    -5.25635    -5.57345   0.0160215
         548    -5.25614    -5.57287   0.0160027
         549    -5.25591    -5.57229    0.015984
         550    -5.25689    -5.57172   0.0159652
         551    -5.25786    -5.57115   0.0159464
         552    -5.25853    -5.57058   0.0159275
         553    -5.26042    -5.57002   0.0159086
         554    -5.26246    -5.56946   0.0158896
         555    -5.26451    -5.56892   0.0158704
         556      -5.267    -5.56837   0.0158512
         557    -5.26979    -5.56784   0.0158318
         558    -5.27255    -5.56731   0.0158123
         559    -5.27573    -5.56679   0.0157926
         560    -5.27871    -5.56627   0.0157727
         561    -5.28209    -5.56576   0.0157528
         562    -5.28584    -5.56527   0.0157326
         563    -5.28951    -5.56478   0.0157123
         564    -5.29428     -5.5643   0.0156917
         565    -5.29892    -5.56383    0.015671
         566    -5.30312    -5.56337   0.0156501
         567    -5.30807    -5.56292    0.015629
         568    -5.31345    -5.56248   0.0156076
         569    -5.31864    -5.56205   0.0155861
         570    -5.32393    -5.56163   0.0155643
         571     -5.3296    -5.56122   0.0155424
         572     -5.3355    -5.56083   0.0155202
         573    -5.34115    -5.56045   0.0154978
         574    -5.34639    -5.56007   0.0154753
         575    -5.35151    -5.55971   0.0154527
         576    -5.35697    -5.55936   0.0154298
         577    -5.36289    -5.55902   0.0154069
         578    -5.36868    -5.55869   0.0153837
         579    -5.37419    -5.55837   0.0153605
         580     -5.3797    -5.55806   0.0153371
         581    -5.38537    -5.55776   0.0153135
         582     -5.3912    -5.55748   0.0152899
         583    -5.39674     -5.5572   0.0152662
         584    -5.40228    -5.55694   0.0152423
         585      -5.408    -5.55668   0.0152184
         586    -5.41403    -5.55644   0.0151944
         587    -5.41962    -5.55621   0.0151703
         588    -5.42553    -5.55598   0.0151461
         589     -5.4307    -5.55577   0.0151219
         590    -5.43739    -5.55557   0.0150976
         591     -5.4432    -5.55538   0.0150732
         592    -5.44839     -5.5552   0.0150489
         593    -5.45389    -5.55503   0.0150245
         594    -5.45996    -5.55487       0.015
         595    -5.46541    -5.55472   0.0149756
         596    -5.47096    -5.55458   0.0149511
         597    -5.47659    -5.55445   0.0149266
         598    -5.48214    -5.55433   0.0149021
         599    -5.48774    -5.55422   0.0148777
         600    -5.49276    -5.55411   0.0148532
         601    -5.49779    -5.55402   0.0148288
         602     -5.5025    -5.55393   0.0148044
         603    -5.50763    -5.55386   0.0147801
         604    -5.51226    -5.55379   0.0147558
         605    -5.51682    -5.55373   0.0147315
         606     -5.5207    -5.55367   0.0147073
         607    -5.52418    -5.55362   0.0146831
         608     -5.5277    -5.55358   0.0146591
         609    -5.53082    -5.55354    0.014635
         610    -5.53381    -5.55351   0.0146111
         611    -5.53654    -5.55348   0.0145872
         612    -5.53899    -5.55346   0.0145634
         613    -5.54089    -5.55344   0.0145396
         614    -5.54283    -5.55342    0.014516
         615    -5.54422    -5.55341   0.0144924
         616    -5.54552    -5.55339   0.0144688
         617    -5.54646    -5.55338   0.0144454
         618    -5.54764    -5.55337    0.014422
         619    -5.54878    -5.55337   0.0143987
         620    -5.54915    -5.55336   0.0143755
         621    -5.55013    -5.55335   0.0143524
         622    -5.55096    -5.55335   0.0143293
         623    -5.55153    -5.55335   0.0143063
         624    -5.55185    -5.55335   0.0142834
         625    -5.55164    -5.55334   0.0142605
         626    -5.55181    -5.55334   0.0142377
         627    -5.55178    -5.55334    0.014215
         628     -5.5514    -5.55333   0.0141924
         629    -5.55084    -5.55333   0.0141698
         630    -5.55056    -5.55333   0.0141473
         631    -5.55071    -5.55332   0.0141249
         632    -5.55115    -5.55332   0.0141026
         633    -5.55113    -5.55332   0.0140803
         634     -5.5514    -5.55331   0.0140581
         635    -5.55104    -5.55331   0.0140359
         636    -5.55097    -5.55331   0.0140139
         637    -5.55028     -5.5533   0.0139919
         638    -5.55032     -5.5533   0.0139699
         639    -5.55018    -5.55329   0.0139481
         640     -5.5497    -5.55329   0.0139263
         641    -5.54903    -5.55328   0.0139046
         642    -5.54909    -5.55327   0.0138829
         643     -5.5482    -5.55326   0.0138613
         644    -5.54757    -5.55326   0.0138398
         645    -5.54691    -5.55325   0.0138183
         646    -5.54637    -5.55323    0.013797
         647    -5.54564    -5.55322   0.0137756
         648    -5.54565    -5.55321   0.0137544
         649    -5.54505     -5.5532   0.0137332
         650     -5.5446    -5.55319   0.0137121
         651    -5.54385    -5.55317    0.013691
         652    -5.54311    -5.55316     0.01367
         653    -5.54301    -5.55314   0.0136491
         654    -5.54235    -5.55312   0.0136282
         655    -5.54127    -5.55311   0.0136074
         656    -5.54086    -5.55309   0.0135867
         657    -5.54035    -5.55307   0.0135661
         658    -5.53976    -5.55305   0.0135455
         659    -5.53953    -5.55303   0.0135249
         660    -5.53922    -5.55301   0.0135044
         661    -5.53866    -5.55298    0.013484
         662    -5.53816    -5.55296   0.0134637
         663    -5.53831    -5.55294   0.0134434
         664     -5.5388    -5.55292   0.0134232
         665    -5.53902     -5.5529    0.013403
         666     -5.5391    -5.55288   0.0133829
         667    -5.53902    -5.55286   0.0133628
