BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         979    -5.42224    -5.54954  0.00922719
         980    -5.42892    -5.54941  0.00921859
         981    -5.43529     -5.5493  0.00920993
         982    -5.44061    -5.54919  0.00920122
         983    -5.44592    -5.54908  0.00919246
         984    -5.45048    -5.54898  0.00918366
         985    -5.45458    -5.54889  0.00917484
         986    -5.45855    -5.54879  0.00916599
         987    -5.46178    -5.54871  0.00915713
         988    -5.46444    -5.54862  0.00914826
         989    -5.46759    -5.54854  0.00913937
         990    -5.46976    -5.54846  0.00913049
         991    -5.47156    -5.54838   0.0091216
         992     -5.4727    -5.54831  0.00911273
         993    -5.47353    -5.54823  0.00910386
         994    -5.47435    -5.54816  0.00909501
         995     -5.4746    -5.54808  0.00908617
         996    -5.47476    -5.54801  0.00907734
         997      -5.475    -5.54794  0.00906853
         998     -5.4752    -5.54786  0.00905974
         999    -5.47464    -5.54779  0.00905097
        1000     -5.4744    -5.54772  0.00904221
        1001     -5.4739    -5.54764  0.00903348
        1002    -5.47362    -5.54757  0.00902477
        1003    -5.47328    -5.54749  0.00901607
        1004     -5.4729    -5.54742   0.0090074
        1005    -5.47205    -5.54735  0.00899875
        1006    -5.47149    -5.54727  0.00899012
        1007    -5.47063    -5.54719  0.00898151
        1008    -5.47009    -5.54712  0.00897293
        1009    -5.46956    -5.54704  0.00896437
        1010    -5.46936    -5.54696  0.00895582
        1011    -5.46887    -5.54689  0.00894729
        1012      -5.469    -5.54681  0.00893878
        1013    -5.46807    -5.54673   0.0089303
        1014    -5.46773    -5.54665  0.00892183
        1015    -5.46722    -5.54658  0.00891338
        1016    -5.46651     -5.5465  0.00890496
        1017    -5.46559    -5.54642  0.00889656
        1018    -5.46489    -5.54634  0.00888818
        1019    -5.46514    -5.54626  0.00887981
        1020    -5.46344    -5.54618  0.00887148
        1021    -5.46219    -5.54609  0.00886317
        1022    -5.46046    -5.54601   0.0088549
        1023    -5.45838    -5.54592  0.00884665
        1024    -5.45623    -5.54584  0.00883845
        1025    -5.45338    -5.54575  0.00883029
        1026    -5.45027    -5.54565  0.00882217
        1027    -5.44765    -5.54556   0.0088141
        1028    -5.44475    -5.54546  0.00880607
        1029    -5.44141    -5.54536  0.00879809
        1030    -5.43824    -5.54525  0.00879016
        1031    -5.43478    -5.54515  0.00878229
        1032    -5.43058    -5.54504  0.00877448
        1033    -5.42598    -5.54492  0.00876674
        1034    -5.42158     -5.5448  0.00875908
        1035    -5.41696    -5.54468  0.00875149
        1036    -5.41229    -5.54455  0.00874397
        1037    -5.40716    -5.54442  0.00873654
        1038     -5.4022    -5.54428   0.0087292
        1039    -5.39655    -5.54414  0.00872196
        1040     -5.3913    -5.54399  0.00871481
        1041    -5.38634    -5.54384  0.00870775
        1042    -5.38097    -5.54368   0.0087008
        1043    -5.37568    -5.54352  0.00869395
        1044    -5.37067    -5.54336   0.0086872
        1045    -5.36584    -5.54319  0.00868054
        1046    -5.36108    -5.54301  0.00867399
        1047    -5.35673    -5.54284  0.00866753
        1048    -5.35251    -5.54265  0.00866116
        1049    -5.34848    -5.54247  0.00865488
        1050    -5.34495    -5.54228  0.00864868
        1051    -5.34195    -5.54209  0.00864256
        1052    -5.33935     -5.5419  0.00863649
        1053    -5.33685     -5.5417  0.00863048
        1054    -5.33492    -5.54151  0.00862452
        1055    -5.33295    -5.54131  0.00861861
        1056    -5.33229    -5.54111  0.00861272
        1057    -5.33189    -5.54091  0.00860685
        1058    -5.33141    -5.54072  0.00860099
        1059    -5.33145    -5.54052  0.00859514
        1060    -5.33199    -5.54032  0.00858928
        1061    -5.33269    -5.54013  0.00858342
        1062    -5.33398    -5.53993  0.00857753
        1063    -5.33524    -5.53974  0.00857162
        1064    -5.33673    -5.53955  0.00856569
        1065    -5.33829    -5.53936  0.00855973
        1066    -5.34049    -5.53917  0.00855373
        1067    -5.34315    -5.53899  0.00854769
        1068     -5.3455    -5.53881  0.00854161
        1069    -5.34813    -5.53863  0.00853548
        1070    -5.35072    -5.53845  0.00852931
        1071    -5.35324    -5.53828   0.0085231
        1072    -5.35585    -5.53811  0.00851684
        1073    -5.35882    -5.53794  0.00851055
        1074    -5.36126    -5.53778  0.00850421
        1075    -5.36421    -5.53762  0.00849783
        1076    -5.36676    -5.53746  0.00849142
        1077    -5.36967     -5.5373  0.00848496
        1078    -5.37292    -5.53715  0.00847846
        1079    -5.37592      -5.537  0.00847192
        1080    -5.37882    -5.53685  0.00846534
        1081    -5.38236    -5.53671  0.00845872
        1082    -5.38579    -5.53657  0.00845205
        1083    -5.38881    -5.53644  0.00844535
        1084    -5.39187     -5.5363  0.00843861
        1085    -5.39496    -5.53617  0.00843184
        1086    -5.39809    -5.53604  0.00842503
        1087    -5.40095    -5.53592   0.0084182
        1088    -5.40398     -5.5358  0.00841133
        1089    -5.40735    -5.53568  0.00840444
        1090    -5.41043    -5.53557  0.00839751
        1091    -5.41384    -5.53545  0.00839056
        1092     -5.4171    -5.53535  0.00838357
        1093    -5.42068    -5.53524  0.00837656
        1094    -5.42442    -5.53514  0.00836951
        1095    -5.42772    -5.53504  0.00836245
        1096    -5.43147    -5.53495  0.00835535
        1097    -5.43478    -5.53486  0.00834823
        1098    -5.43779    -5.53477   0.0083411
        1099    -5.44125    -5.53468  0.00833394
        1100    -5.44428     -5.5346  0.00832677
        1101    -5.44731    -5.53452  0.00831958
        1102     -5.4514    -5.53445  0.00831238
        1103     -5.4549    -5.53437  0.00830515
        1104    -5.45902    -5.53431  0.00829791
        1105    -5.46224    -5.53424  0.00829066
        1106    -5.46548    -5.53418   0.0082834
        1107    -5.46888    -5.53412  0.00827612
        1108     -5.4723    -5.53406  0.00826884
        1109    -5.47603    -5.53401  0.00826155
        1110    -5.47994    -5.53396  0.00825425
        1111    -5.48357    -5.53392  0.00824695
        1112    -5.48752    -5.53387  0.00823964
        1113    -5.49103    -5.53384  0.00823232
        1114    -5.49472     -5.5338  0.00822501
        1115    -5.49873    -5.53377  0.00821769
        1116    -5.50245    -5.53374  0.00821038
        1117    -5.50634    -5.53372  0.00820306
        1118    -5.51039     -5.5337  0.00819575
        1119    -5.51445    -5.53368  0.00818844
        1120    -5.51775    -5.53366  0.00818115
        1121    -5.52151    -5.53365  0.00817385
        1122     -5.5251    -5.53365  0.00816657
        1123    -5.52883    -5.53364   0.0081593
        1124    -5.53224    -5.53364  0.00815204
        1125    -5.53606    -5.53364   0.0081448
        1126     -5.5394    -5.53365  0.00813757
        1127    -5.54269    -5.53366  0.00813035
        1128    -5.54637    -5.53367  0.00812315
        1129    -5.54924    -5.53368  0.00811597
        1130    -5.55278     -5.5337   0.0081088
        1131    -5.55579    -5.53372  0.00810166
        1132    -5.55885    -5.53374  0.00809453
        1133     -5.5618    -5.53376  0.00808742
        1134    -5.56479    -5.53379  0.00808034
        1135    -5.56734    -5.53382  0.00807327
        1136    -5.56991    -5.53385  0.00806623
        1137    -5.57233    -5.53389   0.0080592
        1138    -5.57549    -5.53392   0.0080522
        1139    -5.57757    -5.53396  0.00804523
        1140    -5.57931      -5.534  0.00803827
        1141    -5.58116    -5.53404  0.00803133
        1142    -5.58311    -5.53409  0.00802441
        1143    -5.58438    -5.53413  0.00801751
        1144    -5.58558    -5.53418  0.00801063
        1145    -5.58684    -5.53422  0.00800376
        1146    -5.58786    -5.53427  0.00799692
        1147    -5.58846    -5.53432  0.00799009
        1148    -5.58865    -5.53436  0.00798327
        1149    -5.58856    -5.53441  0.00797646
        1150    -5.58833    -5.53446  0.00796966
        1151     -5.5875     -5.5345  0.00796287
        1152    -5.58683    -5.53455  0.00795608
        1153    -5.58555    -5.53459  0.00794931
        1154     -5.5838    -5.53463  0.00794253
        1155    -5.58158    -5.53468  0.00793576
        1156    -5.57919    -5.53471  0.00792899
        1157    -5.57677    -5.53475  0.00792222
        1158    -5.57402    -5.53478  0.00791545
        1159    -5.57049    -5.53482  0.00790868
        1160    -5.56738    -5.53484  0.00790191
        1161    -5.56349    -5.53487  0.00789515
        1162    -5.55928    -5.53489  0.00788838
        1163    -5.55506    -5.53491  0.00788162
        1164    -5.55038    -5.53492  0.00787486
        1165    -5.54541    -5.53493   0.0078681
        1166    -5.54032    -5.53493  0.00786135
        1167    -5.53468    -5.53493  0.00785462
        1168    -5.52835    -5.53493   0.0078479
        1169    -5.52212    -5.53492  0.00784119
        1170    -5.51557     -5.5349  0.00783451
        1171    -5.50888    -5.53488  0.00782785
        1172     -5.5021    -5.53485  0.00782122
        1173    -5.49556    -5.53482  0.00781462
        1174    -5.48886    -5.53478  0.00780806
        1175    -5.48252    -5.53473  0.00780154
        1176    -5.47626    -5.53468  0.00779507
        1177    -5.46986    -5.53463  0.00778864
        1178    -5.46366    -5.53457  0.00778226
        1179    -5.45788     -5.5345  0.00777593
        1180    -5.45272    -5.53443  0.00776965
        1181    -5.44764    -5.53436  0.00776342
        1182    -5.44283    -5.53428  0.00775724
        1183    -5.43924     -5.5342   0.0077511
        1184    -5.43556    -5.53412    0.007745
        1185    -5.43226    -5.53403  0.00773894
        1186    -5.42937    -5.53394  0.00773292
        1187    -5.42767    -5.53385  0.00772692
        1188    -5.42654    -5.53376  0.00772095
        1189    -5.42554    -5.53367  0.00771499
        1190    -5.42555    -5.53358  0.00770904
        1191    -5.42595    -5.53349   0.0077031
        1192    -5.42671     -5.5334  0.00769716
        1193    -5.42809    -5.53331  0.00769121
        1194    -5.42989    -5.53323  0.00768526
        1195    -5.43161    -5.53314   0.0076793
        1196    -5.43425    -5.53306  0.00767332
        1197    -5.43655    -5.53298  0.00766733
        1198     -5.4395     -5.5329  0.00766133
        1199    -5.44214    -5.53283  0.00765531
        1200    -5.44547    -5.53275  0.00764928
        1201    -5.44807    -5.53268  0.00764324
        1202    -5.45096    -5.53261  0.00763718
        1203    -5.45331    -5.53255  0.00763112
        1204    -5.45629    -5.53249  0.00762504
        1205     -5.4588    -5.53242  0.00761896
        1206    -5.46095    -5.53236  0.00761287
        1207     -5.4633    -5.53231  0.00760678
        1208    -5.46568    -5.53225  0.00760068
        1209    -5.46699     -5.5322  0.00759459
        1210    -5.46798    -5.53215   0.0075885
        1211    -5.46921    -5.53209  0.00758241
        1212    -5.46962    -5.53204  0.00757633
        1213    -5.46981    -5.53199  0.00757025
        1214    -5.46947    -5.53194  0.00756419
        1215    -5.46844    -5.53189  0.00755815
        1216    -5.46719    -5.53183  0.00755212
        1217    -5.46527    -5.53178  0.00754611
        1218     -5.4636    -5.53172  0.00754012
        1219    -5.46145    -5.53167  0.00753416
        1220    -5.45945    -5.53161  0.00752822
        1221    -5.45701    -5.53154   0.0075223
        1222    -5.45434    -5.53148  0.00751641
        1223     -5.4513    -5.53142  0.00751055
        1224     -5.4481    -5.53135  0.00750472
        1225    -5.44447    -5.53128  0.00749893
        1226    -5.44167     -5.5312  0.00749317
        1227    -5.43808    -5.53113  0.00748745
        1228    -5.43467    -5.53105  0.00748176
        1229    -5.43116    -5.53097  0.00747612
        1230    -5.42762    -5.53088  0.00747051
        1231    -5.42422     -5.5308  0.00746494
        1232    -5.42071    -5.53071  0.00745942
        1233    -5.41774    -5.53062  0.00745393
        1234    -5.41533    -5.53052  0.00744848
        1235    -5.41244    -5.53043  0.00744306
        1236    -5.41106    -5.53033  0.00743766
        1237     -5.4094    -5.53023  0.00743229
        1238    -5.40881    -5.53014  0.00742694
        1239    -5.40779    -5.53004   0.0074216
        1240    -5.40708    -5.52994  0.00741628
        1241    -5.40667    -5.52984  0.00741097
        1242    -5.40716    -5.52974  0.00740566
        1243    -5.40731    -5.52964  0.00740035
        1244    -5.40847    -5.52954  0.00739505
        1245    -5.40924    -5.52945  0.00738974
        1246    -5.40991    -5.52935  0.00738443
        1247    -5.41075    -5.52926  0.00737912
        1248    -5.41233    -5.52916   0.0073738
        1249    -5.41356    -5.52907  0.00736848
        1250    -5.41488    -5.52898  0.00736315
        1251    -5.41611    -5.52889  0.00735782
        1252    -5.41782     -5.5288  0.00735248
        1253    -5.41953    -5.52871  0.00734713
        1254    -5.42092    -5.52863  0.00734177
        1255    -5.42227    -5.52854  0.00733641
        1256    -5.42372    -5.52846  0.00733104
        1257    -5.42524    -5.52838  0.00732567
        1258    -5.42666    -5.52829  0.00732029
        1259    -5.42767    -5.52821  0.00731491
        1260    -5.42886    -5.52814  0.00730953
        1261    -5.42946    -5.52806  0.00730416
        1262    -5.43023    -5.52798  0.00729878
        1263    -5.43038     -5.5279  0.00729341
        1264    -5.43129    -5.52783  0.00728804
        1265    -5.43159    -5.52775  0.00728268
        1266    -5.43216    -5.52767  0.00727731
        1267    -5.43242     -5.5276  0.00727196
        1268    -5.43251    -5.52752  0.00726661
        1269    -5.43212    -5.52745  0.00726127
        1270    -5.43173    -5.52737  0.00725595
        1271    -5.43132     -5.5273  0.00725063
        1272     -5.4306    -5.52722  0.00724533
        1273     -5.4302    -5.52715  0.00724004
        1274    -5.42889    -5.52707  0.00723477
        1275    -5.42775    -5.52699  0.00722951
        1276    -5.42619    -5.52691  0.00722428
        1277    -5.42482    -5.52683  0.00721906
        1278    -5.42304    -5.52675  0.00721387
        1279    -5.42132    -5.52667   0.0072087
        1280    -5.41938    -5.52658  0.00720356
        1281    -5.41752     -5.5265  0.00719844
        1282     -5.4153    -5.52641  0.00719335
        1283    -5.41274    -5.52632  0.00718828
        1284     -5.4103    -5.52623  0.00718325
        1285    -5.40845    -5.52614  0.00717825
        1286    -5.40628    -5.52605  0.00717327
        1287    -5.40442    -5.52595  0.00716832
        1288    -5.40257    -5.52586   0.0071634
        1289    -5.40089    -5.52576  0.00715849
        1290    -5.39894    -5.52566  0.00715362
        1291    -5.39717    -5.52556  0.00714877
        1292    -5.39591    -5.52546  0.00714394
        1293    -5.39395    -5.52536  0.00713914
        1294    -5.39281    -5.52526  0.00713436
        1295    -5.39113    -5.52516   0.0071296
        1296    -5.38939    -5.52505  0.00712487
        1297    -5.38803    -5.52495  0.00712016
        1298    -5.38707    -5.52484  0.00711547
        1299    -5.38591    -5.52473  0.00711079
        1300    -5.38471    -5.52462  0.00710614
        1301    -5.38348    -5.52452   0.0071015
        1302    -5.38282    -5.52441  0.00709688
        1303    -5.38169     -5.5243  0.00709228
        1304    -5.38069    -5.52419   0.0070877
        1305    -5.37981    -5.52408  0.00708313
        1306    -5.37983    -5.52397  0.00707857
        1307    -5.37937    -5.52386  0.00707402
        1308    -5.37874    -5.52375  0.00706948
        1309    -5.37929    -5.52363  0.00706494
        1310    -5.37951    -5.52352   0.0070604
        1311     -5.3797    -5.52342  0.00705587
        1312    -5.38014    -5.52331  0.00705134
        1313    -5.38068     -5.5232   0.0070468
        1314    -5.38101    -5.52309  0.00704227
        1315    -5.38127    -5.52298  0.00703774
        1316    -5.38145    -5.52287  0.00703322
        1317    -5.38215    -5.52277  0.00702869
        1318     -5.3832    -5.52266  0.00702415
        1319     -5.3837    -5.52256  0.00701962
        1320    -5.38453    -5.52245  0.00701508
        1321    -5.38495    -5.52235  0.00701054
        1322    -5.38599    -5.52224  0.00700599
        1323    -5.38675    -5.52214  0.00700145
        1324    -5.38783    -5.52204  0.00699689
        1325    -5.38892    -5.52194  0.00699233
        1326    -5.39002    -5.52184  0.00698777
        1327    -5.39113    -5.52174   0.0069832
        1328    -5.39241    -5.52164  0.00697862
        1329    -5.39309    -5.52155  0.00697404
        1330    -5.39424    -5.52145  0.00696945
        1331    -5.39481    -5.52136  0.00696486
        1332    -5.39584    -5.52126  0.00696027
        1333     -5.3969    -5.52117  0.00695568
        1334    -5.39813    -5.52108  0.00695107
        1335     -5.3991    -5.52099  0.00694647
        1336    -5.40039     -5.5209  0.00694185
        1337    -5.40157    -5.52081  0.00693724
        1338    -5.40264    -5.52072  0.00693261
        1339    -5.40404    -5.52063  0.00692798
        1340    -5.40564    -5.52054  0.00692334
        1341    -5.40713    -5.52046   0.0069187
        1342    -5.40881    -5.52038  0.00691404
        1343    -5.41008    -5.52029  0.00690938
        1344      -5.412    -5.52021  0.00690471
        1345    -5.41305    -5.52013  0.00690004
        1346    -5.41475    -5.52006  0.00689536
        1347    -5.41648    -5.51998  0.00689066
        1348    -5.41825     -5.5199  0.00688597
        1349    -5.42052    -5.51983  0.00688126
        1350    -5.42266    -5.51976  0.00687654
        1351    -5.42469    -5.51969  0.00687181
        1352    -5.42614    -5.51962  0.00686707
        1353    -5.42837    -5.51955  0.00686233
        1354    -5.43078    -5.51949  0.00685757
        1355     -5.4326    -5.51942  0.00685281
        1356    -5.43535    -5.51936  0.00684804
        1357    -5.43734     -5.5193  0.00684326
        1358    -5.43919    -5.51924  0.00683847
        1359    -5.44074    -5.51918  0.00683368
        1360    -5.44273    -5.51913  0.00682889
        1361     -5.4444    -5.51907  0.00682409
        1362    -5.44589    -5.51902   0.0068193
        1363     -5.4478    -5.51897  0.00681449
        1364    -5.44906    -5.51891  0.00680969
        1365    -5.45102    -5.51886  0.00680488
        1366    -5.45229    -5.51882  0.00680007
        1367    -5.45348    -5.51877  0.00679527
        1368    -5.45488    -5.51872  0.00679046
        1369    -5.45616    -5.51868  0.00678566
        1370    -5.45701    -5.51863  0.00678085
        1371    -5.45788    -5.51859  0.00677605
        1372     -5.4589    -5.51854  0.00677125
        1373     -5.4599     -5.5185  0.00676645
        1374    -5.46089    -5.51846  0.00676166
        1375    -5.46169    -5.51842  0.00675687
        1376      -5.462    -5.51838  0.00675208
        1377    -5.46181    -5.51833   0.0067473
        1378    -5.46127    -5.51829  0.00674253
        1379    -5.46053    -5.51825  0.00673777
        1380     -5.4599    -5.51821  0.00673302
        1381    -5.45907    -5.51817  0.00672829
        1382     -5.4579    -5.51812  0.00672356
        1383     -5.4567    -5.51808  0.00671884
        1384    -5.45563    -5.51803  0.00671414
        1385    -5.45411    -5.51799  0.00670945
        1386    -5.45185    -5.51794  0.00670478
        1387    -5.45052    -5.51789  0.00670012
        1388    -5.44909    -5.51784  0.00669548
        1389    -5.44743    -5.51779  0.00669085
        1390    -5.44542    -5.51774  0.00668624
        1391    -5.44308    -5.51768  0.00668165
        1392    -5.44058    -5.51763  0.00667708
        1393    -5.43917    -5.51757  0.00667252
        1394    -5.43721    -5.51751  0.00666798
        1395    -5.43563    -5.51746  0.00666346
        1396    -5.43385     -5.5174  0.00665896
        1397    -5.43205    -5.51734  0.00665447
        1398    -5.43027    -5.51727     0.00665
        1399    -5.42897    -5.51721  0.00664555
        1400    -5.42772    -5.51715  0.00664111
        1401    -5.42684    -5.51708  0.00663668
        1402    -5.42605    -5.51702  0.00663227
        1403    -5.42522    -5.51695  0.00662786
        1404    -5.42465    -5.51689  0.00662347
        1405    -5.42466    -5.51682  0.00661908
        1406    -5.42511    -5.51675  0.00661469
        1407    -5.42584    -5.51669  0.00661031
        1408    -5.42672    -5.51663  0.00660592
        1409    -5.42834    -5.51656  0.00660153
        1410    -5.42995     -5.5165  0.00659713
        1411      -5.432    -5.51644  0.00659273
        1412    -5.43449    -5.51638  0.00658832
        1413    -5.43725    -5.51633  0.00658389
        1414    -5.43937    -5.51627  0.00657946
        1415    -5.44266    -5.51622  0.00657502
        1416    -5.44605    -5.51617  0.00657056
        1417    -5.44939    -5.51612  0.00656609
        1418    -5.45326    -5.51608  0.00656161
        1419     -5.4569    -5.51604  0.00655712
        1420    -5.46105      -5.516  0.00655262
        1421    -5.46479    -5.51596   0.0065481
        1422    -5.46932    -5.51593  0.00654358
        1423    -5.47388     -5.5159  0.00653905
        1424    -5.47875    -5.51588  0.00653451
        1425    -5.48376    -5.51585  0.00652996
        1426    -5.48906    -5.51583  0.00652541
        1427    -5.49463    -5.51582  0.00652085
        1428    -5.49985    -5.51581   0.0065163
        1429    -5.50532     -5.5158  0.00651174
        1430    -5.51056     -5.5158  0.00650719
        1431    -5.51661     -5.5158  0.00650264
        1432    -5.52196     -5.5158   0.0064981
        1433    -5.52794    -5.51581  0.00649357
        1434    -5.53348    -5.51582  0.00648906
        1435    -5.53931    -5.51584  0.00648455
        1436    -5.54497    -5.51586  0.00648007
        1437    -5.55044    -5.51588  0.00647561
        1438    -5.55569    -5.51591  0.00647116
        1439    -5.56133    -5.51594  0.00646674
        1440    -5.56658    -5.51598  0.00646235
        1441    -5.57218    -5.51602  0.00645798
        1442    -5.57705    -5.51606  0.00645364
        1443    -5.58224    -5.51611  0.00644933
        1444    -5.58713    -5.51615  0.00644505
        1445    -5.59215    -5.51621  0.00644081
        1446    -5.59669    -5.51626  0.00643659
        1447    -5.60074    -5.51632  0.00643241
        1448    -5.60504    -5.51638  0.00642826
        1449    -5.60867    -5.51645  0.00642414
        1450    -5.61238    -5.51651  0.00642005
        1451    -5.61554    -5.51658  0.00641599
        1452    -5.61875    -5.51665  0.00641195
        1453    -5.62186    -5.51672  0.00640795
        1454    -5.62514     -5.5168  0.00640398
        1455    -5.62738    -5.51687  0.00640003
        1456    -5.62978    -5.51695   0.0063961
        1457    -5.63171    -5.51703  0.00639219
        1458    -5.63287    -5.51711   0.0063883
        1459    -5.63385    -5.51719  0.00638443
        1460    -5.63419    -5.51727  0.00638056
        1461    -5.63416    -5.51735  0.00637669
        1462    -5.63452    -5.51743  0.00637283
        1463    -5.63434    -5.51751  0.00636898
        1464    -5.63331    -5.51759  0.00636512
        1465    -5.63218    -5.51767  0.00636125
        1466    -5.63108    -5.51774  0.00635739
        1467     -5.6291    -5.51782  0.00635351
        1468    -5.62697    -5.51789  0.00634961
        1469     -5.6241    -5.51797   0.0063457
        1470    -5.62063    -5.51804  0.00634177
        1471     -5.6173     -5.5181  0.00633782
        1472    -5.61277    -5.51817  0.00633384
        1473    -5.60808    -5.51823  0.00632983
        1474    -5.60294    -5.51829   0.0063258
        1475    -5.59797    -5.51834  0.00632174
        1476    -5.59198    -5.51839  0.00631765
        1477    -5.58572    -5.51844  0.00631354
        1478    -5.57909    -5.51848   0.0063094
        1479     -5.5715    -5.51851  0.00630524
        1480    -5.56479    -5.51854  0.00630106
        1481    -5.55659    -5.51857  0.00629685
        1482    -5.54905    -5.51859  0.00629264
        1483    -5.54057    -5.51861  0.00628841
        1484    -5.53209    -5.51861  0.00628418
        1485    -5.52368    -5.51862  0.00627995
        1486    -5.51509    -5.51862  0.00627573
        1487    -5.50715    -5.51861  0.00627151
        1488    -5.49885    -5.51859  0.00626731
        1489    -5.49073    -5.51858  0.00626313
        1490    -5.48283    -5.51855  0.00625897
        1491    -5.47462    -5.51852  0.00625484
        1492    -5.46752    -5.51849  0.00625074
        1493    -5.46038    -5.51845  0.00624668
        1494    -5.45399    -5.51841  0.00624265
        1495    -5.44825    -5.51836  0.00623865
        1496    -5.44211    -5.51831  0.00623468
        1497    -5.43683    -5.51825  0.00623076
        1498    -5.43239     -5.5182  0.00622686
        1499     -5.4291    -5.51814  0.00622299
        1500    -5.42618    -5.51808  0.00621914
        1501    -5.42377    -5.51801  0.00621532
        1502    -5.42124    -5.51795  0.00621151
        1503    -5.41959    -5.51788  0.00620773
        1504    -5.41818    -5.51782  0.00620395
        1505    -5.41741    -5.51775  0.00620019
        1506    -5.41709    -5.51768  0.00619643
        1507    -5.41657    -5.51762  0.00619268
        1508    -5.41654    -5.51755  0.00618894
        1509    -5.41651    -5.51748   0.0061852
        1510     -5.4166    -5.51742  0.00618147
        1511     -5.4169    -5.51735  0.00617773
        1512    -5.41664    -5.51728  0.00617401
        1513     -5.4167    -5.51722  0.00617028
        1514    -5.41659    -5.51715  0.00616657
        1515    -5.41706    -5.51708  0.00616285
        1516    -5.41749    -5.51702  0.00615913
        1517    -5.41756    -5.51695  0.00615542
        1518    -5.41728    -5.51689  0.00615172
        1519    -5.41665    -5.51682  0.00614802
        1520    -5.41686    -5.51675  0.00614433
        1521    -5.41611    -5.51669  0.00614065
        1522    -5.41607    -5.51662  0.00613697
        1523    -5.41583    -5.51656  0.00613329
        1524     -5.4154    -5.51649  0.00612963
        1525    -5.41418    -5.51642  0.00612598
        1526      -5.414    -5.51636  0.00612233
        1527     -5.4135    -5.51629  0.00611869
        1528    -5.41284    -5.51622  0.00611506
        1529    -5.41233    -5.51615  0.00611144
        1530    -5.41183    -5.51608  0.00610783
        1531    -5.41118    -5.51602  0.00610422
        1532    -5.41057    -5.51595  0.00610062
        1533    -5.40999    -5.51588  0.00609704
        1534    -5.40959    -5.51581  0.00609345
        1535     -5.4094    -5.51574  0.00608988
        1536    -5.40881    -5.51567  0.00608631
        1537    -5.40844     -5.5156  0.00608275
        1538    -5.40814    -5.51553   0.0060792
        1539    -5.40776    -5.51546  0.00607565
        1540    -5.40822    -5.51539  0.00607211
        1541    -5.40831    -5.51532  0.00606856
        1542    -5.40805    -5.51525  0.00606503
        1543    -5.40878    -5.51518  0.00606149
        1544    -5.40869    -5.51511  0.00605795
        1545      -5.409    -5.51504  0.00605442
        1546    -5.40954    -5.51498  0.00605089
        1547    -5.41031    -5.51491  0.00604736
        1548    -5.41131    -5.51484  0.00604382
        1549    -5.41221    -5.51478  0.00604028
        1550    -5.41272    -5.51471  0.00603675
        1551    -5.41326    -5.51464  0.00603321
        1552    -5.41352    -5.51458  0.00602967
        1553     -5.4144    -5.51451  0.00602613
        1554    -5.41527    -5.51445  0.00602259
        1555    -5.41597    -5.51439  0.00601905
        1556    -5.41694    -5.51433  0.00601551
        1557    -5.41755    -5.51426  0.00601197
        1558    -5.41809     -5.5142  0.00600843
        1559    -5.41902    -5.51414  0.00600488
        1560     -5.4191    -5.51408  0.00600134
        1561    -5.41939    -5.51402  0.00599781
        1562    -5.41988    -5.51396  0.00599427
        1563    -5.42087     -5.5139  0.00599073
        1564    -5.42054    -5.51384   0.0059872
        1565    -5.42101    -5.51378  0.00598366
        1566    -5.42122    -5.51372  0.00598014
        1567    -5.42101    -5.51366  0.00597661
        1568    -5.42071     -5.5136  0.00597309
        1569    -5.42061    -5.51354  0.00596958
        1570    -5.42028    -5.51348  0.00596607
        1571    -5.41957    -5.51342  0.00596258
        1572    -5.41895    -5.51336  0.00595909
        1573    -5.41828     -5.5133   0.0059556
        1574    -5.41742    -5.51324  0.00595213
        1575    -5.41685    -5.51318  0.00594867
        1576    -5.41641    -5.51312  0.00594521
        1577    -5.41553    -5.51306  0.00594176
        1578    -5.41468      -5.513  0.00593832
        1579    -5.41371    -5.51293   0.0059349
        1580    -5.41294    -5.51287  0.00593148
        1581    -5.41254    -5.51281  0.00592807
        1582    -5.41221    -5.51274  0.00592466
        1583    -5.41151    -5.51268  0.00592126
        1584    -5.41135    -5.51261  0.00591787
        1585    -5.41098    -5.51255  0.00591448
        1586    -5.41101    -5.51249   0.0059111
        1587    -5.41084    -5.51242  0.00590772
        1588    -5.41107    -5.51236  0.00590435
        1589    -5.41139    -5.51229  0.00590097
        1590    -5.41165    -5.51223   0.0058976
        1591     -5.4117    -5.51217  0.00589423
        1592    -5.41212    -5.51211  0.00589087
        1593    -5.41231    -5.51204   0.0058875
        1594    -5.41271    -5.51198  0.00588414
        1595    -5.41331    -5.51192  0.00588077
        1596    -5.41409    -5.51186  0.00587741
        1597    -5.41489     -5.5118  0.00587404
        1598    -5.41525    -5.51174  0.00587068
        1599    -5.41575    -5.51168  0.00586731
        1600     -5.4164    -5.51162  0.00586395
        1601    -5.41672    -5.51156  0.00586058
        1602    -5.41717     -5.5115  0.00585722
        1603    -5.41727    -5.51144  0.00585386
        1604     -5.4181    -5.51138   0.0058505
        1605    -5.41857    -5.51132  0.00584714
        1606    -5.41916    -5.51127  0.00584378
        1607    -5.41971    -5.51121  0.00584042
        1608    -5.42037    -5.51115  0.00583707
        1609    -5.42069     -5.5111  0.00583371
        1610    -5.42083    -5.51104  0.00583035
        1611    -5.42126    -5.51098    0.005827
        1612    -5.42183    -5.51093  0.00582365
        1613    -5.42224    -5.51087   0.0058203
        1614     -5.4225    -5.51082  0.00581695
