BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         122     -5.4131    -6.04141   0.0520396
         123    -5.41594    -6.03633   0.0518644
         124    -5.41858    -6.03134   0.0516849
         125    -5.42133    -6.02646   0.0515013
         126    -5.42406    -6.02168    0.051314
         127    -5.42633      -6.017   0.0511236
         128    -5.42814     -6.0124   0.0509308
         129    -5.42998    -6.00788   0.0507357
         130    -5.43124    -6.00344   0.0505389
         131    -5.43302    -5.99909   0.0503404
         132     -5.4347    -5.99481   0.0501402
         133    -5.43647    -5.99062   0.0499387
         134    -5.43773    -5.98649   0.0497362
         135    -5.43894    -5.98243   0.0495328
         136    -5.43996    -5.97845    0.049329
         137     -5.4411    -5.97452   0.0491246
         138    -5.44207    -5.97067   0.0489199
         139    -5.44331    -5.96687   0.0487149
         140    -5.44453    -5.96314   0.0485096
         141    -5.44603    -5.95947    0.048304
         142    -5.44721    -5.95587   0.0480983
         143    -5.44836    -5.95232   0.0478927
         144    -5.44993    -5.94883    0.047687
         145    -5.45072    -5.94539   0.0474817
         146    -5.45147    -5.94201   0.0472769
         147    -5.45263    -5.93868   0.0470723
         148     -5.4536     -5.9354   0.0468682
         149    -5.45422    -5.93217   0.0466648
         150    -5.45525    -5.92899   0.0464619
         151    -5.45622    -5.92586   0.0462596
         152    -5.45685    -5.92278    0.046058
         153    -5.45773    -5.91974   0.0458572
         154    -5.45873    -5.91674    0.045657
         155    -5.45924    -5.91379   0.0454578
         156    -5.45988    -5.91088   0.0452594
         157     -5.4602    -5.90801   0.0450621
         158    -5.46083    -5.90518   0.0448656
         159    -5.46178    -5.90239   0.0446701
         160    -5.46229    -5.89964   0.0444755
         161      -5.463    -5.89693   0.0442818
         162    -5.46481    -5.89426   0.0440888
         163    -5.46578    -5.89163   0.0438966
         164    -5.46666    -5.88904   0.0437053
         165    -5.46777    -5.88649    0.043515
         166    -5.46896    -5.88397   0.0433255
         167    -5.47053     -5.8815   0.0431367
         168    -5.47216    -5.87906   0.0429487
         169    -5.47325    -5.87666   0.0427616
         170    -5.47484     -5.8743   0.0425754
         171    -5.47541    -5.87196   0.0423902
         172    -5.47674    -5.86967    0.042206
         173    -5.47836    -5.86741   0.0420226
         174    -5.47919    -5.86517   0.0418403
         175    -5.48042    -5.86298   0.0416589
         176    -5.48141    -5.86081   0.0414786
         177    -5.48274    -5.85867   0.0412992
         178    -5.48378    -5.85657   0.0411209
         179    -5.48451    -5.85449   0.0409437
         180    -5.48476    -5.85243   0.0407677
         181    -5.48482     -5.8504    0.040593
         182    -5.48497    -5.84839   0.0404196
         183    -5.48476    -5.84641   0.0402475
         184    -5.48432    -5.84444   0.0400769
         185    -5.48351    -5.84249   0.0399077
         186    -5.48247    -5.84055   0.0397401
         187    -5.48137    -5.83863   0.0395739
         188    -5.47992    -5.83672   0.0394094
         189    -5.47873    -5.83483   0.0392464
         190    -5.47691    -5.83295    0.039085
         191    -5.47508    -5.83107   0.0389253
         192    -5.47311    -5.82921   0.0387672
         193    -5.47133    -5.82735   0.0386106
         194     -5.4684     -5.8255   0.0384559
         195    -5.46632    -5.82366   0.0383028
         196    -5.46373    -5.82182   0.0381513
         197    -5.46143       -5.82   0.0380015
         198    -5.45942    -5.81817   0.0378532
         199    -5.45789    -5.81636   0.0377063
         200    -5.45534    -5.81456   0.0375609
         201    -5.45361    -5.81276   0.0374169
         202    -5.45181    -5.81098   0.0372743
         203    -5.44994     -5.8092   0.0371331
         204    -5.44774    -5.80743   0.0369934
         205    -5.44597    -5.80566   0.0368549
         206    -5.44448    -5.80391   0.0367177
         207    -5.44299    -5.80217   0.0365817
         208    -5.44211    -5.80043   0.0364467
         209    -5.44065    -5.79871    0.036313
         210    -5.43952      -5.797   0.0361803
         211    -5.43858     -5.7953   0.0360487
         212    -5.43814    -5.79362    0.035918
         213    -5.43806    -5.79195   0.0357881
         214     -5.4382     -5.7903   0.0356591
         215    -5.43857    -5.78866   0.0355307
         216    -5.43858    -5.78704   0.0354032
         217     -5.4396    -5.78544   0.0352762
         218    -5.44028    -5.78386   0.0351499
         219     -5.4414    -5.78229   0.0350242
         220    -5.44265    -5.78075    0.034899
         221    -5.44436    -5.77923   0.0347742
         222    -5.44652    -5.77773   0.0346499
         223    -5.44884    -5.77625   0.0345259
         224    -5.45164     -5.7748   0.0344021
         225     -5.4549    -5.77338   0.0342786
         226    -5.45832    -5.77199   0.0341553
         227     -5.4625    -5.77062    0.034032
         228    -5.46607    -5.76929   0.0339089
         229    -5.47022    -5.76798    0.033786
         230    -5.47492    -5.76671   0.0336631
         231    -5.47895    -5.76546   0.0335405
         232    -5.48438    -5.76425   0.0334178
         233    -5.48954    -5.76307   0.0332951
         234    -5.49528    -5.76193   0.0331725
         235    -5.50096    -5.76082   0.0330499
         236     -5.5064    -5.75974   0.0329275
         237      -5.512    -5.75869   0.0328051
         238    -5.51743    -5.75768   0.0326829
         239     -5.5228     -5.7567    0.032561
         240    -5.52792    -5.75574   0.0324392
         241    -5.53337    -5.75482   0.0323178
         242    -5.53851    -5.75393   0.0321966
         243    -5.54361    -5.75306   0.0320757
         244    -5.54865    -5.75222   0.0319552
         245    -5.55316    -5.75141   0.0318351
         246    -5.55773    -5.75062   0.0317154
         247    -5.56127    -5.74986   0.0315963
         248      -5.565    -5.74911   0.0314777
         249    -5.56801    -5.74838   0.0313596
         250    -5.57058    -5.74767   0.0312423
         251    -5.57334    -5.74698   0.0311255
         252    -5.57628     -5.7463   0.0310094
         253    -5.57805    -5.74564   0.0308939
         254    -5.58016    -5.74499   0.0307792
         255    -5.58203    -5.74435   0.0306651
         256    -5.58351    -5.74372   0.0305518
         257    -5.58492     -5.7431   0.0304391
         258    -5.58642    -5.74249   0.0303272
         259    -5.58728    -5.74189    0.030216
         260    -5.58779     -5.7413   0.0301056
         261    -5.58814    -5.74071    0.029996
         262    -5.58833    -5.74013   0.0298871
         263    -5.58838    -5.73956   0.0297791
         264    -5.58814    -5.73898   0.0296718
         265    -5.58764    -5.73841   0.0295653
         266    -5.58763    -5.73784   0.0294596
         267    -5.58737    -5.73728   0.0293547
         268    -5.58718    -5.73672   0.0292505
         269     -5.5869    -5.73616    0.029147
         270    -5.58671    -5.73561   0.0290443
         271      -5.586    -5.73506   0.0289424
         272    -5.58508    -5.73451   0.0288413
         273    -5.58442    -5.73396   0.0287408
         274    -5.58385    -5.73341   0.0286412
         275    -5.58264    -5.73286   0.0285423
         276    -5.58138    -5.73231   0.0284441
         277    -5.58055    -5.73176   0.0283467
         278    -5.57921    -5.73121   0.0282501
         279     -5.5786    -5.73067   0.0281541
         280    -5.57794    -5.73012   0.0280588
         281    -5.57724    -5.72958   0.0279643
         282    -5.57635    -5.72904   0.0278704
         283     -5.5751    -5.72849   0.0277772
         284    -5.57349    -5.72795   0.0276848
         285    -5.57229     -5.7274    0.027593
         286    -5.57072    -5.72685    0.027502
         287    -5.56938     -5.7263   0.0274116
         288    -5.56812    -5.72575   0.0273219
         289    -5.56649     -5.7252    0.027233
         290    -5.56446    -5.72465   0.0271447
         291     -5.5631    -5.72409   0.0270571
         292    -5.56133    -5.72354   0.0269702
         293    -5.55978    -5.72298   0.0268839
         294    -5.55766    -5.72241   0.0267983
         295    -5.55528    -5.72185   0.0267135
         296    -5.55323    -5.72128   0.0266293
         297    -5.55077     -5.7207   0.0265458
         298    -5.54835    -5.72013   0.0264631
         299     -5.5458    -5.71954    0.026381
         300    -5.54269    -5.71895   0.0262996
         301    -5.53961    -5.71836    0.026219
         302    -5.53672    -5.71776   0.0261391
         303    -5.53358    -5.71715   0.0260599
         304    -5.53018    -5.71653   0.0259814
         305    -5.52685    -5.71591   0.0259037
         306    -5.52419    -5.71528   0.0258266
         307    -5.52055    -5.71465   0.0257503
         308    -5.51729    -5.71401   0.0256746
         309    -5.51368    -5.71336   0.0255997
         310    -5.50972     -5.7127   0.0255256
         311    -5.50572    -5.71204   0.0254522
         312     -5.5026    -5.71137   0.0253794
         313    -5.49901    -5.71069   0.0253074
         314    -5.49495       -5.71   0.0252361
         315    -5.49134    -5.70931   0.0251656
         316    -5.48772    -5.70861   0.0250957
         317     -5.4841     -5.7079   0.0250265
         318    -5.48049    -5.70718    0.024958
         319    -5.47687    -5.70646   0.0248902
         320    -5.47325    -5.70573   0.0248231
         321    -5.46963      -5.705   0.0247567
         322      -5.466    -5.70425   0.0246909
         323    -5.46176     -5.7035   0.0246259
         324    -5.45827    -5.70275   0.0245615
         325     -5.4546    -5.70198   0.0244978
         326    -5.45092    -5.70121   0.0244348
         327    -5.44737    -5.70044   0.0243724
         328    -5.44365    -5.69965   0.0243106
         329    -5.44051    -5.69887   0.0242495
         330     -5.4366    -5.69807    0.024189
         331    -5.43313    -5.69727   0.0241292
         332    -5.42905    -5.69646     0.02407
         333    -5.42556    -5.69565   0.0240115
         334    -5.42148    -5.69483   0.0239536
         335    -5.41773      -5.694   0.0238964
         336    -5.41356    -5.69317   0.0238399
         337     -5.4099    -5.69233   0.0237839
         338    -5.40601    -5.69148   0.0237287
         339    -5.40176    -5.69062    0.023674
         340    -5.39808    -5.68976     0.02362
         341    -5.39468     -5.6889   0.0235666
         342    -5.39175    -5.68803   0.0235137
         343    -5.38914    -5.68716   0.0234613
         344    -5.38643    -5.68628   0.0234094
         345    -5.38379    -5.68541    0.023358
         346    -5.38139    -5.68453    0.023307
         347    -5.37955    -5.68365   0.0232564
         348    -5.37752    -5.68277   0.0232062
         349    -5.37578    -5.68189   0.0231563
         350    -5.37464    -5.68101   0.0231068
         351    -5.37395    -5.68014   0.0230575
         352    -5.37326    -5.67927   0.0230085
         353    -5.37319     -5.6784   0.0229597
         354    -5.37358    -5.67754   0.0229109
         355    -5.37399    -5.67668   0.0228624
         356      -5.375    -5.67584   0.0228138
         357    -5.37571      -5.675   0.0227654
         358    -5.37733    -5.67416    0.022717
         359    -5.37877    -5.67334   0.0226686
         360    -5.38049    -5.67253   0.0226202
         361    -5.38246    -5.67172   0.0225719
         362    -5.38452    -5.67093   0.0225234
         363    -5.38697    -5.67015    0.022475
         364    -5.38962    -5.66938   0.0224264
         365      -5.392    -5.66862   0.0223779
         366    -5.39547    -5.66787   0.0223292
         367    -5.39908    -5.66714   0.0222803
         368    -5.40282    -5.66642   0.0222314
         369    -5.40605    -5.66572   0.0221823
         370    -5.40907    -5.66502   0.0221332
         371    -5.41276    -5.66434    0.022084
         372    -5.41635    -5.66367   0.0220347
         373    -5.42041    -5.66302   0.0219853
         374    -5.42372    -5.66238   0.0219358
         375    -5.42747    -5.66176   0.0218862
         376     -5.4309    -5.66114   0.0218366
         377    -5.43443    -5.66054    0.021787
         378     -5.4376    -5.65995   0.0217373
         379    -5.44116    -5.65937   0.0216876
         380    -5.44479    -5.65881   0.0216379
         381    -5.44862    -5.65826   0.0215882
         382     -5.4519    -5.65772   0.0215384
         383    -5.45476    -5.65719   0.0214887
         384    -5.45781    -5.65667    0.021439
         385    -5.46073    -5.65616   0.0213893
         386    -5.46307    -5.65566   0.0213398
         387    -5.46586    -5.65517   0.0212903
         388    -5.46836    -5.65469   0.0212408
         389     -5.4701    -5.65421   0.0211915
         390    -5.47198    -5.65375   0.0211424
         391    -5.47444    -5.65329   0.0210933
         392    -5.47643    -5.65284   0.0210443
         393    -5.47822    -5.65239   0.0209954
         394    -5.47982    -5.65195   0.0209467
         395    -5.48136    -5.65152   0.0208981
         396    -5.48253    -5.65109   0.0208497
         397    -5.48362    -5.65067   0.0208014
         398    -5.48372    -5.65025   0.0207534
         399    -5.48403    -5.64984   0.0207056
         400    -5.48363    -5.64942    0.020658
         401    -5.48373    -5.64901   0.0206106
         402    -5.48325     -5.6486   0.0205635
         403    -5.48236    -5.64818   0.0205166
         404    -5.48119    -5.64777   0.0204699
         405    -5.48006    -5.64736   0.0204236
         406    -5.47898    -5.64694   0.0203775
         407     -5.4775    -5.64652   0.0203317
         408    -5.47533    -5.64611   0.0202862
         409     -5.4728    -5.64568    0.020241
         410    -5.47053    -5.64525   0.0201961
         411    -5.46811    -5.64482   0.0201516
         412    -5.46525    -5.64439   0.0201074
         413    -5.46231    -5.64395   0.0200636
         414    -5.45947     -5.6435     0.02002
         415    -5.45647    -5.64305   0.0199769
         416    -5.45412     -5.6426    0.019934
         417    -5.45153    -5.64214   0.0198915
         418    -5.44906    -5.64168   0.0198492
         419    -5.44703    -5.64121   0.0198073
         420    -5.44489    -5.64074   0.0197657
         421    -5.44296    -5.64027   0.0197243
         422     -5.4414     -5.6398   0.0196832
         423    -5.43992    -5.63933   0.0196423
         424    -5.43869    -5.63886   0.0196017
         425     -5.4371    -5.63838   0.0195613
         426    -5.43648    -5.63791   0.0195211
         427    -5.43577    -5.63744   0.0194812
         428    -5.43525    -5.63696   0.0194414
         429    -5.43503    -5.63649   0.0194018
         430    -5.43462    -5.63602   0.0193623
         431    -5.43461    -5.63556    0.019323
         432    -5.43449    -5.63509   0.0192839
         433    -5.43454    -5.63463   0.0192449
         434    -5.43442    -5.63417   0.0192061
         435    -5.43439    -5.63371   0.0191675
         436    -5.43428    -5.63325   0.0191289
         437    -5.43375    -5.63279   0.0190906
         438    -5.43356    -5.63234   0.0190525
         439    -5.43307    -5.63188   0.0190145
         440    -5.43257    -5.63143   0.0189766
         441    -5.43087    -5.63098   0.0189391
         442     -5.4299    -5.63052   0.0189017
         443    -5.42848    -5.63006   0.0188645
         444    -5.42706    -5.62961   0.0188276
         445    -5.42565    -5.62915   0.0187908
         446     -5.4238    -5.62869   0.0187543
         447    -5.42184    -5.62823   0.0187181
         448    -5.41933    -5.62776   0.0186821
         449    -5.41749    -5.62729   0.0186464
         450    -5.41514    -5.62682   0.0186109
         451    -5.41259    -5.62634   0.0185757
         452    -5.41002    -5.62587   0.0185408
         453    -5.40758    -5.62538   0.0185061
         454    -5.40545     -5.6249   0.0184717
         455    -5.40319    -5.62441   0.0184375
         456    -5.40095    -5.62392   0.0184036
         457    -5.39891    -5.62343   0.0183699
         458    -5.39691    -5.62294   0.0183364
         459    -5.39482    -5.62244   0.0183032
         460     -5.3922    -5.62194   0.0182703
         461    -5.39055    -5.62144   0.0182375
         462    -5.38913    -5.62093    0.018205
         463    -5.38705    -5.62043   0.0181727
         464    -5.38566    -5.61992   0.0181406
         465    -5.38421    -5.61942   0.0181086
         466    -5.38272    -5.61891   0.0180769
         467    -5.38134     -5.6184   0.0180453
         468    -5.38008    -5.61789    0.018014
         469    -5.37941    -5.61738   0.0179827
         470    -5.37918    -5.61687   0.0179516
         471     -5.3779    -5.61637   0.0179207
         472    -5.37738    -5.61586   0.0178898
         473    -5.37689    -5.61536   0.0178592
         474    -5.37657    -5.61485   0.0178286
         475    -5.37644    -5.61435   0.0177981
         476    -5.37604    -5.61385   0.0177678
         477    -5.37658    -5.61335   0.0177375
         478     -5.3773    -5.61286   0.0177072
         479    -5.37818    -5.61237    0.017677
         480    -5.37863    -5.61188   0.0176469
         481    -5.37967     -5.6114   0.0176168
         482    -5.38098    -5.61092   0.0175868
         483    -5.38225    -5.61045   0.0175567
         484    -5.38374    -5.60998   0.0175267
         485    -5.38542    -5.60952   0.0174967
         486    -5.38636    -5.60906   0.0174667
         487    -5.38804     -5.6086   0.0174367
         488    -5.38923    -5.60815   0.0174068
         489    -5.38989    -5.60771   0.0173769
         490    -5.39074    -5.60726   0.0173471
         491    -5.39192    -5.60682   0.0173173
         492    -5.39279    -5.60639   0.0172876
         493    -5.39363    -5.60596   0.0172579
         494    -5.39443    -5.60553   0.0172283
         495    -5.39456     -5.6051   0.0171987
         496    -5.39432    -5.60468   0.0171693
         497    -5.39488    -5.60426     0.01714
         498    -5.39521    -5.60384   0.0171107
         499    -5.39421    -5.60342   0.0170815
         500    -5.39386      -5.603   0.0170525
         501    -5.39235    -5.60258   0.0170237
         502    -5.39102    -5.60216    0.016995
         503    -5.38912    -5.60173   0.0169665
         504    -5.38741    -5.60131   0.0169381
         505     -5.3853    -5.60088     0.01691
         506    -5.38279    -5.60045   0.0168821
         507    -5.38004    -5.60001   0.0168544
         508    -5.37721    -5.59958   0.0168269
         509    -5.37417    -5.59913   0.0167997
         510    -5.37034    -5.59868   0.0167727
         511    -5.36709    -5.59823    0.016746
         512    -5.36353    -5.59777   0.0167196
         513    -5.35999    -5.59731   0.0166934
         514    -5.35574    -5.59684   0.0166675
         515    -5.35187    -5.59636    0.016642
         516    -5.34778    -5.59588   0.0166167
         517    -5.34338    -5.59539   0.0165917
         518    -5.33972     -5.5949    0.016567
         519    -5.33609     -5.5944   0.0165426
         520     -5.3322     -5.5939   0.0165185
         521    -5.32807    -5.59339   0.0164946
         522    -5.32447    -5.59287   0.0164711
         523    -5.32112    -5.59235   0.0164478
         524    -5.31712    -5.59183   0.0164248
         525    -5.31338     -5.5913   0.0164021
         526     -5.3093    -5.59076   0.0163796
         527     -5.3058    -5.59022   0.0163575
         528    -5.30241    -5.58967   0.0163356
         529    -5.29959    -5.58913   0.0163139
         530    -5.29642    -5.58857   0.0162925
         531    -5.29321    -5.58802   0.0162713
         532    -5.29025    -5.58746   0.0162503
         533    -5.28754    -5.58689   0.0162296
         534    -5.28463    -5.58633    0.016209
         535    -5.28197    -5.58576   0.0161887
         536    -5.27986    -5.58519   0.0161686
         537     -5.2774    -5.58462   0.0161486
         538    -5.27491    -5.58404   0.0161289
         539    -5.27329    -5.58346   0.0161092
         540    -5.27151    -5.58289   0.0160898
         541    -5.27003    -5.58231   0.0160704
         542    -5.26827    -5.58173   0.0160512
         543    -5.26683    -5.58115   0.0160321
         544    -5.26545    -5.58057   0.0160131
         545    -5.26443    -5.57999   0.0159943
         546    -5.26409    -5.57941   0.0159754
         547    -5.26295    -5.57883   0.0159567
         548    -5.26268    -5.57825    0.015938
         549    -5.26283    -5.57768   0.0159193
         550    -5.26327    -5.57711   0.0159006
         551    -5.26416    -5.57654   0.0158819
         552    -5.26473    -5.57597   0.0158632
         553    -5.26591    -5.57541   0.0158444
         554    -5.26724    -5.57486   0.0158256
         555    -5.26932    -5.57431   0.0158066
         556    -5.27199    -5.57376   0.0157876
         557    -5.27405    -5.57323   0.0157684
         558    -5.27715    -5.57269   0.0157491
         559    -5.28021    -5.57217   0.0157296
         560    -5.28292    -5.57166     0.01571
         561    -5.28588    -5.57115   0.0156902
         562    -5.28892    -5.57064   0.0156703
         563    -5.29263    -5.57015   0.0156503
         564      -5.297    -5.56967     0.01563
         565    -5.30125    -5.56919   0.0156096
         566    -5.30566    -5.56872   0.0155889
         567    -5.31008    -5.56827   0.0155681
         568    -5.31479    -5.56782   0.0155471
         569    -5.31977    -5.56739   0.0155259
         570    -5.32531    -5.56696   0.0155045
         571    -5.33018    -5.56655   0.0154828
         572    -5.33605    -5.56614    0.015461
         573    -5.34092    -5.56575    0.015439
         574    -5.34661    -5.56537   0.0154169
         575    -5.35173      -5.565   0.0153945
         576    -5.35674    -5.56464    0.015372
         577    -5.36208    -5.56428   0.0153494
         578    -5.36775    -5.56394   0.0153266
         579     -5.3739    -5.56362   0.0153037
         580    -5.37961     -5.5633   0.0152806
         581    -5.38534    -5.56299   0.0152573
         582    -5.39064     -5.5627    0.015234
         583    -5.39656    -5.56241   0.0152105
         584    -5.40175    -5.56214    0.015187
         585    -5.40741    -5.56187   0.0151633
         586    -5.41325    -5.56162   0.0151396
         587    -5.41897    -5.56138   0.0151157
         588    -5.42487    -5.56114   0.0150918
         589     -5.4311    -5.56092   0.0150678
         590    -5.43675    -5.56071   0.0150437
         591    -5.44259    -5.56051   0.0150196
         592    -5.44814    -5.56032   0.0149954
         593    -5.45446    -5.56014   0.0149712
         594    -5.46033    -5.55998   0.0149469
         595     -5.4659    -5.55982   0.0149226
         596    -5.47144    -5.55967   0.0148983
         597     -5.4771    -5.55953    0.014874
         598    -5.48239     -5.5594   0.0148497
         599    -5.48806    -5.55928   0.0148254
         600    -5.49347    -5.55917   0.0148011
         601    -5.49892    -5.55907   0.0147768
         602    -5.50422    -5.55898   0.0147525
         603    -5.50965     -5.5589   0.0147283
         604    -5.51445    -5.55883   0.0147041
         605     -5.5189    -5.55876   0.0146799
         606    -5.52327     -5.5587   0.0146558
         607    -5.52771    -5.55865   0.0146318
         608    -5.53129    -5.55861   0.0146078
         609    -5.53506    -5.55857   0.0145839
         610    -5.53811    -5.55853     0.01456
         611    -5.54088    -5.55851   0.0145362
         612    -5.54382    -5.55848   0.0145125
         613    -5.54588    -5.55846   0.0144888
         614    -5.54811    -5.55844   0.0144652
         615    -5.54978    -5.55843   0.0144417
         616    -5.55133    -5.55842   0.0144182
         617    -5.55263    -5.55841   0.0143949
         618    -5.55429     -5.5584   0.0143716
         619    -5.55513     -5.5584   0.0143484
         620    -5.55591    -5.55839   0.0143252
         621    -5.55696    -5.55839   0.0143022
         622    -5.55723    -5.55839   0.0142792
         623    -5.55766    -5.55839   0.0142563
         624    -5.55779    -5.55839   0.0142334
         625    -5.55842    -5.55839   0.0142106
         626     -5.5588    -5.55839   0.0141879
         627    -5.55805    -5.55839   0.0141653
         628    -5.55783    -5.55839   0.0141427
         629    -5.55726    -5.55838   0.0141203
         630    -5.55695    -5.55838   0.0140979
         631    -5.55693    -5.55838   0.0140755
         632    -5.55658    -5.55838   0.0140532
         633    -5.55622    -5.55837    0.014031
         634      -5.556    -5.55837   0.0140089
         635    -5.55577    -5.55837   0.0139868
         636    -5.55538    -5.55836   0.0139649
         637    -5.55514    -5.55836   0.0139429
         638    -5.55473    -5.55835   0.0139211
         639    -5.55432    -5.55834   0.0138993
         640    -5.55389    -5.55834   0.0138776
         641     -5.5539    -5.55833   0.0138559
         642    -5.55344    -5.55832   0.0138344
         643    -5.55281    -5.55831   0.0138128
         644    -5.55216     -5.5583   0.0137914
         645    -5.55149    -5.55829     0.01377
         646    -5.55081    -5.55828   0.0137487
         647    -5.55071    -5.55827   0.0137275
         648       -5.55    -5.55826   0.0137063
         649    -5.54943    -5.55824   0.0136852
         650    -5.54857    -5.55823   0.0136641
         651    -5.54803    -5.55821   0.0136431
         652    -5.54781     -5.5582   0.0136222
         653    -5.54732    -5.55818   0.0136014
         654    -5.54643    -5.55816   0.0135806
         655    -5.54618    -5.55814   0.0135599
         656    -5.54569    -5.55813   0.0135392
         657    -5.54497    -5.55811   0.0135186
         658    -5.54462    -5.55808   0.0134981
         659    -5.54404    -5.55806   0.0134776
         660    -5.54429    -5.55804   0.0134572
         661    -5.54416    -5.55802   0.0134369
         662    -5.54425      -5.558   0.0134166
         663     -5.5444    -5.55798   0.0133964
         664     -5.5449    -5.55796   0.0133762
         665    -5.54499    -5.55794   0.0133561
         666    -5.54556    -5.55792   0.0133361
         667    -5.54555     -5.5579   0.0133161
         668    -5.54553    -5.55789   0.0132962
