N  Half_pop_ave        L
219 150.347 144.868
220 150.659 144.594
221 149.276 144.594
222 149.536 144.594
223 149.573 144.594
224 148.059 143.339
225 146.774 141.249
226 146.661 141.249
227 146.016 141.161
228 146.016 141.161
229 145.759 140.329
230 145.096 140.329
231 145.155 140.329
232 145.315 140.329
233 145.323 140.329
234 145.322 140.267
235 144.256 139.509
236 142.499 139.288
237 142.707 139.288
238 141.959 139.082
239 141.578 138.596
240 140.667 138.596
241 140.201 138.596
242 139.753 137.705
243 140.629 137.926
244 140.886 137.705
245 141.744 137.705
246 141.938 137.705
247 141.726 137.705
248 141.074 136.731
249 140.361 136.713
250 140.226 135.319
251 141.093 136.731
252 141.125 136.731
253 141.282 136.731
254 141.559 135.771
255 143.823 135.77
256 143.994 135.77
257 143.398 134.758
258 143.705 134.758
259 143.263 134.758
260 143.681 134.758
261 144.028 134.758
262 141.172 134.758
263 141.344 134.758
264 141.601 134.481
265 141.623 134.481
266 141.792 134.481
267 142.031 134.481
268 141.8 134.076
269 144.059 133.798
270 143.184 133.798
271 142.891 133.798
272 141.77 133.798
273 141.489 133.798
274 141.717 133.798
275 139.723 133.442
276 138.397 133.442
277 138.417 132.258
278 138.391 132.258
279 138.391 132.258
280 138.624 132.258
281 138.016 132.258
282 137.164 132.258
283 136.664 132.258
284 136.787 132.258
285 136.383 131.359
286 135.623 130.915
287 135.095 130.915
288 136.156 130.016
289 135.486 130.016
290 135.924 130.016
291 133.695 130.016
292 132.12 128.822
293 132.12 128.822
294 132.243 128.822
295 132.335 128.822
296 132.447 128.822
297 132.659 128.822
298 135.153 128.822
299 133.476 128.757
300 132.031 127.485
301 133.864 128.757
302 134.031 128.757
303 135.528 127.972
304 134.032 127.723
305 134.911 127.723
306 135.736 126.148
307 133.443 126.148
308 132.962 126.148
309 133.222 126.148
310 133.232 126.148
311 133.435 125.298
312 131.398 125.298
313 129.596 125.298
314 129.43 125.298
315 129.831 125.298
316 129.831 125.298
317 128.078 125.298
318 129.101 125.298
319 128.565 124.976
320 128.465 124.976
321 128.193 124.976
322 128.253 124.976
323 129.038 124.867
324 127.517 124.545
325 127.632 124.545
326 128.149 124.545
327 128.174 124.545
328 127.826 124.545
329 127.879 124.545
330 129.025 124.545
331 129.091 124.545
332 128.312 123.406
333 128.375 123.33
334 126.449 122.505
335 126.583 122.505
336 125.554 122.505
337 125.726 122.505
338 126.008 122.505
339 125.658 122.428
340 125.293 122.428
341 125.325 122.428
342 126.148 122.428
343 124.697 121.679
344 125.626 121.679
345 125.626 121.679
346 124.203 121.679
347 124.203 121.679
348 124.333 121.679
349 123.711 121.679
350 122.899 116.066
351 124.002 117.764
352 124.552 117.764
353 124.726 117.764
354 125.262 114.663
355 125.485 114.663
356 125.544 114.663
357 125.715 114.663
358 125.818 114.663
359 125.279 114.169
360 125.484 114.169
361 125.416 113.483
362 124.349 113.483
363 123.972 113.483
364 121.437 113.483
365 121.437 113.483
366 121.665 113.483
367 121.751 113.483
368 121.843 113.483
369 122.05 113.483
370 121.059 112.805
371 119.681 112.805
372 117.231 112.805
373 115.508 112.6
374 114.924 112.52
375 114.347 112.52
376 113.794 112.52
377 115.803 112.52
378 116.503 112.52
379 116.994 112.52
380 117.246 112.52
381 116.273 112.52
382 116.597 112.52
383 115.84 112.52
384 115.155 112.52
385 114.406 112.52
386 114.406 112.52
387 114.538 112.52
388 114.753 112.52
389 114.498 112.52
390 114.223 112.52
391 114.356 112.52
392 114.616 112.52
393 113.879 112.52
394 113.889 112.332
395 114.443 112.332
396 114.891 112.332
397 114.842 112.332
398 114.544 112.332
399 115.606 112.332
400 115.938 108.775
401 116.125 108.775
402 116.554 108.775
403 115.803 108.775
404 116.061 108.775
405 116.711 108.775
406 116.823 108.775
407 116.136 108.585
408 116.235 108.585
409 116.271 108.585
410 114.314 108.585
411 112.421 108.585
412 112.512 108.585
413 111.874 106.948
414 112.204 106.948
415 111.288 106.948
416 111.525 106.948
417 111.14 106.812
418 109.944 106.812
419 111.423 106.812
420 111.515 106.812
421 110.461 106.518
422 110.481 106.518
423 110.328 106.186
424 110.516 105.679
425 110.516 105.679
426 110.37 105.679
427 109.784 105.456
428 108.481 105.456
429 107.854 105.456
430 107.95 105.456
431 106.716 105.456
432 106.643 105.265
433 107.212 105.265
434 108 105.265
435 108.487 105.265
436 108.162 104.196
437 107.248 104.196
438 106.662 104.042
439 106.523 104.042
440 106.633 104.042
441 106.143 104.042
442 106.279 103.82
443 106.403 103.82
444 106.398 102.196
445 107.004 101.974
446 107.227 101.974
447 106.545 101.974
448 106.649 101.974
449 107.156 101.974
450 106.826 101.974
451 104.961 101.974
452 105.245 101.974
453 105.803 101.527
454 105.41 101.527
455 105.267 101.447
456 105.139 101.447
457 105.953 101.447
458 104.671 101.447
459 104.671 101.447
460 102.956 101.447
461 103.04 101.447
462 105.427 101.447
463 105.956 101.447
464 104.973 101.447
465 105.184 101.447
466 105.368 101.447
467 105.558 101.447
468 105.053 101.447
469 104.429 101.447
470 104.635 101.447
471 104.847 101.447
472 104.813 101.447
473 103.822 101.447
474 103.804 101.447
475 103.136 101.427
476 103.744 101.427
477 103.986 101.427
478 103.526 101.416
479 103.843 101.416
480 105.278 101.416
481 105.431 101.416
482 107.184 101.416
483 107.847 101.416
484 108.679 101.416
485 108.739 101.416
486 109.102 101.041
487 107.912 101.041
488 107.829 100.531
489 108.068 100.531
490 108.834 100.531
491 107.596 100.531
492 106.507 100.176
493 106.074 100.176
494 105.565 100.176
495 105.72 100.176
496 104.757 100.156
497 104.982 100.156
498 103.879 100.087
499 104.244 100.087
500 104.512 98.8728
501 104.681 98.8728
502 106.262 98.8728
503 106.333 98.8728
504 106.713 98.8728
505 106.591 98.8728
506 103.97 98.8728
507 104.016 98.8728
508 104.016 98.8728
509 106.046 98.8728
510 103.977 98.8728
511 104.013 98.8728
512 102.428 98.8728
513 102.362 98.8728
514 103.697 98.8728
515 103.899 98.8728
516 102.26 98.8728
517 102.317 98.8728
518 101.757 98.8728
519 101.985 98.8728
520 102.113 98.8728
521 102.327 98.8728
522 101.937 98.8728
523 103.325 98.8728
524 102.869 98.8728
525 102.457 98.8728
526 102.764 98.8728
527 101.944 98.8728
528 102.447 98.8728
529 102.627 98.8728
530 101.189 98.8728
531 102.37 98.8728
532 102.604 98.8728
533 103.039 98.8728
534 101.936 98.8728
535 101.846 98.8728
536 101.988 98.8728
537 102.708 98.8728
538 102.919 98.8728
539 102.919 98.8728
540 102.508 98.8728
541 102.734 98.8728
542 102.006 98.8728
543 102.075 98.8728
544 101.948 98.8017
545 102.008 98.8017
546 101.951 98.8017
547 101.685 98.7892
548 101.685 98.7892
549 100.839 98.7892
550 101.158 95.1273
551 100.197 95.1273
552 100.307 95.1273
553 100.025 95.1176
554 100.25 95.1176
555 101.296 95.1273
556 100.708 95.1176
557 99.3267 95.1176
558 100.401 95.1176
559 100.477 95.1176
560 98.9782 95.1176
561 99.147 95.1176
562 99.1926 95.1176
563 99.4302 95.1176
564 98.7557 95.0557
565 98.3092 95.0131
566 98.2576 93.8871
567 98.2576 93.8871
568 97.8828 93.8871
569 97.2822 93.8871
570 96.0834 93.8871
571 96.985 93.7003
572 97.4117 93.7003
573 98.6092 93.7003
574 98.1701 93.7003
575 97.7442 93.7003
576 97.0685 93.7003
577 95.7238 93.7003
578 95.6546 93.7003
579 96.5217 93.7003
580 95.3493 93.7003
581 95.6583 93.7003
582 95.2915 93.7003
583 95.3381 93.7003
584 94.7217 93.3417
585 94.809 93.3417
586 95.7493 93.3417
587 95.8821 93.3417
588 95.7039 93.224
589 95.7649 93.224
590 94.6382 93.224
591 94.5793 93.224
592 96.1569 93.224
593 96.1569 93.224
594 96.0027 93.224
595 96.0027 93.224
596 96.4604 93.224
597 95.6457 93.224
598 96.7625 93.224
599 96.8812 93.224
600 98.1639 93.224
601 97.2262 92.223
602 97.5422 92.223
603 96.8728 92.223
604 95.702 92.1053
605 95.9253 92.1053
606 95.9254 92.1053
607 95.5844 92.1053
608 95.053 92.1053
609 94.8073 92.1053
610 95.1137 92.1053
611 94.5386 92.1053
612 95.7913 92.1053
613 95.7532 92.1053
614 95.7823 92.1053
615 94.4231 92.1053
616 94.6461 92.1053
617 94.7156 92.1053
618 93.5457 91.992
619 93.5515 91.992
620 93.2123 91.992
621 93.2921 91.992
622 93.3249 91.992
623 94.5722 91.992
624 94.59 91.992
625 93.2449 91.992
626 95.7679 91.992
627 94.7873 91.992
628 94.7625 91.992
629 95.4607 91.9662
630 95.5178 91.9662
631 95.1984 91.9662
632 95.2797 91.9662
633 96.0064 91.9662
634 95.8521 91.9662
635 96.1202 91.9662
636 96.2327 91.9662
637 95.1707 91.9662
638 94.0374 91.9662
639 93.3623 91.9662
640 94.4608 91.9662
641 93.5476 91.9662
642 93.5476 91.9662
643 93.5989 91.9662
644 94.006 91.9662
645 93.209 91.9662
646 93.7617 91.9662
647 93.5488 91.9662
648 93.7077 91.9662
649 93.2621 91.9662
650 93.2312 90.6897
651 92.3106 90.674
652 93.3356 90.674
653 93.4366 90.5584
654 93.5507 90.3256
655 96.0632 90.1942
656 94.9995 90.1942
657 95.8441 90.1785
658 96.2227 90.1785
659 95.33 90.1785
660 94.3012 90.1785
661 95.1928 89.715
662 94.4472 89.715
663 93.7655 89.715
664 93.3155 89.715
665 93.3416 89.715
666 93.4674 89.715
667 93.5929 89.715
668 93.4561 89.6892
669 94.0032 89.6892
670 92.7298 89.6892
671 92.7966 89.6892
672 93.5217 89.6892
673 93.5051 89.6892
674 93.7461 89.6892
675 92.4758 89.6892
676 92.6574 89.6892
677 93.6996 89.6892
678 93.6996 89.6892
679 94.22 89.6892
680 94.0164 89.6892
681 94.055 89.6892
682 94.1822 89.6892
683 94.3524 89.6892
684 94.3753 89.6892
685 94.4232 89.6892
686 93.8106 89.6892
687 91.8855 89.6892
688 92 89.6892
689 92.2826 89.6892
690 92.2965 89.6892
691 90.7571 89.5068
692 90.705 89.5068
693 90.4939 89.5068
694 90.7748 89.5068
695 91.9953 89.5068
696 92.4595 89.5068
697 92.4674 89.5068
698 92.7047 89.5068
699 92.9877 89.5068
700 92.6299 89.0135
701 92.7266 89.0135
702 92.3307 89.0135
703 92.3959 89.0135
704 94.4253 88.8461
705 94.6025 88.8461
706 95.147 88.8461
707 94.4539 88.8461
708 93.6348 88.8461
709 93.9071 88.8461
710 94.0192 88.8461
711 92.6162 88.8461
712 92.8576 88.8265
713 92.5605 88.8265
714 92.724 88.8265
715 90.5602 88.8265
716 91.0987 88.55
717 89.692 88.55
718 89.9766 88.55
719 89.7844 88.55
720 89.8409 88.55
721 89.3258 88.55
722 89.434 88.55
723 90.1995 88.55
724 90.3767 88.55
725 89.277 88.55
726 90.2467 88.55
727 89.4579 88.55
728 90.3766 88.55
729 90.562 88.55
730 91.2916 88.55
731 91.3603 88.55
732 91.3674 88.55
733 91.5182 88.55
734 91.7577 88.484
735 91.771 88.484
736 92.0631 88.484
737 92.1628 88.484
738 92.9285 88.484
739 92.0849 88.484
740 91.7605 88.484
741 91.3798 88.484
742 91.0297 88.484
743 91.1767 88.484
744 91.5502 88.484
745 91.0332 88.484
746 91.1529 88.484
747 91.2219 88.484
748 92.3011 88.484
749 92.4005 88.484
750 91.143 87.8582
751 91.3242 87.8582
752 91.5846 87.8582
753 90.1787 87.8582
754 89.5848 87.8582
755 90.1157 87.8582
756 91.1181 87.8582
757 90.614 87.8582
758 91.0943 87.8582
759 89.9491 87.8582
760 90.0276 87.8582
761 89.7807 87.8582
762 89.6863 87.8582
763 89.9585 87.8582
764 89.8303 87.3587
765 90.1478 87.3587
766 89.0697 87.3587
767 89.7062 87.3587
768 88.8422 87.3587
769 89.4356 87.3587
770 89.3311 87.3587
771 89.9114 87.3587
772 90.1023 87.3587
773 90.1023 87.3587
774 89.079 87.3587
775 88.9742 87.3587
776 89.4835 87.3587
777 89.2797 87.3587
778 89.79 87.3587
779 89.5313 87.3587
780 89.6546 87.3587
781 89.7638 87.3587
782 89.9218 87.3587
783 89.4714 87.3587
784 89.3911 87.3587
785 89.3911 87.3587
786 89.8673 87.3587
787 89.6705 87.3587
788 88.749 87.3587
789 88.0654 87.3587
790 88.1983 87.3587
791 88.4638 87.3587
792 89.4327 87.1871
793 91.2762 87.1871
794 90.6725 87.1871
795 89.6564 87.1871
796 89.7563 87.1871
797 91.0077 87.1871
798 91.2105 87.1871
799 89.8092 86.573
800 89.6344 86.573
801 90.5435 86.573
802 89.7485 86.573
803 89.5618 86.573
804 88.7964 86.573
805 88.2832 86.573
806 89.9754 86.573
807 89.1499 86.573
808 89.852 86.573
809 90.1211 86.573
810 89.0348 86.573
811 88.7932 86.573
812 89.052 86.573
813 88.5217 86.573
814 87.484 86.573
815 88.5852 86.573
816 88.2319 86.573
817 89.0862 86.573
818 88.5429 86.573
819 88.9327 86.573
820 88.1209 86.573
821 88.4449 86.573
822 88.5843 86.573
823 88.2515 86.573
824 88.1043 86.573
825 87.6366 86.573
826 87.9097 86.573
827 89.4949 86.573
828 88.9179 86.573
829 89.3073 86.573
830 89.4505 86.573
831 89.4534 86.573
832 89.6002 86.573
833 89.5563 86.573
834 89.7366 86.573
835 89.3824 86.573
836 89.0062 86.573
837 89.045 86.573
838 89.791 86.573
839 88.6634 86.573
840 87.3678 86.573
841 87.3504 86.573
842 87.4742 86.573
843 87.6167 86.573
844 88.6188 86.573
845 88.4343 86.573
846 88.4726 86.573
847 88.0241 86.573
848 88.1028 86.573
849 88.6354 86.573
850 87.27 86.3477
851 87.3987 86.3477
852 88.4556 85.9994
853 88.6357 85.9994
854 89.3647 85.9994
855 89.7285 85.7335
856 89.9303 85.7335
857 89.6948 85.7335
858 89.9178 85.7335
859 90.1235 85.7335
860 89.535 85.7335
861 89.2033 85.7335
862 89.3383 85.7335
863 89.4469 85.7335
864 88.4736 85.5996
865 87.9532 85.5996
866 88.7142 85.5996
867 88.8114 85.5996
868 88.3449 85.5996
869 88.772 85.5996
870 87.6157 85.5996
871 87.8157 85.5996
872 87.8157 85.5996
873 87.9141 85.5996
874 87.8422 85.5996
875 87.6498 85.5996
876 88.2229 85.5996
877 88.5634 85.5996
878 88.7028 85.5996
879 88.7028 85.5996
880 88.9845 85.5996
881 88.4554 85.5996
882 88.2705 85.5996
883 87.8321 85.5996
884 88.046 85.5996
885 89.0633 85.5996
886 89.5523 85.5996
887 89.0606 85.5996
888 89.9483 85.4083
889 89.3322 85.4083
890 89.3194 85.4083
891 89.7481 85.4083
892 90.3278 85.4083
893 88.3268 85.4083
894 87.5268 85.4083
895 87.6297 85.4083
896 90.0963 85.4083
897 88.5573 85.4083
898 88.7997 85.4083
899 88.7997 85.4083
900 87.9268 85.4083
901 86.6941 85.4083
902 86.7858 85.4083
903 86.9489 85.4083
904 86.6331 85.4083
905 86.8129 85.4083
906 86.9837 85.4083
907 87.0146 85.4083
908 86.536 85.4083
909 88.2715 85.4083
910 87.5437 85.4083
911 87.6862 85.4083
912 87.8415 85.4083
913 89.0382 85.4083
914 90.4075 85.4083
915 88.278 85.4083
916 89.3339 85.4083
917 88.9662 85.4083
918 89.1192 85.4083
919 89.3211 85.4083
920 89.3787 85.4083
921 87.6186 85.4083
922 86.9299 85.4083
923 86.5646 85.4083
924 86.6509 85.4083
925 86.9784 85.4083
926 87.2175 85.4083
927 87.3049 85.4083
928 87.2918 85.3098
929 87.4903 85.3098
930 88.3902 85.3098
931 88.5906 85.3098
932 88.6892 85.3098
933 88.1297 85.3098
934 88.3658 85.3098
935 87.4571 85.3098
936 87.7136 85.3098
937 87.9482 85.3098
938 88.6776 85.3098
939 88.6908 85.3098
940 87.228 85.3098
941 87.447 85.3098
942 86.9403 85.3098
943 87.0213 85.3098
944 86.5194 85.3098
945 86.6034 85.3098
946 86.6913 85.3098
947 87.2438 85.3098
948 87.2188 85.3098
949 87.3205 85.3098
950 87.5505 84.1922
951 88.8251 84.0937
952 88.8903 84.0937
953 88.0341 83.5196
954 88.1132 83.5196
955 88.2757 83.5196
956 88.5908 83.5196
957 88.2947 83.5196
958 88.5722 83.5196
959 88.6434 83.5196
960 88.631 83.5196
961 88.9316 83.5196
962 88.4052 83.5196
963 87.16 83.5196
964 87.809 83.5196
965 87.7571 83.5196
966 87.4684 83.5196
967 86.9389 83.5196
968 86.2646 83.5196
969 86.0275 83.5196
970 85.4496 83.5196
971 85.821 83.5196
972 86.0764 83.5196
973 86.4257 83.5196
974 86.3703 83.5196
975 85.9484 83.5196
976 86.3129 83.5196
977 86.4999 83.5196
978 86.9942 83.5196
979 87.0785 83.5196
980 87.0256 83.5196
981 87.2401 83.5196
982 86.9683 83.5196
983 87.0615 83.5196
984 86.249 83.5196
985 85.8962 83.5196
986 86.3291 83.5196
987 86.5755 83.5196
988 88.1073 83.5196
989 88.2358 83.5196
990 88.6846 83.5196
991 87.7074 83.5196
992 87.5976 83.5196
993 87.9485 83.5196
994 87.8241 83.5196
995 88.0853 83.5196
996 89.289 83.5196
997 89.3972 83.5196
998 89.4846 83.5196
999 89.8461 83.5196
1000 89.1838 83.1629
1001 89.0196 83.1629
1002 87.5632 82.5507
1003 87.429 82.4903
1004 87.7685 82.4903
1005 88.7694 82.4903
1006 88.7694 82.4903
1007 89.2958 82.4903
1008 89.5829 82.4903
1009 88.6437 82.4903
1010 88.7949 82.4903
1011 85.271 82.4903
1012 84.4681 82.4903
1013 84.0727 82.4903
1014 84.3252 82.4903
1015 84.5411 82.4903
1016 85.1965 82.4903
1017 85.4549 82.4903
1018 83.9816 82.4903
1019 84.2899 82.4903
1020 84.8955 82.4903
1021 84.3446 82.4903
1022 82.7124 82.4903
1023 82.7628 82.4903
1024 83.2305 82.4903
1025 83.4266 82.4903
1026 83.5238 82.4903
1027 83.7984 82.4903
1028 84.0412 82.4903
1029 85.3048 82.4903
1030 84.6351 82.4903
1031 84.9018 82.4903
1032 84.9681 82.4903
1033 84.9681 82.4903
1034 85.2509 82.4903
1035 84.4407 82.4903
1036 84.4929 82.4903
1037 85.1758 82.4903
1038 85.0248 82.4903
1039 85.2621 82.4903
1040 84.4587 82.4903
1041 84.381 82.4903
1042 84.379 82.4903
1043 84.27 82.4903
1044 85.3237 82.4903
1045 85.5238 82.4903
1046 85.2975 82.4903
1047 86.0958 82.4903
1048 85.8346 82.4903
1049 85.8536 82.4903
1050 85.5437 81.3466
1051 86.6559 81.3466
1052 85.7546 81.3466
1053 86.1238 81.3466
1054 86.4441 81.3466
1055 85.5537 81.3466
1056 87.0381 81.3466
1057 87.1724 81.3466
1058 86.7159 81.3466
1059 86.8047 81.3466
1060 85.9298 81.307
1061 85.3691 81.307
1062 85.3897 81.307
1063 85.5384 81.307
1064 85.5979 81.307
1065 85.5979 81.307
1066 85.3331 81.307
1067 84.1384 81.307
1068 83.3823 81.307
1069 83.4103 81.307
1070 83.5544 81.307
1071 83.7398 81.307
1072 84.0001 81.307
1073 83.1023 81.307
1074 82.8993 81.307
1075 82.411 81.307
1076 82.7401 81.307
1077 82.8378 81.307
1078 83.1795 81.307
1079 83.0518 81.307
1080 82.2418 81.307
1081 83.3526 81.307
1082 83.58 81.307
1083 83.8877 81.307
1084 82.5865 81.307
1085 82.5571 81.307
1086 82.7348 81.307
1087 83.5088 81.307
1088 83.8103 81.307
1089 82.4385 81.307
1090 81.859 81.307
1091 81.9386 81.307
1092 82.1113 81.307
1093 82.986 81.307
1094 82.906 81.307
1095 83.0557 81.307
1096 83.1279 81.307
1097 84.0623 81.307
1098 83.806 81.307
1099 82.7726 81.307
1100 81.3243 80.9233
1101 81.4423 80.9233
1102 81.4423 80.9233
1103 82.735 80.9233
1104 82.8465 80.9233
1105 82.4698 80.9233
1106 82.6229 80.9233
1107 82.8574 80.9233
1108 82.976 80.9233
1109 83.3275 80.9233
1110 83.2059 80.6838
1111 83.4074 80.6838
1112 82.429 80.6838
1113 83.8934 80.6838
1114 84.039 80.6838
1115 81.923 80.6647
1116 82.1284 80.6647
1117 81.644 80.6647
1118 82.0361 80.6647
1119 82.1395 80.6647
1120 83.2938 80.6647
1121 83.5311 80.6647
1122 83.6216 80.6647
1123 84.0919 80.6647
1124 84.3866 80.6647
1125 82.5037 80.6647
1126 83.2425 80.6647
1127 83.712 80.6647
1128 84.0248 80.6647
1129 84.1424 80.6647
1130 84.185 80.6647
1131 82.5954 80.6647
1132 82.8798 80.6647
1133 83.7672 80.6647
1134 83.8473 80.6647
1135 83.8473 80.6647
1136 84.1397 80.6647
1137 83.0821 80.6647
1138 83.2486 80.6647
1139 81.8103 80.6647
1140 81.5488 80.6647
1141 81.6345 80.6647
1142 81.6977 80.6647
1143 81.8933 80.6647
1144 81.9985 80.6647
1145 83.2481 80.6647
1146 83.9107 80.6647
1147 83.9911 80.6647
1148 84.4689 80.6647
1149 84.7114 80.6647
1150 83.6691 80.5548
1151 82.5339 80.5548
1152 82.5339 80.5548
1153 81.8396 80.5548
1154 81.8841 80.5548
1155 81.9943 80.5548
1156 82.8816 80.5548
1157 83.1098 80.5548
1158 84.2117 80.5548
1159 84.392 80.5548
1160 84.6962 80.4161
1161 85.1416 80.4161
1162 83.8578 80.4161
1163 83.9747 80.4161
1164 82.3445 80.4161
1165 82.4214 80.4161
1166 83.5018 80.4161
1167 83.6342 80.4161
1168 83.7943 80.4161
1169 84.2587 80.4161
1170 83.0528 80.4161
1171 82.2847 80.4161
1172 82.2847 80.4161
1173 81.8312 80.4161
1174 83.0441 80.4161
1175 83.3675 80.4161
1176 82.7592 80.4161
1177 81.7867 80.4161
1178 82.5291 80.4161
1179 82.6593 80.4161
1180 81.9628 80.4161
1181 81.9864 80.4161
1182 82.2111 80.4161
1183 82.4378 80.4161
1184 82.3034 80.4161
1185 84.0181 80.4161
1186 84.3111 80.4161
1187 83.9486 80.4161
1188 83.9256 80.4161
1189 83.1436 80.4161
1190 81.4811 80.4161
1191 81.5645 80.4161
1192 82.4839 80.4161
1193 82.6037 80.4161
1194 82.6892 80.4161
1195 82.0162 80.4161
1196 82.1205 80.4161
1197 83.0516 80.4161
1198 83.0917 80.4161
1199 83.2364 80.4161
1200 82.2203 79.7448
1201 82.2441 79.7448
1202 82.8972 79.7448
1203 82.9531 79.7448
1204 83.5998 79.7448
1205 83.0824 79.7448
1206 83.406 79.7448
1207 83.0464 79.7448
1208 82.2353 79.7448
1209 82.0078 79.7448
1210 83.1377 79.7448
1211 82.4118 79.7448
1212 82.5325 79.7448
1213 82.7596 79.7448
1214 83.4573 79.7448
1215 83.511 79.7448
1216 83.5618 79.7448
1217 83.8672 79.7448
1218 83.493 79.7448
1219 82.4051 79.7448
1220 82.0733 79.7448
1221 81.9309 79.7448
1222 81.7586 79.7448
1223 81.1333 79.7448
1224 81.287 79.7448
1225 81.1372 79.7448
1226 81.5555 79.7448
1227 81.5558 79.7448
1228 82.9358 79.7448
1229 81.6134 79.7448
1230 81.8008 79.7448
1231 83.6977 79.7448
1232 83.9811 79.7448
1233 85.2458 79.7448
1234 85.193 79.7448
1235 82.803 79.7448
1236 83.037 79.7448
1237 83.3093 79.7448
1238 82.8064 79.7448
1239 82.8295 79.7448
1240 82.9939 79.7448
1241 83.2024 79.7448
1242 83.8864 79.7448
1243 82.7965 79.7448
1244 83.17 79.7448
1245 82.8161 79.7448
1246 83.1818 79.7448
1247 83.7274 79.7448
1248 83.8957 79.7448
1249 84.2355 79.7448
1250 83.9584 79.4894
