N  Half_pop_ave        L
99 232.832 221.417
100 232.84 221.417
101 231.472 220.088
102 230.792 217.222
103 230.91 217.222
104 230.381 216.367
105 229.618 215.045
106 227.812 215.045
107 227.955 215.045
108 227.482 214.116
109 227.678 214.116
110 227.699 214.116
111 225.658 211.118
112 222.876 202.146
113 223.08 202.146
114 223.17 202.146
115 220.968 202.719
116 218.971 202.146
117 214.886 201.242
118 212.013 201.015
119 208.822 201.015
120 209.19 201.015
121 207.978 199.786
122 207.984 199.786
123 205.208 198.157
124 206.088 198.157
125 204.783 196.337
126 202.857 194.955
127 203 194.955
128 202.192 189.473
129 202.254 189.473
130 200.935 188.188
131 198.505 188.188
132 195.919 188.188
133 194.343 184.444
134 192.534 184.444
135 192.694 184.444
136 191.861 184.444
137 189.198 184.444
138 187.911 181.359
139 186.757 181.185
140 186.326 181.185
141 186.301 179.93
142 184.919 179.93
143 184.839 178.119
144 184.882 177.692
145 183.892 177.692
146 184.016 177.692
147 184.378 177.692
148 184.382 177.692
149 183.232 177.643
150 183.1 172.628
151 181.082 166.641
152 181.904 166.641
153 181.238 169.44
154 177.884 162.542
155 174.81 160.277
156 171.601 160.277
157 169.711 160.277
158 169.662 160.277
159 166.558 158.834
160 166.662 158.834
161 166.602 158.834
162 166.544 158.834
163 166.561 158.834
164 166.796 158.834
165 166.921 158.834
166 164.459 158.834
167 163.887 156.434
168 163.581 156.434
169 163.656 154.076
170 161.11 154.076
171 161.5 153.886
172 160.217 150.25
173 160.522 150.25
174 160.705 150.25
175 158.52 150.131
176 158.492 150.131
177 158.664 150.131
178 158.23 146.829
179 158.467 146.829
180 158.603 146.829
181 154.3 146.829
182 153.1 146.277
183 152.414 146.277
184 151.505 145.798
185 152.467 145.246
186 152.547 145.246
187 152.547 145.246
188 152.77 145.246
189 150.809 144.657
190 148.799 144.657
191 149.934 144.657
192 149.979 144.657
193 148.857 143.649
194 148.875 143.649
195 148.86 143.255
196 149.447 143.255
197 148.71 143.039
198 149.203 141.725
199 149.96 140.816
200 150.979 140.816
201 151.064 140.816
202 150.412 140.816
203 149.337 140.816
204 146.06 140.475
205 146.243 140.475
206 146.574 140.475
207 146.705 140.475
208 145.613 140.475
209 144.893 139.877
210 144.631 139.877
211 144.791 139.877
212 144.94 139.877
213 145.218 139.877
214 145.355 139.877
215 145.517 139.877
216 146.525 139.851
217 146.761 139.851
218 146.645 139.851
219 147.017 139.851
220 146.026 139.536
221 144.927 139.536
222 144.795 139.536
223 143.199 139.51
224 142.995 139.51
225 141.34 137.093
226 141.355 137.093
227 141.35 137.093
228 142.17 137.093
229 142.277 137.093
230 142.503 137.093
231 142.576 137.093
232 142.591 137.093
233 142.881 137.093
234 141.259 136.107
235 141.227 135.702
236 141.589 135.702
237 140.054 135.702
238 140.223 135.702
239 140.835 135.702
240 141.034 135.702
241 141.269 135.702
242 140.904 135.702
243 139.25 135.702
244 138.203 135.702
245 138.433 135.702
246 137.4 134.552
247 139.401 134.552
248 140.576 134.552
249 138.691 132.771
250 138.956 132.771
251 137.556 132.771
252 136.644 132.749
253 135.669 132.749
254 137.327 132.749
255 137.279 131.597
256 137.399 131.597
257 137.411 132.685
258 138.909 132.685
259 140.037 132.685
260 140.058 131.5
261 139.865 131.5
262 138.997 131.5
263 139.351 131.5
264 139.59 131.5
265 139.699 131.5
266 139.734 131.5
267 138.405 131.5
268 138.537 131.5
269 136.811 131.406
270 135.845 131.406
271 135.967 131.406
272 136.115 131.406
273 134.304 131.406
274 134.518 131.406
275 134.669 131.406
276 134.966 131.406
277 132.852 131.406
278 132.496 131.406
279 132.237 130.874
280 132.325 130.874
281 133.857 130.874
282 133.601 130.874
283 132.645 130.874
284 132.454 130.874
285 132.876 130.874
286 133.863 130.874
287 133.971 130.874
288 134.292 130.874
289 133.039 130.792
290 134.474 130.792
291 134.37 130.301
292 134.503 130.301
293 135.816 130.301
294 134.636 129.814
295 132.404 129.814
296 132.474 129.814
297 132.687 129.814
298 133.511 129.814
299 133.559 129.814
300 134.18 129.814
301 134.327 129.814
302 134.515 129.814
303 132.319 128.986
304 132.319 128.986
305 132.725 128.986
306 133.108 128.72
307 133.307 128.72
308 131.721 128.72
309 131.403 128.485
310 131.582 128.22
311 132.581 128.22
312 132.83 128.22
313 133.002 128.22
314 133.157 128.22
315 131.583 128.22
316 132.015 128.22
317 131.231 127.837
318 131.426 127.837
319 131.486 127.837
320 131.547 127.837
321 131.699 127.837
322 131.904 127.56
323 130.99 127.56
324 130.831 127.56
325 131.57 125.359
326 129.835 125.359
327 129.563 124.264
328 130.748 124.264
329 129.381 124.264
330 129.764 124.264
331 126.096 123.111
332 126.24 123.111
333 127.358 122.153
334 127.448 122.153
335 126.955 122.153
336 125.616 122.153
337 125.884 122.153
338 124.405 122.153
339 124.907 122.153
340 125.14 122.153
341 125.14 122.153
342 125.1 122.062
343 123.439 122.062
344 123.406 122.062
345 125.334 122.062
346 125.622 122.062
347 125.834 122.062
348 125.276 122.062
349 125.204 121.952
350 124.712 121.952
351 125.456 121.952
352 125.671 121.952
353 125.615 121.952
354 125.615 121.952
355 126.78 121.952
356 125.916 121.464
357 124.381 121.464
358 124.617 121.166
359 124.78 120.297
360 125.282 120.297
361 124.022 119.809
362 123.676 118.118
363 121.744 118.105
364 121.868 116.294
365 122.153 116.294
366 122.014 116.07
367 122.161 116.07
368 121.473 116.07
369 121.815 116.07
370 122.094 116.07
371 122.299 116.07
372 120.586 116.07
373 120.586 116.07
374 120.894 116.07
375 121.163 115.81
376 120.473 115.81
377 120.735 115.81
378 119.463 115.75
379 119.741 115.75
380 119.901 115.75
381 120.162 115.75
382 120.291 115.75
383 119.732 115.129
384 117.951 114.277
385 117.951 114.277
386 117.958 114.277
387 118.094 114.277
388 116.847 114.277
389 116.429 114.024
390 115.624 113.596
391 115.493 113.596
392 115.562 113.596
393 115.598 113.596
394 117.129 113.596
395 118.445 113.596
396 117.853 113.596
397 117.183 113.473
398 117.44 113.473
399 116.544 111.143
400 116.234 111.02
401 116.383 111.02
402 114.68 111.02
403 114.898 111.02
404 116.106 111.02
405 116.369 111.02
406 115.391 110.879
407 114.378 110.879
408 114.96 110.879
409 114.027 110.879
410 114.16 110.879
411 112.935 110.879
412 114.324 110.879
413 113.613 110.879
414 112.723 110.548
415 113.045 110.548
416 113.735 110.548
417 113.777 110.548
418 113.808 109.136
419 112.41 109.136
420 112.528 109.136
421 113.125 108.432
422 112.886 108.401
423 112.627 108.163
424 112.709 108.163
425 114.171 108.163
426 114.351 108.163
427 115.732 107.33
428 115.822 107.33
429 114.79 107.33
430 114.279 107.33
431 111.491 107.175
432 111.762 107.175
433 111.243 107.175
434 111.083 107.175
435 111.264 107.175
436 110.895 106.689
437 111.325 105.917
438 111.888 105.917
439 111.309 105.324
440 108.808 105.324
441 110.608 105.324
442 109.506 105.324
443 109.627 105.324
444 111.533 105.196
445 111.114 105.196
446 111.432 105.196
447 110.863 105.196
448 107.823 105.196
449 107.914 105.196
450 107.989 105.018
451 108.923 104.791
452 109.146 104.791
453 108.347 104.614
454 108.445 104.614
455 108.236 104.473
456 106.737 104.067
457 105.882 103.891
458 105.882 103.891
459 106.001 103.891
460 106.087 103.891
461 106.146 103.891
462 107.797 103.452
463 108.049 103.452
464 108.731 103.355
465 108.158 103.355
466 106.792 103.323
467 106.927 103.323
468 106.861 103.323
469 107.045 103.323
470 105.594 103.323
471 106.787 103.323
472 104.874 103.267
473 104.985 103.267
474 104.746 103.267
475 105.457 103.267
476 104.845 103.267
477 104.864 103.267
478 105.106 103.267
479 105.318 103.267
480 105.727 103.267
481 104.474 103.267
482 104.876 103.267
483 104.457 103.267
484 106.267 103.267
485 106.571 103.267
486 106.685 103.267
487 106.833 103.267
488 106.763 103.267
489 105.886 103.267
490 104.48 103.267
491 105.569 103.267
492 105.768 103.267
493 107.353 103.091
494 108.065 103.091
495 107.2 103.091
496 107.419 103.091
497 107.789 103.091
498 107.797 103.091
499 106.48 103.091
500 107.281 103.091
501 106.839 102.315
502 105.956 102.315
503 106.073 102.315
504 106.227 102.315
505 105.933 101.747
506 106.155 101.747
507 107.111 101.747
508 107.624 101.747
509 107.624 101.747
510 106.948 101.747
511 107.183 101.747
512 105.713 101.747
513 105.254 101.747
514 105.299 101.747
515 105.565 101.747
516 105.692 101.747
517 104.752 101.747
518 104.844 101.747
519 105.02 101.747
520 105.042 101.747
521 103.438 101.747
522 103.367 101.379
523 104.448 101.379
524 104.264 101.15
525 104.342 100.782
526 106.808 100.782
527 106.453 100.782
528 106.997 100.782
529 105.055 100.69
530 105.338 100.782
531 105.25 100.782
532 106.329 100.782
533 104.607 100.782
534 104.115 100.782
535 102.918 100.782
536 102.509 100.782
537 102.056 100.055
538 102.146 100.055
539 102.227 100.055
540 101.519 100.024
541 101.82 100.024
542 102.453 100.024
543 102.562 100.024
544 102.29 100.024
545 102.432 100.024
546 101.951 99.2968
547 101.682 99.2968
548 100.731 99.2968
549 100.743 99.2968
550 100.871 99.2968
551 100.865 99.0286
552 101.105 99.0286
553 101.252 99.0286
554 103.12 99.0286
555 103.046 99.0286
556 103.217 99.0286
557 103.431 99.0286
558 104.09 99.0286
559 103.864 99.0286
560 103.284 99.0286
561 103.389 99.0286
562 103.492 99.0286
563 102.039 99.0286
564 101.071 99.0286
565 101.122 99.0286
566 101.323 99.0286
567 102.354 99.0286
568 100.72 99.0286
569 100.778 99.0286
570 101.337 99.0286
571 100.62 99.0286
572 101.894 99.0286
573 102.293 99.0286
574 100.948 99.0286
575 101.163 99.0286
576 101.1 99.0286
577 100.568 99.0286
578 100.997 98.6367
579 101.521 98.6367
580 101.762 98.6367
581 101.884 98.6367
582 102.007 98.6367
583 104.095 98.6367
584 103.113 98.6367
585 103.481 98.6367
586 103.867 98.6367
587 103.441 98.3866
588 103.854 98.3866
589 104.009 98.3866
590 103.003 98.3866
591 103.016 98.3866
592 102.992 98.3866
593 101.749 98.3866
594 102.976 97.6363
595 102.186 97.6363
596 102.25 97.6363
597 102.03 97.6363
598 101.832 97.6363
599 100.965 97.6363
600 100.997 97.6363
601 102.88 97.6363
602 102.94 97.6363
603 103.279 97.6363
604 101.433 97.6363
605 101.662 97.6363
606 101.976 97.6363
607 101.05 97.6363
608 101.2 97.6363
609 101.337 97.6363
610 101.586 97.6363
611 101.498 97.6363
612 102.166 97.6363
613 102.506 97.6363
614 99.7901 97.6363
615 99.6879 97.6363
616 100.591 97.6363
617 100.591 97.6363
618 100.672 97.6363
619 99.9532 97.6363
620 99.7655 97.6363
621 99.594 97.2305
622 99.0395 97.2305
623 99.4098 97.2305
624 99.6244 97.2305
625 99.6156 97.2305
626 99.9188 97.2305
627 102.166 97.2305
628 100.833 97.2305
629 100.938 97.2305
630 100.18 97.2305
631 100.463 97.2305
632 99.8493 97.2305
633 100.687 97.2305
634 98.7563 97.2305
635 98.7969 97.2305
636 97.5835 97.2305
637 97.5279 97.2305
638 97.5279 97.2305
639 97.7013 97.2305
640 99.4718 97.2305
641 99.5592 97.2305
642 99.6467 97.2305
643 99.3836 97.2305
644 99.4657 97.2305
645 99.6334 97.2305
646 99.9031 97.2305
647 98.8709 97.2305
648 98.8837 97.2305
649 97.4842 97.2305
650 98.8236 96.757
651 100.737 96.757
652 100.997 96.757
653 101.824 96.757
654 101.468 96.757
655 102.246 96.757
656 102.417 96.757
657 101.72 96.757
658 101.458 96.757
659 100.04 96.757
660 100.238 96.3799
661 99.5922 95.6491
662 99.0069 95.6491
663 99.4206 95.6491
664 99.3636 95.6491
665 98.5095 95.272
666 97.2162 95.272
667 97.0055 95.272
668 97.3068 95.272
669 97.5779 95.272
670 96.7145 95.272
671 97.0578 95.272
672 97.8077 95.272
673 97.8319 95.272
674 98.7363 95.272
675 98.8822 95.272
676 98.9019 95.272
677 99.2814 95.272
678 97.8544 95.272
679 99.4535 95.272
680 99.7475 95.095
681 101.252 95.095
682 100.473 95.095
683 98.7365 95.095
684 96.6044 95.095
685 96.9836 95.095
686 96.4175 95.095
687 96.4748 95.095
688 96.5084 95.095
689 97.3145 94.4473
690 96.1035 94.4473
691 95.2769 94.4473
692 95.8443 94.4473
693 96.2551 94.4473
694 96.0555 94.1692
695 96.1146 94.1692
696 96.3069 94.1692
697 96.7128 94.1692
698 96.5405 94.1692
699 96.4465 94.1692
700 96.6421 94.1692
701 96.2449 94.1692
702 96.8449 94.1692
703 97.053 94.1692
704 97.3331 94.1692
705 97.367 94.1692
706 97.1531 94.1692
707 97.4983 94.1692
708 96.1879 94.1692
709 96.6983 94.1692
710 97.4683 94.1692
711 96.1513 94.1692
712 97.0466 94.1692
713 97.2774 94.1692
714 97.687 94.1692
715 97.7337 94.1692
716 97.8923 94.1692
717 98.8101 94.1692
718 97.0457 94.1692
719 96.262 94.1692
720 96.4267 94.1692
721 96.4576 94.1692
722 97.494 94.1692
723 96.8664 94.1692
724 97.6137 94.1692
725 95.6409 94.1692
726 95.851 94.1692
727 95.9616 94.1692
728 95.7197 94.1692
729 95.2568 94.1692
730 94.7128 94.1692
731 94.7128 94.1692
732 96.618 94.1692
733 97.0631 94.1692
734 97.2409 94.1692
735 96.8265 94.1692
736 96.8067 94.1692
737 97.0953 94.1692
738 96.6511 94.1692
739 96.3298 94.1692
740 96.5635 94.1692
741 96.2594 94.1692
742 94.9752 94.1692
743 95.7466 94.1692
744 94.8847 94.1692
745 95.4737 94.1692
746 95.8634 94.1692
747 95.8862 93.8484
748 96.1913 93.8484
749 95.3877 93.8484
750 95.5269 93.8484
751 95.3943 93.8484
752 95.6912 93.7537
753 96.0407 93.5743
754 98.0862 93.5743
755 97.6718 93.5743
756 97.7219 93.5743
757 97.6151 93.5743
758 99.6203 93.5743
759 97.8711 90.4567
760 97.5387 90.4567
761 96.9058 90.4567
762 96.9058 90.4567
763 96.2241 90.4567
764 94.4591 90.4567
765 93.4342 90.4567
766 93.138 90.4567
767 93.2411 90.4567
768 93.468 90.4567
769 93.5147 90.4567
770 94.3015 90.4567
771 93.716 90.4567
772 92.9821 90.4567
773 91.6498 90.4567
774 92.2265 90.4567
775 92.3693 90.4567
776 92.8744 90.4567
777 95.3196 90.4567
778 95.625 90.4567
779 95.8298 90.4567
780 94.0797 90.4567
781 93.8085 90.4567
782 93.9699 90.4567
783 93.7065 90.4567
784 93.9649 90.4567
785 92.4705 89.603
786 91.604 89.603
787 91.6019 89.603
788 91.0408 88.7004
789 91.1219 88.7004
790 91.2135 88.7004
791 90.2489 88.7004
792 90.4529 88.7004
793 90.3771 88.7004
794 89.9441 88.7004
795 90.0368 88.7004
796 89.6 88.7004
797 89.6785 88.7004
798 90.688 88.7004
799 90.7026 88.7004
800 90.9467 88.7004
801 91.4342 87.5313
802 91.8941 87.4593
803 92.237 87.4593
804 90.6164 87.4593
805 90.784 87.4593
806 91.2078 87.4593
807 91.3325 87.4593
808 91.4542 87.0503
809 89.7851 87.0503
810 88.6716 87.0503
811 88.5084 87.0503
812 89.2205 87.0503
813 89.1416 87.0503
814 89.5387 87.0503
815 89.1277 87.0503
816 89.285 87.0503
817 89.5393 87.0503
818 89.5656 87.0503
819 89.6268 87.0503
820 88.3186 87.0503
821 88.7192 87.0503
822 88.8973 87.0503
823 90.0532 87.0503
824 90.6933 87.0503
825 90.8825 87.0503
826 91.1188 87.0503
827 90.4377 87.0503
828 88.3994 87.0503
829 90.4911 87.0503
830 90.889 87.0503
831 91.0498 87.0503
832 91.2072 87.0503
833 90.724 87.0503
834 88.9203 87.0503
835 88.7302 87.0503
836 89.1634 87.0503
837 89.316 87.0503
838 88.2516 87.0503
839 89.3643 87.0503
840 89.4905 87.0503
841 89.7085 87.0503
842 89.8714 87.0503
843 89.9154 87.0503
844 89.1406 87.0503
845 89.1816 87.0503
846 89.3558 87.0503
847 89.0446 87.0503
848 88.9692 87.0503
849 89.1784 87.0503
850 89.7807 87.0503
851 91.1058 87.0503
852 90.7157 87.0503
853 90.1421 87.0503
854 89.6557 87.0503
855 89.2394 87.0503
856 88.5123 87.0503
857 88.6961 87.0503
858 88.4323 87.0503
859 88.8222 87.0503
860 89.1792 87.0503
861 88.7692 87.0503
862 90.2819 87.0503
863 88.9308 87.0503
864 89.1012 87.0503
865 88.9545 87.0503
866 90.5289 87.0503
867 89.2977 87.0503
868 90.7683 86.0183
869 90.1699 86.0183
870 89.3315 86.0183
871 89.4267 86.0183
872 88.064 86.0183
873 88.2318 86.0183
874 88.4068 86.0183
875 88.6285 86.0183
876 88.7093 86.0183
877 89.0305 86.0183
878 88.9656 86.0183
879 87.6955 86.0183
880 87.9887 86.0183
881 88.0544 86.0183
882 87.5779 86.0183
883 87.3744 86.0183
884 87.5705 86.0183
885 87.2428 86.0183
886 86.952 86.0183
887 86.6509 86.0183
888 86.7184 86.0183
889 86.8314 86.0183
890 86.8314 86.0183
891 88.3379 86.0183
892 89.108 86.0183
893 89.3774 86.0183
894 88.4171 86.0183
895 88.6054 86.0183
896 89.058 86.0183
897 89.058 86.0183
898 89.058 86.0183
899 88.5331 86.0183
900 89.3164 85.9062
901 89.0971 85.9062
902 90.017 85.9062
903 89.7027 85.9062
904 88.317 85.9062
905 88.4682 85.9062
906 88.5364 85.9062
907 88.0752 85.9062
908 89.1565 85.9062
909 90.0865 85.9062
910 89.046 85.9062
911 88.8474 85.9062
912 89.0847 85.9062
913 87.859 85.9062
914 89.8322 85.9062
915 89.6031 85.9062
916 89.8234 85.9062
917 88.9534 85.9062
918 86.9894 85.9062
919 87.1342 85.9062
920 86.931 85.9062
921 86.0226 85.9062
922 87.3668 85.9062
923 87.045 85.9062
924 87.2631 85.9062
925 87.4176 85.9062
926 87.5253 85.9062
927 87.6637 85.9062
928 87.1039 85.9062
929 87.3171 85.9062
930 87.3484 85.9062
931 88.9079 85.9062
932 88.2406 85.9062
933 87.8044 85.9062
934 88.0736 85.9062
935 87.0016 85.9062
936 87.1932 85.9062
937 87.3377 85.9062
938 87.4814 85.9062
939 87.6965 85.9062
940 87.1827 85.9062
941 87.2793 85.9062
942 87.3411 85.9062
943 89.1145 85.9062
944 88.7219 85.9062
945 88.8529 85.9062
946 90.3649 85.9062
947 90.1094 85.9062
948 90.1356 85.9062
949 89.0582 85.9062
950 89.851 85.9062
951 89.4435 85.9062
952 88.0987 83.793
953 88.2025 83.793
954 88.4507 83.793
955 88.4933 83.793
956 88.911 83.6593
957 87.4256 83.6593
958 86.8625 83.6593
959 87.0963 83.6593
960 86.4491 83.6404
961 85.9777 83.5066
962 84.7529 83.5066
963 85.0595 83.5066
964 85.4908 83.5066
965 86.442 83.5066
966 86.2757 83.5066
967 86.462 83.5066
968 87.4292 83.5066
969 88.7472 83.5066
970 88.867 83.5066
971 89.7322 83.5066
972 90.8283 83.5066
973 86.9051 83.5066
974 86.0489 83.5066
975 88.1936 83.5066
976 88.2451 83.5066
977 87.4839 83.5066
978 85.698 83.5066
979 85.9295 83.5066
980 85.8155 83.5066
981 85.9398 83.5066
982 85.8155 83.5066
983 86.036 83.5066
984 85.8817 83.5066
985 86.161 83.5066
986 85.9966 83.5066
987 85.281 83.5066
988 86.3063 83.5066
989 87.7589 83.5066
990 88.06 83.5066
991 88.1499 83.5066
992 88.2073 83.5066
993 87.2289 83.5066
994 87.3814 83.5066
995 86.8468 83.5066
996 87.7848 82.3848
997 87.6951 82.3848
998 86.8039 82.3848
999 86.3369 82.3848
1000 86.8271 82.3848
1001 86.532 82.3848
1002 85.3566 82.3848
1003 85.404 82.3848
1004 85.0986 82.3848
1005 84.731 82.3848
1006 85.0653 82.3848
1007 83.526 82.3848
1008 83.6192 82.3848
1009 84.2138 82.3848
1010 84.3219 82.3271
1011 84.4319 82.3271
1012 84.1412 82.3271
1013 83.6936 82.3271
1014 83.8531 82.3271
1015 84.1115 82.3271
1016 84.262 82.3271
1017 84.4754 82.3271
1018 83.3329 82.3271
1019 82.7372 82.3271
1020 82.5685 82.3271
1021 83.4987 82.3271
1022 83.8999 82.3271
1023 83.4219 82.3271
1024 83.4261 82.3271
1025 83.2571 82.2324
1026 82.7778 82.2324
1027 82.8398 82.2324
1028 82.6486 82.2324
1029 82.6229 82.2324
1030 83.6362 82.2324
1031 85.7186 82.2324
1032 85.9406 82.2324
1033 85.8595 82.2324
1034 85.3624 82.2324
1035 85.3624 82.2324
1036 84.8825 82.2324
1037 85.2852 82.2324
1038 84.9305 82.2324
1039 86.0207 82.2324
1040 86.1317 82.2324
1041 85.9489 82.2324
1042 86.1742 82.2324
1043 86.3527 82.2324
1044 85.6399 82.2324
1045 84.3994 82.2324
1046 84.4885 82.2324
1047 84.7968 82.2324
1048 85.0825 82.2324
1049 85.4341 82.2324
1050 84.9882 82.2324
1051 85.6627 82.2324
1052 86.4339 82.2324
1053 85.0599 82.2324
1054 84.7683 82.2324
1055 83.849 82.2324
1056 83.9045 82.2324
1057 84.638 82.2324
1058 84.5513 82.2324
1059 85.0833 82.2324
1060 85.5108 82.2324
1061 87.233 82.2324
1062 87.4962 82.2324
1063 86.3373 82.2324
1064 86.0738 82.2324
1065 85.1779 82.2324
1066 85.3899 82.2324
1067 85.6266 82.2324
1068 85.6873 82.2324
1069 84.4988 82.2324
1070 84.9735 82.2324
1071 84.3744 82.2324
1072 85.864 82.2324
1073 84.7482 82.2324
1074 83.6615 82.2324
1075 82.9712 82.2324
1076 83.4464 82.2324
1077 83.6379 82.2324
1078 82.9262 82.2324
1079 84.3537 82.2324
1080 84.7113 82.2324
1081 84.235 82.2324
1082 83.0238 82.1339
1083 83.1881 82.1339
1084 82.5339 82.1339
1085 82.5895 82.1339
1086 83.6622 82.1339
1087 84.8108 82.1339
1088 83.7826 82.1339
1089 83.8452 82.1339
1090 85.656 82.1339
1091 86.7654 82.1339
1092 85.7619 82.1339
1093 85.8374 82.1339
1094 85.8608 82.1339
1095 86.4662 82.1339
1096 86.522 82.1339
1097 87.4443 82.1339
1098 86.9997 82.1339
1099 87.2223 82.1339
1100 86.7663 82.1339
1101 86.9974 82.1339
1102 86.4078 82.1339
1103 86.445 82.1339
1104 85.8449 82.1339
1105 85.9752 82.1339
1106 86.1797 82.1339
1107 83.8576 82.1339
1108 85.5119 82.1339
1109 86.0449 82.1339
1110 85.0124 82.1339
1111 83.6862 82.1339
1112 83.0156 82.1339
1113 82.8493 82.1339
1114 82.7605 82.1339
1115 83.6291 82.1339
1116 83.1695 82.1339
1117 83.2746 82.1339
1118 83.4729 82.1339
1119 82.9756 82.1339
1120 82.5881 82.1339
1121 82.4007 82.1339
1122 82.447 82.1339
1123 83.6869 82.1339
1124 82.971 82.1339
1125 83.0741 82.1339
1126 83.0319 82.1339
1127 83.1251 82.1339
1128 82.5398 82.1339
1129 83.41 82.1339
1130 82.8441 82.1339
1131 83.8664 82.1339
1132 83.3457 82.1339
1133 84.8176 82.1339
1134 84.2952 82.1339
1135 84.2778 82.1339
1136 84.3198 82.1339
1137 84.9118 82.1339
1138 85.5538 82.1339
1139 85.2992 82.1339
1140 83.9252 82.1339
1141 83.6549 82.1339
1142 83.7937 82.1339
1143 83.8298 82.1339
1144 84.1187 82.1339
1145 84.2308 82.1339
1146 84.5907 82.1339
1147 84.6584 82.1339
1148 85.3289 82.1339
1149 85.3682 82.1339
1150 86.3736 82.1339
1151 87.158 82.1339
1152 86.506 82.1339
1153 85.7465 82.1339
1154 86.0376 82.1339
1155 85.3887 82.1339
1156 85.2953 82.1339
1157 83.7978 82.1339
1158 84.1987 82.1339
1159 84.3201 82.1339
1160 85.0057 82.1339
1161 85.8222 82.1339
1162 87.4557 82.1339
1163 87.6718 82.1339
1164 85.6365 82.1339
1165 84.2638 82.1339
1166 84.6224 82.1339
1167 84.3905 82.1339
1168 84.8016 82.1339
1169 84.9147 82.1339
1170 85.1522 82.1339
1171 87.384 82.1339
1172 87.3447 82.1339
1173 85.4493 82.1339
1174 85.54 82.1339
1175 85.2982 82.1339
1176 85.3722 82.1339
1177 83.8639 82.1339
1178 84.8764 82.1339
1179 85.1577 82.1339
1180 85.9839 82.1339
1181 85.6525 82.1339
1182 85.7366 82.1339
1183 85.7692 82.1339
1184 85.9472 82.1339
1185 85.2731 82.1339
1186 85.5655 82.1339
1187 85.8604 82.1339
1188 86.4609 82.1339
1189 86.569 82.1339
1190 87.2547 82.0342
1191 87.0678 82.0342
1192 87.172 82.0342
1193 87.7606 82.0342
1194 89.2244 82.0342
1195 89.6921 82.0342
1196 89.4092 82.0342
1197 89.44 82.0342
1198 88.2597 82.0342
1199 87.611 82.0342
1200 85.7952 82.0342
1201 86.7235 82.0342
1202 85.9288 82.0342
1203 85.2389 82.0342
1204 85.5511 82.0342
1205 85.4164 82.0342
1206 87.5196 82.0342
1207 86.8492 82.0342
1208 85.9812 82.0342
1209 86.1393 82.0342
1210 86.4151 82.0342
1211 85.6803 82.0342
1212 86.1944 82.0342
1213 86.3983 82.0342
1214 86.3983 82.0342
1215 86.6285 82.0342
1216 86.7408 82.0342
1217 85.9929 82.0342
1218 86.2793 82.0342
1219 85.7726 82.0342
1220 85.9417 82.0342
1221 86.2275 82.0342
1222 86.0659 82.0342
1223 85.4965 82.0342
1224 85.6183 82.0342
1225 85.1285 82.0342
1226 85.3521 82.0342
1227 84.6414 82.0342
1228 84.3642 82.0342
1229 83.8681 82.0342
1230 84.5635 82.0342
1231 86.026 82.0342
1232 86.2932 82.0342
1233 85.9429 82.0342
1234 86.1898 82.0342
1235 85.0761 82.0342
1236 84.8437 82.0342
1237 84.098 82.0342
1238 84.3191 82.0342
1239 84.5981 82.0342
1240 86.8478 82.0342
1241 85.9663 82.0342
1242 86.3033 82.0342
1243 85.4871 82.0052
1244 85.9432 82.0052
1245 86.1673 82.0052
1246 85.3682 82.0052
1247 85.6318 82.0052
1248 85.7834 81.2249
1249 84.6794 81.2249
1250 83.9396 81.2249
