BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        6071     2.22384     2.14726 0.000629317
        6072     2.22488     2.14727 0.000629343
        6073     2.22588     2.14729 0.000629373
        6074     2.22682      2.1473 0.000629405
        6075     2.22772     2.14731 0.000629441
        6076     2.22856     2.14733 0.000629479
        6077     2.22935     2.14734 0.000629521
        6078     2.23009     2.14735 0.000629564
        6079     2.23077     2.14737  0.00062961
        6080     2.23139     2.14738 0.000629658
        6081     2.23196      2.1474 0.000629708
        6082     2.23248     2.14741  0.00062976
        6083     2.23294     2.14742 0.000629814
        6084     2.23334     2.14744 0.000629868
        6085      2.2337     2.14745 0.000629924
        6086       2.234     2.14747 0.000629981
        6087     2.23425     2.14748 0.000630039
        6088     2.23445     2.14749 0.000630098
        6089     2.23461     2.14751 0.000630157
        6090     2.23473     2.14752 0.000630216
        6091      2.2348     2.14754 0.000630275
        6092     2.23483     2.14755 0.000630335
        6093     2.23483     2.14757 0.000630394
        6094      2.2348     2.14758 0.000630453
        6095     2.23473      2.1476 0.000630512
        6096     2.23464     2.14761  0.00063057
        6097     2.23453     2.14762 0.000630628
        6098      2.2344     2.14764 0.000630685
        6099     2.23426     2.14765 0.000630741
        6100      2.2341     2.14767 0.000630797
        6101     2.23394     2.14768 0.000630852
        6102     2.23377     2.14769 0.000630906
        6103     2.23361     2.14771  0.00063096
        6104     2.23345     2.14772 0.000631013
        6105      2.2333     2.14774 0.000631065
        6106     2.23316     2.14775 0.000631117
        6107     2.23303     2.14776 0.000631168
        6108     2.23292     2.14778 0.000631219
        6109     2.23284     2.14779 0.000631269
        6110     2.23278     2.14781 0.000631319
        6111     2.23274     2.14782 0.000631369
        6112     2.23273     2.14783 0.000631418
        6113     2.23274     2.14785 0.000631468
        6114     2.23279     2.14786 0.000631517
        6115     2.23286     2.14788 0.000631567
        6116     2.23297     2.14789 0.000631617
        6117      2.2331      2.1479 0.000631667
        6118     2.23325     2.14792 0.000631718
        6119     2.23344     2.14793 0.000631769
        6120     2.23364     2.14795 0.000631821
        6121     2.23387     2.14796 0.000631874
        6122     2.23412     2.14797 0.000631927
        6123     2.23438     2.14799 0.000631982
        6124     2.23466       2.148 0.000632037
        6125     2.23494     2.14802 0.000632093
        6126     2.23524     2.14803  0.00063215
        6127     2.23554     2.14804 0.000632208
        6128     2.23583     2.14806 0.000632268
        6129     2.23613     2.14807 0.000632328
        6130     2.23642     2.14809 0.000632389
        6131      2.2367      2.1481 0.000632451
        6132     2.23697     2.14812 0.000632514
        6133     2.23722     2.14813 0.000632577
        6134     2.23746     2.14815 0.000632642
        6135     2.23768     2.14816 0.000632707
        6136     2.23788     2.14818 0.000632773
        6137     2.23806     2.14819 0.000632839
        6138     2.23821      2.1482 0.000632906
        6139     2.23834     2.14822 0.000632973
        6140     2.23844     2.14823 0.000633041
        6141     2.23851     2.14825 0.000633108
        6142     2.23856     2.14826 0.000633176
        6143     2.23858     2.14828 0.000633243
        6144     2.23857     2.14829 0.000633311
        6145     2.23854     2.14831 0.000633378
        6146     2.23848     2.14832 0.000633445
        6147      2.2384     2.14834 0.000633511
        6148     2.23829     2.14835 0.000633577
        6149     2.23816     2.14837 0.000633643
        6150       2.238     2.14838 0.000633707
        6151     2.23783      2.1484 0.000633771
        6152     2.23764     2.14841 0.000633834
        6153     2.23743     2.14842 0.000633896
        6154      2.2372     2.14844 0.000633957
        6155     2.23697     2.14845 0.000634017
        6156     2.23672     2.14847 0.000634076
        6157     2.23646     2.14848 0.000634134
        6158     2.23619      2.1485 0.000634191
        6159     2.23592     2.14851 0.000634247
        6160     2.23564     2.14852 0.000634302
        6161     2.23536     2.14854 0.000634356
        6162     2.23508     2.14855 0.000634408
        6163      2.2348     2.14857 0.000634459
        6164     2.23453     2.14858  0.00063451
        6165     2.23425     2.14859 0.000634559
        6166     2.23399     2.14861 0.000634607
        6167     2.23373     2.14862 0.000634654
        6168     2.23347     2.14864 0.000634701
        6169     2.23323     2.14865 0.000634746
        6170     2.23299     2.14866  0.00063479
        6171     2.23276     2.14868 0.000634833
        6172     2.23255     2.14869 0.000634876
        6173     2.23234      2.1487 0.000634918
        6174     2.23214     2.14872 0.000634959
        6175     2.23196     2.14873 0.000634999
        6176     2.23179     2.14874 0.000635039
        6177     2.23162     2.14876 0.000635078
        6178     2.23147     2.14877 0.000635116
        6179     2.23133     2.14878 0.000635154
        6180      2.2312      2.1488 0.000635191
        6181     2.23108     2.14881 0.000635228
        6182     2.23097     2.14882 0.000635264
        6183     2.23087     2.14884   0.0006353
        6184     2.23077     2.14885 0.000635335
        6185     2.23069     2.14886  0.00063537
        6186     2.23061     2.14888 0.000635405
        6187     2.23053     2.14889 0.000635439
        6188     2.23047      2.1489 0.000635473
        6189      2.2304     2.14892 0.000635507
        6190     2.23034     2.14893  0.00063554
        6191     2.23029     2.14894 0.000635574
        6192     2.23023     2.14896 0.000635607
        6193     2.23018     2.14897 0.000635639
        6194     2.23012     2.14898 0.000635672
        6195     2.23007       2.149 0.000635704
        6196     2.23001     2.14901 0.000635736
        6197     2.22995     2.14902 0.000635767
        6198     2.22989     2.14903 0.000635798
        6199     2.22982     2.14905 0.000635829
        6200     2.22975     2.14906  0.00063586
        6201     2.22967     2.14907  0.00063589
        6202     2.22959     2.14909  0.00063592
        6203      2.2295      2.1491  0.00063595
        6204      2.2294     2.14911 0.000635979
        6205      2.2293     2.14913 0.000636008
        6206     2.22919     2.14914 0.000636036
        6207     2.22908     2.14915 0.000636064
        6208     2.22895     2.14916 0.000636092
        6209     2.22883     2.14918 0.000636119
        6210      2.2287     2.14919 0.000636145
        6211     2.22857      2.1492 0.000636171
        6212     2.22843     2.14922 0.000636196
        6213      2.2283     2.14923 0.000636221
        6214     2.22816     2.14924 0.000636246
        6215     2.22803     2.14925  0.00063627
        6216     2.22791     2.14927 0.000636293
        6217     2.22778     2.14928 0.000636316
        6218     2.22767     2.14929 0.000636339
        6219     2.22757      2.1493 0.000636361
        6220     2.22747     2.14932 0.000636383
        6221     2.22738     2.14933 0.000636404
        6222     2.22731     2.14934 0.000636425
        6223     2.22724     2.14935 0.000636446
        6224     2.22719     2.14937 0.000636467
        6225     2.22714     2.14938 0.000636487
        6226      2.2271     2.14939 0.000636507
        6227     2.22707      2.1494 0.000636527
        6228     2.22704     2.14942 0.000636547
        6229     2.22701     2.14943 0.000636567
        6230     2.22698     2.14944 0.000636586
        6231     2.22695     2.14945 0.000636606
        6232     2.22691     2.14947 0.000636625
        6233     2.22685     2.14948 0.000636644
        6234     2.22678     2.14949 0.000636662
        6235     2.22669      2.1495 0.000636681
        6236     2.22658     2.14952 0.000636698
        6237     2.22643     2.14953 0.000636716
        6238     2.22626     2.14954 0.000636732
        6239     2.22605     2.14955 0.000636748
        6240      2.2258     2.14956 0.000636764
        6241     2.22551     2.14958 0.000636778
        6242     2.22517     2.14959 0.000636791
        6243      2.2248      2.1496 0.000636803
        6244     2.22438     2.14961 0.000636814
        6245     2.22392     2.14963 0.000636823
        6246     2.22342     2.14964  0.00063683
        6247     2.22288     2.14965 0.000636836
        6248     2.22231     2.14966 0.000636841
        6249     2.22171     2.14967 0.000636843
        6250     2.22108     2.14968 0.000636844
        6251     2.22043     2.14969 0.000636842
        6252     2.21976     2.14971 0.000636839
        6253     2.21909     2.14972 0.000636834
        6254     2.21842     2.14973 0.000636827
        6255     2.21775     2.14974 0.000636818
        6256      2.2171     2.14975 0.000636807
        6257     2.21647     2.14976 0.000636795
        6258     2.21587     2.14977  0.00063678
        6259      2.2153     2.14978 0.000636765
        6260     2.21478     2.14979 0.000636748
        6261     2.21429      2.1498 0.000636729
        6262     2.21386     2.14981  0.00063671
        6263     2.21348     2.14982 0.000636689
        6264     2.21315     2.14983 0.000636668
        6265     2.21288     2.14984 0.000636646
        6266     2.21265     2.14985 0.000636623
        6267     2.21248     2.14986   0.0006366
        6268     2.21236     2.14987 0.000636577
        6269     2.21228     2.14988 0.000636553
        6270     2.21224     2.14989 0.000636529
        6271     2.21224      2.1499 0.000636505
        6272     2.21226     2.14991 0.000636481
        6273     2.21231     2.14992 0.000636458
        6274     2.21237     2.14993 0.000636434
        6275     2.21245     2.14994  0.00063641
        6276     2.21253     2.14995 0.000636387
        6277     2.21261     2.14996 0.000636364
        6278     2.21268     2.14997 0.000636341
        6279     2.21274     2.14998 0.000636318
        6280     2.21279     2.14999 0.000636296
        6281     2.21283        2.15 0.000636273
        6282     2.21285     2.15001  0.00063625
        6283     2.21285     2.15002 0.000636228
        6284     2.21283     2.15003 0.000636205
        6285     2.21279     2.15004 0.000636182
        6286     2.21274     2.15005 0.000636159
        6287     2.21268     2.15006 0.000636136
        6288     2.21261     2.15007 0.000636112
        6289     2.21254     2.15008 0.000636089
        6290     2.21246     2.15009 0.000636065
        6291     2.21239      2.1501 0.000636041
        6292     2.21233     2.15011 0.000636017
        6293     2.21228     2.15012 0.000635992
        6294     2.21225     2.15013 0.000635968
        6295     2.21225     2.15014 0.000635943
        6296     2.21227     2.15015 0.000635919
        6297     2.21233     2.15016 0.000635895
        6298     2.21242     2.15017 0.000635871
        6299     2.21255     2.15018 0.000635847
        6300     2.21272     2.15019 0.000635823
        6301     2.21293      2.1502   0.0006358
        6302     2.21318     2.15021 0.000635778
        6303     2.21347     2.15022 0.000635756
        6304      2.2138     2.15023 0.000635735
        6305     2.21418     2.15024 0.000635715
        6306     2.21458     2.15025 0.000635697
        6307     2.21502     2.15026 0.000635679
        6308     2.21548     2.15027 0.000635662
        6309     2.21597     2.15028 0.000635647
        6310     2.21647     2.15029 0.000635632
        6311     2.21699      2.1503 0.000635619
        6312     2.21752     2.15031 0.000635608
        6313     2.21805     2.15032 0.000635598
        6314     2.21857     2.15034 0.000635589
        6315     2.21909     2.15035 0.000635582
        6316     2.21959     2.15036 0.000635576
        6317     2.22007     2.15037 0.000635571
        6318     2.22053     2.15038 0.000635567
        6319     2.22096     2.15039 0.000635565
        6320     2.22136      2.1504 0.000635563
        6321     2.22172     2.15041 0.000635563
        6322     2.22204     2.15042 0.000635563
        6323     2.22232     2.15044 0.000635565
        6324     2.22256     2.15045 0.000635566
        6325     2.22276     2.15046 0.000635569
        6326     2.22291     2.15047 0.000635571
        6327     2.22301     2.15048 0.000635574
        6328     2.22307     2.15049 0.000635577
        6329     2.22308      2.1505 0.000635581
        6330     2.22305     2.15052 0.000635583
        6331     2.22297     2.15053 0.000635586
        6332     2.22286     2.15054 0.000635588
        6333      2.2227     2.15055  0.00063559
        6334     2.22251     2.15056 0.000635591
        6335     2.22228     2.15057 0.000635592
        6336     2.22202     2.15058 0.000635591
        6337     2.22173      2.1506  0.00063559
        6338     2.22142     2.15061 0.000635588
        6339     2.22108     2.15062 0.000635585
        6340     2.22073     2.15063 0.000635581
        6341     2.22036     2.15064 0.000635576
        6342     2.21999     2.15065  0.00063557
        6343      2.2196     2.15066 0.000635563
        6344     2.21921     2.15067 0.000635554
        6345     2.21882     2.15068 0.000635545
        6346     2.21844     2.15069 0.000635534
        6347     2.21806      2.1507 0.000635523
        6348     2.21769     2.15071  0.00063551
        6349     2.21733     2.15073 0.000635497
        6350     2.21699     2.15074 0.000635483
        6351     2.21667     2.15075 0.000635467
        6352     2.21637     2.15076 0.000635451
        6353     2.21609     2.15077 0.000635434
        6354     2.21584     2.15078 0.000635417
        6355     2.21562     2.15079 0.000635399
        6356     2.21542      2.1508  0.00063538
        6357     2.21526     2.15081 0.000635361
        6358     2.21514     2.15082 0.000635342
        6359     2.21504     2.15083 0.000635322
        6360     2.21499     2.15084 0.000635302
        6361     2.21497     2.15085 0.000635283
        6362     2.21499     2.15086 0.000635263
        6363     2.21505     2.15087 0.000635243
        6364     2.21515     2.15088 0.000635223
        6365      2.2153     2.15089 0.000635204
        6366     2.21548      2.1509 0.000635186
        6367      2.2157     2.15091 0.000635167
        6368     2.21597     2.15092  0.00063515
        6369     2.21627     2.15093 0.000635133
        6370     2.21661     2.15094 0.000635117
        6371     2.21698     2.15095 0.000635102
        6372     2.21739     2.15096 0.000635088
        6373     2.21783     2.15097 0.000635075
        6374     2.21829     2.15098 0.000635063
        6375     2.21877     2.15099 0.000635052
        6376     2.21927       2.151 0.000635043
        6377     2.21979     2.15101 0.000635035
        6378     2.22031     2.15102 0.000635028
        6379     2.22083     2.15104 0.000635023
        6380     2.22134     2.15105 0.000635019
        6381     2.22184     2.15106 0.000635017
        6382     2.22232     2.15107 0.000635015
        6383     2.22277     2.15108 0.000635015
        6384     2.22319     2.15109 0.000635016
        6385     2.22356      2.1511 0.000635018
        6386     2.22389     2.15111 0.000635021
        6387     2.22415     2.15113 0.000635024
        6388     2.22435     2.15114 0.000635028
        6389     2.22447     2.15115 0.000635033
        6390     2.22451     2.15116 0.000635037
        6391     2.22446     2.15117 0.000635041
        6392     2.22432     2.15118 0.000635045
        6393     2.22406     2.15119 0.000635048
        6394      2.2237     2.15121  0.00063505
        6395     2.22322     2.15122 0.000635051
        6396     2.22261     2.15123 0.000635049
        6397     2.22188     2.15124 0.000635046
        6398     2.22101     2.15125  0.00063504
        6399     2.22001     2.15126 0.000635032
        6400     2.21887     2.15127 0.000635021
        6401     2.21759     2.15128 0.000635006
        6402     2.21617     2.15129 0.000634988
        6403     2.21461      2.1513 0.000634966
        6404     2.21292     2.15131 0.000634939
        6405      2.2111     2.15132 0.000634909
        6406     2.20916     2.15133 0.000634874
        6407     2.20711     2.15134 0.000634835
        6408     2.20496     2.15135 0.000634791
        6409     2.20272     2.15135 0.000634742
        6410     2.20042     2.15136 0.000634689
        6411     2.19806     2.15137 0.000634632
        6412     2.19568     2.15138 0.000634571
        6413      2.1933     2.15138 0.000634505
        6414     2.19094     2.15139 0.000634437
        6415     2.18862     2.15139 0.000634364
        6416     2.18639      2.1514 0.000634289
        6417     2.18425     2.15141 0.000634211
        6418     2.18225     2.15141  0.00063413
        6419      2.1804     2.15141 0.000634047
        6420     2.17873     2.15142 0.000633963
        6421     2.17726     2.15142 0.000633877
        6422     2.17602     2.15143  0.00063379
        6423     2.17501     2.15143 0.000633702
        6424     2.17424     2.15143 0.000633613
        6425     2.17373     2.15144 0.000633524
        6426     2.17346     2.15144 0.000633434
        6427     2.17345     2.15144 0.000633345
        6428     2.17368     2.15145 0.000633256
        6429     2.17414     2.15145 0.000633167
        6430     2.17483     2.15145 0.000633079
        6431     2.17571     2.15146 0.000632992
        6432     2.17677     2.15146 0.000632906
        6433     2.17801     2.15147 0.000632821
        6434     2.17938     2.15147 0.000632738
        6435     2.18088     2.15148 0.000632656
        6436     2.18248     2.15148 0.000632576
        6437     2.18417     2.15149 0.000632498
        6438     2.18593     2.15149 0.000632422
        6439     2.18774      2.1515 0.000632349
        6440     2.18959      2.1515 0.000632279
        6441     2.19146     2.15151 0.000632211
        6442     2.19335     2.15152 0.000632146
        6443     2.19524     2.15152 0.000632084
        6444     2.19712     2.15153 0.000632026
        6445     2.19899     2.15154 0.000631971
        6446     2.20084     2.15154 0.000631919
        6447     2.20267     2.15155 0.000631871
        6448     2.20446     2.15156 0.000631826
        6449     2.20623     2.15157 0.000631785
        6450     2.20796     2.15158 0.000631747
        6451     2.20965     2.15159 0.000631714
        6452      2.2113      2.1516 0.000631684
        6453     2.21291     2.15161 0.000631657
        6454     2.21447     2.15161 0.000631634
        6455     2.21598     2.15162 0.000631615
        6456     2.21745     2.15163   0.0006316
        6457     2.21886     2.15165 0.000631588
        6458     2.22022     2.15166 0.000631579
        6459     2.22153     2.15167 0.000631574
        6460     2.22278     2.15168 0.000631572
        6461     2.22397     2.15169 0.000631573
        6462      2.2251      2.1517 0.000631578
        6463     2.22618     2.15171 0.000631585
        6464     2.22719     2.15172 0.000631596
        6465     2.22815     2.15174 0.000631608
        6466     2.22903     2.15175 0.000631624
        6467     2.22986     2.15176 0.000631642
        6468     2.23062     2.15177 0.000631662
        6469     2.23132     2.15178 0.000631684
        6470     2.23195      2.1518 0.000631708
        6471     2.23252     2.15181 0.000631733
        6472     2.23302     2.15182  0.00063176
        6473     2.23346     2.15183 0.000631788
        6474     2.23383     2.15185 0.000631818
        6475     2.23414     2.15186 0.000631848
        6476     2.23439     2.15187 0.000631879
        6477     2.23457     2.15188  0.00063191
        6478      2.2347      2.1519 0.000631942
        6479     2.23476     2.15191 0.000631974
        6480     2.23477     2.15192 0.000632006
        6481     2.23472     2.15194 0.000632037
        6482     2.23462     2.15195 0.000632069
        6483     2.23446     2.15196 0.000632099
        6484     2.23425     2.15197 0.000632129
        6485     2.23399     2.15199 0.000632158
        6486     2.23369       2.152 0.000632186
        6487     2.23335     2.15201 0.000632213
        6488     2.23296     2.15202 0.000632239
        6489     2.23253     2.15204 0.000632263
        6490     2.23207     2.15205 0.000632286
        6491     2.23158     2.15206 0.000632307
        6492     2.23106     2.15207 0.000632327
        6493     2.23052     2.15209 0.000632345
        6494     2.22995      2.1521 0.000632361
        6495     2.22937     2.15211 0.000632376
        6496     2.22878     2.15212 0.000632388
        6497     2.22817     2.15213 0.000632399
        6498     2.22756     2.15214 0.000632409
        6499     2.22696     2.15216 0.000632416
        6500     2.22635     2.15217 0.000632422
        6501     2.22576     2.15218 0.000632426
        6502     2.22518     2.15219 0.000632428
        6503     2.22462      2.1522 0.000632429
        6504     2.22408     2.15221 0.000632428
        6505     2.22357     2.15222 0.000632426
        6506      2.2231     2.15223 0.000632423
        6507     2.22266     2.15224 0.000632418
        6508     2.22226     2.15226 0.000632413
        6509      2.2219     2.15227 0.000632406
        6510     2.22159     2.15228 0.000632398
        6511     2.22133     2.15229  0.00063239
        6512     2.22113      2.1523 0.000632382
        6513     2.22098     2.15231 0.000632372
        6514     2.22089     2.15232 0.000632363
        6515     2.22086     2.15233 0.000632353
        6516     2.22088     2.15234 0.000632344
        6517     2.22097     2.15235 0.000632334
        6518     2.22111     2.15236 0.000632325
        6519     2.22131     2.15237 0.000632317
        6520     2.22157     2.15238 0.000632309
        6521     2.22188     2.15239 0.000632302
        6522     2.22224      2.1524 0.000632296
        6523     2.22265     2.15241  0.00063229
        6524     2.22311     2.15243 0.000632286
        6525      2.2236     2.15244 0.000632283
        6526     2.22414     2.15245 0.000632282
        6527      2.2247     2.15246 0.000632282
        6528      2.2253     2.15247 0.000632284
        6529     2.22592     2.15248 0.000632287
        6530     2.22656     2.15249 0.000632292
        6531     2.22721      2.1525 0.000632298
        6532     2.22787     2.15252 0.000632307
        6533     2.22854     2.15253 0.000632317
        6534     2.22921     2.15254 0.000632329
        6535     2.22988     2.15255 0.000632343
        6536     2.23054     2.15256 0.000632359
        6537     2.23119     2.15257 0.000632377
        6538     2.23182     2.15259 0.000632396
        6539     2.23244      2.1526 0.000632417
        6540     2.23303     2.15261  0.00063244
        6541      2.2336     2.15262 0.000632465
        6542     2.23415     2.15264 0.000632491
        6543     2.23466     2.15265 0.000632518
        6544     2.23514     2.15266 0.000632547
        6545     2.23559     2.15267 0.000632578
        6546     2.23601     2.15269 0.000632609
        6547     2.23638      2.1527 0.000632642
        6548     2.23672     2.15271 0.000632675
        6549     2.23703     2.15272  0.00063271
        6550     2.23729     2.15274 0.000632745
        6551     2.23751     2.15275  0.00063278
        6552     2.23769     2.15276 0.000632817
        6553     2.23784     2.15278 0.000632853
        6554     2.23794     2.15279  0.00063289
        6555       2.238      2.1528 0.000632927
        6556     2.23802     2.15282 0.000632964
        6557     2.23801     2.15283 0.000633001
        6558     2.23795     2.15284 0.000633037
        6559     2.23786     2.15285 0.000633073
        6560     2.23774     2.15287 0.000633109
        6561     2.23758     2.15288 0.000633144
        6562     2.23739     2.15289 0.000633179
        6563     2.23716     2.15291 0.000633212
        6564     2.23691     2.15292 0.000633245
        6565     2.23663     2.15293 0.000633277
        6566     2.23633     2.15294 0.000633308
        6567       2.236     2.15296 0.000633338
        6568     2.23566     2.15297 0.000633367
        6569     2.23529     2.15298 0.000633394
        6570     2.23492     2.15299 0.000633421
        6571     2.23453     2.15301 0.000633446
        6572     2.23413     2.15302  0.00063347
        6573     2.23373     2.15303 0.000633492
        6574     2.23333     2.15304 0.000633514
        6575     2.23292     2.15306 0.000633534
        6576     2.23252     2.15307 0.000633553
        6577     2.23213     2.15308  0.00063357
        6578     2.23175     2.15309 0.000633587
        6579     2.23137      2.1531 0.000633602
        6580     2.23102     2.15312 0.000633617
        6581     2.23068     2.15313  0.00063363
        6582     2.23036     2.15314 0.000633642
        6583     2.23006     2.15315 0.000633654
        6584     2.22979     2.15316 0.000633664
        6585     2.22954     2.15317 0.000633674
        6586     2.22932     2.15319 0.000633684
        6587     2.22913      2.1532 0.000633692
        6588     2.22896     2.15321   0.0006337
        6589     2.22882     2.15322 0.000633708
        6590     2.22871     2.15323 0.000633716
        6591     2.22863     2.15324 0.000633723
        6592     2.22858     2.15325  0.00063373
        6593     2.22856     2.15327 0.000633736
        6594     2.22856     2.15328 0.000633743
        6595     2.22858     2.15329  0.00063375
        6596     2.22863      2.1533 0.000633757
        6597     2.22871     2.15331 0.000633764
        6598      2.2288     2.15332 0.000633771
        6599     2.22891     2.15333 0.000633778
        6600     2.22904     2.15335 0.000633786
        6601     2.22918     2.15336 0.000633794
        6602     2.22933     2.15337 0.000633803
        6603      2.2295     2.15338 0.000633812
        6604     2.22967     2.15339 0.000633821
        6605     2.22986      2.1534 0.000633831
        6606     2.23004     2.15342 0.000633841
        6607     2.23024     2.15343 0.000633852
        6608     2.23043     2.15344 0.000633863
        6609     2.23063     2.15345 0.000633874
        6610     2.23083     2.15346 0.000633887
        6611     2.23102     2.15347 0.000633899
        6612     2.23122     2.15349 0.000633912
        6613     2.23141      2.1535 0.000633926
        6614      2.2316     2.15351  0.00063394
        6615     2.23179     2.15352 0.000633955
        6616     2.23198     2.15353  0.00063397
        6617     2.23216     2.15354 0.000633985
        6618     2.23234     2.15356 0.000634001
        6619     2.23251     2.15357 0.000634018
        6620     2.23269     2.15358 0.000634035
        6621     2.23286     2.15359 0.000634052
        6622     2.23303      2.1536  0.00063407
        6623      2.2332     2.15362 0.000634088
        6624     2.23336     2.15363 0.000634106
        6625     2.23353     2.15364 0.000634125
        6626      2.2337     2.15365 0.000634145
        6627     2.23386     2.15366 0.000634165
        6628     2.23403     2.15368 0.000634185
        6629      2.2342     2.15369 0.000634205
        6630     2.23437      2.1537 0.000634227
        6631     2.23455     2.15371 0.000634248
        6632     2.23472     2.15373  0.00063427
        6633     2.23491     2.15374 0.000634293
        6634     2.23509     2.15375 0.000634315
        6635     2.23528     2.15376 0.000634339
        6636     2.23547     2.15377 0.000634363
        6637     2.23567     2.15379 0.000634387
        6638     2.23587      2.1538 0.000634412
        6639     2.23607     2.15381 0.000634438
        6640     2.23628     2.15382 0.000634464
        6641      2.2365     2.15384  0.00063449
        6642     2.23672     2.15385 0.000634517
        6643     2.23694     2.15386 0.000634545
        6644     2.23716     2.15387 0.000634573
        6645     2.23739     2.15389 0.000634602
        6646     2.23762      2.1539 0.000634632
        6647     2.23785     2.15391 0.000634662
        6648     2.23808     2.15392 0.000634693
        6649     2.23832     2.15394 0.000634724
        6650     2.23855     2.15395 0.000634756
        6651     2.23878     2.15396 0.000634789
        6652     2.23901     2.15398 0.000634822
        6653     2.23924     2.15399 0.000634856
        6654     2.23946       2.154 0.000634891
        6655     2.23968     2.15401 0.000634926
        6656      2.2399     2.15403 0.000634962
        6657      2.2401     2.15404 0.000634998
        6658      2.2403     2.15405 0.000635035
        6659     2.24049     2.15407 0.000635072
        6660     2.24067     2.15408  0.00063511
        6661     2.24084     2.15409 0.000635148
        6662     2.24099     2.15411 0.000635187
        6663     2.24113     2.15412 0.000635226
        6664     2.24126     2.15413 0.000635265
        6665     2.24136     2.15414 0.000635304
        6666     2.24145     2.15416 0.000635344
        6667     2.24151     2.15417 0.000635384
        6668     2.24155     2.15418 0.000635424
        6669     2.24157      2.1542 0.000635463
        6670     2.24155     2.15421 0.000635503
        6671     2.24151     2.15422 0.000635542
        6672     2.24143     2.15424 0.000635582
        6673     2.24131     2.15425  0.00063562
        6674     2.24115     2.15426 0.000635658
        6675     2.24095     2.15428 0.000635696
        6676     2.24069     2.15429 0.000635732
        6677     2.24038      2.1543 0.000635768
        6678     2.24002     2.15431 0.000635802
        6679     2.23959     2.15433 0.000635835
        6680     2.23909     2.15434 0.000635867
        6681     2.23851     2.15435 0.000635896
        6682     2.23785     2.15436 0.000635924
        6683      2.2371     2.15438 0.000635949
        6684     2.23625     2.15439 0.000635972
        6685     2.23529      2.1544 0.000635992
        6686     2.23422     2.15441 0.000636009
        6687     2.23303     2.15442 0.000636022
        6688     2.23171     2.15444 0.000636032
        6689     2.23024     2.15445 0.000636038
        6690     2.22863     2.15446  0.00063604
        6691     2.22687     2.15447 0.000636037
        6692     2.22494     2.15448 0.000636029
        6693     2.22284     2.15449 0.000636016
        6694     2.22057      2.1545 0.000635997
        6695     2.21812     2.15451 0.000635973
        6696      2.2155     2.15452 0.000635944
        6697     2.21271     2.15453 0.000635908
        6698     2.20976     2.15454 0.000635867
        6699     2.20665     2.15454 0.000635819
        6700     2.20341     2.15455 0.000635766
        6701     2.20005     2.15456 0.000635708
        6702     2.19661     2.15456 0.000635644
        6703     2.19311     2.15457 0.000635575
        6704      2.1896     2.15457 0.000635502
        6705     2.18611     2.15458 0.000635424
        6706      2.1827     2.15458 0.000635343
        6707     2.17941     2.15459 0.000635259
        6708      2.1763     2.15459 0.000635173
        6709     2.17342     2.15459 0.000635084
        6710     2.17082      2.1546 0.000634994
        6711     2.16854      2.1546 0.000634903
        6712     2.16663      2.1546 0.000634811
        6713     2.16512      2.1546 0.000634718
        6714     2.16403      2.1546 0.000634625
        6715     2.16337      2.1546 0.000634532
        6716     2.16315     2.15461 0.000634439
        6717     2.16334     2.15461 0.000634346
        6718     2.16394     2.15461 0.000634253
        6719      2.1649     2.15461 0.000634161
        6720      2.1662     2.15461 0.000634068
        6721     2.16778     2.15461 0.000633977
        6722     2.16961     2.15462 0.000633887
        6723     2.17162     2.15462 0.000633798
        6724     2.17379     2.15462  0.00063371
        6725     2.17605     2.15462 0.000633623
        6726     2.17837     2.15463 0.000633539
        6727     2.18071     2.15463 0.000633457
        6728     2.18303     2.15464 0.000633377
        6729     2.18532     2.15464 0.000633299
        6730     2.18755     2.15465 0.000633224
        6731     2.18969     2.15465 0.000633151
        6732     2.19174     2.15466 0.000633081
        6733     2.19369     2.15466 0.000633014
        6734     2.19553     2.15467 0.000632949
        6735     2.19725     2.15467 0.000632886
        6736     2.19887     2.15468 0.000632826
        6737     2.20038     2.15469 0.000632769
        6738     2.20178     2.15469 0.000632713
        6739     2.20308      2.1547  0.00063266
        6740     2.20428     2.15471 0.000632609
        6741     2.20539     2.15472  0.00063256
        6742      2.2064     2.15472 0.000632513
        6743     2.20734     2.15473 0.000632467
        6744     2.20819     2.15474 0.000632423
        6745     2.20897     2.15475  0.00063238
        6746     2.20968     2.15476 0.000632339
        6747     2.21032     2.15476 0.000632299
        6748      2.2109     2.15477  0.00063226
        6749     2.21142     2.15478 0.000632222
        6750     2.21188     2.15479 0.000632185
        6751     2.21228      2.1548 0.000632148
        6752     2.21264     2.15481 0.000632113
        6753     2.21294     2.15482 0.000632078
        6754      2.2132     2.15482 0.000632043
        6755     2.21342     2.15483 0.000632009
        6756     2.21359     2.15484 0.000631976
        6757     2.21372     2.15485 0.000631942
        6758     2.21381     2.15486 0.000631909
        6759     2.21387     2.15487 0.000631876
        6760      2.2139     2.15488 0.000631843
        6761     2.21389     2.15488 0.000631809
        6762     2.21386     2.15489 0.000631776
        6763      2.2138      2.1549 0.000631743
        6764     2.21372     2.15491 0.000631709
        6765     2.21362     2.15492 0.000631675
        6766      2.2135     2.15493 0.000631641
        6767     2.21337     2.15494 0.000631607
        6768     2.21323     2.15495 0.000631573
        6769     2.21308     2.15495 0.000631538
